ISO,country_name,Direct,Indirect,Total
CCK,Cocos (Keeling) Islands,8.084271410358518e-08,7.275620015002313e-08,1.535989142536083e-07
ERI,Eritrea,1.0666689134897285e-07,2.9628041842302353e-08,1.362949331912752e-07
KIR,Kiribati,3.65464162281222e-08,5.893142790501838e-08,9.547784413314059e-08
STP,Sao Tome and Principe,3.413657533374903e-08,3.753804885311596e-08,7.167462418686498e-08
GIB,Gibraltar,6.327612931858621e-08,6.344282570049194e-09,6.96204118886354e-08
TUV,Tuvalu,5.077846664130074e-08,1.0010354397347694e-08,6.078882103864843e-08
VAT,Vatican,3.362913595185076e-08,7.294389567413951e-09,4.0923525519264715e-08
COK,Cook Islands,2.546029752814344e-08,1.0626781569874874e-08,3.6087079098018315e-08
GNB,Guinea-Bissau,9.583631898590236e-09,8.607284279249554e-09,1.8190916177839792e-08
NFK,Norfolk Island,2.251728702673021e-09,5.905875270105941e-09,8.15760397277896e-09
SJM,Svalbard and Jan Mayen Islands,4.272902521398644e-09,3.30500825204529e-09,7.577910773443934e-09
PCN,Pitcairn,1.1121997896303781e-09,8.288643225595243e-10,1.9410641121899026e-09
TKL,Tokelau,1.9487839005307304e-10,1.2501493733898605e-10,3.198933273920591e-10
