Country,iso3,HS_Section,detail_code,impVal,bea_total,weight
Estonia,EST,4,325411,398375.0,416133.0,0.9573261433243698
Estonia,EST,6,325411,2354.0,416133.0,0.0056568452874441585
Estonia,EST,6,325412,12172.0,12172.0,1.0
Estonia,EST,6,325413,829790.0,829790.0,1.0
Estonia,EST,6,325414,286361.0,286361.0,1.0
Estonia,EST,6,325510,349815.0,349815.0,1.0
Estonia,EST,6,325520,32710940.0,32710940.0,1.0
Estonia,EST,6,325610,2725.0,2725.0,1.0
Estonia,EST,6,325620,92066.0,92066.0,1.0
Estonia,EST,16,325910,159929.0,159929.0,1.0
Estonia,EST,6,3259A0,2708843.0,2708843.0,1.0
Estonia,EST,7,326110,321847.0,321847.0,1.0
Estonia,EST,7,326120,411730.0,411730.0,1.0
Estonia,EST,7,326160,111417.0,111417.0,1.0
Estonia,EST,7,326190,2666503.0,7775077.0,0.3429551887396099
Estonia,EST,20,326190,5108574.0,7775077.0,0.65704481126039
Estonia,EST,7,326220,817213.0,817213.0,1.0
Estonia,EST,7,326290,1644286.0,1644286.0,1.0
Estonia,EST,13,327100,245598.0,245598.0,1.0
Estonia,EST,13,327200,511793.0,688051.0,0.7438300358549003
Estonia,EST,18,327200,175405.0,688051.0,0.25493023046256746
Estonia,EST,20,327200,853.0,688051.0,0.001239733682532254
Estonia,EST,13,327991,94404.0,94404.0,1.0
Estonia,EST,13,327993,2200.0,2200.0,1.0
Estonia,EST,13,327999,111055.0,111055.0,1.0
Estonia,EST,15,331110,1091753.0,1091753.0,1.0
Estonia,EST,15,33131B,27800.0,30573.0,0.9092990547214863
Estonia,EST,16,33131B,2773.0,30573.0,0.09070094527851372
Estonia,EST,14,331410,143980.0,8938566.0,0.016107729136866027
Estonia,EST,15,331410,8794586.0,8938566.0,0.983892270863134
Estonia,EST,14,331490,3663.0,1113999.0,0.0032881537595635187
Estonia,EST,15,331490,1110336.0,1113999.0,0.9967118462404365
Estonia,EST,15,332200,5624991.0,5628182.0,0.9994330318387004
Estonia,EST,19,332200,3191.0,5628182.0,0.0005669681612996879
Estonia,EST,15,332310,2560493.0,2568157.0,0.9970157587717573
Estonia,EST,20,332310,7664.0,2568157.0,0.002984241228242666
Estonia,EST,15,332320,223686.0,223686.0,1.0
Estonia,EST,16,332410,331026.0,331026.0,1.0
Estonia,EST,15,332420,187058.0,647072.0,0.28908374956728156
Estonia,EST,17,332420,460014.0,647072.0,0.7109162504327184
Estonia,EST,15,332430,6516.0,6516.0,1.0
Estonia,EST,15,332500,420380.0,420380.0,1.0
Estonia,EST,15,332600,97457.0,97457.0,1.0
Estonia,EST,15,332720,164075.0,164075.0,1.0
Estonia,EST,16,332913,8063.0,8063.0,1.0
Estonia,EST,15,33291A,25373.0,291740.0,0.08697127579351477
Estonia,EST,16,33291A,266367.0,291740.0,0.9130287242064852
Estonia,EST,16,332991,202602.0,202602.0,1.0
Estonia,EST,15,332999,1149614.0,1177455.0,0.976354935008132
Estonia,EST,16,332999,10112.0,1177455.0,0.008588013979302818
Estonia,EST,20,332999,17729.0,1177455.0,0.015057051012565235
Estonia,EST,19,33299A,71636.0,71636.0,1.0
Estonia,EST,16,333111,216539.0,722193.0,0.2998353625692855
Estonia,EST,17,333111,10997.0,722193.0,0.015227231501828458
Estonia,EST,21,333111,494657.0,722193.0,0.6849374059288861
Estonia,EST,16,333112,233447.0,233447.0,1.0
Estonia,EST,16,333120,20428863.0,20433637.0,0.9997663656254635
Estonia,EST,17,333120,4774.0,20433637.0,0.00023363437453645673
Estonia,EST,16,333130,247723.0,247723.0,1.0
Estonia,EST,16,333242,671285.0,671285.0,1.0
Estonia,EST,16,33329A,6987934.0,6987934.0,1.0
Estonia,EST,16,333314,150313.0,23838063.0,0.006305587832367085
Estonia,EST,18,333314,23687750.0,23838063.0,0.9936944121676329
Estonia,EST,18,333316,215138.0,215138.0,1.0
Estonia,EST,16,333318,151043.0,151043.0,1.0
Estonia,EST,16,333413,1070592.0,1070592.0,1.0
Estonia,EST,15,333414,181983.0,181983.0,1.0
Estonia,EST,16,333415,374808.0,374808.0,1.0
Estonia,EST,15,333514,4228.0,4228.0,1.0
Estonia,EST,16,333517,145230.0,145230.0,1.0
Estonia,EST,15,33351B,452241.0,452241.0,1.0
Estonia,EST,16,333611,526929.0,526929.0,1.0
Estonia,EST,16,333612,33450.0,33450.0,1.0
Estonia,EST,16,333613,88227.0,88227.0,1.0
Estonia,EST,16,333618,232538.0,232538.0,1.0
Estonia,EST,16,333912,519642.0,519642.0,1.0
Estonia,EST,16,333914,441533.0,441533.0,1.0
Estonia,EST,16,333920,7834276.0,8096582.0,0.9676028724219677
Estonia,EST,17,333920,262306.0,8096582.0,0.03239712757803231
Estonia,EST,15,333991,4232.0,97837.0,0.04325561903983156
Estonia,EST,16,333991,93605.0,97837.0,0.9567443809601685
Estonia,EST,16,333993,4895445.0,4895445.0,1.0
Estonia,EST,16,333994,759325.0,759325.0,1.0
Estonia,EST,16,33399A,20534256.0,20560127.0,0.9987416906520081
Estonia,EST,18,33399A,25871.0,20560127.0,0.001258309347991868
Estonia,EST,16,33399B,26153.0,26153.0,1.0
Estonia,EST,16,334111,1211215.0,1211215.0,1.0
Estonia,EST,16,334112,170116.0,170116.0,1.0
Estonia,EST,16,334118,1256650.0,1256650.0,1.0
Estonia,EST,16,334210,1951862.0,1951862.0,1.0
Estonia,EST,16,334220,340404192.0,340404192.0,1.0
Estonia,EST,16,334290,582433.0,582433.0,1.0
Estonia,EST,16,334300,4449496.0,4449496.0,1.0
Estonia,EST,16,334413,746418.0,746418.0,1.0
Estonia,EST,16,334418,3210158.0,3428210.0,0.9363947949513011
Estonia,EST,18,334418,218052.0,3428210.0,0.06360520504869889
Estonia,EST,16,33441A,15052802.0,15052802.0,1.0
Estonia,EST,18,334510,1992143.0,1992143.0,1.0
Estonia,EST,16,334511,579629.0,6969872.0,0.08316207241682487
Estonia,EST,18,334511,6390243.0,6969872.0,0.9168379275831752
Estonia,EST,18,334512,19661.0,19661.0,1.0
Estonia,EST,16,334513,8160.0,2574831.0,0.0031691400328798277
Estonia,EST,18,334513,2566671.0,2574831.0,0.9968308599671202
Estonia,EST,18,334514,59924.0,59924.0,1.0
Estonia,EST,18,334515,126273238.0,126273238.0,1.0
Estonia,EST,18,334516,44481162.0,44481162.0,1.0
Estonia,EST,18,334517,315305.0,315305.0,1.0
Estonia,EST,18,33451A,1906506.0,1906506.0,1.0
Estonia,EST,16,334610,532585.0,532585.0,1.0
Estonia,EST,16,335110,133829.0,133829.0,1.0
Estonia,EST,16,335120,22279.0,405115.0,0.0549942608888834
Estonia,EST,20,335120,382836.0,405115.0,0.9450057391111166
Estonia,EST,16,335210,5734322.0,5937622.0,0.9657607035274391
Estonia,EST,18,335210,203300.0,5937622.0,0.0342392964725609
Estonia,EST,15,335220,63732.0,865290.0,0.07365391949519814
Estonia,EST,16,335220,801558.0,865290.0,0.9263460805048018
Estonia,EST,16,335311,570091.0,708240.0,0.8049404156783011
Estonia,EST,18,335311,138149.0,708240.0,0.19505958432169887
Estonia,EST,16,335312,11339896.0,11339896.0,1.0
Estonia,EST,16,335313,16084615.0,16084615.0,1.0
Estonia,EST,16,335314,25118906.0,25118906.0,1.0
Estonia,EST,16,335911,86509.0,86509.0,1.0
Estonia,EST,16,335912,29375.0,29375.0,1.0
Estonia,EST,16,335920,3691178.0,3691178.0,1.0
Estonia,EST,16,335930,3028463.0,3028463.0,1.0
Estonia,EST,16,335991,162871.0,162871.0,1.0
Estonia,EST,16,335999,5000855.0,5000855.0,1.0
Estonia,EST,17,336111,275000.0,275000.0,1.0
Estonia,EST,17,336212,380822.0,380822.0,1.0
Estonia,EST,17,336214,44342.0,44342.0,1.0
Estonia,EST,16,336310,786593.0,786593.0,1.0
Estonia,EST,16,336320,4546114.0,4546114.0,1.0
Estonia,EST,17,336350,9920.0,9920.0,1.0
Estonia,EST,20,336360,324698.0,324698.0,1.0
Estonia,EST,17,336370,8161.0,8161.0,1.0
Estonia,EST,16,336390,279152.0,5524604.0,0.050528870485558784
Estonia,EST,17,336390,5245452.0,5524604.0,0.9494711295144412
Estonia,EST,17,3363A0,45303.0,45303.0,1.0
Estonia,EST,16,336412,97250.0,97250.0,1.0
Estonia,EST,17,336413,158592.0,158592.0,1.0
Estonia,EST,17,336500,3043.0,3043.0,1.0
Estonia,EST,17,336611,2920756.0,2920756.0,1.0
Estonia,EST,17,336612,2265.0,2265.0,1.0
Estonia,EST,17,336991,223346.0,223346.0,1.0
Estonia,EST,17,336999,19850.0,19850.0,1.0
Estonia,EST,20,337121,6684342.0,6684342.0,1.0
Estonia,EST,20,337122,912114.0,912114.0,1.0
Estonia,EST,15,337127,263084.0,11717305.0,0.022452603222328
Estonia,EST,20,337127,11454221.0,11717305.0,0.977547396777672
Estonia,EST,20,33712N,158648.0,158648.0,1.0
Estonia,EST,20,337215,15921597.0,15921597.0,1.0
Estonia,EST,20,33721A,1020121.0,1020121.0,1.0
Estonia,EST,20,337900,213003.0,213003.0,1.0
Estonia,EST,18,339112,5578574.0,5578574.0,1.0
Estonia,EST,11,339113,1080.0,939532.0,0.00114950847868939
Estonia,EST,17,339113,4708.0,939532.0,0.005011005479323748
Estonia,EST,18,339113,703199.0,939532.0,0.7484566784313893
Estonia,EST,20,339113,230545.0,939532.0,0.2453828076105976
Estonia,EST,18,339114,24573.0,24573.0,1.0
Estonia,EST,7,339910,1212.0,66108.0,0.01833363586857869
Estonia,EST,14,339910,64896.0,66108.0,0.9816663641314213
Estonia,EST,7,339920,13705.0,21527109.0,0.0006366391325467809
Estonia,EST,8,339920,1600.0,21527109.0,7.432488960779638e-05
Estonia,EST,20,339920,21511804.0,21527109.0,0.9992890359778455
Estonia,EST,11,339930,78487.0,4151529.0,0.018905564672678427
Estonia,EST,20,339930,4073042.0,4151529.0,0.9810944353273215
Estonia,EST,20,339940,10914.0,10914.0,1.0
Estonia,EST,20,339950,7223.0,7223.0,1.0
Estonia,EST,6,339990,1451578.0,6990718.0,0.20764362115593848
Estonia,EST,7,339990,2525854.0,6990718.0,0.3613153899213214
Estonia,EST,9,339990,301294.0,6990718.0,0.043099149472200136
Estonia,EST,12,339990,26885.0,6990718.0,0.0038458138348593093
Estonia,EST,15,339990,93337.0,6990718.0,0.013351561313158391
Estonia,EST,16,339990,45027.0,6990718.0,0.006440969296716017
Estonia,EST,18,339990,1666264.0,6990718.0,0.23835377138657288
Estonia,EST,20,339990,880479.0,6990718.0,0.1259497236192334
Estonia,EST,6,S00300,2849.0,27212942.0,0.00010469283328498624
Estonia,EST,7,S00300,122651.0,27212942.0,0.004507083431111564
Estonia,EST,15,S00300,9683976.0,27212942.0,0.35585920846044505
Estonia,EST,21,S00300,17403466.0,27212942.0,0.6395290152751584
Falkland Islands (Islas Malvinas),FLK,1,114000,19743512.0,19743512.0,1.0
Falkland Islands (Islas Malvinas),FLK,7,326190,709.0,709.0,1.0
Falkland Islands (Islas Malvinas),FLK,7,326220,2553.0,2553.0,1.0
Falkland Islands (Islas Malvinas),FLK,16,33329A,2367783.0,2367783.0,1.0
Falkland Islands (Islas Malvinas),FLK,16,33399A,87487.0,87487.0,1.0
Falkland Islands (Islas Malvinas),FLK,18,334516,2580.0,2580.0,1.0
Falkland Islands (Islas Malvinas),FLK,16,335312,2995.0,2995.0,1.0
Falkland Islands (Islas Malvinas),FLK,20,337127,3764.0,3764.0,1.0
Falkland Islands (Islas Malvinas),FLK,14,339910,4518.0,4518.0,1.0
Falkland Islands (Islas Malvinas),FLK,21,S00300,540760.0,540760.0,1.0
Faroe Islands,FRO,1,112A00,204403089.0,204403089.0,1.0
Faroe Islands,FRO,1,114000,41800676.0,41800676.0,1.0
Faroe Islands,FRO,1,31161A,462947.0,462947.0,1.0
Faroe Islands,FRO,1,311700,1444815.0,1491385.0,0.9687739919604931
Faroe Islands,FRO,4,311700,46570.0,1491385.0,0.0312260080395069
Faroe Islands,FRO,11,313100,9014.0,9014.0,1.0
Faroe Islands,FRO,20,313200,614.0,614.0,1.0
Faroe Islands,FRO,11,314120,396.0,396.0,1.0
Faroe Islands,FRO,8,315000,284.0,2156.0,0.13172541743970315
Faroe Islands,FRO,11,315000,1872.0,2156.0,0.8682745825602969
Faroe Islands,FRO,8,316000,1374.0,1374.0,1.0
Faroe Islands,FRO,10,322210,10104.0,10104.0,1.0
Faroe Islands,FRO,7,322220,3119.0,3119.0,1.0
Faroe Islands,FRO,10,323110,41481.0,41481.0,1.0
Faroe Islands,FRO,7,326220,287492.0,287492.0,1.0
Faroe Islands,FRO,7,326290,5213.0,5213.0,1.0
Faroe Islands,FRO,16,333120,53183.0,53183.0,1.0
Faroe Islands,FRO,16,333130,5549.0,5549.0,1.0
Faroe Islands,FRO,16,333618,69555.0,69555.0,1.0
Faroe Islands,FRO,18,334515,86444.0,86444.0,1.0
Faroe Islands,FRO,18,33451A,41750.0,41750.0,1.0
Faroe Islands,FRO,16,335920,76884.0,76884.0,1.0
Faroe Islands,FRO,16,336320,7901.0,7901.0,1.0
Faroe Islands,FRO,17,336390,41500.0,41500.0,1.0
Faroe Islands,FRO,20,337215,32098.0,32098.0,1.0
Faroe Islands,FRO,20,339920,30755.0,30755.0,1.0
Faroe Islands,FRO,21,S00300,487853.0,487853.0,1.0
Fiji,FJI,2,1111B0,298829.0,298829.0,1.0
Fiji,FJI,2,111200,147444.0,147444.0,1.0
Fiji,FJI,2,111300,11648552.0,11648552.0,1.0
Fiji,FJI,2,111900,2014255.0,2014255.0,1.0
Fiji,FJI,1,112A00,600397.0,600397.0,1.0
Fiji,FJI,2,113000,643388.0,694542.0,0.9263485865505614
Fiji,FJI,9,113000,51154.0,694542.0,0.07365141344943862
Fiji,FJI,1,114000,7318481.0,7325410.0,0.9990541143772157
Fiji,FJI,2,114000,6929.0,7325410.0,0.0009458856227842537
Fiji,FJI,2,311210,186245.0,186245.0,1.0
Fiji,FJI,3,311224,81856.0,87796.0,0.9323431591416466
Fiji,FJI,4,311224,5940.0,87796.0,0.06765684085835345
Fiji,FJI,4,311230,7378.0,7378.0,1.0
Fiji,FJI,4,311300,12848764.0,12848764.0,1.0
Fiji,FJI,2,311410,298570.0,353720.0,0.8440857175166798
Fiji,FJI,4,311410,55150.0,353720.0,0.15591428248332015
Fiji,FJI,2,311420,188510.0,620591.0,0.3037588363350419
Fiji,FJI,4,311420,432081.0,620591.0,0.696241163664958
Fiji,FJI,1,311514,9000.0,64979.0,0.138506286646455
Fiji,FJI,4,311514,55979.0,64979.0,0.861493713353545
Fiji,FJI,1,31151A,258292.0,258292.0,1.0
Fiji,FJI,4,311520,20917.0,20917.0,1.0
Fiji,FJI,1,311700,772239.0,50879082.0,0.015177927148921437
Fiji,FJI,4,311700,50106843.0,50879082.0,0.9848220728510786
Fiji,FJI,4,311810,916269.0,916269.0,1.0
Fiji,FJI,4,3118A0,18408.0,18408.0,1.0
Fiji,FJI,4,311910,1053082.0,1053082.0,1.0
Fiji,FJI,2,311920,713624.0,713624.0,1.0
Fiji,FJI,4,311930,20995.0,20995.0,1.0
Fiji,FJI,2,311940,9860602.0,9873955.0,0.9986476543593727
Fiji,FJI,4,311940,13353.0,9873955.0,0.0013523456406272867
Fiji,FJI,4,311990,365060.0,365060.0,1.0
Fiji,FJI,4,312110,142066317.0,142066317.0,1.0
Fiji,FJI,4,312140,31947.0,31947.0,1.0
Fiji,FJI,11,313200,1608.0,2622.0,0.6132723112128147
Fiji,FJI,20,313200,1014.0,2622.0,0.38672768878718533
Fiji,FJI,11,314120,942.0,942.0,1.0
Fiji,FJI,11,314900,219929.0,219929.0,1.0
Fiji,FJI,11,315000,151993.0,151993.0,1.0
Fiji,FJI,8,316000,7474.0,7474.0,1.0
Fiji,FJI,9,321100,6331161.0,6331161.0,1.0
Fiji,FJI,9,321200,35331.0,35331.0,1.0
Fiji,FJI,9,321910,345050.0,345050.0,1.0
Fiji,FJI,9,3219A0,146601.0,146601.0,1.0
Fiji,FJI,10,322210,13147.0,13147.0,1.0
Fiji,FJI,7,322220,2424.0,2424.0,1.0
Fiji,FJI,10,322299,4580.0,4580.0,1.0
Fiji,FJI,10,323110,12371.0,12371.0,1.0
Fiji,FJI,2,325411,142970.0,149913.0,0.9536864714867956
Fiji,FJI,6,325411,6943.0,149913.0,0.046313528513204326
Fiji,FJI,6,325610,104655.0,104655.0,1.0
Fiji,FJI,6,325620,1445854.0,1445854.0,1.0
Fiji,FJI,6,3259A0,4400.0,4400.0,1.0
Fiji,FJI,7,326110,4056.0,4056.0,1.0
Fiji,FJI,7,326160,1506.0,1506.0,1.0
Fiji,FJI,7,326190,6285.0,51735.0,0.12148448825746594
Fiji,FJI,8,326190,45450.0,51735.0,0.8785155117425341
Fiji,FJI,15,332200,132725.0,132725.0,1.0
Fiji,FJI,20,333318,3305.0,3305.0,1.0
Fiji,FJI,16,333415,9965.0,9965.0,1.0
Fiji,FJI,16,333511,9700.0,9700.0,1.0
Fiji,FJI,16,334220,19143.0,19143.0,1.0
Fiji,FJI,16,334300,12813.0,12813.0,1.0
Fiji,FJI,16,334413,11738.0,11738.0,1.0
Fiji,FJI,16,33441A,12633.0,12633.0,1.0
Fiji,FJI,16,334511,43515.0,43515.0,1.0
Fiji,FJI,16,335312,2968.0,2968.0,1.0
Fiji,FJI,16,336310,5051.0,5051.0,1.0
Fiji,FJI,17,336390,2500.0,2500.0,1.0
Fiji,FJI,17,336612,105396.0,105396.0,1.0
Fiji,FJI,20,337122,45600.0,45600.0,1.0
Fiji,FJI,20,337127,3594.0,3594.0,1.0
Fiji,FJI,21,33721A,2195.0,2195.0,1.0
Fiji,FJI,18,339112,224744.0,224744.0,1.0
Fiji,FJI,11,339113,1140.0,1140.0,1.0
Fiji,FJI,14,339910,584880.0,584880.0,1.0
Fiji,FJI,20,339920,161986.0,161986.0,1.0
Fiji,FJI,12,339990,715.0,3644.0,0.19621295279912185
Fiji,FJI,20,339990,2929.0,3644.0,0.8037870472008781
Fiji,FJI,16,S00300,44000.0,5720644.0,0.007691441732783931
Fiji,FJI,17,S00300,24000.0,5720644.0,0.004195331854245781
Fiji,FJI,21,S00300,5652644.0,5720644.0,0.9881132264129703
Finland,FIN,1,112A00,20748.0,450750.0,0.04602995008319467
Finland,FIN,8,112A00,430002.0,450750.0,0.9539700499168053
Finland,FIN,2,113000,800140.0,1431308.0,0.5590271276343037
Finland,FIN,7,113000,607955.0,1431308.0,0.4247548396292063
Finland,FIN,9,113000,23213.0,1431308.0,0.01621803273648998
Finland,FIN,1,114000,264486.0,269445.0,0.9815955018649446
Finland,FIN,2,114000,4959.0,269445.0,0.018404498135055392
Finland,FIN,5,212310,658179.0,658179.0,1.0
Finland,FIN,5,2123A0,2064406.0,2064406.0,1.0
Finland,FIN,2,311210,228412.0,228412.0,1.0
Finland,FIN,2,311221,982546.0,1225247.0,0.8019166747602728
Finland,FIN,4,311221,242701.0,1225247.0,0.1980833252397272
Finland,FIN,3,311224,404728.0,420238.0,0.963092342910446
Finland,FIN,4,311224,15510.0,420238.0,0.036907657089554013
Finland,FIN,4,311300,4617195.0,4617195.0,1.0
Finland,FIN,2,311410,72621.0,72621.0,1.0
Finland,FIN,2,311420,86301.0,110601.0,0.7802913174383596
Finland,FIN,4,311420,24300.0,110601.0,0.2197086825616405
Finland,FIN,1,311513,12998654.0,12998654.0,1.0
Finland,FIN,1,311514,153817.0,153817.0,1.0
Finland,FIN,1,31151A,2317561.0,2317561.0,1.0
Finland,FIN,1,31161A,1738175.0,1740798.0,0.9984932197762175
Finland,FIN,11,31161A,2623.0,1740798.0,0.0015067802237824263
Finland,FIN,4,311700,268040.0,268040.0,1.0
Finland,FIN,4,311810,2111454.0,2111454.0,1.0
Finland,FIN,2,311920,2231.0,2231.0,1.0
Finland,FIN,2,311940,1498726.0,1628923.0,0.9200717283751288
Finland,FIN,4,311940,130197.0,1628923.0,0.07992827162487116
Finland,FIN,2,311990,8988.0,670688.0,0.013401164177680234
Finland,FIN,4,311990,661700.0,670688.0,0.9865988358223198
Finland,FIN,4,312110,833090.0,833090.0,1.0
Finland,FIN,4,312140,4110143.0,4110143.0,1.0
Finland,FIN,4,312200,11360.0,11360.0,1.0
Finland,FIN,11,313100,98116.0,98116.0,1.0
Finland,FIN,11,313200,32196234.0,32198885.0,0.9999176679565146
Finland,FIN,13,313200,2651.0,32198885.0,8.233204348535671e-05
Finland,FIN,11,313300,38107.0,38107.0,1.0
Finland,FIN,11,314110,320203.0,320203.0,1.0
Finland,FIN,7,314120,1461.0,768503.0,0.001901098629413288
Finland,FIN,11,314120,691990.0,768503.0,0.9004389052482554
Finland,FIN,20,314120,75052.0,768503.0,0.09765999612233134
Finland,FIN,11,314900,2250993.0,2276458.0,0.9888137624326915
Finland,FIN,17,314900,4098.0,2276458.0,0.0018001649931604273
Finland,FIN,21,314900,21367.0,2276458.0,0.009386072574148084
Finland,FIN,7,315000,15352.0,1496782.0,0.010256670644088452
Finland,FIN,8,315000,916261.0,1496782.0,0.6121539409212564
Finland,FIN,11,315000,451460.0,1496782.0,0.3016204096521738
Finland,FIN,12,315000,113709.0,1496782.0,0.07596897878248135
Finland,FIN,7,316000,555.0,1242859.0,0.0004465510568777311
Finland,FIN,8,316000,913936.0,1242859.0,0.7353497057992902
Finland,FIN,12,316000,328368.0,1242859.0,0.2642037431438321
Finland,FIN,9,321100,41192448.0,41192448.0,1.0
Finland,FIN,9,321200,54104812.0,54104812.0,1.0
Finland,FIN,9,321910,826490.0,826490.0,1.0
Finland,FIN,9,3219A0,3932992.0,5477186.0,0.718068000611993
Finland,FIN,20,3219A0,1544194.0,5477186.0,0.2819319993880069
Finland,FIN,10,322110,156528954.0,156528954.0,1.0
Finland,FIN,10,322120,581448106.0,581448106.0,1.0
Finland,FIN,10,322130,364618666.0,364618666.0,1.0
Finland,FIN,10,322210,361986.0,361986.0,1.0
Finland,FIN,7,322220,1639787.0,28463352.0,0.05761046696116466
Finland,FIN,10,322220,26820636.0,28463352.0,0.9422866287849724
Finland,FIN,11,322220,2929.0,28463352.0,0.00010290425386300251
Finland,FIN,10,322230,3175.0,3175.0,1.0
Finland,FIN,10,322291,158197.0,158197.0,1.0
Finland,FIN,10,322299,30499433.0,30499433.0,1.0
Finland,FIN,10,323110,2866223.0,2879918.0,0.9952446562714633
Finland,FIN,20,323110,13695.0,2879918.0,0.004755343728536715
Finland,FIN,10,323120,4022.0,9766.0,0.41183698545975833
Finland,FIN,16,323120,5744.0,9766.0,0.5881630145402417
Finland,FIN,5,324110,797214869.0,797214869.0,1.0
Finland,FIN,6,325130,1371395.0,1371395.0,1.0
Finland,FIN,6,325180,68661749.0,68661749.0,1.0
Finland,FIN,6,325190,187773583.0,205651436.0,0.9130672104813311
Finland,FIN,7,325190,17877853.0,205651436.0,0.08693278951866885
Finland,FIN,6,325211,644627.0,27419123.0,0.023510124667371745
Finland,FIN,7,325211,26774496.0,27419123.0,0.9764898753326282
Finland,FIN,7,3252A0,132909.0,141517.0,0.9391733855296537
Finland,FIN,11,3252A0,8608.0,141517.0,0.06082661447034632
Finland,FIN,6,325310,11331220.0,11331220.0,1.0
Finland,FIN,6,325411,12227999.0,12227999.0,1.0
Finland,FIN,6,325412,1360776250.0,1360776250.0,1.0
Finland,FIN,6,325413,70742494.0,70742494.0,1.0
Finland,FIN,6,325414,110291604.0,110291604.0,1.0
Finland,FIN,6,325510,945293.0,945293.0,1.0
Finland,FIN,6,325520,64274.0,64274.0,1.0
Finland,FIN,6,325610,3400179.0,3400179.0,1.0
Finland,FIN,6,325620,8671993.0,8671993.0,1.0
Finland,FIN,6,325910,3240.0,182287.0,0.01777416930444848
Finland,FIN,16,325910,179047.0,182287.0,0.9822258306955515
Finland,FIN,3,3259A0,38525.0,8111925.0,0.004749180989715758
Finland,FIN,6,3259A0,8073400.0,8111925.0,0.9952508190102842
Finland,FIN,7,326110,6782068.0,6782068.0,1.0
Finland,FIN,7,326120,9621894.0,9621894.0,1.0
Finland,FIN,7,326160,38419.0,38419.0,1.0
Finland,FIN,7,326190,29753612.0,30551052.0,0.9738981165034841
Finland,FIN,16,326190,25839.0,30551052.0,0.0008457646564838422
Finland,FIN,20,326190,771601.0,30551052.0,0.025256118840032087
Finland,FIN,7,326210,40826073.0,40826073.0,1.0
Finland,FIN,7,326220,12864184.0,12864184.0,1.0
Finland,FIN,7,326290,3389862.0,3425446.0,0.9896118636814009
Finland,FIN,12,326290,20584.0,3425446.0,0.0060091445026428675
Finland,FIN,17,326290,15000.0,3425446.0,0.004378991815956228
Finland,FIN,13,327100,812165.0,1140110.0,0.7123567024234504
Finland,FIN,16,327100,327945.0,1140110.0,0.2876432975765496
Finland,FIN,13,327200,14364550.0,17872849.0,0.8037079035356927
Finland,FIN,16,327200,2444.0,17872849.0,0.00013674372787461026
Finland,FIN,17,327200,475779.0,17872849.0,0.02662021035370466
Finland,FIN,18,327200,3018729.0,17872849.0,0.1689002687819944
Finland,FIN,20,327200,11347.0,17872849.0,0.0006348736007337162
Finland,FIN,6,327910,19692152.0,50639812.0,0.38886700448256006
Finland,FIN,13,327910,30873120.0,50639812.0,0.6096610311270508
Finland,FIN,14,327910,74540.0,50639812.0,0.0014719643903891271
Finland,FIN,13,327991,488414.0,488414.0,1.0
Finland,FIN,5,327992,923909.0,923909.0,1.0
Finland,FIN,13,327993,450263.0,450263.0,1.0
Finland,FIN,13,327999,387490.0,387490.0,1.0
Finland,FIN,15,331110,197375305.0,197375305.0,1.0
Finland,FIN,15,331200,1880787.0,1880787.0,1.0
Finland,FIN,15,33131B,437159.0,475376.0,0.9196067954629599
Finland,FIN,16,33131B,38217.0,475376.0,0.08039320453704016
Finland,FIN,6,331410,2236891.0,126866994.0,0.01763178057170646
Finland,FIN,15,331410,124630103.0,126866994.0,0.9823682194282936
Finland,FIN,15,331420,98232188.0,98247364.0,0.9998455327513927
Finland,FIN,16,331420,15176.0,98247364.0,0.00015446724860730107
Finland,FIN,15,331490,19199861.0,19199861.0,1.0
Finland,FIN,15,331510,282767.0,289626.0,0.9763177339051052
Finland,FIN,17,331510,6859.0,289626.0,0.023682266094894794
Finland,FIN,16,331520,4974.0,4974.0,1.0
Finland,FIN,15,332119,140980.0,140980.0,1.0
Finland,FIN,15,33211A,24710.0,24710.0,1.0
Finland,FIN,15,332200,12296256.0,12590892.0,0.9765992750950448
Finland,FIN,18,332200,294636.0,12590892.0,0.023400724904955105
Finland,FIN,15,332310,11902847.0,11910697.0,0.9993409285787389
Finland,FIN,16,332310,7850.0,11910697.0,0.0006590714212610731
Finland,FIN,15,332320,1485498.0,1485498.0,1.0
Finland,FIN,16,332410,26867920.0,26867920.0,1.0
Finland,FIN,15,332420,1113254.0,1424235.0,0.7816505000930324
Finland,FIN,17,332420,310981.0,1424235.0,0.2183494999069676
Finland,FIN,15,332430,1795738.0,1799311.0,0.9980142398951599
Finland,FIN,20,332430,3573.0,1799311.0,0.0019857601048401305
Finland,FIN,15,332500,6429046.0,6448816.0,0.9969343209668255
Finland,FIN,16,332500,12547.0,6448816.0,0.0019456284688538176
Finland,FIN,17,332500,7223.0,6448816.0,0.0011200505643206443
Finland,FIN,15,332600,3473977.0,3473977.0,1.0
Finland,FIN,15,332720,6521218.0,6600653.0,0.9879655846171583
Finland,FIN,16,332720,79435.0,6600653.0,0.012034415382841668
Finland,FIN,15,332913,3412.0,327512.0,0.010417938884682088
Finland,FIN,16,332913,324100.0,327512.0,0.9895820611153179
Finland,FIN,15,33291A,804614.0,19710434.0,0.04082172924249156
Finland,FIN,16,33291A,18905820.0,19710434.0,0.9591782707575084
Finland,FIN,16,332991,6717127.0,6717127.0,1.0
Finland,FIN,15,332999,16453692.0,28138001.0,0.5847498548315497
