"hs4-exports-africa"
"Current date: 05/08/2025 9:33 AM (Eastern Daylight Time)"
"Measures: Value ($US)"
"Commodity","Country","Time","Domestic/Foreign","Value ($US)",
"0101 Horses, Asses, Mules And Hinnies, Live","Australia and Oceania","1992","Total Exports","3,011,841"
"0101 Horses, Asses, Mules And Hinnies, Live","Australia and Oceania","1993","Total Exports","2,516,160"
"0101 Horses, Asses, Mules And Hinnies, Live","Australia and Oceania","1994","Total Exports","11,104,330"
"0101 Horses, Asses, Mules And Hinnies, Live","Australia","1992","Total Exports","3,011,841"
"0101 Horses, Asses, Mules And Hinnies, Live","Australia","1993","Total Exports","2,157,500"
"0101 Horses, Asses, Mules And Hinnies, Live","Australia","1994","Total Exports","11,061,330"
"0101 Horses, Asses, Mules And Hinnies, Live","New Zealand","1993","Total Exports","358,660"
"0101 Horses, Asses, Mules And Hinnies, Live","New Zealand","1994","Total Exports","43,000"
"0102 Bovine Animals, Live","Australia and Oceania","1992","Total Exports","238,500"
"0102 Bovine Animals, Live","Australia and Oceania","1993","Total Exports","185,361"
"0102 Bovine Animals, Live","Australia and Oceania","1994","Total Exports","256,200"
"0102 Bovine Animals, Live","Australia","1992","Total Exports","160,000"
"0102 Bovine Animals, Live","Australia","1993","Total Exports","185,361"
"0102 Bovine Animals, Live","Australia","1994","Total Exports","246,200"
"0102 Bovine Animals, Live","New Zealand","1992","Total Exports","78,500"
"0102 Bovine Animals, Live","New Zealand","1994","Total Exports","10,000"
"0103 Swine, Live","Australia and Oceania","1994","Total Exports","24,000"
"0103 Swine, Live","Australia","1994","Total Exports","24,000"
"0105 Chickens, Ducks, Geese, Turkeys, And Guineas, Live","Australia and Oceania","1992","Total Exports","147,778"
"0105 Chickens, Ducks, Geese, Turkeys, And Guineas, Live","Australia and Oceania","1993","Total Exports","189,187"
"0105 Chickens, Ducks, Geese, Turkeys, And Guineas, Live","Australia and Oceania","1994","Total Exports","41,760"
"0105 Chickens, Ducks, Geese, Turkeys, And Guineas, Live","French Polynesia","1992","Total Exports","142,102"
"0105 Chickens, Ducks, Geese, Turkeys, And Guineas, Live","French Polynesia","1993","Total Exports","58,010"
"0105 Chickens, Ducks, Geese, Turkeys, And Guineas, Live","French Polynesia","1994","Total Exports","41,760"
"0105 Chickens, Ducks, Geese, Turkeys, And Guineas, Live","Kiribati","1993","Total Exports","126,950"
"0105 Chickens, Ducks, Geese, Turkeys, And Guineas, Live","Micronesia","1992","Total Exports","5,676"
"0105 Chickens, Ducks, Geese, Turkeys, And Guineas, Live","Micronesia","1993","Total Exports","4,227"
"0106 Animals, Live, Nesoi","Australia and Oceania","1992","Total Exports","156,160"
"0106 Animals, Live, Nesoi","Australia and Oceania","1993","Total Exports","129,250"
"0106 Animals, Live, Nesoi","Australia and Oceania","1994","Total Exports","209,831"
"0106 Animals, Live, Nesoi","Australia","1992","Total Exports","78,910"
"0106 Animals, Live, Nesoi","Australia","1993","Total Exports","129,250"
"0106 Animals, Live, Nesoi","Australia","1994","Total Exports","170,959"
"0106 Animals, Live, Nesoi","New Zealand","1992","Total Exports","77,250"
"0106 Animals, Live, Nesoi","New Zealand","1994","Total Exports","38,872"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","Australia and Oceania","1992","Total Exports","80,615"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","Australia and Oceania","1993","Total Exports","156,811"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","Australia and Oceania","1994","Total Exports","703,486"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","Australia","1993","Total Exports","57,108"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","Australia","1994","Total Exports","689,555"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","Marshall Islands","1992","Total Exports","22,296"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","Marshall Islands","1993","Total Exports","97,178"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","Micronesia","1993","Total Exports","2,525"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","Palau","1992","Total Exports","58,319"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","Samoa","1994","Total Exports","13,931"
"0202 Meat Of Bovine Animals, Frozen","Australia and Oceania","1992","Total Exports","2,270,800"
"0202 Meat Of Bovine Animals, Frozen","Australia and Oceania","1993","Total Exports","2,034,820"
"0202 Meat Of Bovine Animals, Frozen","Australia and Oceania","1994","Total Exports","1,722,412"
"0202 Meat Of Bovine Animals, Frozen","Australia","1992","Total Exports","304,936"
"0202 Meat Of Bovine Animals, Frozen","Australia","1993","Total Exports","154,685"
"0202 Meat Of Bovine Animals, Frozen","Australia","1994","Total Exports","39,600"
"0202 Meat Of Bovine Animals, Frozen","Fiji","1992","Total Exports","21,025"
"0202 Meat Of Bovine Animals, Frozen","Fiji","1994","Total Exports","13,773"
"0202 Meat Of Bovine Animals, Frozen","French Polynesia","1992","Total Exports","191,608"
"0202 Meat Of Bovine Animals, Frozen","French Polynesia","1993","Total Exports","147,524"
"0202 Meat Of Bovine Animals, Frozen","French Polynesia","1994","Total Exports","120,303"
"0202 Meat Of Bovine Animals, Frozen","Marshall Islands","1992","Total Exports","646,837"
"0202 Meat Of Bovine Animals, Frozen","Marshall Islands","1993","Total Exports","709,347"
"0202 Meat Of Bovine Animals, Frozen","Marshall Islands","1994","Total Exports","473,502"
"0202 Meat Of Bovine Animals, Frozen","Micronesia","1992","Total Exports","524,561"
"0202 Meat Of Bovine Animals, Frozen","Micronesia","1993","Total Exports","286,973"
"0202 Meat Of Bovine Animals, Frozen","Micronesia","1994","Total Exports","202,358"
"0202 Meat Of Bovine Animals, Frozen","New Zealand","1992","Total Exports","292,587"
"0202 Meat Of Bovine Animals, Frozen","New Zealand","1993","Total Exports","562,089"
"0202 Meat Of Bovine Animals, Frozen","New Zealand","1994","Total Exports","669,874"
"0202 Meat Of Bovine Animals, Frozen","Palau","1992","Total Exports","264,044"
"0202 Meat Of Bovine Animals, Frozen","Palau","1993","Total Exports","174,202"
"0202 Meat Of Bovine Animals, Frozen","Palau","1994","Total Exports","203,002"
"0202 Meat Of Bovine Animals, Frozen","Samoa","1992","Total Exports","25,202"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Australia and Oceania","1992","Total Exports","1,552,990"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Australia and Oceania","1993","Total Exports","347,441"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Australia and Oceania","1994","Total Exports","314,900"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Fiji","1992","Total Exports","5,622"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","French Polynesia","1992","Total Exports","1,322,277"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","French Polynesia","1993","Total Exports","145,945"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","French Polynesia","1994","Total Exports","80,080"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Marshall Islands","1993","Total Exports","15,768"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Marshall Islands","1994","Total Exports","27,958"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Micronesia","1992","Total Exports","166,692"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Micronesia","1993","Total Exports","128,358"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Micronesia","1994","Total Exports","131,711"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","New Caledonia","1992","Total Exports","13,600"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","New Zealand","1992","Total Exports","8,019"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","New Zealand","1993","Total Exports","5,368"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","New Zealand","1994","Total Exports","26,050"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Palau","1992","Total Exports","36,780"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Palau","1993","Total Exports","52,002"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Palau","1994","Total Exports","49,101"
"0204 Meat Of Sheep Or Goats, Fresh, Chilled Or Frozen","Australia and Oceania","1992","Total Exports","16,447"
"0204 Meat Of Sheep Or Goats, Fresh, Chilled Or Frozen","Australia and Oceania","1993","Total Exports","47,512"
"0204 Meat Of Sheep Or Goats, Fresh, Chilled Or Frozen","Australia and Oceania","1994","Total Exports","245,665"
"0204 Meat Of Sheep Or Goats, Fresh, Chilled Or Frozen","Australia","1993","Total Exports","9,568"
"0204 Meat Of Sheep Or Goats, Fresh, Chilled Or Frozen","Australia","1994","Total Exports","168,153"
"0204 Meat Of Sheep Or Goats, Fresh, Chilled Or Frozen","Fiji","1994","Total Exports","5,856"
"0204 Meat Of Sheep Or Goats, Fresh, Chilled Or Frozen","French Polynesia","1993","Total Exports","21,600"
"0204 Meat Of Sheep Or Goats, Fresh, Chilled Or Frozen","Marshall Islands","1992","Total Exports","7,240"
"0204 Meat Of Sheep Or Goats, Fresh, Chilled Or Frozen","Micronesia","1992","Total Exports","3,038"
"0204 Meat Of Sheep Or Goats, Fresh, Chilled Or Frozen","New Zealand","1992","Total Exports","6,169"
"0204 Meat Of Sheep Or Goats, Fresh, Chilled Or Frozen","New Zealand","1993","Total Exports","16,344"
"0204 Meat Of Sheep Or Goats, Fresh, Chilled Or Frozen","New Zealand","1994","Total Exports","71,656"
"0205 Meat Of Horses, Asses, Mules, Hinnies Fr, Chld, Fz","Australia and Oceania","1994","Total Exports","16,058"
"0205 Meat Of Horses, Asses, Mules, Hinnies Fr, Chld, Fz","New Zealand","1994","Total Exports","16,058"
"0206 Ed Offal, Bovine, Swine, Sheep, Goat, Horse, Etc.","Australia and Oceania","1992","Total Exports","111,545"
"0206 Ed Offal, Bovine, Swine, Sheep, Goat, Horse, Etc.","Australia and Oceania","1993","Total Exports","274,502"
"0206 Ed Offal, Bovine, Swine, Sheep, Goat, Horse, Etc.","Australia and Oceania","1994","Total Exports","311,478"
"0206 Ed Offal, Bovine, Swine, Sheep, Goat, Horse, Etc.","Australia","1992","Total Exports","24,744"
"0206 Ed Offal, Bovine, Swine, Sheep, Goat, Horse, Etc.","Australia","1993","Total Exports","230,933"
"0206 Ed Offal, Bovine, Swine, Sheep, Goat, Horse, Etc.","Australia","1994","Total Exports","224,040"
"0206 Ed Offal, Bovine, Swine, Sheep, Goat, Horse, Etc.","French Polynesia","1992","Total Exports","86,801"
"0206 Ed Offal, Bovine, Swine, Sheep, Goat, Horse, Etc.","French Polynesia","1993","Total Exports","30,462"
