"standardImports"
"Current date: 05/08/2025 1:04 PM (Eastern Daylight Time)"
"Commodity","Time","Country","Customs Value (Gen) ($US)",
"0101 Horses, Asses, Mules And Hinnies, Live","1992","Australia and Oceania","1,740,466"
"0101 Horses, Asses, Mules And Hinnies, Live","1992","Australia","239,226"
"0101 Horses, Asses, Mules And Hinnies, Live","1992","New Zealand","1,501,240"
"0101 Horses, Asses, Mules And Hinnies, Live","1993","Australia and Oceania","1,442,299"
"0101 Horses, Asses, Mules And Hinnies, Live","1993","Australia","256,816"
"0101 Horses, Asses, Mules And Hinnies, Live","1993","New Zealand","1,185,483"
"0101 Horses, Asses, Mules And Hinnies, Live","1994","Australia and Oceania","1,446,631"
"0101 Horses, Asses, Mules And Hinnies, Live","1994","Australia","260,665"
"0101 Horses, Asses, Mules And Hinnies, Live","1994","New Zealand","1,185,966"
"0102 Bovine Animals, Live","1993","Australia and Oceania","3,485"
"0102 Bovine Animals, Live","1993","Australia","3,485"
"0102 Bovine Animals, Live","1994","Australia and Oceania","10,000"
"0102 Bovine Animals, Live","1994","Australia","10,000"
"0103 Swine, Live","1993","Australia and Oceania","150,000"
"0103 Swine, Live","1993","Australia","150,000"
"0103 Swine, Live","1994","Australia and Oceania","104,525"
"0103 Swine, Live","1994","Australia","104,525"
"0104 Sheep And Goats, Live","1992","Australia and Oceania","1,908"
"0104 Sheep And Goats, Live","1992","New Zealand","1,908"
"0104 Sheep And Goats, Live","1993","Australia and Oceania","513,352"
"0104 Sheep And Goats, Live","1993","Australia","10,000"
"0104 Sheep And Goats, Live","1993","New Zealand","503,352"
"0104 Sheep And Goats, Live","1994","Australia and Oceania","7,323,512"
"0104 Sheep And Goats, Live","1994","New Zealand","7,323,512"
"0106 Animals, Live, Nesoi","1992","Australia and Oceania","1,118,472"
"0106 Animals, Live, Nesoi","1992","Australia","747,390"
"0106 Animals, Live, Nesoi","1992","New Zealand","209,190"
"0106 Animals, Live, Nesoi","1992","Papua New Guinea","1,518"
"0106 Animals, Live, Nesoi","1992","Solomon Islands","160,374"
"0106 Animals, Live, Nesoi","1993","Australia and Oceania","1,384,044"
"0106 Animals, Live, Nesoi","1993","Australia","906,854"
"0106 Animals, Live, Nesoi","1993","New Zealand","151,753"
"0106 Animals, Live, Nesoi","1993","Solomon Islands","325,437"
"0106 Animals, Live, Nesoi","1994","Australia and Oceania","1,650,471"
"0106 Animals, Live, Nesoi","1994","Australia","976,781"
"0106 Animals, Live, Nesoi","1994","New Zealand","506,246"
"0106 Animals, Live, Nesoi","1994","Papua New Guinea","1,265"
"0106 Animals, Live, Nesoi","1994","Solomon Islands","166,179"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","1992","Australia and Oceania","4,114,009"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","1992","Australia","767,837"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","1992","New Zealand","3,346,172"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","1993","Australia and Oceania","2,614,821"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","1993","Australia","920,154"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","1993","New Zealand","1,694,667"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","1994","Australia and Oceania","1,505,591"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","1994","Australia","1,411,162"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","1994","New Zealand","94,429"
"0202 Meat Of Bovine Animals, Frozen","1992","Australia and Oceania","1,302,658,309"
"0202 Meat Of Bovine Animals, Frozen","1992","Australia","789,554,453"
"0202 Meat Of Bovine Animals, Frozen","1992","New Zealand","513,103,856"
"0202 Meat Of Bovine Animals, Frozen","1993","Australia and Oceania","1,131,961,952"
"0202 Meat Of Bovine Animals, Frozen","1993","Australia","680,275,190"
"0202 Meat Of Bovine Animals, Frozen","1993","New Zealand","451,600,737"
"0202 Meat Of Bovine Animals, Frozen","1993","Niue","86,025"
"0202 Meat Of Bovine Animals, Frozen","1994","Australia and Oceania","975,950,348"
"0202 Meat Of Bovine Animals, Frozen","1994","Australia","569,226,767"
"0202 Meat Of Bovine Animals, Frozen","1994","New Zealand","406,689,127"
"0202 Meat Of Bovine Animals, Frozen","1994","Papua New Guinea","34,454"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","1992","Australia and Oceania","2,793,181"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","1992","Australia","2,666,403"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","1992","New Zealand","126,778"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","1993","Australia and Oceania","1,677,046"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","1993","Australia","1,536,996"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","1993","New Zealand","140,050"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","1994","Australia and Oceania","224,013"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","1994","Australia","224,013"
"0204 Meat Of Sheep Or Goats, Fresh, Chilled Or Frozen","1992","Australia and Oceania","47,961,366"
"0204 Meat Of Sheep Or Goats, Fresh, Chilled Or Frozen","1992","Australia","29,598,924"
"0204 Meat Of Sheep Or Goats, Fresh, Chilled Or Frozen","1992","New Zealand","18,362,442"
"0204 Meat Of Sheep Or Goats, Fresh, Chilled Or Frozen","1993","Australia and Oceania","62,656,515"
"0204 Meat Of Sheep Or Goats, Fresh, Chilled Or Frozen","1993","Australia","34,696,402"
"0204 Meat Of Sheep Or Goats, Fresh, Chilled Or Frozen","1993","New Zealand","27,960,113"
"0204 Meat Of Sheep Or Goats, Fresh, Chilled Or Frozen","1994","Australia and Oceania","59,968,469"
"0204 Meat Of Sheep Or Goats, Fresh, Chilled Or Frozen","1994","Australia","36,304,218"
"0204 Meat Of Sheep Or Goats, Fresh, Chilled Or Frozen","1994","New Zealand","23,664,251"
"0206 Ed Offal, Bovine, Swine, Sheep, Goat, Horse, Etc.","1992","Australia and Oceania","15,580,467"
"0206 Ed Offal, Bovine, Swine, Sheep, Goat, Horse, Etc.","1992","Australia","13,163,775"
"0206 Ed Offal, Bovine, Swine, Sheep, Goat, Horse, Etc.","1992","New Zealand","2,416,692"
"0206 Ed Offal, Bovine, Swine, Sheep, Goat, Horse, Etc.","1993","Australia and Oceania","20,474,796"
"0206 Ed Offal, Bovine, Swine, Sheep, Goat, Horse, Etc.","1993","Australia","17,374,606"
"0206 Ed Offal, Bovine, Swine, Sheep, Goat, Horse, Etc.","1993","New Zealand","3,100,190"
"0206 Ed Offal, Bovine, Swine, Sheep, Goat, Horse, Etc.","1994","Australia and Oceania","19,304,280"
"0206 Ed Offal, Bovine, Swine, Sheep, Goat, Horse, Etc.","1994","Australia","15,313,155"
"0206 Ed Offal, Bovine, Swine, Sheep, Goat, Horse, Etc.","1994","New Zealand","3,991,125"
"0207 Meat & Ed Offal Of Poultry, Fresh, Chill Or Frozen","1992","Australia and Oceania","45,299"
"0207 Meat & Ed Offal Of Poultry, Fresh, Chill Or Frozen","1992","Australia","45,299"
"0207 Meat & Ed Offal Of Poultry, Fresh, Chill Or Frozen","1993","Australia and Oceania","97,239"
"0207 Meat & Ed Offal Of Poultry, Fresh, Chill Or Frozen","1993","Australia","97,239"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","1992","Australia and Oceania","4,660,299"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","1992","Australia","158,618"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","1992","New Zealand","4,501,681"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","1993","Australia and Oceania","5,623,016"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","1993","Australia","178,636"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","1993","New Zealand","5,444,380"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","1994","Australia and Oceania","7,283,911"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","1994","Australia","306,247"
"0208 Meat & Edible Offal Nesoi, Fresh, Chilld Or Frozen","1994","New Zealand","6,977,664"
"0210 Meat & Ed Offal Salted, Dried Etc. & Flour & Meal","1992","Australia and Oceania","7,760"
"0210 Meat & Ed Offal Salted, Dried Etc. & Flour & Meal","1992","New Zealand","7,760"
"0210 Meat & Ed Offal Salted, Dried Etc. & Flour & Meal","1993","Australia and Oceania","3,012"
"0210 Meat & Ed Offal Salted, Dried Etc. & Flour & Meal","1993","New Zealand","3,012"
"0210 Meat & Ed Offal Salted, Dried Etc. & Flour & Meal","1994","Australia and Oceania","62,827"
