"hs4-exports-africa"
"Current date: 05/08/2025 9:29 AM (Eastern Daylight Time)"
"Measures: Value ($US)"
"Commodity","Country","Time","Domestic/Foreign","Value ($US)",
"0101 Horses, Asses, Mules And Hinnies, Live","Australia and Oceania","2007","Total Exports","19,882,321"
"0101 Horses, Asses, Mules And Hinnies, Live","Australia and Oceania","2008","Total Exports","19,338,993"
"0101 Horses, Asses, Mules And Hinnies, Live","Australia and Oceania","2009","Total Exports","47,647,675"
"0101 Horses, Asses, Mules And Hinnies, Live","Australia and Oceania","2010","Total Exports","53,288,170"
"0101 Horses, Asses, Mules And Hinnies, Live","Australia and Oceania","2011","Total Exports","20,697,717"
"0101 Horses, Asses, Mules And Hinnies, Live","Australia and Oceania","2012","Total Exports","41,771,107"
"0101 Horses, Asses, Mules And Hinnies, Live","Australia","2007","Total Exports","13,539,025"
"0101 Horses, Asses, Mules And Hinnies, Live","Australia","2008","Total Exports","16,740,096"
"0101 Horses, Asses, Mules And Hinnies, Live","Australia","2009","Total Exports","18,592,825"
"0101 Horses, Asses, Mules And Hinnies, Live","Australia","2010","Total Exports","19,853,998"
"0101 Horses, Asses, Mules And Hinnies, Live","Australia","2011","Total Exports","8,164,518"
"0101 Horses, Asses, Mules And Hinnies, Live","Australia","2012","Total Exports","20,927,923"
"0101 Horses, Asses, Mules And Hinnies, Live","New Zealand","2007","Total Exports","6,103,296"
"0101 Horses, Asses, Mules And Hinnies, Live","New Zealand","2008","Total Exports","2,326,897"
"0101 Horses, Asses, Mules And Hinnies, Live","New Zealand","2009","Total Exports","28,934,850"
"0101 Horses, Asses, Mules And Hinnies, Live","New Zealand","2010","Total Exports","33,434,172"
"0101 Horses, Asses, Mules And Hinnies, Live","New Zealand","2011","Total Exports","12,533,199"
"0101 Horses, Asses, Mules And Hinnies, Live","New Zealand","2012","Total Exports","20,843,184"
"0101 Horses, Asses, Mules And Hinnies, Live","Tokelau","2007","Total Exports","240,000"
"0101 Horses, Asses, Mules And Hinnies, Live","Tokelau","2008","Total Exports","272,000"
"0101 Horses, Asses, Mules And Hinnies, Live","Tokelau","2009","Total Exports","120,000"
"0102 Bovine Animals, Live","Australia and Oceania","2007","Total Exports","3,100"
"0102 Bovine Animals, Live","Australia and Oceania","2009","Total Exports","44,944"
"0102 Bovine Animals, Live","Australia and Oceania","2010","Total Exports","11,900"
"0102 Bovine Animals, Live","Australia","2009","Total Exports","44,944"
"0102 Bovine Animals, Live","Australia","2010","Total Exports","11,900"
"0102 Bovine Animals, Live","French Polynesia","2007","Total Exports","3,100"
"0103 Swine, Live","Australia and Oceania","2007","Total Exports","3,180"
"0103 Swine, Live","Australia and Oceania","2009","Total Exports","2,995"
"0103 Swine, Live","Australia and Oceania","2012","Total Exports","150,000"
"0103 Swine, Live","Australia","2007","Total Exports","3,180"
"0103 Swine, Live","Australia","2009","Total Exports","2,995"
"0103 Swine, Live","Australia","2012","Total Exports","150,000"
"0105 Chickens, Ducks, Geese, Turkeys, And Guineas, Live","Australia and Oceania","2007","Total Exports","5,140"
"0105 Chickens, Ducks, Geese, Turkeys, And Guineas, Live","Australia and Oceania","2009","Total Exports","31,484"
"0105 Chickens, Ducks, Geese, Turkeys, And Guineas, Live","Australia and Oceania","2010","Total Exports","20,000"
"0105 Chickens, Ducks, Geese, Turkeys, And Guineas, Live","Australia and Oceania","2012","Total Exports","159,500"
"0105 Chickens, Ducks, Geese, Turkeys, And Guineas, Live","Australia","2009","Total Exports","31,484"
"0105 Chickens, Ducks, Geese, Turkeys, And Guineas, Live","Australia","2010","Total Exports","20,000"
"0105 Chickens, Ducks, Geese, Turkeys, And Guineas, Live","Australia","2012","Total Exports","9,000"
"0105 Chickens, Ducks, Geese, Turkeys, And Guineas, Live","French Polynesia","2012","Total Exports","109,500"
"0105 Chickens, Ducks, Geese, Turkeys, And Guineas, Live","New Zealand","2007","Total Exports","5,140"
"0105 Chickens, Ducks, Geese, Turkeys, And Guineas, Live","Wallis and Futuna","2012","Total Exports","41,000"
"0106 Animals, Live, Nesoi","Australia and Oceania","2007","Total Exports","43,046"
"0106 Animals, Live, Nesoi","Australia and Oceania","2008","Total Exports","174,247"
"0106 Animals, Live, Nesoi","Australia and Oceania","2009","Total Exports","151,503"
"0106 Animals, Live, Nesoi","Australia and Oceania","2010","Total Exports","183,846"
"0106 Animals, Live, Nesoi","Australia and Oceania","2011","Total Exports","74,551"
"0106 Animals, Live, Nesoi","Australia and Oceania","2012","Total Exports","174,296"
"0106 Animals, Live, Nesoi","Australia","2007","Total Exports","18,714"
"0106 Animals, Live, Nesoi","Australia","2008","Total Exports","63,157"
"0106 Animals, Live, Nesoi","Australia","2009","Total Exports","112,827"
"0106 Animals, Live, Nesoi","Australia","2010","Total Exports","169,941"
"0106 Animals, Live, Nesoi","Australia","2011","Total Exports","33,462"
"0106 Animals, Live, Nesoi","Australia","2012","Total Exports","156,488"
"0106 Animals, Live, Nesoi","Micronesia","2007","Total Exports","10,620"
"0106 Animals, Live, Nesoi","New Zealand","2007","Total Exports","13,712"
"0106 Animals, Live, Nesoi","New Zealand","2008","Total Exports","111,090"
"0106 Animals, Live, Nesoi","New Zealand","2009","Total Exports","38,676"
"0106 Animals, Live, Nesoi","New Zealand","2010","Total Exports","13,905"
"0106 Animals, Live, Nesoi","New Zealand","2011","Total Exports","41,089"
"0106 Animals, Live, Nesoi","New Zealand","2012","Total Exports","17,808"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","Australia and Oceania","2007","Total Exports","93,487"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","Australia and Oceania","2008","Total Exports","61,326"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","Australia and Oceania","2009","Total Exports","138,558"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","Australia and Oceania","2010","Total Exports","32,173"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","Australia and Oceania","2011","Total Exports","108,976"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","Australia and Oceania","2012","Total Exports","568,186"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","Australia","2009","Total Exports","4,025"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","Australia","2010","Total Exports","26,125"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","Australia","2012","Total Exports","8,084"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","French Polynesia","2010","Total Exports","6,048"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","French Polynesia","2011","Total Exports","15,935"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","Marshall Islands","2012","Total Exports","3,742"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","New Zealand","2007","Total Exports","93,487"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","New Zealand","2008","Total Exports","52,730"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","New Zealand","2009","Total Exports","127,489"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","New Zealand","2011","Total Exports","86,875"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","New Zealand","2012","Total Exports","556,360"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","Palau","2008","Total Exports","8,596"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","Samoa","2009","Total Exports","7,044"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","Wallis and Futuna","2011","Total Exports","6,166"
"0202 Meat Of Bovine Animals, Frozen","Australia and Oceania","2007","Total Exports","1,979,369"
"0202 Meat Of Bovine Animals, Frozen","Australia and Oceania","2008","Total Exports","2,238,306"
"0202 Meat Of Bovine Animals, Frozen","Australia and Oceania","2009","Total Exports","2,134,519"
"0202 Meat Of Bovine Animals, Frozen","Australia and Oceania","2010","Total Exports","2,017,432"
"0202 Meat Of Bovine Animals, Frozen","Australia and Oceania","2011","Total Exports","8,471,689"
"0202 Meat Of Bovine Animals, Frozen","Australia and Oceania","2012","Total Exports","7,371,056"
"0202 Meat Of Bovine Animals, Frozen","Australia","2007","Total Exports","169,258"
"0202 Meat Of Bovine Animals, Frozen","Australia","2008","Total Exports","363,381"
"0202 Meat Of Bovine Animals, Frozen","Australia","2009","Total Exports","461,866"
"0202 Meat Of Bovine Animals, Frozen","Australia","2010","Total Exports","184,744"
"0202 Meat Of Bovine Animals, Frozen","Australia","2011","Total Exports","2,800,547"
"0202 Meat Of Bovine Animals, Frozen","Australia","2012","Total Exports","4,114,851"
"0202 Meat Of Bovine Animals, Frozen","Fiji","2009","Total Exports","2,795"
"0202 Meat Of Bovine Animals, Frozen","Fiji","2010","Total Exports","17,324"
"0202 Meat Of Bovine Animals, Frozen","French Polynesia","2007","Total Exports","17,104"
"0202 Meat Of Bovine Animals, Frozen","French Polynesia","2009","Total Exports","168,817"
"0202 Meat Of Bovine Animals, Frozen","French Polynesia","2010","Total Exports","49,865"
"0202 Meat Of Bovine Animals, Frozen","French Polynesia","2011","Total Exports","254,992"
"0202 Meat Of Bovine Animals, Frozen","French Polynesia","2012","Total Exports","891,862"
"0202 Meat Of Bovine Animals, Frozen","Marshall Islands","2007","Total Exports","341,736"
"0202 Meat Of Bovine Animals, Frozen","Marshall Islands","2008","Total Exports","384,055"
"0202 Meat Of Bovine Animals, Frozen","Marshall Islands","2009","Total Exports","251,353"
"0202 Meat Of Bovine Animals, Frozen","Marshall Islands","2010","Total Exports","507,576"
"0202 Meat Of Bovine Animals, Frozen","Marshall Islands","2011","Total Exports","238,845"
"0202 Meat Of Bovine Animals, Frozen","Marshall Islands","2012","Total Exports","256,645"
"0202 Meat Of Bovine Animals, Frozen","Micronesia","2007","Total Exports","226,882"
"0202 Meat Of Bovine Animals, Frozen","Micronesia","2008","Total Exports","248,523"
"0202 Meat Of Bovine Animals, Frozen","Micronesia","2009","Total Exports","471,419"
"0202 Meat Of Bovine Animals, Frozen","Micronesia","2010","Total Exports","763,705"
"0202 Meat Of Bovine Animals, Frozen","Micronesia","2011","Total Exports","846,929"
"0202 Meat Of Bovine Animals, Frozen","Micronesia","2012","Total Exports","1,058,149"
"0202 Meat Of Bovine Animals, Frozen","Nauru","2010","Total Exports","38,263"
"0202 Meat Of Bovine Animals, Frozen","New Zealand","2007","Total Exports","583,900"
"0202 Meat Of Bovine Animals, Frozen","New Zealand","2008","Total Exports","557,739"
"0202 Meat Of Bovine Animals, Frozen","New Zealand","2009","Total Exports","233,881"
"0202 Meat Of Bovine Animals, Frozen","New Zealand","2010","Total Exports","85,052"
"0202 Meat Of Bovine Animals, Frozen","New Zealand","2011","Total Exports","3,860,164"
"0202 Meat Of Bovine Animals, Frozen","New Zealand","2012","Total Exports","683,282"
"0202 Meat Of Bovine Animals, Frozen","Palau","2007","Total Exports","640,489"
"0202 Meat Of Bovine Animals, Frozen","Palau","2008","Total Exports","635,429"
"0202 Meat Of Bovine Animals, Frozen","Palau","2009","Total Exports","527,113"
"0202 Meat Of Bovine Animals, Frozen","Palau","2010","Total Exports","344,422"
"0202 Meat Of Bovine Animals, Frozen","Palau","2011","Total Exports","322,729"
"0202 Meat Of Bovine Animals, Frozen","Palau","2012","Total Exports","339,435"
"0202 Meat Of Bovine Animals, Frozen","Samoa","2009","Total Exports","17,275"
"0202 Meat Of Bovine Animals, Frozen","Samoa","2010","Total Exports","21,756"
"0202 Meat Of Bovine Animals, Frozen","Samoa","2011","Total Exports","122,536"
"0202 Meat Of Bovine Animals, Frozen","Samoa","2012","Total Exports","24,166"
"0202 Meat Of Bovine Animals, Frozen","Tonga","2008","Total Exports","49,179"
"0202 Meat Of Bovine Animals, Frozen","Vanuatu","2010","Total Exports","4,725"
"0202 Meat Of Bovine Animals, Frozen","Vanuatu","2012","Total Exports","2,666"
"0202 Meat Of Bovine Animals, Frozen","Wallis and Futuna","2011","Total Exports","24,947"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Australia and Oceania","2007","Total Exports","73,288,634"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Australia and Oceania","2008","Total Exports","91,938,301"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Australia and Oceania","2009","Total Exports","99,372,168"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Australia and Oceania","2010","Total Exports","139,596,375"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Australia and Oceania","2011","Total Exports","197,418,521"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Australia and Oceania","2012","Total Exports","206,267,325"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Australia","2007","Total Exports","62,696,299"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Australia","2008","Total Exports","79,367,451"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Australia","2009","Total Exports","85,767,638"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Australia","2010","Total Exports","122,873,209"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Australia","2011","Total Exports","179,352,691"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Australia","2012","Total Exports","181,848,846"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Cook Islands","2010","Total Exports","60,287"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Cook Islands","2011","Total Exports","89,645"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Cook Islands","2012","Total Exports","63,987"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","French Polynesia","2007","Total Exports","788,932"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","French Polynesia","2008","Total Exports","940,008"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","French Polynesia","2009","Total Exports","1,110,320"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","French Polynesia","2010","Total Exports","1,726,449"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","French Polynesia","2011","Total Exports","2,308,896"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","French Polynesia","2012","Total Exports","1,321,726"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Heard and McDonald Islands","2007","Total Exports","11,949"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Marshall Islands","2007","Total Exports","40,812"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Marshall Islands","2008","Total Exports","43,023"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Marshall Islands","2009","Total Exports","54,279"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Marshall Islands","2010","Total Exports","76,441"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Marshall Islands","2011","Total Exports","143,707"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Marshall Islands","2012","Total Exports","119,693"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Micronesia","2007","Total Exports","138,090"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Micronesia","2008","Total Exports","430,339"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Micronesia","2009","Total Exports","597,613"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Micronesia","2010","Total Exports","780,545"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Micronesia","2011","Total Exports","538,180"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Micronesia","2012","Total Exports","546,150"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","New Caledonia","2008","Total Exports","78,589"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","New Caledonia","2010","Total Exports","69,553"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","New Zealand","2007","Total Exports","9,431,683"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","New Zealand","2008","Total Exports","10,686,835"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","New Zealand","2009","Total Exports","11,270,663"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","New Zealand","2010","Total Exports","13,460,555"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","New Zealand","2011","Total Exports","14,301,663"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","New Zealand","2012","Total Exports","21,976,291"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Palau","2007","Total Exports","170,317"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Palau","2008","Total Exports","56,667"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Palau","2009","Total Exports","142,938"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Palau","2010","Total Exports","207,260"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Palau","2011","Total Exports","286,576"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Palau","2012","Total Exports","177,563"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Samoa","2007","Total Exports","10,552"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Samoa","2008","Total Exports","230,627"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Samoa","2009","Total Exports","358,307"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Samoa","2010","Total Exports","249,696"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Samoa","2011","Total Exports","222,713"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Samoa","2012","Total Exports","114,928"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Tonga","2008","Total Exports","104,762"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Tonga","2009","Total Exports","70,410"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Tonga","2010","Total Exports","92,380"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Tonga","2011","Total Exports","165,071"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Tonga","2012","Total Exports","88,614"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","Tuvalu","2011","Total Exports","9,379"
