Country,impVal,hs_code,hs2_code,detail_code
Sri Lanka,360.0,6103432025,61,315000
Cambodia,364.0,6103432025,61,315000
China,45655.0,6103432025,61,315000
Japan,4360.0,6103432025,61,315000
India,264.0,6103491010,61,315000
Pakistan,2033.0,6103491010,61,315000
China,616.0,6103491010,61,315000
Bangladesh,2071908.0,6103491020,61,315000
India,153287.0,6103491020,61,315000
Pakistan,8580.0,6103491020,61,315000
Sri Lanka,125450.0,6103491020,61,315000
Burma,12821.0,6103491020,61,315000
Cambodia,719484.0,6103491020,61,315000
China,2939833.0,6103491020,61,315000
Indonesia,535205.0,6103491020,61,315000
Japan,360.0,6103491020,61,315000
Bangladesh,57433.0,6103491060,61,315000
India,70089.0,6103491060,61,315000
Pakistan,27899.0,6103491060,61,315000
Sri Lanka,10241.0,6103491060,61,315000
Cambodia,259728.0,6103491060,61,315000
China,818830.0,6103491060,61,315000
Indonesia,1525.0,6103491060,61,315000
India,9816.0,6103492000,61,315000
Pakistan,1402.0,6103492000,61,315000
China,16607.0,6103492000,61,315000
Bangladesh,2575.0,6103494010,61,315000
India,7232.0,6103494010,61,315000
Cambodia,8219.0,6103494010,61,315000
China,275933.0,6103494010,61,315000
Indonesia,4920.0,6103494010,61,315000
China,92070.0,6103494020,61,315000
Bangladesh,1186.0,6103498010,61,315000
India,151541.0,6103498010,61,315000
Pakistan,5364.0,6103498010,61,315000
China,2045127.0,6103498010,61,315000
Hong Kong,672.0,6103498010,61,315000
Japan,2475.0,6103498010,61,315000
Cambodia,7303.0,6103498012,61,315000
India,20004.0,6103498014,61,315000
Pakistan,3863.0,6103498014,61,315000
Cambodia,21442.0,6103498014,61,315000
China,1189978.0,6103498014,61,315000
Indonesia,499.0,6103498014,61,315000
Bangladesh,594.0,6103498024,61,315000
India,79455.0,6103498024,61,315000
Pakistan,51684.0,6103498024,61,315000
Cambodia,1353.0,6103498024,61,315000
China,5921366.0,6103498024,61,315000
Japan,5251.0,6103498024,61,315000
Bangladesh,4817.0,6103498026,61,315000
India,132543.0,6103498026,61,315000
Pakistan,9486.0,6103498026,61,315000
Sri Lanka,685.0,6103498026,61,315000
Cambodia,25362.0,6103498026,61,315000
China,1458754.0,6103498026,61,315000
Hong Kong,2252.0,6103498026,61,315000
Indonesia,10293.0,6103498026,61,315000
Japan,1131.0,6103498026,61,315000
Cambodia,384.0,6103498034,61,315000
Pakistan,2223.0,6103498038,61,315000
China,7702.0,6103498038,61,315000
Bangladesh,901.0,6103498060,61,315000
India,14414.0,6103498060,61,315000
Pakistan,38999.0,6103498060,61,315000
China,1978287.0,6103498060,61,315000
Japan,6856.0,6103498060,61,315000
India,53284.0,6104131000,61,315000
China,283532.0,6104131000,61,315000
Bangladesh,18597.0,6104132000,61,315000
India,71590.0,6104132000,61,315000
Pakistan,156475.0,6104132000,61,315000
Sri Lanka,6601.0,6104132000,61,315000
Cambodia,15520.0,6104132000,61,315000
China,2692612.0,6104132000,61,315000
Hong Kong,16992.0,6104132000,61,315000
Indonesia,21488.0,6104132000,61,315000
Japan,5869.0,6104132000,61,315000
India,10510.0,6104191000,61,315000
Sri Lanka,7081.0,6104191000,61,315000
China,5730.0,6104191000,61,315000
Bangladesh,97996.0,6104191500,61,315000
India,21164.0,6104191500,61,315000
Pakistan,57743.0,6104191500,61,315000
China,2437269.0,6104191500,61,315000
Japan,522.0,6104191500,61,315000
India,20832.0,6104194000,61,315000
Pakistan,10806.0,6104194000,61,315000
China,905055.0,6104194000,61,315000
China,12671.0,6104195000,61,315000
Japan,940.0,6104195000,61,315000
India,4822.0,6104196010,61,315000
Pakistan,35129.0,6104196010,61,315000
China,914024.0,6104196010,61,315000
Japan,419.0,6104196010,61,315000
India,12108.0,6104196020,61,315000
Pakistan,750.0,6104196020,61,315000
China,32183.0,6104196020,61,315000
Bangladesh,3047.0,6104196030,61,315000
India,11461.0,6104196030,61,315000
Pakistan,39513.0,6104196030,61,315000
China,458446.0,6104196030,61,315000
Japan,384.0,6104196030,61,315000
Pakistan,6176.0,6104196040,61,315000
China,24301.0,6104196040,61,315000
China,33755.0,6104198010,61,315000
Bangladesh,568.0,6104198020,61,315000
India,1820.0,6104198020,61,315000
China,8978.0,6104198020,61,315000
Bangladesh,23666.0,6104198030,61,315000
India,580.0,6104198030,61,315000
Pakistan,4033.0,6104198030,61,315000
China,209801.0,6104198030,61,315000
Pakistan,630.0,6104198040,61,315000
China,73595.0,6104198060,61,315000
Bangladesh,394.0,6104198090,61,315000
India,56182.0,6104198090,61,315000
Pakistan,87394.0,6104198090,61,315000
China,318506.0,6104198090,61,315000
Indonesia,4067.0,6104198090,61,315000
Pakistan,18884.0,6104220010,61,315000
China,141082.0,6104220010,61,315000
China,9738.0,6104220030,61,315000
Pakistan,104799.0,6104220040,61,315000
China,56313.0,6104220040,61,315000
China,185817.0,6104220050,61,315000
Pakistan,111518.0,6104220060,61,315000
Cambodia,132165.0,6104220060,61,315000
China,166166.0,6104220060,61,315000
China,23555.0,6104220080,61,315000
Bangladesh,652.0,6104220090,61,315000
China,258191.0,6104220090,61,315000
China,20961.0,6104230016,61,315000
China,160005.0,6104230020,61,315000
China,17920.0,6104230022,61,315000
China,4981.0,6104230024,61,315000
China,17995.0,6104230026,61,315000
China,53049.0,6104230030,61,315000
China,703040.0,6104230032,61,315000
China,74572.0,6104230034,61,315000
India,2417.0,6104230036,61,315000
China,432409.0,6104230036,61,315000
India,2214.0,6104230042,61,315000
China,886131.0,6104230042,61,315000
China,546.0,6104290570,61,315000
China,7299.0,6104291010,61,315000
China,14213.0,6104291020,61,315000
China,5432.0,6104291030,61,315000
Cambodia,58752.0,6104291050,61,315000
China,18796.0,6104291050,61,315000
Bangladesh,24474.0,6104310000,61,315000
India,17327.0,6104310000,61,315000
Nepal,5072.0,6104310000,61,315000
Pakistan,1079.0,6104310000,61,315000
China,1840956.0,6104310000,61,315000
Hong Kong,11672.0,6104310000,61,315000
Indonesia,78850.0,6104310000,61,315000
Japan,30435.0,6104310000,61,315000
Bangladesh,96142.0,6104320000,61,315000
India,1173409.0,6104320000,61,315000
Nepal,833.0,6104320000,61,315000
Pakistan,74960.0,6104320000,61,315000
Brunei,267792.0,6104320000,61,315000
Burma,42822.0,6104320000,61,315000
Cambodia,5323051.0,6104320000,61,315000
China,10094335.0,6104320000,61,315000
Hong Kong,689120.0,6104320000,61,315000
Indonesia,991677.0,6104320000,61,315000
Japan,94012.0,6104320000,61,315000
Bangladesh,297.0,6104331000,61,315000
India,20545.0,6104331000,61,315000
China,1433570.0,6104331000,61,315000
Bangladesh,288228.0,6104332000,61,315000
India,407146.0,6104332000,61,315000
Pakistan,200130.0,6104332000,61,315000
Sri Lanka,188052.0,6104332000,61,315000
Brunei,33917.0,6104332000,61,315000
Burma,2724.0,6104332000,61,315000
Cambodia,898062.0,6104332000,61,315000
China,18793612.0,6104332000,61,315000
Hong Kong,7006.0,6104332000,61,315000
Indonesia,1282933.0,6104332000,61,315000
Japan,27405.0,6104332000,61,315000
Bangladesh,89692.0,6104391000,61,315000
India,154000.0,6104391000,61,315000
Sri Lanka,81248.0,6104391000,61,315000
Cambodia,380183.0,6104391000,61,315000
China,4226377.0,6104391000,61,315000
Hong Kong,13094.0,6104391000,61,315000
Indonesia,1748782.0,6104391000,61,315000
India,43889.0,6104392010,61,315000
Cambodia,1652.0,6104392010,61,315000
China,287028.0,6104392010,61,315000
Japan,1343.0,6104392010,61,315000
China,519.0,6104392020,61,315000
India,7574.0,6104392030,61,315000
China,3160317.0,6104392030,61,315000
Indonesia,6486.0,6104392030,61,315000
China,9120.0,6104392040,61,315000
India,1156.0,6104392050,61,315000
China,209095.0,6104392050,61,315000
Japan,1562.0,6104392050,61,315000
Bangladesh,745103.0,6104392090,61,315000
India,8970.0,6104392090,61,315000
Burma,309.0,6104392090,61,315000
Cambodia,3202673.0,6104392090,61,315000
China,11703088.0,6104392090,61,315000
Hong Kong,2708.0,6104392090,61,315000
Indonesia,845.0,6104392090,61,315000
Japan,5155.0,6104392090,61,315000
Afghanistan,1296.0,6104410010,61,315000
Bangladesh,44542.0,6104410010,61,315000
India,79144.0,6104410010,61,315000
Nepal,53154.0,6104410010,61,315000
Pakistan,4000.0,6104410010,61,315000
Burma,5619.0,6104410010,61,315000
Cambodia,534131.0,6104410010,61,315000
China,11735425.0,6104410010,61,315000
Hong Kong,415797.0,6104410010,61,315000
Indonesia,2038.0,6104410010,61,315000
Japan,89044.0,6104410010,61,315000
Bangladesh,8110.0,6104410020,61,315000
China,167391.0,6104410020,61,315000
Hong Kong,588.0,6104410020,61,315000
Afghanistan,2197.0,6104420010,61,315000
Bangladesh,18135424.0,6104420010,61,315000
India,33645707.0,6104420010,61,315000
Nepal,79192.0,6104420010,61,315000
Pakistan,2134319.0,6104420010,61,315000
Sri Lanka,1703975.0,6104420010,61,315000
Brunei,2247.0,6104420010,61,315000
Burma,2254.0,6104420010,61,315000
Cambodia,19162519.0,6104420010,61,315000
China,54937241.0,6104420010,61,315000
Hong Kong,183756.0,6104420010,61,315000
Indonesia,22635430.0,6104420010,61,315000
Japan,368532.0,6104420010,61,315000
Bangladesh,15803508.0,6104420020,61,315000
India,16773274.0,6104420020,61,315000
Pakistan,401702.0,6104420020,61,315000
Sri Lanka,953941.0,6104420020,61,315000
Brunei,14925.0,6104420020,61,315000
Burma,84559.0,6104420020,61,315000
Cambodia,14638061.0,6104420020,61,315000
China,18998287.0,6104420020,61,315000
Hong Kong,211159.0,6104420020,61,315000
Indonesia,18267908.0,6104420020,61,315000
Japan,4296.0,6104420020,61,315000
Bangladesh,437591.0,6104431010,61,315000
India,656984.0,6104431010,61,315000
Sri Lanka,1161.0,6104431010,61,315000
Cambodia,158559.0,6104431010,61,315000
China,3878808.0,6104431010,61,315000
Hong Kong,31544.0,6104431010,61,315000
Indonesia,13605.0,6104431010,61,315000
Japan,6322.0,6104431010,61,315000
India,24891.0,6104431020,61,315000
Pakistan,24742.0,6104431020,61,315000
Cambodia,5399.0,6104431020,61,315000
China,261602.0,6104431020,61,315000
Hong Kong,813.0,6104431020,61,315000
Indonesia,2009.0,6104431020,61,315000
Bangladesh,6762352.0,6104432010,61,315000
India,27180044.0,6104432010,61,315000
Nepal,27643.0,6104432010,61,315000
Pakistan,41393.0,6104432010,61,315000
Sri Lanka,31717577.0,6104432010,61,315000
Burma,7294398.0,6104432010,61,315000
Cambodia,22450793.0,6104432010,61,315000
China,233816055.0,6104432010,61,315000
Hong Kong,440773.0,6104432010,61,315000
Indonesia,37516427.0,6104432010,61,315000
Japan,791979.0,6104432010,61,315000
Bangladesh,5669367.0,6104432020,61,315000
India,4710528.0,6104432020,61,315000
Pakistan,74397.0,6104432020,61,315000
Sri Lanka,1842815.0,6104432020,61,315000
Burma,691009.0,6104432020,61,315000
Cambodia,2622772.0,6104432020,61,315000
China,36111611.0,6104432020,61,315000
Hong Kong,9315.0,6104432020,61,315000
Indonesia,11905498.0,6104432020,61,315000
Japan,17250.0,6104432020,61,315000
Bangladesh,66514.0,6104441000,61,315000
India,670.0,6104441000,61,315000
China,551428.0,6104441000,61,315000
Hong Kong,1060.0,6104441000,61,315000
Indonesia,28775.0,6104441000,61,315000
Bangladesh,3339853.0,6104442010,61,315000
India,2272654.0,6104442010,61,315000
Nepal,60439.0,6104442010,61,315000
Pakistan,7640.0,6104442010,61,315000
Sri Lanka,528072.0,6104442010,61,315000
Burma,631126.0,6104442010,61,315000
Cambodia,4718969.0,6104442010,61,315000
China,92176333.0,6104442010,61,315000
Hong Kong,585382.0,6104442010,61,315000
Indonesia,19181015.0,6104442010,61,315000
Japan,25064.0,6104442010,61,315000
Bangladesh,119956.0,6104442020,61,315000
India,66201.0,6104442020,61,315000
Burma,13137.0,6104442020,61,315000
Cambodia,128954.0,6104442020,61,315000
China,2988654.0,6104442020,61,315000
Hong Kong,942.0,6104442020,61,315000
Indonesia,1509245.0,6104442020,61,315000
Afghanistan,384.0,6104491000,61,315000
India,249114.0,6104491000,61,315000
Pakistan,78000.0,6104491000,61,315000
China,4377158.0,6104491000,61,315000
Hong Kong,1441.0,6104491000,61,315000
Indonesia,18530.0,6104491000,61,315000
Japan,2514.0,6104491000,61,315000
Bangladesh,510.0,6104499010,61,315000
India,86760.0,6104499010,61,315000
China,413242.0,6104499010,61,315000
India,888.0,6104499020,61,315000
China,16549.0,6104499020,61,315000
Hong Kong,78918.0,6104499020,61,315000
Afghanistan,1290.0,6104499030,61,315000
Bangladesh,15524.0,6104499030,61,315000
India,106901.0,6104499030,61,315000
Sri Lanka,14619.0,6104499030,61,315000
Cambodia,632.0,6104499030,61,315000
China,6359589.0,6104499030,61,315000
Hong Kong,31030.0,6104499030,61,315000
Indonesia,1536426.0,6104499030,61,315000
Japan,3775.0,6104499030,61,315000
Afghanistan,3715.0,6104499060,61,315000
Bangladesh,1162059.0,6104499060,61,315000
India,946385.0,6104499060,61,315000
Nepal,516.0,6104499060,61,315000
Pakistan,6412.0,6104499060,61,315000
Sri Lanka,39218.0,6104499060,61,315000
Burma,22647.0,6104499060,61,315000
Cambodia,35775.0,6104499060,61,315000
China,11123371.0,6104499060,61,315000
Hong Kong,46408.0,6104499060,61,315000
Indonesia,145071.0,6104499060,61,315000
Japan,7683.0,6104499060,61,315000
Bangladesh,1218.0,6104510000,61,315000
India,29166.0,6104510000,61,315000
Nepal,8729.0,6104510000,61,315000
Cambodia,15814.0,6104510000,61,315000
China,3136366.0,6104510000,61,315000
Hong Kong,240913.0,6104510000,61,315000
Indonesia,771.0,6104510000,61,315000
Japan,11573.0,6104510000,61,315000
Bangladesh,1256894.0,6104520010,61,315000
India,2074762.0,6104520010,61,315000
Nepal,32160.0,6104520010,61,315000
Pakistan,996821.0,6104520010,61,315000
Sri Lanka,243729.0,6104520010,61,315000
Brunei,2246.0,6104520010,61,315000
Cambodia,1897152.0,6104520010,61,315000
China,11507360.0,6104520010,61,315000
Hong Kong,94208.0,6104520010,61,315000
Indonesia,2465226.0,6104520010,61,315000
Japan,27660.0,6104520010,61,315000
Bangladesh,4175285.0,6104520020,61,315000
India,2017851.0,6104520020,61,315000
Pakistan,116961.0,6104520020,61,315000
Sri Lanka,7501.0,6104520020,61,315000
Burma,85611.0,6104520020,61,315000
Cambodia,2354360.0,6104520020,61,315000
China,2865651.0,6104520020,61,315000
Hong Kong,2039.0,6104520020,61,315000
Indonesia,10928711.0,6104520020,61,315000
Japan,629.0,6104520020,61,315000
India,20597.0,6104531000,61,315000
Pakistan,1080.0,6104531000,61,315000
Cambodia,23310.0,6104531000,61,315000
China,508340.0,6104531000,61,315000
Hong Kong,23244.0,6104531000,61,315000
Bangladesh,1654990.0,6104532010,61,315000
India,1473634.0,6104532010,61,315000
Nepal,3381.0,6104532010,61,315000
Pakistan,55659.0,6104532010,61,315000
Sri Lanka,1395982.0,6104532010,61,315000
Burma,63680.0,6104532010,61,315000
Cambodia,18902411.0,6104532010,61,315000
China,42010811.0,6104532010,61,315000
Hong Kong,27752.0,6104532010,61,315000
Indonesia,8062975.0,6104532010,61,315000
Japan,236625.0,6104532010,61,315000
Bangladesh,1936631.0,6104532020,61,315000
India,989615.0,6104532020,61,315000
Pakistan,53735.0,6104532020,61,315000
Sri Lanka,33328.0,6104532020,61,315000
Burma,12176.0,6104532020,61,315000
Cambodia,3426625.0,6104532020,61,315000
China,9696755.0,6104532020,61,315000
Hong Kong,1956.0,6104532020,61,315000
Indonesia,3853437.0,6104532020,61,315000
Japan,2303.0,6104532020,61,315000
China,64249.0,6104591005,61,315000
Bangladesh,456156.0,6104591030,61,315000
India,177262.0,6104591030,61,315000
Nepal,40205.0,6104591030,61,315000
Pakistan,683.0,6104591030,61,315000
Sri Lanka,235734.0,6104591030,61,315000
Burma,25327.0,6104591030,61,315000
Cambodia,997195.0,6104591030,61,315000
China,16505447.0,6104591030,61,315000
Hong Kong,275622.0,6104591030,61,315000
Indonesia,1023383.0,6104591030,61,315000
Japan,7328.0,6104591030,61,315000
Bangladesh,59544.0,6104591060,61,315000
India,37235.0,6104591060,61,315000
Burma,22371.0,6104591060,61,315000
Cambodia,32996.0,6104591060,61,315000
China,296913.0,6104591060,61,315000
Indonesia,110222.0,6104591060,61,315000
India,4942.0,6104594000,61,315000
Nepal,763.0,6104594000,61,315000
China,440577.0,6104594000,61,315000
Cambodia,464.0,6104598010,61,315000
China,385408.0,6104598010,61,315000
China,1421.0,6104598020,61,315000
Bangladesh,12329.0,6104598030,61,315000
India,13382.0,6104598030,61,315000
China,987642.0,6104598030,61,315000
Indonesia,1620.0,6104598030,61,315000
Bangladesh,5618.0,6104598090,61,315000
India,74246.0,6104598090,61,315000
Pakistan,1280.0,6104598090,61,315000
Cambodia,9853.0,6104598090,61,315000
China,1889588.0,6104598090,61,315000
Hong Kong,42252.0,6104598090,61,315000
Indonesia,3891.0,6104598090,61,315000
Japan,7434.0,6104598090,61,315000
Bangladesh,41709.0,6104610010,61,315000
India,102861.0,6104610010,61,315000
Nepal,12164.0,6104610010,61,315000
Burma,17488.0,6104610010,61,315000
Cambodia,30027.0,6104610010,61,315000
China,7828725.0,6104610010,61,315000
Hong Kong,65638.0,6104610010,61,315000
Indonesia,681.0,6104610010,61,315000
Japan,27471.0,6104610010,61,315000
China,709152.0,6104610020,61,315000
Hong Kong,1432.0,6104610020,61,315000
Japan,1537.0,6104610020,61,315000
Bangladesh,6170.0,6104610030,61,315000
Nepal,371.0,6104610030,61,315000
China,23915.0,6104610030,61,315000
Hong Kong,305.0,6104610030,61,315000
China,10127.0,6104621010,61,315000
Indonesia,85766.0,6104621010,61,315000
Japan,582.0,6104621010,61,315000
Bangladesh,12524.0,6104621020,61,315000
India,110855.0,6104621020,61,315000
Nepal,11408.0,6104621020,61,315000
Pakistan,17974.0,6104621020,61,315000
Brunei,58928.0,6104621020,61,315000
Cambodia,413157.0,6104621020,61,315000
China,2979336.0,6104621020,61,315000
Indonesia,65076.0,6104621020,61,315000
Japan,5821.0,6104621020,61,315000
Bangladesh,17614.0,6104621030,61,315000
India,36464.0,6104621030,61,315000
Pakistan,1062.0,6104621030,61,315000
Sri Lanka,86333.0,6104621030,61,315000
Burma,1077.0,6104621030,61,315000
China,237497.0,6104621030,61,315000
Hong Kong,1816.0,6104621030,61,315000
Indonesia,181460.0,6104621030,61,315000
Bangladesh,14017777.0,6104622006,61,315000
India,3277592.0,6104622006,61,315000
Pakistan,2700031.0,6104622006,61,315000
Sri Lanka,8808656.0,6104622006,61,315000
Burma,1745.0,6104622006,61,315000
Cambodia,34064093.0,6104622006,61,315000
China,17005955.0,6104622006,61,315000
Hong Kong,1068.0,6104622006,61,315000
Indonesia,22163593.0,6104622006,61,315000
Japan,4428.0,6104622006,61,315000
Bangladesh,37309642.0,6104622011,61,315000
India,36625810.0,6104622011,61,315000
Nepal,301277.0,6104622011,61,315000
Pakistan,21864908.0,6104622011,61,315000
Sri Lanka,8493326.0,6104622011,61,315000
Brunei,224283.0,6104622011,61,315000
Burma,1786852.0,6104622011,61,315000
Cambodia,53396539.0,6104622011,61,315000
China,72808067.0,6104622011,61,315000
Hong Kong,354527.0,6104622011,61,315000
Indonesia,51254278.0,6104622011,61,315000
Japan,392635.0,6104622011,61,315000
Bangladesh,51583.0,6104622016,61,315000
India,29653.0,6104622016,61,315000
Pakistan,17153.0,6104622016,61,315000
Sri Lanka,37046.0,6104622016,61,315000
China,100154.0,6104622016,61,315000
Bangladesh,319655.0,6104622021,61,315000
India,237442.0,6104622021,61,315000
Pakistan,409747.0,6104622021,61,315000
Sri Lanka,8543.0,6104622021,61,315000
Cambodia,168392.0,6104622021,61,315000
China,1524946.0,6104622021,61,315000
Hong Kong,3248.0,6104622021,61,315000
Japan,263.0,6104622021,61,315000
Bangladesh,10196277.0,6104622026,61,315000
India,12733209.0,6104622026,61,315000
Pakistan,134686.0,6104622026,61,315000
Sri Lanka,1631377.0,6104622026,61,315000
Burma,401861.0,6104622026,61,315000
Cambodia,7979342.0,6104622026,61,315000
China,5695804.0,6104622026,61,315000
Indonesia,41751859.0,6104622026,61,315000
Bangladesh,12551401.0,6104622028,61,315000
India,9792085.0,6104622028,61,315000
Pakistan,2727199.0,6104622028,61,315000
Sri Lanka,303654.0,6104622028,61,315000
Burma,77611.0,6104622028,61,315000
Cambodia,10600659.0,6104622028,61,315000
China,19604467.0,6104622028,61,315000
Hong Kong,302684.0,6104622028,61,315000
Indonesia,30730363.0,6104622028,61,315000
Japan,2741.0,6104622028,61,315000
Bangladesh,7957991.0,6104622030,61,315000
India,9040618.0,6104622030,61,315000
Nepal,45108.0,6104622030,61,315000
Pakistan,3365290.0,6104622030,61,315000
Sri Lanka,1901330.0,6104622030,61,315000
Brunei,67296.0,6104622030,61,315000
Burma,67006.0,6104622030,61,315000
Cambodia,11811988.0,6104622030,61,315000
China,16175963.0,6104622030,61,315000
Hong Kong,21628.0,6104622030,61,315000
Indonesia,13674778.0,6104622030,61,315000
Japan,17598.0,6104622030,61,315000
Bangladesh,323428.0,6104622050,61,315000
India,37386.0,6104622050,61,315000
Pakistan,18039.0,6104622050,61,315000
Sri Lanka,318.0,6104622050,61,315000
China,54777.0,6104622050,61,315000
Bangladesh,6385355.0,6104622060,61,315000
India,7550618.0,6104622060,61,315000
Pakistan,939569.0,6104622060,61,315000
Sri Lanka,217405.0,6104622060,61,315000
Burma,62037.0,6104622060,61,315000
Cambodia,4509411.0,6104622060,61,315000
China,7204118.0,6104622060,61,315000
Indonesia,16942858.0,6104622060,61,315000
Japan,4052.0,6104622060,61,315000
Pakistan,8783.0,6104631010,61,315000
China,37595.0,6104631010,61,315000
Bangladesh,363485.0,6104631020,61,315000
India,42059.0,6104631020,61,315000
Pakistan,9828.0,6104631020,61,315000
Sri Lanka,5051.0,6104631020,61,315000
Cambodia,279871.0,6104631020,61,315000
China,7164131.0,6104631020,61,315000
Hong Kong,2628.0,6104631020,61,315000
Indonesia,39927.0,6104631020,61,315000
Japan,324.0,6104631020,61,315000
Bangladesh,237321.0,6104631030,61,315000
India,2478.0,6104631030,61,315000
Sri Lanka,178409.0,6104631030,61,315000
Burma,641.0,6104631030,61,315000
China,863893.0,6104631030,61,315000
Bangladesh,58521.0,6104631510,61,315000
India,20152.0,6104631510,61,315000
Burma,14698.0,6104631510,61,315000
Cambodia,3985.0,6104631510,61,315000
China,617946.0,6104631510,61,315000
Japan,47321.0,6104631510,61,315000
India,4047.0,6104631520,61,315000
Pakistan,3314.0,6104631520,61,315000
China,176086.0,6104631520,61,315000
Japan,1240.0,6104631520,61,315000
Bangladesh,15790248.0,6104632006,61,315000
India,979081.0,6104632006,61,315000
Pakistan,421130.0,6104632006,61,315000
Sri Lanka,35534596.0,6104632006,61,315000
Brunei,10225.0,6104632006,61,315000
Burma,1208398.0,6104632006,61,315000
Cambodia,105483385.0,6104632006,61,315000
China,97081398.0,6104632006,61,315000
Hong Kong,15284.0,6104632006,61,315000
Indonesia,71745780.0,6104632006,61,315000
Japan,37241.0,6104632006,61,315000
Bangladesh,7630505.0,6104632011,61,315000
India,950880.0,6104632011,61,315000
Nepal,2599.0,6104632011,61,315000
Pakistan,604259.0,6104632011,61,315000
Sri Lanka,1355915.0,6104632011,61,315000
Burma,352969.0,6104632011,61,315000
Cambodia,15284509.0,6104632011,61,315000
China,77293354.0,6104632011,61,315000
Hong Kong,134590.0,6104632011,61,315000
Indonesia,8248117.0,6104632011,61,315000
Japan,541154.0,6104632011,61,315000
Bangladesh,20218.0,6104632016,61,315000
India,54526.0,6104632016,61,315000
China,258924.0,6104632016,61,315000
Japan,4370.0,6104632016,61,315000
Bangladesh,38878.0,6104632021,61,315000
India,15566.0,6104632021,61,315000
Pakistan,6651.0,6104632021,61,315000
Sri Lanka,1306.0,6104632021,61,315000
Cambodia,12423.0,6104632021,61,315000
China,1560987.0,6104632021,61,315000
Indonesia,39000.0,6104632021,61,315000
Bangladesh,1666050.0,6104632026,61,315000
India,109450.0,6104632026,61,315000
Pakistan,15832.0,6104632026,61,315000
Sri Lanka,1682918.0,6104632026,61,315000
Burma,91110.0,6104632026,61,315000
Cambodia,1355460.0,6104632026,61,315000
China,7752369.0,6104632026,61,315000
Indonesia,14658621.0,6104632026,61,315000
Bangladesh,2915698.0,6104632028,61,315000
India,57043.0,6104632028,61,315000
Pakistan,119683.0,6104632028,61,315000
Sri Lanka,183860.0,6104632028,61,315000
Burma,100631.0,6104632028,61,315000
Cambodia,2238859.0,6104632028,61,315000
China,10383585.0,6104632028,61,315000
Indonesia,3357395.0,6104632028,61,315000
Japan,4931.0,6104632028,61,315000
Bangladesh,4711248.0,6104632030,61,315000
India,692579.0,6104632030,61,315000
Nepal,4188.0,6104632030,61,315000
Pakistan,210569.0,6104632030,61,315000
Sri Lanka,3784669.0,6104632030,61,315000
Burma,222303.0,6104632030,61,315000
Cambodia,18128975.0,6104632030,61,315000
China,40028278.0,6104632030,61,315000
Hong Kong,15048.0,6104632030,61,315000
Indonesia,8700046.0,6104632030,61,315000
Japan,15450.0,6104632030,61,315000
Bangladesh,1562.0,6104632050,61,315000
Cambodia,395.0,6104632050,61,315000
China,9664.0,6104632050,61,315000
Bangladesh,1138466.0,6104632060,61,315000
India,75916.0,6104632060,61,315000
Pakistan,102122.0,6104632060,61,315000
Sri Lanka,700489.0,6104632060,61,315000
Burma,51615.0,6104632060,61,315000
Cambodia,772272.0,6104632060,61,315000
China,7819864.0,6104632060,61,315000
Hong Kong,887.0,6104632060,61,315000
Indonesia,8333107.0,6104632060,61,315000
Japan,6335.0,6104632060,61,315000
India,349.0,6104691000,61,315000
Cambodia,1769.0,6104691000,61,315000
China,79264.0,6104691000,61,315000
China,74454.0,6104692005,61,315000
Bangladesh,4439488.0,6104692030,61,315000
India,963849.0,6104692030,61,315000
Nepal,9435.0,6104692030,61,315000
Pakistan,16126.0,6104692030,61,315000
Sri Lanka,1185602.0,6104692030,61,315000
Burma,397091.0,6104692030,61,315000
Cambodia,9531258.0,6104692030,61,315000
China,39064964.0,6104692030,61,315000
Hong Kong,9689.0,6104692030,61,315000
Indonesia,18950845.0,6104692030,61,315000
Japan,27149.0,6104692030,61,315000
Bangladesh,35067.0,6104692060,61,315000
India,141113.0,6104692060,61,315000
Pakistan,1956.0,6104692060,61,315000
Sri Lanka,327793.0,6104692060,61,315000
Burma,8591.0,6104692060,61,315000
Cambodia,718612.0,6104692060,61,315000
China,2255854.0,6104692060,61,315000
Hong Kong,669.0,6104692060,61,315000
Indonesia,979105.0,6104692060,61,315000
China,1277.0,6104694010,61,315000
Bangladesh,23316.0,6104694020,61,315000
India,7798.0,6104694020,61,315000
Pakistan,7946.0,6104694020,61,315000
China,2915168.0,6104694020,61,315000
Hong Kong,15445.0,6104694020,61,315000
Japan,2282.0,6104694020,61,315000
Nepal,1642.0,6104698010,61,315000
China,883.0,6104698010,61,315000
Pakistan,288.0,6104698014,61,315000
China,35137.0,6104698014,61,315000
Indonesia,416.0,6104698014,61,315000
Bangladesh,10319.0,6104698020,61,315000
India,4157.0,6104698020,61,315000
China,95535.0,6104698020,61,315000
Bangladesh,2331.0,6104698022,61,315000
India,6882.0,6104698022,61,315000
Pakistan,3386.0,6104698022,61,315000
Cambodia,641.0,6104698022,61,315000
China,1561477.0,6104698022,61,315000
Hong Kong,296.0,6104698022,61,315000
Indonesia,758.0,6104698022,61,315000
Japan,635.0,6104698022,61,315000
India,1423.0,6104698024,61,315000
Pakistan,4140.0,6104698024,61,315000
China,2624.0,6104698024,61,315000
Bangladesh,14835.0,6104698026,61,315000
India,46321.0,6104698026,61,315000
Cambodia,1733.0,6104698026,61,315000
China,5070854.0,6104698026,61,315000
Indonesia,856.0,6104698026,61,315000
Bangladesh,154697.0,6104698038,61,315000
India,74322.0,6104698038,61,315000
