Country,impVal,hs_code,hs2_code
Jordan,27935.0,1108120010,11
Lebanon,12485.0,1108120010,11
Israel,6588.0,1108120090,11
Saudi Arabia,8346.0,1108120090,11
Israel,57924.0,1108130010,11
Israel,22591.0,1108140000,11
Israel,2475.0,1109001000,11
Israel,88641.0,1204000075,12
Israel,3000.0,1205900010,12
Israel,992032.0,1206000031,12
Israel,119857.0,1206000070,12
Lebanon,141145.0,1206000070,12
Lebanon,11100.0,1206000080,12
Israel,264600.0,1206000090,12
Lebanon,75328.0,1206000090,12
Israel,1592929.0,1207210000,12
Lebanon,206801.0,1207400090,12
Israel,72761.0,1207700020,12
Jordan,25888.0,1207700020,12
Israel,2189093.0,1207700040,12
Jordan,124250.0,1207700040,12
Lebanon,114155.0,1207700040,12
Israel,12168.0,1207700075,12
Israel,37651.0,1207990391,12
Lebanon,153780.0,1207990391,12
Syria,5962.0,1207990391,12
Israel,5625.0,1209299196,12
Israel,856722.0,1209300090,12
Jordan,8000.0,1209300090,12
Israel,77561.0,1209914000,12
Saudi Arabia,20703.0,1209914000,12
Israel,1275981.0,1209916010,12
Israel,2498207.0,1209916090,12
Jordan,70550.0,1209916090,12
Israel,71130.0,1209918030,12
Israel,104375.0,1209918040,12
Jordan,404347.0,1209918040,12
Israel,10641.0,1209918050,12
Israel,41480.0,1209918060,12
Jordan,118933.0,1209918060,12
Israel,7876822.0,1209918070,12
Jordan,229205.0,1209918070,12
Lebanon,105536.0,1209918070,12
Israel,1335347.0,1209918090,12
Jordan,38920.0,1209918090,12
Israel,4069.0,1209994170,12
Israel,1217076.0,1209994190,12
Lebanon,106360.0,1211902000,12
Israel,9466.0,1211904020,12
Jordan,14000.0,1211904020,12
Lebanon,3881.0,1211904020,12
Jordan,8687.0,1211904040,12
Kuwait,11092.0,1211904040,12
Lebanon,3547.0,1211904040,12
Syria,3945.0,1211904040,12
United Arab Emirates,32797.0,1211908931,12
Israel,380077.0,1211908940,12
Jordan,40471.0,1211908950,12
Lebanon,13568.0,1211908950,12
West Bank Administered by Israel,4800.0,1211908950,12
Israel,819561.0,1211908980,12
Jordan,142755.0,1211908980,12
Lebanon,10669.0,1211908980,12
Saudi Arabia,7905.0,1211908980,12
Syria,37883.0,1211908980,12
United Arab Emirates,11855.0,1211908980,12
Israel,1379887.0,1211908990,12
Jordan,30394.0,1211908990,12
Lebanon,97984.0,1211908990,12
United Arab Emirates,43624.0,1211908990,12
Yemen,3300.0,1211908990,12
Israel,270960.0,1212210000,12
Israel,123650.0,1212290000,12
United Arab Emirates,700704.0,1212290000,12
Israel,7926.0,1212920000,12
Israel,7264.0,1212930000,12
Israel,308000.0,1212999200,12
Lebanon,2295.0,1212999200,12
United Arab Emirates,4350.0,1212999200,12
Iraq,4005.0,1301200000,13
Jordan,3141.0,1301909190,13
Oman,10791.0,1301909190,13
Syria,6750.0,1302120000,13
Israel,4698647.0,1302199140,13
Lebanon,32877.0,1302199140,13
United Arab Emirates,26700.0,1302199140,13
Israel,2470175.0,1404909090,14
Lebanon,4116.0,1404909090,14
United Arab Emirates,12948.0,1404909090,14
Israel,84786.0,1502100040,15
United Arab Emirates,291460.0,1504206040,15
Israel,96226.0,1505009000,15
Israel,202442.0,1509202030,15
Lebanon,4360.0,1509202030,15
Israel,1706311.0,1509202090,15
Jordan,333305.0,1509202090,15
Lebanon,9184430.0,1509202090,15
Syria,99595.0,1509202090,15
United Arab Emirates,74800.0,1509202090,15
West Bank Administered by Israel,425116.0,1509202090,15
Jordan,32114.0,1509209090,15
Lebanon,2616825.0,1509209090,15
United Arab Emirates,22500.0,1509209090,15
Israel,10443698.0,1509302090,15
Lebanon,328260.0,1509302090,15
Syria,10990.0,1509302090,15
Israel,830193.0,1509309090,15
Lebanon,336685.0,1509309090,15
Israel,123909.0,1509402090,15
Lebanon,31876.0,1509402090,15
Israel,4251.0,1509409090,15
Lebanon,41600.0,1509409090,15
Israel,1020144.0,1509902000,15
Jordan,49635.0,1509902000,15
Lebanon,3130082.0,1509902000,15
Syria,19360.0,1509902000,15
West Bank Administered by Israel,795820.0,1509902000,15
Israel,8054380.0,1509904000,15
Jordan,18038.0,1509904000,15
Lebanon,439305.0,1509904000,15
Syria,4994.0,1509904000,15
United Arab Emirates,20124.0,1509904000,15
United Arab Emirates,241574.0,1510909000,15
Israel,5012.0,1511900000,15
Jordan,1165934.0,1511900000,15
Oman,22500.0,1511900000,15
Syria,2050.0,1511900000,15
Lebanon,61863.0,1512190025,15
Lebanon,2142.0,1512190035,15
Israel,335772.0,1513190000,15
United Arab Emirates,11539.0,1513190000,15
Israel,5094.0,1514110000,15
United Arab Emirates,6645559.0,1514110000,15
Israel,5940.0,1514190000,15
United Arab Emirates,9917137.0,1514190000,15
Saudi Arabia,929653.0,1514991000,15
Iraq,52020.0,1515500000,15
Jordan,6165.0,1515500000,15
Lebanon,1243802.0,1515500000,15
Oman,353304.0,1515500000,15
Syria,34800.0,1515500000,15
United Arab Emirates,320915.0,1515500000,15
Israel,4446.0,1515902100,15
Israel,16814101.0,1515906000,15
Israel,4603598.0,1515908190,15
Jordan,102334.0,1515908190,15
United Arab Emirates,96928.0,1515908190,15
West Bank Administered by Israel,80929.0,1515908190,15
Oman,3150.0,1516209100,15
United Arab Emirates,153268.0,1516209100,15
Yemen,4596.0,1516209100,15
Israel,627444.0,1517100000,15
Jordan,98836.0,1517100000,15
Yemen,6500.0,1517100000,15
Jordan,15300.0,1517901040,15
Israel,61236.0,1517902020,15
Israel,9814.0,1517902040,15
Jordan,11470.0,1517902040,15
Oman,14600.0,1517902040,15
United Arab Emirates,7200.0,1517902040,15
Israel,11520.0,1517902060,15
Jordan,6175.0,1517902080,15
Iraq,4360.0,1517909090,15
Jordan,255892.0,1517909090,15
Saudi Arabia,4000.0,1517909090,15
United Arab Emirates,229555.0,1517909090,15
Yemen,68796.0,1517909090,15
Israel,38435.0,1518004000,15
Israel,8773371.0,1602310040,16
Israel,4718711.0,1602320040,16
Israel,147681.0,1604141099,16
Yemen,56085.0,1604141099,16
Israel,2664784.0,1604198200,16
Israel,2735720.0,1604202000,16
Israel,386975.0,1604310000,16
Bahrain,250144.0,1605102059,16
Saudi Arabia,6405858.0,1605211020,16
Saudi Arabia,2323208.0,1605211030,16
Saudi Arabia,68468.0,1605291010,16
Israel,13637.0,1701914800,17
Jordan,23324.0,1701914800,17
Jordan,6600.0,1701915800,17
Israel,194517.0,1701918000,17
Lebanon,2088.0,1701918000,17
United Arab Emirates,20533.0,1701995050,17
Israel,56240.0,1702110000,17
Jordan,7582.0,1702110000,17
Israel,36730.0,1702304085,17
Lebanon,2142.0,1702304085,17
Iraq,29782.0,1702404000,17
Israel,107313.0,1702404000,17
Jordan,12890.0,1702404000,17
Lebanon,118735.0,1702404000,17
Syria,20650.0,1702404000,17
United Arab Emirates,1580146.0,1702404000,17
Israel,1593519.0,1702500000,17
Israel,83591.0,1702604030,17
United Arab Emirates,44459.0,1702604030,17
