Country,impVal,hs_code,hs2_code
Suriname,1186116.0,0302340000,03
Venezuela,17397.0,0302340000,03
Guyana,2528.0,0302390200,03
Argentina,541486.0,0302420000,03
Brazil,19578.0,0302440000,03
Brazil,748641.0,0302455000,03
Chile,76201.0,0302455000,03
Ecuador,325984.0,0302455000,03
Guyana,54178.0,0302455000,03
Venezuela,3528.0,0302455000,03
Brazil,114693.0,0302465000,03
Ecuador,13864.0,0302470010,03
Brazil,6108211.0,0302470090,03
Chile,262761.0,0302470090,03
Ecuador,14749245.0,0302470090,03
Venezuela,2422.0,0302470090,03
Chile,220499.0,0302545000,03
Brazil,257614.0,0302711100,03
Colombia,33118396.0,0302711100,03
Brazil,1249330.0,0302715000,03
Colombia,3660.0,0302715000,03
Peru,2662882.0,0302830000,03
Chile,130805.0,0302845000,03
Brazil,24726.0,0302855000,03
Ecuador,12616.0,0302895055,03
Brazil,12097804.0,0302895058,03
Ecuador,3066954.0,0302895058,03
Guyana,4118511.0,0302895058,03
Suriname,5906797.0,0302895058,03
Venezuela,16234943.0,0302895058,03
Brazil,17406602.0,0302895061,03
Ecuador,1452201.0,0302895061,03
Guyana,717660.0,0302895061,03
Suriname,98188.0,0302895061,03
Venezuela,4132419.0,0302895061,03
Brazil,1765282.0,0302895072,03
Ecuador,30933392.0,0302895072,03
Guyana,19628.0,0302895072,03
Peru,26874.0,0302895072,03
Venezuela,22716.0,0302895072,03
Argentina,4833.0,0302895077,03
Brazil,4901088.0,0302895077,03
Chile,69572.0,0302895077,03
Colombia,10370.0,0302895077,03
Ecuador,6042503.0,0302895077,03
Guyana,46203.0,0302895077,03
Suriname,1217596.0,0302895077,03
Venezuela,360518.0,0302895077,03
Brazil,3722.0,0302914010,03
Chile,239449.0,0303120012,03
Chile,4830177.0,0303120052,03
Chile,15126827.0,0303130000,03
Argentina,22080.0,0303140000,03
Brazil,4845.0,0303140000,03
Chile,1614867.0,0303140000,03
Colombia,1971684.0,0303140000,03
Guyana,16021.0,0303140000,03
Suriname,20579.0,0303140000,03
Brazil,11092598.0,0303230000,03
Colombia,952291.0,0303230000,03
Ecuador,137379.0,0303230000,03
Peru,21116.0,0303230000,03
Ecuador,216918.0,0303310010,03
Argentina,9253.0,0303390110,03
Ecuador,63112.0,0303420040,03
Ecuador,3014.0,0303420060,03
Suriname,381790.0,0303440000,03
Ecuador,143395.0,0303490200,03
Brazil,2244.0,0303510000,03
Brazil,282942.0,0303530000,03
Venezuela,86874.0,0303530000,03
Brazil,56116.0,0303540000,03
Chile,69888.0,0303540000,03
Ecuador,297786.0,0303540000,03
Peru,98976.0,0303540000,03
Suriname,267172.0,0303540000,03
Venezuela,1229757.0,0303540000,03
Brazil,70785.0,0303550000,03
Chile,938213.0,0303550000,03
Suriname,20909.0,0303560000,03
Ecuador,3056189.0,0303570010,03
Argentina,14201.0,0303590000,03
Brazil,13059.0,0303590000,03
Ecuador,124253.0,0303590000,03
Peru,175248.0,0303590000,03
Venezuela,110382.0,0303590000,03
Argentina,1728572.0,0303660000,03
Chile,108240.0,0303660000,03
Ecuador,133542.0,0303660000,03
Peru,188739.0,0303660000,03
Uruguay,788739.0,0303660000,03
Argentina,379947.0,0303690000,03
Argentina,35747685.0,0303830000,03
Chile,36120331.0,0303830000,03
Falkland Islands (Islas Malvinas),18969784.0,0303830000,03
Uruguay,4327014.0,0303830000,03
Chile,130650.0,0303890001,03
Peru,243943.0,0303890001,03
Argentina,220397.0,0303890004,03
Chile,73050.0,0303890004,03
Argentina,21190.0,0303890010,03
Uruguay,50033.0,0303890013,03
Brazil,33258.0,0303890031,03
Brazil,1412353.0,0303890040,03
Colombia,242498.0,0303890040,03
Ecuador,306408.0,0303890040,03
Brazil,149219.0,0303890043,03
Brazil,600871.0,0303890055,03
Ecuador,1835545.0,0303890055,03
Guyana,532864.0,0303890055,03
Peru,34953.0,0303890055,03
Brazil,29986297.0,0303890067,03
Chile,2652.0,0303890067,03
French Guiana,1535137.0,0303890067,03
Guyana,3267014.0,0303890067,03
Suriname,7752672.0,0303890067,03
Venezuela,2840392.0,0303890067,03
Brazil,147164.0,0303890070,03
Guyana,31071.0,0303890070,03
Argentina,4616485.0,0303890080,03
Brazil,41457519.0,0303890080,03
Chile,92477.0,0303890080,03
Ecuador,358811.0,0303890080,03
Guyana,3722589.0,0303890080,03
Peru,444369.0,0303890080,03
Suriname,3856076.0,0303890080,03
Uruguay,519772.0,0303890080,03
Venezuela,2499314.0,0303890080,03
Brazil,2826.0,0303914060,03
Ecuador,3980.0,0303914095,03
Peru,679368.0,0303914095,03
Brazil,35219711.0,0304310000,03
Chile,25359.0,0304310000,03
Colombia,72015033.0,0304310000,03
Ecuador,452451.0,0304310000,03
Ecuador,52176.0,0304390000,03
Guyana,467354.0,0304390000,03
Chile,1799195213.0,0304410010,03
Chile,157573.0,0304410020,03
Chile,10586596.0,0304410090,03
Argentina,8430905.0,0304420000,03
Chile,38531857.0,0304420000,03
Colombia,2459597.0,0304420000,03
Peru,12599793.0,0304420000,03
Chile,205419.0,0304440030,03
Ecuador,223488.0,0304450000,03
Chile,779389.0,0304460000,03
Argentina,5019.0,0304490125,03
Brazil,371073.0,0304490190,03
Chile,771259.0,0304490190,03
Ecuador,3244712.0,0304490190,03
Suriname,5062662.0,0304490190,03
Venezuela,28448.0,0304490190,03
Chile,4535253.0,0304520010,03
Brazil,122235.0,0304530090,03
Chile,79486.0,0304530090,03
Ecuador,6227.0,0304540000,03
Guyana,2164.0,0304590030,03
Chile,2180944.0,0304590091,03
Ecuador,62931.0,0304590091,03
Guyana,30514.0,0304590091,03
Suriname,3265499.0,0304590091,03
Venezuela,98667.0,0304590091,03
Brazil,1840060.0,0304610000,03
Colombia,1783936.0,0304610000,03
Ecuador,128520.0,0304610000,03
Peru,2650276.0,0304610000,03
Chile,120920.0,0304620020,03
Ecuador,9072.0,0304620020,03
Suriname,724231.0,0304690000,03
Ecuador,3170750.0,0304715000,03
Argentina,118200.0,0304741000,03
Chile,8756.0,0304741000,03
Argentina,1753126.0,0304745000,03
Chile,3167963.0,0304745000,03
Ecuador,64260.0,0304745000,03
Peru,78391.0,0304745000,03
Peru,89736.0,0304751000,03
Peru,120952.0,0304755000,03
Argentina,8935233.0,0304791015,03
Chile,4010580.0,0304791015,03
Ecuador,1587936.0,0304791015,03
Argentina,11958317.0,0304795000,03
Chile,865700.0,0304795000,03
Ecuador,2245025.0,0304795000,03
Chile,3257315.0,0304811000,03
Chile,594235560.0,0304815010,03
Peru,7460.0,0304815010,03
Brazil,8364.0,0304815090,03
Chile,97181822.0,0304815090,03
Ecuador,7252730.0,0304815090,03
Peru,532159.0,0304815090,03
Argentina,985854.0,0304821000,03
Chile,5954452.0,0304821000,03
Colombia,206651.0,0304821000,03
Argentina,1151007.0,0304825000,03
Chile,14647701.0,0304825000,03
Colombia,1794528.0,0304825000,03
Guyana,9415.0,0304825000,03
Peru,399991.0,0304825000,03
Ecuador,10136.0,0304831030,03
Argentina,5372513.0,0304835020,03
Chile,214739.0,0304840000,03
Ecuador,1759252.0,0304840000,03
Argentina,4327773.0,0304850000,03
Chile,13935217.0,0304850000,03
Brazil,58768.0,0304860000,03
Ecuador,11543821.0,0304870000,03
Suriname,932508.0,0304870000,03
Ecuador,221134.0,0304891025,03
Ecuador,85535.0,0304891030,03
Peru,32446.0,0304891030,03
Brazil,140764.0,0304891090,03
Chile,3576.0,0304891090,03
Ecuador,242719.0,0304891090,03
Guyana,272659.0,0304891090,03
Peru,2847244.0,0304891090,03
Suriname,238297.0,0304891090,03
Argentina,536542.0,0304895030,03
Brazil,78931.0,0304895030,03
Ecuador,17172.0,0304895035,03
Peru,5825.0,0304895035,03
Brazil,544257.0,0304895055,03
Ecuador,29325808.0,0304895055,03
Peru,99440008.0,0304895055,03
Suriname,15930.0,0304895055,03
Venezuela,14850.0,0304895055,03
Argentina,2504506.0,0304895091,03
Brazil,4829547.0,0304895091,03
Chile,4600.0,0304895091,03
Ecuador,1326862.0,0304895091,03
Guyana,1775844.0,0304895091,03
Peru,216323.0,0304895091,03
Suriname,6362513.0,0304895091,03
Venezuela,4622720.0,0304895091,03
Chile,919102.0,0304911000,03
Ecuador,289826.0,0304911000,03
Chile,365180.0,0304921000,03
Falkland Islands (Islas Malvinas),558728.0,0304921000,03
Suriname,1384530.0,0304991190,03
Brazil,113059.0,0304991194,03
Chile,543126.0,0304991194,03
Peru,206845.0,0304991194,03
Suriname,101640.0,0304991194,03
Chile,14374797.0,0304999190,03
Guyana,3636.0,0304999190,03
Peru,134428.0,0304999190,03
Argentina,32292.0,0304999192,03
Guyana,83634.0,0304999192,03
Peru,3132.0,0304999192,03
Brazil,3180.0,0305204065,03
Peru,1082420.0,0305204065,03
Argentina,22000.0,0305396110,03
Ecuador,41477.0,0305396180,03
Guyana,10619.0,0305396180,03
Chile,45843315.0,0305410000,03
Guyana,2728.0,0305430000,03
Guyana,189070.0,0305494045,03
Ecuador,79778.0,0305590001,03
Guyana,14000.0,0305590001,03
Suriname,147514.0,0305590001,03
Argentina,88108.0,0305634000,03
Argentina,2119045.0,0305636000,03
Chile,7920.0,0305694000,03
Brazil,502410.0,0305696001,03
Colombia,8000.0,0305696001,03
Ecuador,236482.0,0305696001,03
Peru,30300.0,0305696001,03
Ecuador,27264.0,0305720000,03
Peru,35680.0,0305720000,03
Brazil,12578877.0,0306110010,03
Colombia,781523.0,0306110010,03
Ecuador,455523.0,0306110010,03
Venezuela,108425.0,0306110010,03
Brazil,19572989.0,0306110020,03
Colombia,2713108.0,0306110020,03
Ecuador,96113.0,0306110020,03
Brazil,9000.0,0306120070,03
Ecuador,176748.0,0306142000,03
Argentina,3300817.0,0306144003,03
Argentina,18806433.0,0306144012,03
Chile,2443031.0,0306144012,03
Argentina,3945060.0,0306144090,03
Brazil,99020.0,0306144090,03
Chile,303440.0,0306144090,03
Ecuador,468863.0,0306144090,03
Guyana,15870.0,0306144090,03
Argentina,535650.0,0306160003,03
Ecuador,1432275.0,0306160003,03
Peru,175500.0,0306160003,03
Argentina,1725970.0,0306160006,03
Peru,42984.0,0306160006,03
Ecuador,62592.0,0306160009,03
Ecuador,223297.0,0306160012,03
Ecuador,553303.0,0306160015,03
Ecuador,358339.0,0306160018,03
Ecuador,80214.0,0306160021,03
Ecuador,17623.0,0306160024,03
Ecuador,122594.0,0306160027,03
Peru,78400.0,0306160040,03
Argentina,647791.0,0306170004,03
Ecuador,86220242.0,0306170004,03
Peru,1155552.0,0306170004,03
Suriname,9201.0,0306170004,03
Argentina,1564831.0,0306170005,03
Ecuador,105487080.0,0306170005,03
Peru,432658.0,0306170005,03
Argentina,380207.0,0306170007,03
Ecuador,127557401.0,0306170007,03
Peru,658184.0,0306170007,03
Argentina,322972.0,0306170008,03
Colombia,6272.0,0306170008,03
Ecuador,97059387.0,0306170008,03
Peru,856181.0,0306170008,03
Argentina,36493.0,0306170010,03
Colombia,86824.0,0306170010,03
Ecuador,124519984.0,0306170010,03
Peru,1095195.0,0306170010,03
Venezuela,256463.0,0306170010,03
Colombia,214745.0,0306170011,03
Ecuador,54472065.0,0306170011,03
Peru,529701.0,0306170011,03
Venezuela,1977468.0,0306170011,03
Argentina,10725.0,0306170013,03
Colombia,40312.0,0306170013,03
Ecuador,25097515.0,0306170013,03
Peru,415260.0,0306170013,03
Venezuela,2242152.0,0306170013,03
Ecuador,9191842.0,0306170014,03
Peru,156914.0,0306170014,03
Venezuela,1025340.0,0306170014,03
Ecuador,6201174.0,0306170016,03
Peru,38373.0,0306170016,03
Venezuela,1201350.0,0306170016,03
Argentina,10313906.0,0306170017,03
Ecuador,8015825.0,0306170017,03
Peru,360440.0,0306170017,03
Suriname,53257.0,0306170017,03
Argentina,30056815.0,0306170019,03
Brazil,2126.0,0306170019,03
Ecuador,441696.0,0306170019,03
Peru,1173202.0,0306170019,03
Argentina,4272638.0,0306170020,03
Brazil,2075.0,0306170020,03
Ecuador,16063.0,0306170020,03
Peru,1189976.0,0306170020,03
Argentina,5251683.0,0306170022,03
Ecuador,4350.0,0306170022,03
Venezuela,14280.0,0306170022,03
Argentina,67716.0,0306170023,03
Ecuador,144348.0,0306170023,03
Venezuela,27484.0,0306170023,03
Argentina,38637.0,0306170025,03
Ecuador,162325.0,0306170025,03
Venezuela,26892.0,0306170025,03
Ecuador,40295.0,0306170026,03
Venezuela,7696.0,0306170026,03
Ecuador,10765.0,0306170028,03
Ecuador,4529.0,0306170029,03
Venezuela,10094.0,0306170029,03
Argentina,14528770.0,0306170041,03
Ecuador,567224165.0,0306170041,03
Guyana,771148.0,0306170041,03
Peru,10780539.0,0306170041,03
Suriname,464622.0,0306170041,03
Venezuela,1664785.0,0306170041,03
Argentina,117113631.0,0306170042,03
Chile,319024.0,0306170042,03
Ecuador,2604397.0,0306170042,03
Guyana,2797213.0,0306170042,03
Peru,3386451.0,0306170042,03
Ecuador,88672.0,0306190110,03
Argentina,40320.0,0306190161,03
Brazil,287910.0,0306190161,03
Chile,214468.0,0306190161,03
Guyana,12541.0,0306190161,03
Brazil,1963486.0,0306310000,03
Ecuador,10605.0,0306320010,03
Brazil,11732.0,0306320090,03
Chile,40800.0,0306334000,03
Ecuador,97137.0,0306334000,03
Guyana,25893.0,0306334000,03
Venezuela,4515.0,0306334000,03
Brazil,43032.0,0306340000,03
Chile,19800.0,0306340000,03
Argentina,19085.0,0306350020,03
Colombia,217650.0,0306360020,03
Ecuador,901509.0,0306360020,03
Ecuador,217278.0,0306360040,03
