Country,impVal,hs_code,hs2_code
New Zealand,103193.0,0303660000,03
Fiji,12432.0,0303690000,03
Australia,51532294.0,0303830000,03
New Zealand,7431302.0,0303830000,03
Fiji,16812.0,0303890043,03
Australia,56101.0,0303890067,03
Fiji,12359.0,0303890080,03
Australia,49814.0,0303914040,03
Australia,13882.0,0303914095,03
New Zealand,4776.0,0303990000,03
New Zealand,77838.0,0304410010,03
New Zealand,1402479.0,0304410090,03
New Zealand,98586.0,0304440030,03
French Polynesia,396546.0,0304490190,03
Marshall Islands,1045573.0,0304490190,03
New Zealand,762629.0,0304490190,03
Australia,10870.0,0304590091,03
French Polynesia,338919.0,0304590091,03
New Zealand,275624.0,0304590091,03
New Zealand,946269.0,0304741000,03
New Zealand,559024.0,0304745000,03
New Zealand,154596.0,0304795000,03
New Zealand,13250257.0,0304815090,03
Fiji,14026.0,0304840000,03
Australia,62053.0,0304850000,03
Australia,118428.0,0304870000,03
Fiji,772239.0,0304870000,03
Marshall Islands,6122155.0,0304870000,03
New Zealand,14289158.0,0304895050,03
New Zealand,11017.0,0304895060,03
Australia,90766.0,0304895091,03
Fiji,9545.0,0304895091,03
New Zealand,1781308.0,0304895091,03
Australia,2365082.0,0304921000,03
Fiji,12932.0,0304931090,03
Fiji,191582.0,0304999190,03
Fiji,5690.0,0304999192,03
Australia,79315.0,0305204020,03
New Zealand,93000.0,0305204065,03
New Zealand,1114841.0,0305410000,03
New Zealand,10747.0,0305494045,03
New Zealand,50307.0,0305590001,03
New Zealand,10788.0,0305720000,03
Australia,9384439.0,0306110020,03
New Zealand,1839593.0,0306110020,03
Australia,2282.0,0306120070,03
New Zealand,601809.0,0306150000,03
Australia,21942.0,0306160003,03
Australia,49570.0,0306170004,03
New Caledonia,91827.0,0306170005,03
New Caledonia,824073.0,0306170007,03
New Caledonia,510390.0,0306170008,03
Australia,824909.0,0306170017,03
Australia,1460873.0,0306170041,03
Australia,19374.0,0306190161,03
New Zealand,1022256.0,0306190161,03
Australia,460780.0,0306310000,03
New Zealand,11384.0,0306310000,03
Australia,826655.0,0306320010,03
Australia,208170.0,0306320090,03
Fiji,2480.0,0306320090,03
Australia,159671.0,0306334000,03
Fiji,2063.0,0306334000,03
Australia,140432.0,0306340000,03
Australia,62180.0,0306910000,03
Australia,2389.0,0306990100,03
New Zealand,207338.0,0307110080,03
New Zealand,100018.0,0307120060,03
Australia,45240.0,0307220000,03
New Zealand,3249472.0,0307310010,03
New Zealand,65962.0,0307310090,03
New Zealand,54544949.0,0307320000,03
New Zealand,14516835.0,0307390100,03
New Zealand,525680.0,0307430029,03
New Zealand,25780733.0,0307430050,03
New Zealand,3821804.0,0307490150,03
Australia,879641.0,0307520000,03
Australia,236617.0,0307590100,03
New Zealand,11560.0,0307710050,03
New Zealand,1618690.0,0307710070,03
New Zealand,736786.0,0307710090,03
Australia,8616.0,0307810000,03
New Zealand,3075.0,0307810000,03
Australia,2759141.0,0307830000,03
Australia,36960.0,0307870000,03
Australia,782847.0,0308190100,03
Fiji,24215.0,0308190100,03
Australia,321217.0,0308210021,03
Australia,27720.0,0308210029,03
Fiji,8988.0,0308220000,03
Australia,2159452.0,0308900100,03
Fiji,189965.0,0308900100,03
French Polynesia,37951.0,0308900100,03
New Zealand,138449.0,0309904090,03
New Zealand,69096.0,0309906000,03
New Zealand,158025.0,0401502500,04
New Zealand,1981282.0,0402101000,04
New Zealand,5572943.0,0402213000,04
Australia,4221.0,0402215000,04
New Zealand,1314216.0,0402215000,04
Fiji,9000.0,0402219000,04
Australia,8520.0,0402291000,04
New Zealand,9211.0,0402917000,04
Australia,9504.0,0402999000,04
New Zealand,2440327.0,0403205000,04
