iso3,HS2,impVal
DOM,85,1035102502.0
DOM,86,2500.0
DOM,87,28291493.0
DOM,88,943980.0
DOM,89,24600.0
DOM,90,1725056163.0
DOM,91,161973.0
DOM,92,28554.0
DOM,94,36447533.0
DOM,95,8403038.0
DOM,96,81686062.0
DOM,97,493545.0
DOM,98,210216941.0
DOM,99,109504193.0
DZA,8,14469997.0
DZA,9,24953.0
DZA,11,2923.0
DZA,12,14022.0
DZA,15,199178.0
DZA,16,41080.0
DZA,18,12984.0
DZA,19,61671.0
DZA,20,165950.0
DZA,21,19036.0
DZA,22,125042.0
DZA,25,84201419.0
DZA,27,2014146012.0
DZA,28,64941807.0
DZA,31,169835060.0
DZA,33,3194.0
DZA,38,2533.0
DZA,39,18326.0
DZA,40,1977716.0
DZA,42,10887.0
DZA,48,2178.0
DZA,49,48839.0
DZA,61,1265.0
DZA,62,1591.0
DZA,63,418.0
DZA,69,14958.0
DZA,70,1148915.0
DZA,71,6002770.0
DZA,72,76758622.0
DZA,82,23318.0
DZA,83,7671.0
DZA,84,279183.0
DZA,85,524473.0
DZA,88,18429.0
DZA,90,95489.0
DZA,94,9432.0
DZA,95,8107.0
DZA,97,391593.0
DZA,98,25716264.0
DZA,99,283837.0
ECU,1,692760.0
ECU,2,118460.0
ECU,3,1355748370.0
ECU,4,561744.0
ECU,5,4985875.0
ECU,6,577833986.0
ECU,7,116930426.0
ECU,8,701890029.0
ECU,9,5762800.0
ECU,10,939123.0
ECU,11,2266743.0
ECU,12,2203049.0
ECU,14,901872.0
ECU,15,16271887.0
ECU,16,189290125.0
ECU,17,28735066.0
ECU,18,478828210.0
ECU,19,23573180.0
ECU,20,160131841.0
ECU,21,24035097.0
ECU,22,4389474.0
ECU,23,19320854.0
ECU,24,2625516.0
ECU,25,61985.0
ECU,27,3609245207.0
ECU,28,31090.0
ECU,29,552804.0
ECU,30,163078.0
ECU,32,610782.0
ECU,33,1300274.0
ECU,34,182021.0
ECU,35,2084369.0
ECU,38,40201.0
ECU,39,37806148.0
ECU,40,29647267.0
ECU,41,73363.0
ECU,42,532360.0
ECU,44,112606781.0
ECU,46,57781.0
ECU,48,10459610.0
ECU,49,2002109.0
ECU,53,6872.0
ECU,54,30575.0
ECU,55,32615.0
ECU,56,68072.0
ECU,57,14704.0
ECU,58,32431.0
ECU,60,18671.0
ECU,61,3393464.0
ECU,62,1397727.0
ECU,63,1723608.0
ECU,64,40767.0
ECU,65,3539775.0
ECU,67,4312.0
ECU,68,1777881.0
ECU,69,6973474.0
ECU,70,2708293.0
ECU,71,440849185.0
ECU,72,338562.0
ECU,73,2196979.0
ECU,74,3824344.0
ECU,75,9750.0
ECU,76,63711198.0
ECU,78,11478216.0
ECU,79,18370.0
ECU,80,37036.0
ECU,82,63947.0
ECU,83,2241739.0
ECU,84,14026401.0
ECU,85,70913191.0
ECU,86,32000.0
ECU,87,368122.0
ECU,88,115795.0
ECU,90,1158225.0
ECU,92,29276.0
ECU,94,8096039.0
ECU,95,651329.0
ECU,96,318285.0
ECU,97,1102372.0
ECU,98,27635954.0
ECU,99,327832990.0
EGY,1,377907.0
EGY,3,10766700.0
EGY,4,3649639.0
EGY,5,226034.0
EGY,6,15260.0
EGY,7,55406157.0
EGY,8,106830978.0
EGY,9,22824513.0
EGY,10,84807.0
EGY,11,329653.0
EGY,12,24291957.0
EGY,13,2731159.0
EGY,14,12648.0
EGY,15,3357637.0
EGY,16,32522701.0
EGY,17,9876294.0
EGY,18,1162392.0
EGY,19,10616103.0
EGY,20,126224024.0
EGY,21,22553055.0
EGY,22,2528068.0
EGY,23,67981.0
EGY,24,195766.0
EGY,25,85451419.0
EGY,26,76484.0
EGY,27,7505656.0
EGY,28,2478367.0
EGY,29,974463.0
EGY,30,1387157.0
EGY,31,167079238.0
EGY,32,8349229.0
EGY,33,15221719.0
EGY,34,5387728.0
EGY,35,14687481.0
EGY,38,1225356.0
EGY,39,71200188.0
EGY,40,714861.0
EGY,42,300064.0
EGY,44,1119890.0
EGY,46,478579.0
EGY,48,9749362.0
EGY,49,1737181.0
EGY,51,469308.0
EGY,52,2196656.0
EGY,53,160534.0
EGY,54,687582.0
EGY,55,264168.0
EGY,56,16442817.0
EGY,57,127428439.0
EGY,58,45048.0
EGY,59,6547.0
EGY,60,419818.0
EGY,61,755636521.0
EGY,62,438642049.0
EGY,63,7773497.0
EGY,64,67547.0
EGY,65,883683.0
EGY,68,5060028.0
EGY,69,2064973.0
EGY,70,53219670.0
EGY,71,248107.0
EGY,72,153655545.0
EGY,73,20602990.0
EGY,74,28500.0
EGY,76,3606185.0
EGY,82,2269106.0
EGY,83,61294.0
EGY,84,13661488.0
EGY,85,18343602.0
EGY,87,621834.0
EGY,88,278845.0
EGY,89,294670.0
EGY,90,3307429.0
EGY,91,35400.0
EGY,92,27940.0
EGY,93,7084.0
EGY,94,10821966.0
EGY,95,799702.0
EGY,96,558539.0
EGY,97,21916728.0
EGY,98,42758520.0
EGY,99,8849927.0
ERI,22,134386.0
ERI,33,32733.0
ERI,39,264.0
ERI,49,5219.0
ERI,62,31349.0
ERI,64,814.0
ERI,71,2116.0
ERI,73,97109.0
ERI,74,3093.0
ERI,75,6534.0
ERI,76,3802.0
ERI,84,370438.0
ERI,87,8343.0
ERI,88,2800.0
ERI,90,4039.0
ERI,98,118316.0
ERI,99,31563.0
ESP,1,4456791.0
ESP,2,100422789.0
ESP,3,245896854.0
ESP,4,171106040.0
ESP,5,24032867.0
ESP,6,1098008.0
ESP,7,174134057.0
ESP,8,24808455.0
ESP,9,135541820.0
ESP,10,10604624.0
ESP,11,3745359.0
ESP,12,22951777.0
ESP,13,125706346.0
ESP,14,1266671.0
ESP,15,1380897203.0
ESP,16,88895999.0
ESP,17,138240114.0
ESP,18,65155160.0
ESP,19,138081808.0
ESP,20,442970547.0
ESP,21,153284257.0
ESP,22,475209064.0
ESP,23,23296444.0
ESP,24,2272294.0
ESP,25,165943213.0
ESP,26,8155970.0
ESP,27,1033343306.0
ESP,28,57482855.0
ESP,29,688454591.0
ESP,30,2232921004.0
ESP,31,18483750.0
ESP,32,130722117.0
ESP,33,983656460.0
ESP,34,50310793.0
ESP,35,19142657.0
ESP,36,14513628.0
ESP,37,3902351.0
ESP,38,653702655.0
ESP,39,420912721.0
ESP,40,371536684.0
ESP,41,7062780.0
ESP,42,214416941.0
ESP,43,1507497.0
ESP,44,119599780.0
ESP,45,30781998.0
ESP,46,3759642.0
ESP,47,4480006.0
ESP,48,163647651.0
ESP,49,137748342.0
ESP,50,99063.0
ESP,51,593773.0
ESP,52,4425368.0
ESP,53,1679567.0
ESP,54,6264644.0
ESP,55,15727951.0
ESP,56,35733529.0
ESP,57,8227945.0
ESP,58,2481773.0
ESP,59,9207245.0
ESP,60,6609968.0
ESP,61,10150663.0
ESP,62,21857979.0
ESP,63,15922791.0
ESP,64,209930595.0
ESP,65,8029237.0
ESP,66,338901.0
ESP,67,219049.0
ESP,68,315589786.0
ESP,69,565388095.0
ESP,70,68386905.0
ESP,71,156578824.0
ESP,72,240824608.0
ESP,73,672524143.0
ESP,74,42231775.0
ESP,75,5945527.0
ESP,76,146636979.0
ESP,78,54431.0
ESP,79,2028034.0
ESP,80,7440998.0
ESP,81,8037602.0
ESP,82,70390211.0
ESP,83,148033073.0
ESP,84,2456358655.0
ESP,85,1754484082.0
ESP,86,21062489.0
ESP,87,560799473.0
ESP,88,239609346.0
ESP,89,18068807.0
ESP,90,423122294.0
ESP,91,772273.0
ESP,92,7703938.0
ESP,93,131292761.0
ESP,94,271872933.0
ESP,95,51121606.0
ESP,96,85989405.0
ESP,97,275984472.0
ESP,98,510407601.0
ESP,99,172235335.0
EST,1,23232.0
EST,3,2330520.0
EST,4,3671066.0
EST,5,289416.0
EST,8,60860.0
EST,9,9008.0
EST,10,2159269.0
EST,11,61185.0
EST,12,69854.0
EST,13,14522.0
EST,15,11604.0
EST,16,28896.0
EST,18,6687.0
EST,19,278257.0
EST,20,28943.0
EST,21,13588382.0
EST,22,1694748.0
EST,24,440589.0
EST,25,346041.0
EST,27,7080740.0
EST,28,2124661.0
EST,29,28455705.0
EST,30,296093.0
EST,31,401283.0
EST,32,32712964.0
EST,33,92066.0
EST,34,1454303.0
EST,35,27625.0
EST,37,2849.0
EST,38,6925569.0
EST,39,6409273.0
EST,40,2772088.0
EST,42,165295.0
EST,44,65763994.0
EST,45,101430.0
EST,46,29441.0
EST,48,488311.0
EST,49,463710.0
EST,52,4513.0
EST,53,340623.0
EST,54,12546.0
EST,55,11274.0
EST,56,2346102.0
EST,57,7987.0
EST,58,68387.0
EST,59,116154.0
EST,61,280997.0
EST,62,1761997.0
EST,63,3471337.0
EST,64,28223.0
EST,65,365779.0
EST,66,1029.0
EST,67,25856.0
EST,68,205459.0
EST,69,245598.0
EST,70,513993.0
EST,71,212539.0
EST,72,1264464.0
EST,73,2814767.0
EST,74,11985.0
EST,75,8506781.0
EST,76,1853458.0
EST,81,10909406.0
EST,82,6085692.0
EST,83,784378.0
EST,84,71448448.0
EST,85,443910179.0
EST,86,463057.0
EST,87,6534981.0
EST,88,158592.0
EST,89,2923021.0
EST,90,215025231.0
EST,91,16928.0
EST,92,1598969.0
EST,93,74827.0
EST,94,55670536.0
EST,95,26222491.0
EST,96,326794.0
EST,97,422089.0
EST,98,7561155.0
EST,99,9914879.0
ETH,6,3702031.0
ETH,7,306112.0
ETH,8,192499.0
ETH,9,166548352.0
ETH,10,188678.0
ETH,11,557684.0
ETH,12,10699845.0
ETH,13,148983.0
ETH,15,707890.0
ETH,19,7565064.0
ETH,20,17579.0
ETH,21,153941.0
ETH,22,255003.0
ETH,23,23301287.0
ETH,25,5410.0
ETH,26,144728.0
ETH,30,9087.0
ETH,33,69943.0
ETH,39,289984.0
ETH,42,3303591.0
ETH,46,38355.0
ETH,48,14988.0
ETH,49,16471.0
ETH,51,21431.0
ETH,52,24400.0
ETH,53,900.0
ETH,57,2383.0
ETH,58,47960.0
ETH,60,19983.0
ETH,61,93149064.0
ETH,62,66412508.0
ETH,63,731912.0
ETH,64,1293970.0
ETH,65,768506.0
ETH,68,5597.0
ETH,69,17539.0
ETH,70,2055595.0
ETH,71,1874829.0
ETH,73,4400.0
ETH,81,6009.0
ETH,84,68000.0
ETH,85,841482.0
ETH,90,23824.0
ETH,92,11700.0
ETH,93,8500.0
ETH,94,4133.0
ETH,97,914925.0
ETH,98,74538287.0
ETH,99,4758993.0
FIN,1,20748.0
FIN,2,1709257.0
FIN,3,264486.0
FIN,4,15470032.0
FIN,5,28918.0
FIN,6,104053.0
FIN,7,98306.0
FIN,8,60616.0
FIN,9,1500957.0
FIN,11,1210958.0
FIN,12,4959.0
FIN,13,737250.0
FIN,15,443253.0
FIN,16,268040.0
FIN,17,3694628.0
FIN,18,1074180.0
FIN,19,2159664.0
FIN,20,24300.0
FIN,21,850285.0
FIN,22,4943233.0
FIN,24,11360.0
FIN,25,3283381.0
FIN,27,797577982.0
FIN,28,70755195.0
FIN,29,117158392.0
FIN,30,1550240782.0
FIN,31,11331220.0
FIN,32,2498371.0
FIN,33,8897689.0
FIN,34,3397047.0
FIN,35,64408720.0
FIN,36,6190230.0
FIN,37,1018288.0
FIN,38,131527352.0
FIN,39,100616118.0
FIN,40,52686215.0
FIN,41,253374.0
FIN,42,492743.0
FIN,43,1516879.0
FIN,44,100072252.0
FIN,45,6960.0
FIN,46,11510.0
FIN,47,156528954.0
FIN,48,1003924536.0
FIN,49,2885943.0
FIN,51,100074.0
FIN,52,89436.0
FIN,53,9419.0
FIN,55,23225.0
FIN,56,13279796.0
FIN,57,320203.0
FIN,58,29038.0
FIN,59,15237238.0
FIN,60,3596538.0
FIN,61,163867.0
FIN,62,287593.0
FIN,63,2930789.0
FIN,64,348952.0
FIN,65,122423.0
FIN,67,8733.0
FIN,68,33544462.0
FIN,69,731482.0
FIN,70,14806033.0
FIN,71,520215.0
FIN,72,166201110.0
FIN,73,72365505.0
FIN,74,101131237.0
FIN,75,125629865.0
FIN,76,3887744.0
FIN,78,6355.0
FIN,79,11394166.0
FIN,81,6567151.0
FIN,82,19708955.0
FIN,83,14192244.0
FIN,84,1317162883.0
FIN,85,648346657.0
FIN,86,639274.0
FIN,87,253617075.0
FIN,88,16339414.0
FIN,89,135682827.0
FIN,90,572069507.0
FIN,91,420145.0
FIN,92,228154.0
FIN,93,43721764.0
FIN,94,74460309.0
FIN,95,9682558.0
FIN,96,744559.0
FIN,97,3336648.0
FIN,98,71919602.0
FIN,99,51951870.0
FJI,3,8684064.0
FJI,4,267292.0
FJI,5,7053.0
FJI,7,2310891.0
FJI,8,75962.0
FJI,9,9890069.0
FJI,11,186245.0
FJI,12,13043363.0
FJI,13,643388.0
FJI,15,81856.0
FJI,16,50106843.0
FJI,17,11049129.0
FJI,19,2213499.0
FJI,20,2289048.0
FJI,21,261700.0
FJI,22,142098264.0
FJI,29,6943.0
FJI,33,1450254.0
FJI,34,104655.0
FJI,39,14271.0
FJI,42,52924.0
FJI,44,6909297.0
FJI,48,17727.0
FJI,49,12371.0
FJI,50,1000.0
FJI,56,6822.0
FJI,61,7258.0
FJI,62,144735.0
FJI,63,215797.0
FJI,67,715.0
FJI,71,584880.0
FJI,82,132725.0
FJI,84,68716.0
FJI,85,102810.0
FJI,87,26500.0
FJI,89,105396.0
FJI,90,224744.0
FJI,94,50208.0
FJI,95,168220.0
FJI,97,68174.0
FJI,98,4344912.0
FJI,99,1241753.0
FLK,3,19743512.0
FLK,39,709.0
FLK,40,2553.0
FLK,71,4518.0
FLK,84,2455270.0
FLK,85,2995.0
FLK,90,2580.0
FLK,94,3764.0
FLK,98,504394.0
FLK,99,36366.0
FRA,1,23324984.0
FRA,2,5903360.0
FRA,3,10688620.0
FRA,4,334730303.0
FRA,5,17597950.0
FRA,6,3850148.0
FRA,7,27209682.0
FRA,8,5033554.0
FRA,9,21815689.0
FRA,10,23328402.0
FRA,11,17159650.0
FRA,12,47419412.0
FRA,13,191863752.0
FRA,14,460420.0
FRA,15,86460827.0
FRA,16,19063723.0
FRA,17,48948659.0
FRA,18,116499841.0
FRA,19,360208517.0
FRA,20,214547297.0
FRA,21,149288418.0
FRA,22,4935796790.0
FRA,23,103739687.0
FRA,24,3168038.0
FRA,25,55705276.0
FRA,26,33681.0
FRA,27,895676191.0
FRA,28,1398398615.0
FRA,29,1059086497.0
FRA,30,4042149185.0
FRA,31,14185351.0
FRA,32,136385952.0
FRA,33,4274232122.0
FRA,34,193101059.0
FRA,35,226797701.0
FRA,36,12299053.0
FRA,37,18539412.0
FRA,38,844447687.0
FRA,39,946026361.0
FRA,40,591775267.0
FRA,41,3885589.0
FRA,42,1377998790.0
FRA,43,8550076.0
FRA,44,297696634.0
FRA,45,5381662.0
FRA,46,3061417.0
FRA,47,6818580.0
FRA,48,273182963.0
FRA,49,61004387.0
FRA,50,1742135.0
FRA,51,3334135.0
FRA,52,15021302.0
FRA,53,6954773.0
FRA,54,9940891.0
FRA,55,20523727.0
FRA,56,52316373.0
FRA,57,7643505.0
FRA,58,21638398.0
FRA,59,39575470.0
FRA,60,3385125.0
FRA,61,39576786.0
FRA,62,270608031.0
FRA,63,36002940.0
FRA,64,24494160.0
FRA,65,11668407.0
FRA,66,192088.0
FRA,67,1075067.0
FRA,68,133131236.0
FRA,69,69324237.0
FRA,70,270482223.0
FRA,71,2049730712.0
FRA,72,348365079.0
FRA,73,531443159.0
FRA,74,159512176.0
FRA,75,256866039.0
FRA,76,280400805.0
FRA,78,316337.0
FRA,79,2044319.0
FRA,80,869875.0
FRA,81,202779741.0
FRA,82,108808833.0
FRA,83,134770832.0
FRA,84,10423403755.0
FRA,85,3159377623.0
FRA,86,42179254.0
FRA,87,1312624922.0
FRA,88,6173941004.0
FRA,89,222428633.0
FRA,90,2765856358.0
FRA,91,39088655.0
FRA,92,26957344.0
FRA,93,31065845.0
FRA,94,347522679.0
FRA,95,61646112.0
FRA,96,143198435.0
FRA,97,2288210052.0
FRA,98,3684399327.0
FRA,99,552301806.0
FRO,3,247648580.0
FRO,5,462947.0
FRO,16,46570.0
FRO,39,283284.0
FRO,40,12540.0
FRO,42,1236.0
FRO,43,422.0
FRO,48,10104.0
FRO,49,41481.0
FRO,51,9014.0
FRO,61,1872.0
FRO,63,396.0
FRO,84,128287.0
FRO,85,84785.0
FRO,87,41500.0
FRO,90,128194.0
FRO,94,32712.0
FRO,95,30755.0
FRO,97,11781.0
FRO,98,373754.0
FRO,99,102318.0
FSM,3,118452.0
FSM,5,47717.0
FSM,7,36625.0
FSM,8,10500.0
FSM,20,18298.0
FSM,29,30935.0
FSM,30,107725.0
FSM,39,187049.0
FSM,42,9568.0
FSM,44,4350.0
FSM,46,5517.0
FSM,47,3003.0
FSM,48,5340.0
FSM,61,4123.0
FSM,62,9273.0
FSM,63,77202.0
FSM,64,4031.0
FSM,65,453.0
FSM,68,7467.0
FSM,69,26709.0
FSM,73,33566.0
FSM,75,10000.0
FSM,83,8830.0
FSM,84,14858.0
FSM,85,154679.0
FSM,90,911621.0
FSM,94,82092.0
FSM,98,478488.0
FSM,99,31619.0
GAB,20,11960.0
GAB,22,52254.0
GAB,26,60583008.0
GAB,27,80624201.0
GAB,28,1331611.0
GAB,33,6500.0
GAB,39,284.0
GAB,42,3129.0
GAB,44,21117671.0
GAB,49,17553.0
GAB,61,1320.0
GAB,62,2787.0
GAB,68,7844.0
GAB,71,18335.0
GAB,73,5899.0
GAB,75,192755.0
GAB,76,37938.0
GAB,83,94876.0
GAB,84,477637.0
GAB,85,758499.0
GAB,87,16088.0
GAB,90,25472.0
GAB,92,9769.0
GAB,94,76069.0
GAB,97,1908253.0
GAB,98,4223279.0
GAB,99,61863.0
GBR,1,103670707.0
GBR,2,32902340.0
GBR,3,189125801.0
GBR,4,106013657.0
GBR,5,16628099.0
GBR,6,5743511.0
GBR,7,10917556.0
GBR,8,483043.0
GBR,9,34748571.0
GBR,10,1105589.0
GBR,11,24013883.0
GBR,12,10142356.0
GBR,13,8194936.0
GBR,14,89477.0
GBR,15,127058476.0
GBR,16,1545655.0
GBR,17,17324689.0
GBR,18,36780074.0
GBR,19,222777802.0
GBR,20,11920703.0
GBR,21,141484826.0
GBR,22,1942463540.0
GBR,23,38569797.0
GBR,24,2428986.0
GBR,25,25747303.0
GBR,26,726924.0
GBR,27,3238743764.0
GBR,28,1189800075.0
GBR,29,1153595358.0
GBR,30,7274033085.0
GBR,31,28950475.0
GBR,32,231534579.0
GBR,33,579777310.0
GBR,34,146263685.0
GBR,35,148037057.0
GBR,36,7503925.0
GBR,37,21878350.0
GBR,38,1227183023.0
GBR,39,1048362615.0
GBR,40,261597364.0
GBR,41,18793961.0
GBR,42,36960967.0
GBR,43,667877.0
GBR,44,21279853.0
GBR,45,470302.0
GBR,46,325790.0
GBR,47,5134720.0
GBR,48,263626349.0
GBR,49,446010452.0
GBR,50,1799442.0
GBR,51,21462430.0
GBR,52,5482651.0
GBR,53,20385072.0
GBR,54,52358344.0
GBR,55,12915694.0
GBR,56,55178948.0
GBR,57,38639265.0
GBR,58,13851005.0
GBR,59,56333033.0
GBR,60,11990117.0
GBR,61,44584829.0
GBR,62,90394833.0
GBR,63,40576033.0
GBR,64,31566140.0
GBR,65,19238026.0
GBR,66,583390.0
GBR,67,1257759.0
GBR,68,128700130.0
GBR,69,105374517.0
GBR,70,87641125.0
GBR,71,1212560943.0
GBR,72,446316338.0
GBR,73,619364675.0
GBR,74,95658044.0
GBR,75,327670180.0
GBR,76,209114187.0
GBR,78,24856921.0
GBR,79,12991433.0
GBR,80,898116.0
GBR,81,283123229.0
GBR,82,120510860.0
GBR,83,160471127.0
GBR,84,12915442640.0
GBR,85,3569752654.0
GBR,86,24288217.0
GBR,87,11547223700.0
GBR,88,2402782833.0
GBR,89,248553266.0
GBR,90,3602381424.0
GBR,91,9804071.0
GBR,92,18988526.0
GBR,93,380704380.0
GBR,94,893982762.0
GBR,95,249679899.0
GBR,96,37679844.0
GBR,97,1646287217.0
GBR,98,5074129778.0
GBR,99,645799048.0
GEO,1,3000.0
GEO,3,19904.0
GEO,4,358094.0
GEO,6,225696.0
GEO,8,392335.0
GEO,9,238399.0
GEO,12,28806.0
GEO,14,2587.0
GEO,15,4320.0
GEO,16,67897.0
GEO,17,14424.0
GEO,18,3572.0
GEO,20,4789883.0
GEO,21,495808.0
GEO,22,12761340.0
GEO,25,4412.0
GEO,27,8004338.0
GEO,28,7225728.0
GEO,29,260846.0
GEO,30,272996.0
GEO,31,32520.0
GEO,32,30665.0
GEO,33,144285.0
GEO,34,16319.0
GEO,35,9434.0
GEO,38,35933.0
GEO,39,1623519.0
GEO,40,113525.0
GEO,42,164792.0
GEO,44,1934939.0
GEO,47,52974.0
GEO,48,237959.0
GEO,49,22335.0
GEO,56,17438.0
GEO,59,22748.0
GEO,61,4151505.0
GEO,62,972573.0
GEO,63,363984.0
GEO,64,235090.0
GEO,65,739.0
GEO,68,298601.0
GEO,69,40673.0
GEO,70,30117.0
GEO,71,113485.0
GEO,72,93515229.0
GEO,73,5005254.0
GEO,74,3300.0
GEO,76,472858.0
GEO,82,104784.0
GEO,83,16149.0
GEO,84,3397364.0
GEO,85,1693828.0
GEO,86,14068.0
GEO,87,7081032.0
GEO,88,2500.0
GEO,90,639321.0
GEO,91,9715.0
GEO,92,2354.0
GEO,94,383389.0
GEO,95,55271.0
GEO,96,38236.0
GEO,97,1465966.0
GEO,98,4491092.0
GEO,99,1181924.0
GHA,1,108534.0
GHA,3,859912.0
GHA,4,21090.0
GHA,7,17020479.0
GHA,8,7053037.0
GHA,9,354809.0
GHA,10,140980.0
GHA,11,2816071.0
GHA,12,13645137.0
GHA,13,213863.0
GHA,14,20182.0
GHA,15,7606760.0
GHA,16,487273.0
GHA,17,52170.0
GHA,18,211749499.0
GHA,19,496458.0
GHA,20,3200728.0
GHA,21,526287.0
GHA,22,327550.0
GHA,23,4858038.0
GHA,25,5516.0
GHA,27,752802431.0
GHA,30,231168.0
GHA,33,1630665.0
GHA,34,2024790.0
GHA,37,4050.0
GHA,38,444669.0
GHA,39,679135.0
GHA,40,28297886.0
GHA,42,90834.0
GHA,44,14512606.0
GHA,46,2202232.0
GHA,48,14900.0
GHA,49,35721.0
GHA,50,1312.0
GHA,51,1000.0
GHA,52,5398.0
GHA,53,3000.0
GHA,54,1220.0
GHA,55,978535.0
GHA,56,3128.0
GHA,58,652.0
GHA,61,38989426.0
GHA,62,666873.0
GHA,63,47534.0
GHA,64,61061.0
GHA,65,48123.0
GHA,66,1370.0
GHA,67,494663.0
GHA,68,3370.0
GHA,69,506418.0
GHA,70,15705.0
GHA,71,1282547.0
GHA,73,3071.0
GHA,76,46472.0
GHA,78,32335898.0
GHA,82,2630.0
GHA,83,16015.0
GHA,84,473576.0
GHA,85,83428.0
GHA,87,394415.0
GHA,90,63087.0
GHA,92,118056.0
GHA,94,15847.0
GHA,95,23315.0
GHA,97,10229028.0
GHA,98,7926106.0
GHA,99,2350747.0
GIB,42,350.0
GIB,49,2656.0
GIB,61,400.0
GIB,62,300.0
GIB,63,3343.0
GIB,64,9840.0
GIB,84,18285.0
GIB,85,26330.0
GIB,89,145268.0
GIB,94,1735.0
GIB,97,3600.0
GIB,98,198243.0
GIB,99,20829.0
GIN,3,320362.0
GIN,4,10658.0
GIN,6,10826.0
GIN,7,2245.0
GIN,8,251054.0
GIN,10,9900.0
GIN,11,2600.0
GIN,15,176237.0
GIN,16,16347.0
GIN,19,4118.0
GIN,22,1063093.0
GIN,35,2557.0
GIN,39,20370.0
GIN,40,2012887.0
GIN,41,1527.0
GIN,42,6303.0
GIN,48,17101.0
GIN,49,7925.0
GIN,61,2643.0
GIN,62,20518.0
GIN,63,3946.0
GIN,64,2220.0
GIN,65,289.0
GIN,71,232039.0
GIN,74,3200.0
GIN,81,11044.0
GIN,82,190118.0
GIN,83,3515.0
GIN,84,98288.0
GIN,85,94034.0
GIN,86,178500.0
GIN,87,461326.0
GIN,90,67646.0
GIN,92,17320.0
GIN,93,60392.0
GIN,94,12393.0
GIN,95,3028.0
GIN,97,188465.0
GIN,98,437512.0
GIN,99,155289.0
GLP,22,60208.0
GLP,38,2823.0
GLP,39,421.0
GLP,40,6451.0
GLP,42,44156.0
GLP,49,50088.0
GLP,56,474.0
GLP,61,30094.0
GLP,62,10481.0
GLP,63,3042.0
GLP,64,4769.0
GLP,69,6340.0
GLP,71,56695.0
GLP,73,16547.0
GLP,74,3626.0
GLP,76,401532.0
GLP,83,50638.0
GLP,84,491406.0
GLP,85,285902.0
GLP,87,6976.0
GLP,90,124689.0
GLP,94,90210.0
GLP,97,121514.0
GLP,98,1461959.0
GLP,99,96620.0
GMB,3,559139.0
GMB,4,4050.0
GMB,7,3325.0
GMB,8,19663.0
GMB,9,10643.0
GMB,10,18555.0
GMB,12,7780.0
GMB,15,82076.0
GMB,16,2208.0
GMB,20,7282.0
GMB,26,972134.0
GMB,33,69920.0
GMB,39,425.0
GMB,48,2222.0
GMB,62,2323.0
GMB,63,263.0
GMB,71,32500.0
GMB,73,6325.0
GMB,82,2892.0
GMB,84,17197.0
GMB,85,11770.0
GMB,90,79281.0
GMB,99,57924.0
GNB,42,5340.0
GNB,62,5700.0
GNB,63,13195.0
GNB,84,2786.0
GNB,90,76797.0
GNB,94,8346.0
GNB,99,10684.0
GNQ,27,122837811.0
GNQ,65,648.0
GNQ,84,192542.0
GNQ,86,80000.0
GNQ,90,10000.0
GNQ,98,4448744.0
GNQ,99,71043.0
GRC,1,108838.0
GRC,3,81644809.0
GRC,4,87267071.0
GRC,5,51571.0
GRC,7,2942918.0
GRC,8,54579889.0
GRC,9,3175368.0
GRC,10,266967.0
GRC,11,183715.0
GRC,12,829307.0
GRC,13,3489429.0
GRC,14,9354.0
GRC,15,86300167.0
GRC,16,1272675.0
GRC,17,8893996.0
GRC,18,1387781.0
GRC,19,61075443.0
GRC,20,389853172.0
GRC,21,37242456.0
GRC,22,33904504.0
GRC,23,89793.0
GRC,24,16697707.0
GRC,25,128608006.0
GRC,27,81355650.0
GRC,28,3302674.0
GRC,29,2880367.0
GRC,30,54165342.0
GRC,31,126038.0
GRC,32,1471879.0
GRC,33,80545348.0
GRC,34,12215239.0
GRC,35,64770.0
GRC,38,1139010.0
GRC,39,56331072.0
GRC,40,637108.0
GRC,41,150644.0
GRC,42,1609190.0
GRC,43,7283533.0
GRC,44,2503045.0
GRC,46,16825.0
GRC,48,7970858.0
GRC,49,2020021.0
GRC,52,673903.0
GRC,53,7292.0
GRC,54,3901062.0
GRC,55,404925.0
GRC,56,11205565.0
GRC,57,356085.0
GRC,58,37602.0
GRC,59,216274.0
GRC,60,529587.0
GRC,61,2585990.0
GRC,62,7318260.0
GRC,63,1393958.0
GRC,64,1399504.0
GRC,65,215073.0
GRC,66,80778.0
GRC,67,15844.0
GRC,68,34207115.0
GRC,69,1327624.0
GRC,70,2183137.0
GRC,71,8413163.0
GRC,72,24611947.0
GRC,73,48612926.0
GRC,74,24172356.0
GRC,76,206508425.0
GRC,79,8726.0
GRC,81,283820.0
GRC,82,111113637.0
GRC,83,3552305.0
GRC,84,27182383.0
GRC,85,163963571.0
GRC,86,52644.0
GRC,87,5280780.0
GRC,88,27284754.0
GRC,89,6292748.0
GRC,90,42201821.0
GRC,91,37791.0
GRC,92,856159.0
GRC,93,4130349.0
GRC,94,8896178.0
GRC,95,3648667.0
GRC,96,7581727.0
GRC,97,40276257.0
GRC,98,82116178.0
GRC,99,12807853.0
GRD,3,7022079.0
GRD,8,2859889.0
GRD,9,761675.0
GRD,12,16540.0
GRD,13,71500.0
GRD,20,7208.0
GRD,22,7664.0
GRD,29,2109.0
GRD,39,3294.0
GRD,40,28554.0
