Country,iso3,HS8,sector_code,impVal,bea_total,weight
Afghanistan,AFG,20093120,31ND,2021.0,15431987.0,0.00013096174847736718
Afghanistan,AFG,20093160,31ND,9915.0,15431987.0,0.0006424966532177612
Afghanistan,AFG,20093960,31ND,2070.0,15431987.0,0.0001341369714736022
Afghanistan,AFG,20096900,31ND,7681.0,15431987.0,0.0004977324047771684
Afghanistan,AFG,20097900,31ND,41773.0,15431987.0,0.002706910004525017
Afghanistan,AFG,21032040,31ND,11630.0,15431987.0,0.0007536294580859872
Afghanistan,AFG,21039080,31ND,13300.0,15431987.0,0.0008618462418352219
Afghanistan,AFG,21039090,31ND,74790.0,15431987.0,0.004846427099763627
Afghanistan,AFG,21069099,31ND,107704.0,15431987.0,0.006979269746663214
Afghanistan,AFG,22021000,31ND,769494.0,15431987.0,0.04986357233193626
Afghanistan,AFG,22029991,31ND,10480.0,15431987.0,0.0006791089183784305
Afghanistan,AFG,24039921,31ND,387833.0,15431987.0,0.025131760414261625
Afghanistan,AFG,24049100,31ND,6000.0,15431987.0,0.0003888028158655136
Afghanistan,AFG,28333000,31ND,2402.0,15431987.0,0.0001556507272848273
Afghanistan,AFG,33012951,31ND,21615.0,15431987.0,0.0014006621441555128
Afghanistan,AFG,39181050,31ND,979.0,15431987.0,6.343965945538964e-05
Afghanistan,AFG,39206200,31ND,384.0,15431987.0,2.488338021539287e-05
Afghanistan,AFG,39209920,31ND,2176.0,15431987.0,0.0001410058212205596
Afghanistan,AFG,39231090,31ND,500.0,15431987.0,3.2400234655459467e-05
Afghanistan,AFG,39232100,31ND,1040.0,15431987.0,6.73924880833557e-05
Afghanistan,AFG,39232900,31ND,1530.0,15431987.0,9.914471804570597e-05
Afghanistan,AFG,39235000,31ND,1466.0,15431987.0,9.499748800980716e-05
Afghanistan,AFG,39241040,31ND,1129.0,15431987.0,7.315972985202748e-05
Afghanistan,AFG,39249010,31ND,581.0,15431987.0,3.76490726696439e-05
Afghanistan,AFG,39269099,31ND,2500.0,15431987.0,0.00016200117327729735
Afghanistan,AFG,40159000,31ND,454.0,15431987.0,2.9419413067157197e-05
Afghanistan,AFG,4021050,31ND,31528.0,15431987.0,0.0020430291964346524
Afghanistan,AFG,4039095,31ND,3000.0,15431987.0,0.0001944014079327568
Afghanistan,AFG,42022160,31ND,450.0,15431987.0,2.916021118991352e-05
Afghanistan,AFG,42022190,31ND,1589.0,15431987.0,0.00010296794573505019
Afghanistan,AFG,43031000,31ND,26888.0,15431987.0,0.0017423550188319884
Afghanistan,AFG,48211020,31ND,16000.0,15431987.0,0.001036807508974703
Afghanistan,AFG,48239086,31ND,17552.0,15431987.0,0.001137377837345249
Afghanistan,AFG,51121995,31ND,1298.0,15431987.0,8.411100916557278e-05
Afghanistan,AFG,57011016,31ND,28861.0,15431987.0,0.0018702063447824315
Afghanistan,AFG,57011040,31ND,2670722.0,15431987.0,0.17306403899899606
Afghanistan,AFG,57011090,31ND,710148.0,15431987.0,0.04601792368021046
Afghanistan,AFG,57019010,31ND,304824.0,15431987.0,0.019752738257231554
Afghanistan,AFG,57019020,31ND,48787.0,15431987.0,0.003161420496271802
Afghanistan,AFG,57021090,31ND,160106.0,15431987.0,0.010374943939493987
Afghanistan,AFG,57023120,31ND,2900.0,15431987.0,0.00018792136100166491
Afghanistan,AFG,57023220,31ND,13597.0,15431987.0,0.0008810919812205648
Afghanistan,AFG,57024120,31ND,22527.0,15431987.0,0.0014597601721670708
Afghanistan,AFG,57024220,31ND,1200.0,15431987.0,7.776056317310273e-05
Afghanistan,AFG,57025020,31ND,34938.0,15431987.0,0.002263998796784886
Afghanistan,AFG,57025059,31ND,1068.0,15431987.0,6.920690122406143e-05
Afghanistan,AFG,57029290,31ND,7140.0,15431987.0,0.0004626753508799612
Afghanistan,AFG,57031020,31ND,26087.0,15431987.0,0.0016904498429139423
Afghanistan,AFG,57031080,31ND,8780.0,15431987.0,0.0005689481205498683
Afghanistan,AFG,57033920,31ND,2060.0,15431987.0,0.000133488966780493
Afghanistan,AFG,57050020,31ND,3858.0,15431987.0,0.00025000021060152526
Afghanistan,AFG,58023000,31ND,16008.0,15431987.0,0.0010373259127291904
Afghanistan,AFG,61031010,31ND,825.0,15431987.0,5.346038718150812e-05
Afghanistan,AFG,61033200,31ND,829.0,15431987.0,5.37195890587518e-05
Afghanistan,AFG,61044100,31ND,1296.0,15431987.0,8.398140822695095e-05
Afghanistan,AFG,61044200,31ND,2197.0,15431987.0,0.0001423666310760889
Afghanistan,AFG,61044910,31ND,384.0,15431987.0,2.488338021539287e-05
Afghanistan,AFG,61044990,31ND,5005.0,15431987.0,0.0003243263489011493
Afghanistan,AFG,61051000,31ND,843.0,15431987.0,5.462679562910466e-05
Afghanistan,AFG,61061000,31ND,793.0,15431987.0,5.138677216355872e-05
Afghanistan,AFG,61069015,31ND,364.0,15431987.0,2.3587370829174493e-05
Afghanistan,AFG,61101900,31ND,2956.0,15431987.0,0.00019155018728307638
Afghanistan,AFG,61102020,31ND,500.0,15431987.0,3.2400234655459467e-05
Afghanistan,AFG,61112060,31ND,339.0,15431987.0,2.196735909640152e-05
Afghanistan,AFG,61159690,31ND,1000.0,15431987.0,6.480046931091893e-05
Afghanistan,AFG,62023020,31ND,656.0,15431987.0,4.250910786796282e-05
Afghanistan,AFG,62024020,31ND,496.0,15431987.0,3.214103277821579e-05
Afghanistan,AFG,62032230,31ND,1244.0,15431987.0,8.061178382278316e-05
Afghanistan,AFG,62033150,31ND,652.0,15431987.0,4.224990599071915e-05
Afghanistan,AFG,62034390,31ND,1060.0,15431987.0,6.868849746957407e-05
Afghanistan,AFG,62043220,31ND,1880.0,15431987.0,0.0001218248823045276
Afghanistan,AFG,62044120,31ND,324.0,15431987.0,2.0995352056737737e-05
Afghanistan,AFG,62044230,31ND,2487.0,15431987.0,0.0001611587671762554
Afghanistan,AFG,62044340,31ND,4352.0,15431987.0,0.0002820116424411192
Afghanistan,AFG,62046280,31ND,1700.0,15431987.0,0.0001101607978285622
Afghanistan,AFG,62052020,31ND,5998.0,15431987.0,0.0003886732149268918
Afghanistan,AFG,62063030,31ND,477.0,15431987.0,3.0909823861308335e-05
Afghanistan,AFG,62069000,31ND,2504.0,15431987.0,0.000162260375154541
Afghanistan,AFG,62079990,31ND,710.0,15431987.0,4.6008333210752444e-05
Afghanistan,AFG,62092050,31ND,1172.0,15431987.0,7.5946150032397e-05
Afghanistan,AFG,62113290,31ND,3922.0,15431987.0,0.0002541474406374241
Afghanistan,AFG,62113980,31ND,621.0,15431987.0,4.024109144208066e-05
Afghanistan,AFG,62114310,31ND,1772.0,15431987.0,0.00011482643161894836
Afghanistan,AFG,62143000,31ND,3441.0,15431987.0,0.00022297841489887207
Afghanistan,AFG,62149000,31ND,12699.0,15431987.0,0.0008229011597793596
Afghanistan,AFG,63022170,31ND,592.0,15431987.0,3.836187783206401e-05
Afghanistan,AFG,63023170,31ND,15882.0,15431987.0,0.0010291610535960146
Afghanistan,AFG,63025130,31ND,1372.0,15431987.0,8.890624389458078e-05
Afghanistan,AFG,63049960,31ND,1067.0,15431987.0,6.91421007547505e-05
Afghanistan,AFG,63071010,31ND,4150.0,15431987.0,0.0002689219476403136
Afghanistan,AFG,64032000,31ND,1650.0,15431987.0,0.00010692077436301624
Afghanistan,AFG,64035930,31ND,5494.0,15431987.0,0.00035601377839418865
Afghanistan,AFG,64041987,31ND,364.0,15431987.0,2.3587370829174493e-05
Afghanistan,AFG,7129040,31ND,3564.0,15431987.0,0.00023094887262411508
Afghanistan,AFG,7129078,31ND,2604.0,15431987.0,0.00016874042208563293
Afghanistan,AFG,7129085,31ND,61059.0,15431987.0,0.003956651855655399
Afghanistan,AFG,8062010,31ND,3117908.0,15431987.0,0.20204190166826863
Afghanistan,AFG,8062020,31ND,186709.0,15431987.0,0.012098830824572363
Afghanistan,AFG,8062090,31ND,117342.0,15431987.0,0.00760381666988185
Afghanistan,AFG,8112020,31ND,12821.0,15431987.0,0.0008308068170352917
Afghanistan,AFG,8112040,31ND,17790.0,15431987.0,0.001152800349041248
Afghanistan,AFG,8129090,31ND,13377.0,15431987.0,0.0008668358779721626
Afghanistan,AFG,8131000,31ND,758952.0,15431987.0,0.04918044578446055
Afghanistan,AFG,8132010,31ND,13588.0,15431987.0,0.0008805087769967665
Afghanistan,AFG,8132020,31ND,267190.0,15431987.0,0.01731403739518443
Afghanistan,AFG,8134020,31ND,685366.0,15431987.0,0.04441203844974727
Afghanistan,AFG,8134030,31ND,11502.0,15431987.0,0.0007453349980141896
Afghanistan,AFG,8134090,31ND,197097.0,15431987.0,0.01277197809977419
Afghanistan,AFG,8135000,31ND,9122.0,15431987.0,0.0005911098810542025
Afghanistan,AFG,9021090,31ND,5400.0,15431987.0,0.0003499225342789623
Afghanistan,AFG,9092100,31ND,24237.0,15431987.0,0.0015705689746887423
Afghanistan,AFG,9093100,31ND,26700.0,15431987.0,0.0017301725306015357
Afghanistan,AFG,9093200,31ND,5310.0,15431987.0,0.00034409049204097954
Afghanistan,AFG,9102000,31ND,1622723.0,15431987.0,0.1051532119616223
Afghanistan,AFG,9109100,31ND,23656.0,15431987.0,0.0015329199020190983
Afghanistan,AFG,9109950,31ND,9564.0,15431987.0,0.0006197516884896287
Afghanistan,AFG,9109960,31ND,112752.0,15431987.0,0.007306382515744732
Afghanistan,AFG,94049010,31ND,545.0,15431987.0,3.531625577445082e-05
Afghanistan,AFG,68159941,33DG,4000.0,1488507.0,0.0026872564253980664
Afghanistan,AFG,70109050,33DG,2750.0,1488507.0,0.001847488792461171
Afghanistan,AFG,71023900,33DG,42000.0,1488507.0,0.0282161924666797
Afghanistan,AFG,71031020,33DG,114915.0,1488507.0,0.0772015180311547
Afghanistan,AFG,71031040,33DG,3730.0,1488507.0,0.002505866616683697
Afghanistan,AFG,71039100,33DG,700082.0,1488507.0,0.47032496320138234
Afghanistan,AFG,71039910,33DG,38210.0,1488507.0,0.02567001700361503
Afghanistan,AFG,71039950,33DG,2191.0,1488507.0,0.0014719447070117911
Afghanistan,AFG,71131150,33DG,6383.0,1488507.0,0.004288189440828965
Afghanistan,AFG,71131929,33DG,3613.0,1488507.0,0.002427264366240804
Afghanistan,AFG,71131950,33DG,37270.0,1488507.0,0.025038511743646488
Afghanistan,AFG,71179090,33DG,14252.0,1488507.0,0.009574694643693312
Afghanistan,AFG,71189000,33DG,97126.0,1488507.0,0.06525061689330315
Afghanistan,AFG,73181520,33DG,3294.0,1488507.0,0.002212955666315308
Afghanistan,AFG,73239150,33DG,23075.0,1488507.0,0.015502110504015097
Afghanistan,AFG,73239300,33DG,10960.0,1488507.0,0.0073630826055907025
Afghanistan,AFG,73269086,33DG,39388.0,1488507.0,0.02646141402089476
Afghanistan,AFG,82024060,33DG,5788.0,1488507.0,0.0038884600475510025
Afghanistan,AFG,82159950,33DG,2457.0,1488507.0,0.0016506472593007624
Afghanistan,AFG,83024190,33DG,16673.0,1488507.0,0.011201156595165492
Afghanistan,AFG,83025000,33DG,12076.0,1488507.0,0.008112827148276764
Afghanistan,AFG,84099999,33DG,3728.0,1488507.0,0.002504522988470998
Afghanistan,AFG,84138100,33DG,7213.0,1488507.0,0.004845795149099064
Afghanistan,AFG,84159080,33DG,9024.0,1488507.0,0.006062450495698039
Afghanistan,AFG,84211900,33DG,3130.0,1488507.0,0.0021027781528739874
Afghanistan,AFG,84213901,33DG,2850.0,1488507.0,0.0019146702030961224
Afghanistan,AFG,84229011,33DG,6113.0,1488507.0,0.004106799632114595
Afghanistan,AFG,84313900,33DG,3732.0,1488507.0,0.0025072102448963963
Afghanistan,AFG,84339050,33DG,4822.0,1488507.0,0.0032394876208173694
Afghanistan,AFG,84716090,33DG,6919.0,1488507.0,0.004648281801832306
Afghanistan,AFG,84842000,33DG,45099.0,1488507.0,0.030298144382256854
Afghanistan,AFG,85013120,33DG,6081.0,1488507.0,0.004085301580711411
Afghanistan,AFG,85044095,33DG,20000.0,1488507.0,0.013436282126990334
Afghanistan,AFG,85151100,33DG,4594.0,1488507.0,0.0030863140045696794
Afghanistan,AFG,85176200,33DG,19714.0,1488507.0,0.013244143292574371
Afghanistan,AFG,85261000,33DG,13500.0,1488507.0,0.009069490435718475
Afghanistan,AFG,85362000,33DG,2115.0,1488507.0,0.0014208868349292276
Afghanistan,AFG,85369085,33DG,4109.0,1488507.0,0.002760484162990164
Afghanistan,AFG,85371091,33DG,2970.0,1488507.0,0.0019952878958580645
Afghanistan,AFG,85389060,33DG,3052.0,1488507.0,0.002050376652578725
Afghanistan,AFG,85443000,33DG,4480.0,1488507.0,0.0030097271964458347
Afghanistan,AFG,85444290,33DG,11364.0,1488507.0,0.007634495504555907
Afghanistan,AFG,85444920,33DG,8028.0,1488507.0,0.00539332364577392
Afghanistan,AFG,85444930,33DG,7925.0,1488507.0,0.005324126792819919
Afghanistan,AFG,85446020,33DG,2839.0,1488507.0,0.0019072802479262777
Afghanistan,AFG,90278980,33DG,8634.0,1488507.0,0.005800442994221727
Afghanistan,AFG,90328100,33DG,5459.0,1488507.0,0.0036674332065620113
Afghanistan,AFG,94014100,33DG,25502.0,1488507.0,0.017132603340125376
Afghanistan,AFG,94016160,33DG,55510.0,1488507.0,0.03729240104346167
Afghanistan,AFG,94042910,33DG,1795.0,1488507.0,0.0012059063208973823
Afghanistan,AFG,94054260,33DG,351.0,1488507.0,0.00023580675132868034
Afghanistan,AFG,95069960,33DG,7622.0,1488507.0,0.005120567118596016
Afghanistan,AFG,63090000,Other,3289.0,1971873.0,0.0016679573177380085
Afghanistan,AFG,63109020,Other,3080.0,1971873.0,0.0015619667189519812
Afghanistan,AFG,97031000,Other,8500.0,1971873.0,0.004310622438666182
Afghanistan,AFG,97051000,Other,7040.0,1971873.0,0.003570209643318814
Afghanistan,AFG,97052900,Other,23488.0,1971873.0,0.01191151762816368
Afghanistan,AFG,97053100,Other,357599.0,1971873.0,0.1813499145228927
Afghanistan,AFG,97061000,Other,569278.0,1971873.0,0.28869912007517723
Afghanistan,AFG,97069000,Other,32549.0,1971873.0,0.01650664114778183
Afghanistan,AFG,98010010,Other,487897.0,1971873.0,0.24742820658328402
Afghanistan,AFG,98020050,Other,2040.0,1971873.0,0.0010345493852798836
Afghanistan,AFG,99999500,Other,477113.0,1971873.0,0.24195929453874565
Albania,ALB,12119020,11,82810.0,19281125.0,0.004294873872764167
Albania,ALB,12119089,11,16146290.0,19281125.0,0.8374143106276216
Albania,ALB,12129992,11,3422.0,19281125.0,0.0001774792705301169
Albania,ALB,12149000,11,20013.0,19281125.0,0.0010379581066976124
Albania,ALB,13021941,11,7860.0,19281125.0,0.00040765256176701305
Albania,ALB,13021991,11,28560.0,19281125.0,0.0014812413694740322
Albania,ALB,24011044,11,1090902.0,19281125.0,0.05657875253648322
Albania,ALB,24013019,11,2070.0,19281125.0,0.00010735888077070192
Albania,ALB,3023501,11,887568.0,19281125.0,0.04603299859318375
Albania,ALB,3061440,11,394565.0,19281125.0,0.020463795551348793
Albania,ALB,4090000,11,24790.0,19281125.0,0.0012857133595679713
Albania,ALB,7133320,11,7271.0,19281125.0,0.00037710455173129163
Albania,ALB,7133340,11,2264.0,19281125.0,0.00011742053433085465
Albania,ALB,7133921,11,12672.0,19281125.0,0.0006572230614136882
Albania,ALB,7133941,11,64619.0,19281125.0,0.0033514123268222162
Albania,ALB,8022200,11,5070.0,19281125.0,0.00026295146159780613
Albania,ALB,8023100,11,2795.0,19281125.0,0.0001449604211372521
Albania,ALB,8023200,11,3611.0,19281125.0,0.00018728160312222444
Albania,ALB,8029290,11,2232.0,19281125.0,0.00011576088013536555
Albania,ALB,9109905,11,46060.0,19281125.0,0.0023888647576321403
Albania,ALB,9109920,11,445681.0,19281125.0,0.023114885671868212
Albania,ALB,25010000,21,2355.0,36615.0,0.06431790249897583
Albania,ALB,25151210,21,2112.0,36615.0,0.05768127816468661
Albania,ALB,26100000,21,32148.0,36615.0,0.8780008193363376
Albania,ALB,10062040,31ND,49103.0,29320904.0,0.0016746755147794897
Albania,ALB,10063090,31ND,6850.0,29320904.0,0.00023362171916663962
Albania,ALB,11010000,31ND,11510.0,29320904.0,0.00039255269892087913
Albania,ALB,11022000,31ND,12980.0,29320904.0,0.00044268757880043535
Albania,ALB,11062090,31ND,164135.0,29320904.0,0.005597883339476846
Albania,ALB,12119040,31ND,324067.0,29320904.0,0.011052421848930715
Albania,ALB,12119089,31ND,964895.0,29320904.0,0.032908091783254705
Albania,ALB,15092020,31ND,586447.0,29320904.0,0.02000098632702457
Albania,ALB,15092090,31ND,455745.0,29320904.0,0.015543347503883236
Albania,ALB,15093020,31ND,115671.0,29320904.0,0.0039450011500327545
Albania,ALB,15121900,31ND,79696.0,29320904.0,0.0027180608074021183
Albania,ALB,15159021,31ND,6016.0,29320904.0,0.00020517784854109545
Albania,ALB,17049035,31ND,24774.0,29320904.0,0.0008449262000926028
Albania,ALB,18063100,31ND,4452.0,29320904.0,0.0001518370647780846
Albania,ALB,18063230,31ND,34117.0,29320904.0,0.0011635725828917144
Albania,ALB,18069090,31ND,3600.0,29320904.0,0.00012277929766421936
Albania,ALB,19021920,31ND,15489.0,29320904.0,0.0005282579282003038
Albania,ALB,19023000,31ND,9185.0,29320904.0,0.00031325773584607076
Albania,ALB,19053100,31ND,49891.0,29320904.0,0.0017015505388237688
Albania,ALB,19059010,31ND,129339.0,29320904.0,0.004411153216831241
Albania,ALB,19059090,31ND,12454.0,29320904.0,0.0004247481591972744
Albania,ALB,20019030,31ND,27263.0,29320904.0,0.0009298144422832256
Albania,ALB,20019035,31ND,9099.0,29320904.0,0.0003103246748463144
Albania,ALB,20019038,31ND,54588.0,29320904.0,0.0018617434169151128
Albania,ALB,20049080,31ND,17981.0,29320904.0,0.0006132484864723134
Albania,ALB,20052000,31ND,2208.0,29320904.0,7.530463590072121e-05
Albania,ALB,20057004,31ND,20539.0,29320904.0,0.0007004899985348337
Albania,ALB,20057012,31ND,29876.0,29320904.0,0.0010189317491711715
Albania,ALB,20057018,31ND,7200.0,29320904.0,0.0002455585953284387
Albania,ALB,20057025,31ND,66641.0,29320904.0,0.002272815326567012
Albania,ALB,20057075,31ND,3781.0,29320904.0,0.0001289523679078926
Albania,ALB,20057093,31ND,191734.0,29320904.0,0.006539157182875398
Albania,ALB,20057097,31ND,60272.0,29320904.0,0.0020555982857827304
Albania,ALB,20059955,31ND,24796.0,29320904.0,0.0008456765180227731
Albania,ALB,20059997,31ND,14768.0,29320904.0,0.0005036679633069976
Albania,ALB,20079925,31ND,7635.0,29320904.0,0.0002603944271295319
Albania,ALB,20079945,31ND,71335.0,29320904.0,0.002432905888576969
Albania,ALB,20079975,31ND,5803.0,29320904.0,0.00019791340676262914
Albania,ALB,20081930,31ND,3465.0,29320904.0,0.00011817507400181113
Albania,ALB,20081940,31ND,3052.0,29320904.0,0.00010408956013088819
Albania,ALB,20081990,31ND,6488.0,29320904.0,0.0002212755786792931
Albania,ALB,20097100,31ND,4247.0,29320904.0,0.00014484546588331657
Albania,ALB,20098965,31ND,22886.0,29320904.0,0.0007805352795398123
Albania,ALB,20098970,31ND,54918.0,29320904.0,0.0018729981858676664
Albania,ALB,21011129,31ND,6669.0,29320904.0,0.00022744864892296636
Albania,ALB,21011290,31ND,6910.0,29320904.0,0.0002356680407943766
Albania,ALB,21012020,31ND,8112.0,29320904.0,0.00027666268407004096
Albania,ALB,21039090,31ND,3004.0,29320904.0,0.0001024525028286986
Albania,ALB,21041000,31ND,28827.0,29320904.0,0.0009831552260462365
Albania,ALB,21069099,31ND,53516.0,29320904.0,0.0018251824704995452
Albania,ALB,22011000,31ND,81736.0,29320904.0,0.002787635742745176
Albania,ALB,22019000,31ND,13350.0,29320904.0,0.0004553065621714801
Albania,ALB,22021000,31ND,536261.0,29320904.0,0.018289374706864425
Albania,ALB,22029928,31ND,12424.0,29320904.0,0.0004237249983834059
Albania,ALB,22029991,31ND,13267.0,29320904.0,0.0004524758172531106
Albania,ALB,22042150,31ND,23178.0,29320904.0,0.0007904940447947989
Albania,ALB,22082040,31ND,73656.0,29320904.0,0.002512064430209928
Albania,ALB,31021000,31ND,508679.0,29320904.0,0.01734868065459373
Albania,ALB,32082000,31ND,142813.0,29320904.0,0.0048706888437000445
Albania,ALB,32099000,31ND,7004.0,29320904.0,0.00023887394467783123
Albania,ALB,33012951,31ND,3767096.0,29320904.0,0.12847816697602502
Albania,ALB,33030030,31ND,5556.0,29320904.0,0.0001894893827284452
Albania,ALB,34012000,31ND,4675.0,29320904.0,0.00015944256016117375
Albania,ALB,34013050,31ND,10540.0,29320904.0,0.00035947049927246443
Albania,ALB,39162000,31ND,3976.0,29320904.0,0.00013560291319803783
Albania,ALB,39201000,31ND,187026.0,29320904.0,0.006378589145818969
Albania,ALB,39232900,31ND,8893.0,29320904.0,0.0003032989705910841
Albania,ALB,39252000,31ND,614373.0,29320904.0,0.02095341262329429
Albania,ALB,39264000,31ND,1154.0,29320904.0,3.935758597347476e-05
Albania,ALB,39269099,31ND,52003.0,29320904.0,0.001773581060120111
Albania,ALB,40093200,31ND,107325.0,29320904.0,0.0036603578116145394
Albania,ALB,40169960,31ND,10619.0,29320904.0,0.0003621648227489848
Albania,ALB,4032090,31ND,2709.0,29320904.0,9.239142149232507e-05
Albania,ALB,4039020,31ND,6040.0,29320904.0,0.00020599637719219025
Albania,ALB,4061088,31ND,3370.0,29320904.0,0.00011493506475789423
Albania,ALB,4063055,31ND,60920.0,29320904.0,0.0020776985593622898
Albania,ALB,4063095,31ND,5757.0,29320904.0,0.00019634456018136412
Albania,ALB,4069056,31ND,58798.0,29320904.0,0.002005326984461325
Albania,ALB,4069057,31ND,442572.0,29320904.0,0.01509407759051358
Albania,ALB,4069059,31ND,181741.0,29320904.0,0.006198342315775803
Albania,ALB,4069097,31ND,64751.0,29320904.0,0.0022083561952932966
Albania,ALB,4069099,31ND,356263.0,29320904.0,0.012150478034374383
Albania,ALB,42010060,31ND,976.0,29320904.0,3.328683181118836e-05
Albania,ALB,42022215,31ND,8246.0,29320904.0,0.0002812328023719869
Albania,ALB,42022281,31ND,15440.0,29320904.0,0.0005265867655376519
Albania,ALB,42022289,31ND,7967.0,29320904.0,0.0002717174068030099
Albania,ALB,42022990,31ND,1456.0,29320904.0,4.9657404833084274e-05
Albania,ALB,42023160,31ND,161475.0,29320904.0,0.005507163080647173
Albania,ALB,42023210,31ND,1211.0,29320904.0,4.13015915198249e-05
Albania,ALB,42029190,31ND,131097.0,29320904.0,0.0044711104405239345
