Country,iso3,HS6,sector_code,impVal,bea_total,weight
Afghanistan,AFG,620442,31ND,2487.0,15431987.0,0.0001611587671762554
Afghanistan,AFG,620443,31ND,4352.0,15431987.0,0.0002820116424411192
Afghanistan,AFG,620462,31ND,1700.0,15431987.0,0.0001101607978285622
Afghanistan,AFG,620520,31ND,5998.0,15431987.0,0.0003886732149268918
Afghanistan,AFG,620630,31ND,477.0,15431987.0,3.0909823861308335e-05
Afghanistan,AFG,620690,31ND,2504.0,15431987.0,0.000162260375154541
Afghanistan,AFG,620799,31ND,710.0,15431987.0,4.6008333210752444e-05
Afghanistan,AFG,620920,31ND,1172.0,15431987.0,7.5946150032397e-05
Afghanistan,AFG,621132,31ND,3922.0,15431987.0,0.0002541474406374241
Afghanistan,AFG,621139,31ND,621.0,15431987.0,4.024109144208066e-05
Afghanistan,AFG,621143,31ND,1772.0,15431987.0,0.00011482643161894836
Afghanistan,AFG,621430,31ND,3441.0,15431987.0,0.00022297841489887207
Afghanistan,AFG,621490,31ND,12699.0,15431987.0,0.0008229011597793596
Afghanistan,AFG,630221,31ND,592.0,15431987.0,3.836187783206401e-05
Afghanistan,AFG,630231,31ND,15882.0,15431987.0,0.0010291610535960146
Afghanistan,AFG,630251,31ND,1372.0,15431987.0,8.890624389458078e-05
Afghanistan,AFG,630499,31ND,1067.0,15431987.0,6.91421007547505e-05
Afghanistan,AFG,630710,31ND,4150.0,15431987.0,0.0002689219476403136
Afghanistan,AFG,640320,31ND,1650.0,15431987.0,0.00010692077436301624
Afghanistan,AFG,640359,31ND,5494.0,15431987.0,0.00035601377839418865
Afghanistan,AFG,640419,31ND,364.0,15431987.0,2.3587370829174493e-05
Afghanistan,AFG,71290,31ND,67227.0,15431987.0,0.004356341150365147
Afghanistan,AFG,80620,31ND,3421959.0,15431987.0,0.22174454916272285
Afghanistan,AFG,81120,31ND,30611.0,15431987.0,0.0019836071660765398
Afghanistan,AFG,81290,31ND,13377.0,15431987.0,0.0008668358779721626
Afghanistan,AFG,81310,31ND,758952.0,15431987.0,0.04918044578446055
Afghanistan,AFG,81320,31ND,280778.0,15431987.0,0.0181945461721812
Afghanistan,AFG,81340,31ND,893965.0,15431987.0,0.057929351547535646
Afghanistan,AFG,81350,31ND,9122.0,15431987.0,0.0005911098810542025
Afghanistan,AFG,90210,31ND,5400.0,15431987.0,0.0003499225342789623
Afghanistan,AFG,90921,31ND,24237.0,15431987.0,0.0015705689746887423
Afghanistan,AFG,90931,31ND,26700.0,15431987.0,0.0017301725306015357
Afghanistan,AFG,90932,31ND,5310.0,15431987.0,0.00034409049204097954
Afghanistan,AFG,91020,31ND,1622723.0,15431987.0,0.1051532119616223
Afghanistan,AFG,91091,31ND,23656.0,15431987.0,0.0015329199020190983
Afghanistan,AFG,91099,31ND,122316.0,15431987.0,0.00792613420423436
Afghanistan,AFG,940490,31ND,545.0,15431987.0,3.531625577445082e-05
Afghanistan,AFG,681599,33DG,4000.0,1488507.0,0.0026872564253980664
Afghanistan,AFG,701090,33DG,2750.0,1488507.0,0.001847488792461171
Afghanistan,AFG,710239,33DG,42000.0,1488507.0,0.0282161924666797
Afghanistan,AFG,710310,33DG,118645.0,1488507.0,0.0797073846478384
Afghanistan,AFG,710391,33DG,700082.0,1488507.0,0.47032496320138234
Afghanistan,AFG,710399,33DG,40401.0,1488507.0,0.027141961710626824
Afghanistan,AFG,711311,33DG,6383.0,1488507.0,0.004288189440828965
Afghanistan,AFG,711319,33DG,40883.0,1488507.0,0.02746577610988729
Afghanistan,AFG,711790,33DG,14252.0,1488507.0,0.009574694643693312
Afghanistan,AFG,711890,33DG,97126.0,1488507.0,0.06525061689330315
Afghanistan,AFG,731815,33DG,3294.0,1488507.0,0.002212955666315308
Afghanistan,AFG,732391,33DG,23075.0,1488507.0,0.015502110504015097
Afghanistan,AFG,732393,33DG,10960.0,1488507.0,0.0073630826055907025
Afghanistan,AFG,732690,33DG,39388.0,1488507.0,0.02646141402089476
Afghanistan,AFG,820240,33DG,5788.0,1488507.0,0.0038884600475510025
Afghanistan,AFG,821599,33DG,2457.0,1488507.0,0.0016506472593007624
Afghanistan,AFG,830241,33DG,16673.0,1488507.0,0.011201156595165492
Afghanistan,AFG,830250,33DG,12076.0,1488507.0,0.008112827148276764
Afghanistan,AFG,840999,33DG,3728.0,1488507.0,0.002504522988470998
Afghanistan,AFG,841381,33DG,7213.0,1488507.0,0.004845795149099064
Afghanistan,AFG,841590,33DG,9024.0,1488507.0,0.006062450495698039
Afghanistan,AFG,842119,33DG,3130.0,1488507.0,0.0021027781528739874
Afghanistan,AFG,842139,33DG,2850.0,1488507.0,0.0019146702030961224
Afghanistan,AFG,842290,33DG,6113.0,1488507.0,0.004106799632114595
Afghanistan,AFG,843139,33DG,3732.0,1488507.0,0.0025072102448963963
Afghanistan,AFG,843390,33DG,4822.0,1488507.0,0.0032394876208173694
Afghanistan,AFG,847160,33DG,6919.0,1488507.0,0.004648281801832306
Afghanistan,AFG,848420,33DG,45099.0,1488507.0,0.030298144382256854
Afghanistan,AFG,850131,33DG,6081.0,1488507.0,0.004085301580711411
Afghanistan,AFG,850440,33DG,20000.0,1488507.0,0.013436282126990334
Afghanistan,AFG,851511,33DG,4594.0,1488507.0,0.0030863140045696794
Afghanistan,AFG,851762,33DG,19714.0,1488507.0,0.013244143292574371
Afghanistan,AFG,852610,33DG,13500.0,1488507.0,0.009069490435718475
Afghanistan,AFG,853620,33DG,2115.0,1488507.0,0.0014208868349292276
Afghanistan,AFG,853690,33DG,4109.0,1488507.0,0.002760484162990164
Afghanistan,AFG,853710,33DG,2970.0,1488507.0,0.0019952878958580645
Afghanistan,AFG,853890,33DG,3052.0,1488507.0,0.002050376652578725
Afghanistan,AFG,854430,33DG,4480.0,1488507.0,0.0030097271964458347
Afghanistan,AFG,854442,33DG,11364.0,1488507.0,0.007634495504555907
Afghanistan,AFG,854449,33DG,15953.0,1488507.0,0.01071745043859384
Afghanistan,AFG,854460,33DG,2839.0,1488507.0,0.0019072802479262777
Afghanistan,AFG,902789,33DG,8634.0,1488507.0,0.005800442994221727
Afghanistan,AFG,903281,33DG,5459.0,1488507.0,0.0036674332065620113
Afghanistan,AFG,940141,33DG,25502.0,1488507.0,0.017132603340125376
Afghanistan,AFG,940161,33DG,55510.0,1488507.0,0.03729240104346167
Afghanistan,AFG,940429,33DG,1795.0,1488507.0,0.0012059063208973823
Afghanistan,AFG,940542,33DG,351.0,1488507.0,0.00023580675132868034
Afghanistan,AFG,950699,33DG,7622.0,1488507.0,0.005120567118596016
Afghanistan,AFG,630900,Other,3289.0,1971873.0,0.0016679573177380085
Afghanistan,AFG,631090,Other,3080.0,1971873.0,0.0015619667189519812
Afghanistan,AFG,970310,Other,8500.0,1971873.0,0.004310622438666182
Afghanistan,AFG,970510,Other,7040.0,1971873.0,0.003570209643318814
Afghanistan,AFG,970529,Other,23488.0,1971873.0,0.01191151762816368
Afghanistan,AFG,970531,Other,357599.0,1971873.0,0.1813499145228927
Afghanistan,AFG,970610,Other,569278.0,1971873.0,0.28869912007517723
Afghanistan,AFG,970690,Other,32549.0,1971873.0,0.01650664114778183
Afghanistan,AFG,980100,Other,487897.0,1971873.0,0.24742820658328402
Afghanistan,AFG,980200,Other,2040.0,1971873.0,0.0010345493852798836
Afghanistan,AFG,999995,Other,477113.0,1971873.0,0.24195929453874565
Albania,ALB,121190,11,16229100.0,19281125.0,0.8417091845003858
Albania,ALB,121299,11,3422.0,19281125.0,0.0001774792705301169
Albania,ALB,121490,11,20013.0,19281125.0,0.0010379581066976124
Albania,ALB,130219,11,36420.0,19281125.0,0.0018888939312410454
Albania,ALB,240110,11,1090902.0,19281125.0,0.05657875253648322
Albania,ALB,240130,11,2070.0,19281125.0,0.00010735888077070192
Albania,ALB,30235,11,887568.0,19281125.0,0.04603299859318375
Albania,ALB,30614,11,394565.0,19281125.0,0.020463795551348793
Albania,ALB,40900,11,24790.0,19281125.0,0.0012857133595679713
Albania,ALB,71333,11,9535.0,19281125.0,0.0004945250860621462
Albania,ALB,71339,11,77291.0,19281125.0,0.004008635388235904
Albania,ALB,80222,11,5070.0,19281125.0,0.00026295146159780613
Albania,ALB,80231,11,2795.0,19281125.0,0.0001449604211372521
Albania,ALB,80232,11,3611.0,19281125.0,0.00018728160312222444
Albania,ALB,80292,11,2232.0,19281125.0,0.00011576088013536555
Albania,ALB,91099,11,491741.0,19281125.0,0.025503750429500354
Albania,ALB,250100,21,2355.0,36615.0,0.06431790249897583
Albania,ALB,251512,21,2112.0,36615.0,0.05768127816468661
Albania,ALB,261000,21,32148.0,36615.0,0.8780008193363376
Albania,ALB,100620,31ND,49103.0,29320904.0,0.0016746755147794897
Albania,ALB,100630,31ND,6850.0,29320904.0,0.00023362171916663962
Albania,ALB,110100,31ND,11510.0,29320904.0,0.00039255269892087913
Albania,ALB,110220,31ND,12980.0,29320904.0,0.00044268757880043535
Albania,ALB,110620,31ND,164135.0,29320904.0,0.005597883339476846
Albania,ALB,121190,31ND,1288962.0,29320904.0,0.04396051363218542
Albania,ALB,150920,31ND,1042192.0,29320904.0,0.035544333830907805
Albania,ALB,150930,31ND,115671.0,29320904.0,0.0039450011500327545
Albania,ALB,151219,31ND,79696.0,29320904.0,0.0027180608074021183
Albania,ALB,151590,31ND,6016.0,29320904.0,0.00020517784854109545
Albania,ALB,170490,31ND,24774.0,29320904.0,0.0008449262000926028
Albania,ALB,180631,31ND,4452.0,29320904.0,0.0001518370647780846
Albania,ALB,180632,31ND,34117.0,29320904.0,0.0011635725828917144
Albania,ALB,180690,31ND,3600.0,29320904.0,0.00012277929766421936
Albania,ALB,190219,31ND,15489.0,29320904.0,0.0005282579282003038
Albania,ALB,190230,31ND,9185.0,29320904.0,0.00031325773584607076
Albania,ALB,190531,31ND,49891.0,29320904.0,0.0017015505388237688
Albania,ALB,190590,31ND,141793.0,29320904.0,0.004835901376028516
Albania,ALB,200190,31ND,90950.0,29320904.0,0.003101882534044653
Albania,ALB,200490,31ND,17981.0,29320904.0,0.0006132484864723134
Albania,ALB,200520,31ND,2208.0,29320904.0,7.530463590072121e-05
Albania,ALB,200570,31ND,380043.0,29320904.0,0.012961503506167477
Albania,ALB,200599,31ND,39564.0,29320904.0,0.0013493444813297707
Albania,ALB,200799,31ND,84773.0,29320904.0,0.0028912137224691298
Albania,ALB,200819,31ND,13005.0,29320904.0,0.00044354021281199245
Albania,ALB,200971,31ND,4247.0,29320904.0,0.00014484546588331657
Albania,ALB,200989,31ND,77804.0,29320904.0,0.0026535334654074786
Albania,ALB,210111,31ND,6669.0,29320904.0,0.00022744864892296636
Albania,ALB,210112,31ND,6910.0,29320904.0,0.0002356680407943766
Albania,ALB,210120,31ND,8112.0,29320904.0,0.00027666268407004096
Albania,ALB,210390,31ND,3004.0,29320904.0,0.0001024525028286986
Albania,ALB,210410,31ND,28827.0,29320904.0,0.0009831552260462365
Albania,ALB,210690,31ND,53516.0,29320904.0,0.0018251824704995452
Albania,ALB,220110,31ND,81736.0,29320904.0,0.002787635742745176
Albania,ALB,220190,31ND,13350.0,29320904.0,0.0004553065621714801
Albania,ALB,220210,31ND,536261.0,29320904.0,0.018289374706864425
Albania,ALB,220299,31ND,25691.0,29320904.0,0.0008762008156365165
Albania,ALB,220421,31ND,23178.0,29320904.0,0.0007904940447947989
Albania,ALB,220820,31ND,73656.0,29320904.0,0.002512064430209928
Albania,ALB,310210,31ND,508679.0,29320904.0,0.01734868065459373
Albania,ALB,320820,31ND,142813.0,29320904.0,0.0048706888437000445
Albania,ALB,320990,31ND,7004.0,29320904.0,0.00023887394467783123
Albania,ALB,330129,31ND,3767096.0,29320904.0,0.12847816697602502
Albania,ALB,330300,31ND,5556.0,29320904.0,0.0001894893827284452
Albania,ALB,340120,31ND,4675.0,29320904.0,0.00015944256016117375
Albania,ALB,340130,31ND,10540.0,29320904.0,0.00035947049927246443
Albania,ALB,391620,31ND,3976.0,29320904.0,0.00013560291319803783
Albania,ALB,392010,31ND,187026.0,29320904.0,0.006378589145818969
Albania,ALB,392329,31ND,8893.0,29320904.0,0.0003032989705910841
Albania,ALB,392520,31ND,614373.0,29320904.0,0.02095341262329429
Albania,ALB,392640,31ND,1154.0,29320904.0,3.935758597347476e-05
Albania,ALB,392690,31ND,52003.0,29320904.0,0.001773581060120111
Albania,ALB,400932,31ND,107325.0,29320904.0,0.0036603578116145394
Albania,ALB,401699,31ND,10619.0,29320904.0,0.0003621648227489848
Albania,ALB,40320,31ND,2709.0,29320904.0,9.239142149232507e-05
Albania,ALB,40390,31ND,6040.0,29320904.0,0.00020599637719219025
Albania,ALB,40610,31ND,3370.0,29320904.0,0.00011493506475789423
Albania,ALB,40630,31ND,66677.0,29320904.0,0.002274043119543654
Albania,ALB,40690,31ND,1104125.0,29320904.0,0.037656581120418385
Albania,ALB,420100,31ND,976.0,29320904.0,3.328683181118836e-05
Albania,ALB,420222,31ND,31653.0,29320904.0,0.0010795369747126488
Albania,ALB,420229,31ND,1456.0,29320904.0,4.9657404833084274e-05
Albania,ALB,420231,31ND,161475.0,29320904.0,0.005507163080647173
Albania,ALB,420232,31ND,1211.0,29320904.0,4.13015915198249e-05
Albania,ALB,420291,31ND,131097.0,29320904.0,0.0044711104405239345
Albania,ALB,420292,31ND,300758.0,29320904.0,0.010257460001915356
Albania,ALB,420310,31ND,52901.0,29320904.0,0.0018042076738152412
Albania,ALB,420330,31ND,87604.0,29320904.0,0.0029877659979378533
Albania,ALB,481710,31ND,4768.0,29320904.0,0.00016261435868416608
Albania,ALB,481810,31ND,916211.0,29320904.0,0.03124770641450891
Albania,ALB,481820,31ND,896687.0,29320904.0,0.030581833356843294
Albania,ALB,481830,31ND,265647.0,29320904.0,0.009059986690724133
Albania,ALB,481920,31ND,76034.0,29320904.0,0.0025931669773892373
Albania,ALB,481930,31ND,2946.0,29320904.0,0.00010047439192188617
Albania,ALB,481940,31ND,551633.0,29320904.0,0.018813642307890642
Albania,ALB,490110,31ND,2860.0,29320904.0,9.754133092212982e-05
Albania,ALB,490199,31ND,26755.0,29320904.0,0.0009124889191683858
Albania,ALB,491199,31ND,5400.0,29320904.0,0.00018416894649632903
Albania,ALB,530919,31ND,1629.0,29320904.0,5.555763219305926e-05
Albania,ALB,570242,31ND,300.0,29320904.0,1.0231608138684946e-05
Albania,ALB,610120,31ND,7008.0,29320904.0,0.00023901036611968034
Albania,ALB,610130,31ND,11529.0,29320904.0,0.0003932007007696625
