Country,bea_code,impVal_original,impVal_alternative,impVal_difference,impVal_pct_difference,data_source,abs_difference
Guatemala,S00300,93855441.0,93121918.0,-733523.0,-0.7815455259541106,both,733523.0
Guatemala,336111,12000.0,745523.0,733523.0,6112.691666666667,both,733523.0
Netherlands,335912,703414.0,0.0,-703414.0,-100.0,original_only,703414.0
Netherlands,335911,12548288.0,13251702.0,703414.0,5.60565712231023,both,703414.0
China,337127,4913063922.0,4913728601.0,664679.0,0.013528808306842135,both,664679.0
Italy,326120,50347472.0,51003365.0,655893.0,1.3027327370081263,both,655893.0
Italy,326190,255803718.0,255147825.0,-655893.0,-0.2564047954924565,both,655893.0
Vietnam,337127,3162975415.0,3163513608.0,538193.0,0.017015402568344024,both,538193.0
Thailand,339113,602961240.0,603496721.0,535481.0,0.08880852772559643,both,535481.0
Thailand,314900,143374606.0,142839125.0,-535481.0,-0.37348385110819415,both,535481.0
Philippines,326190,81615560.0,81083453.0,-532107.0,-0.6519675904937735,both,532107.0
Philippines,326120,180993.0,713100.0,532107.0,293.99313785616016,both,532107.0
Italy,337127,592135149.0,592638578.0,503429.0,0.0850192731929852,both,503429.0
Spain,335912,576210.0,77382.0,-498828.0,-86.5705211641589,both,498828.0
Spain,335911,27209103.0,27707931.0,498828.0,1.8333129173718075,both,498828.0
India,339113,75000813.0,75497262.0,496449.0,0.6619248247348999,both,496449.0
India,314900,530427656.0,529931207.0,-496449.0,-0.09359410173741016,both,496449.0
Denmark,335912,493512.0,6904.0,-486608.0,-98.60104718831558,both,486608.0
Denmark,335911,3548788.0,4035396.0,486608.0,13.711948980891506,both,486608.0
Vietnam,337121,3074095694.0,3073655400.0,-440294.0,-0.014322716135979857,both,440294.0
Mexico,337127,1987114195.0,1987552896.0,438701.0,0.022077291838781314,both,438701.0
Australia,335911,3897018.0,4288037.0,391019.0,10.033800203129676,both,391019.0
Australia,335912,393819.0,2800.0,-391019.0,-99.28901348081224,both,391019.0
Italy,337121,250982674.0,250603022.0,-379652.0,-0.1512662184800852,both,379652.0
India,326190,325552796.0,325175478.0,-377318.0,-0.11590070938908477,both,377318.0
India,326120,23049495.0,23426813.0,377318.0,1.6369903115014017,both,377318.0
Mexico,337121,509923826.0,509554815.0,-369011.0,-0.07236590666779316,both,369011.0
"Korea, South",326190,1046530525.0,1046180159.0,-350366.0,-0.033478813243407304,both,350366.0
"Korea, South",326120,32319067.0,32669433.0,350366.0,1.0840845127119543,both,350366.0
India,335912,394810.0,58300.0,-336510.0,-85.23340340923482,both,336510.0
India,335911,50057588.0,50394098.0,336510.0,0.6722457342531166,both,336510.0
China,337121,1750742759.0,1750406504.0,-336255.0,-0.019206419576572414,both,336255.0
China,337122,278421327.0,278092903.0,-328424.0,-0.11795935445706716,both,328424.0
Austria,335999,43105838.0,42825554.0,-280284.0,-0.6502228306059147,both,280284.0
Austria,339990,78610191.0,78890475.0,280284.0,0.3565491909312369,both,280284.0
India,337127,361848016.0,362125623.0,277607.0,0.07671922678166626,both,277607.0
Thailand,337127,272843634.0,273116755.0,273121.0,0.10010165749368373,both,273121.0
Panama,335911,49999.0,322497.0,272498.0,545.0069001380027,both,272498.0
Panama,335912,272498.0,0.0,-272498.0,-100.0,original_only,272498.0
Austria,335911,30988748.0,31245991.0,257243.0,0.8301174348831388,both,257243.0
Austria,335912,257243.0,0.0,-257243.0,-100.0,original_only,257243.0
Thailand,337122,50272335.0,50021230.0,-251105.0,-0.49948943091662645,both,251105.0
Canada,111400,2381209068.0,2380959382.0,-249686.0,-0.010485681553771069,both,249686.0
Netherlands,326190,148902025.0,148659658.0,-242367.0,-0.16276944521070147,both,242367.0
Netherlands,326120,9363723.0,9606090.0,242367.0,2.5883614882670063,both,242367.0
Taiwan,339113,210494270.0,210730730.0,236460.0,0.11233559944410838,both,236460.0
Taiwan,314900,101805382.0,101568922.0,-236460.0,-0.23226669882737633,both,236460.0
