Country,bea_code,impVal_original,impVal_alternative,impVal_difference,impVal_pct_difference,data_source,abs_difference
United Kingdom,339,2372482532.0,2372573935.0,91403.0,0.0038526311054837307,both,91403.0
Germany,335,7561223393.0,7561135786.0,-87607.0,-0.0011586352557855185,both,87607.0
Vietnam,313TT,1314364582.0,1314283657.0,-80925.0,-0.006156967488948967,both,80925.0
Turkey,339,685948676.0,686012151.0,63475.0,0.009253607772835763,both,63475.0
Turkey,313TT,1549904776.0,1549841301.0,-63475.0,-0.004095412891353011,both,63475.0
United Kingdom,313TT,303916590.0,303869002.0,-47588.0,-0.015658243599008533,both,47588.0
United Kingdom,335,2230784946.0,2230741131.0,-43815.0,-0.001964106852996488,both,43815.0
Canada,113FF,3149356815.0,3149318065.0,-38750.0,-0.0012304099622957457,both,38750.0
China,111CA,513896911.0,513933228.0,36317.0,0.007066981572107562,both,36317.0
China,113FF,1588204872.0,1588168555.0,-36317.0,-0.0022866697263223103,both,36317.0
Mexico,311FT,27194262449.0,27194231819.0,-30630.0,-0.0001126340530744063,both,30630.0
Germany,313TT,547150048.0,547123045.0,-27003.0,-0.004935209290158008,both,27003.0
Denmark,111CA,99550144.0,99574728.0,24584.0,0.024695092354662992,both,24584.0
Denmark,113FF,36066449.0,36041865.0,-24584.0,-0.06816307310985897,both,24584.0
"Korea, South",339,1179193635.0,1179209137.0,15502.0,0.0013146271774100951,both,15502.0
Hong Kong,339,1193907800.0,1193922005.0,14205.0,0.0011897903673968792,both,14205.0
Hong Kong,335,52942714.0,52928509.0,-14205.0,-0.02683088743807127,both,14205.0
Sri Lanka,313TT,49880671.0,49867454.0,-13217.0,-0.026497237777735588,both,13217.0
Sri Lanka,339,361842172.0,361855389.0,13217.0,0.003652697508127936,both,13217.0
Spain,313TT,106885295.0,106872714.0,-12581.0,-0.011770562077786284,both,12581.0
"Korea, South",335,11032681988.0,11032673296.0,-8692.0,-7.878410715956549e-05,both,8692.0
"Korea, South",313TT,731418210.0,731411400.0,-6810.0,-0.0009310678770220939,both,6810.0
Romania,313TT,51257037.0,51250394.0,-6643.0,-0.012960171693108207,both,6643.0
Romania,339,35686401.0,35693044.0,6643.0,0.01861493401926409,both,6643.0
Japan,313TT,502187598.0,502181351.0,-6247.0,-0.0012439574423739551,both,6247.0
France,313TT,201267091.0,201261596.0,-5495.0,-0.002730202922245247,both,5495.0
Norway,339,49487623.0,49492055.0,4432.0,0.008955774659049596,both,4432.0
Norway,313TT,17602810.0,17598378.0,-4432.0,-0.02517779831742773,both,4432.0
Italy,313TT,543932804.0,543928866.0,-3938.0,-0.0007239864871249795,both,3938.0
Italy,339,4219612151.0,4219616089.0,3938.0,9.332611290037021e-05,both,3938.0
Slovakia,339,46617087.0,46620651.0,3564.0,0.007645265350878745,both,3564.0
Slovakia,313TT,5561496.0,5557932.0,-3564.0,-0.064083476819906,both,3564.0
Australia,339,1462182755.0,1462186290.0,3535.0,0.00024176184460608,both,3535.0
Australia,313TT,30223248.0,30219713.0,-3535.0,-0.011696294190485417,both,3535.0
Latvia,339,23663990.0,23667411.0,3421.0,0.014456564594559075,both,3421.0
Latvia,313TT,11407756.0,11404335.0,-3421.0,-0.029988369316454527,both,3421.0
Austria,313TT,45468799.0,45465546.0,-3253.0,-0.007154356551181394,both,3253.0
Poland,111CA,58551850.0,58554050.0,2200.0,0.003757353525123459,both,2200.0
Poland,113FF,71693698.0,71691498.0,-2200.0,-0.0030686100192516223,both,2200.0
Hungary,339,298665066.0,298667105.0,2039.0,0.0006827045517268498,both,2039.0
Hungary,313TT,29031723.0,29029684.0,-2039.0,-0.007023351662593364,both,2039.0
Netherlands,339,330810845.0,330812637.0,1792.0,0.0005416992904207841,both,1792.0
Netherlands,313TT,199988420.0,199986628.0,-1792.0,-0.0008960518814039333,both,1792.0
Poland,313TT,46722962.0,46721390.0,-1572.0,-0.003364512720747456,both,1572.0
Poland,339,463457242.0,463458814.0,1572.0,0.00033918986640843127,both,1572.0
Indonesia,313TT,190442098.0,190441573.0,-525.0,-0.0002756743417098881,both,525.0
Nicaragua,335,244393.0,244393.0,0.0,0.0,both,0.0
Mozambique,337,99949.0,99949.0,0.0,0.0,both,0.0
Nicaragua,334,345776.0,345776.0,0.0,0.0,both,0.0
Mozambique,339,124403052.0,124403052.0,0.0,0.0,both,0.0
Mozambique,3361MV,205348.0,205348.0,0.0,0.0,both,0.0
Nicaragua,331,582690133.0,582690133.0,0.0,0.0,both,0.0
Nicaragua,337,3803621.0,3803621.0,0.0,0.0,both,0.0
Nicaragua,3364OT,10428.0,10428.0,0.0,0.0,both,0.0
Nicaragua,333,1548787.0,1548787.0,0.0,0.0,both,0.0
Nicaragua,332,215322.0,215322.0,0.0,0.0,both,0.0
Nicaragua,3361MV,702356301.0,702356301.0,0.0,0.0,both,0.0
New Zealand,327,4648410.0,4648410.0,0.0,0.0,both,0.0
New Zealand,331,71887290.0,71887290.0,0.0,0.0,both,0.0
New Zealand,332,50748156.0,50748156.0,0.0,0.0,both,0.0
New Zealand,333,407550847.0,407550847.0,0.0,0.0,both,0.0
New Zealand,334,168257564.0,168257564.0,0.0,0.0,both,0.0
New Zealand,335,70395743.0,70395743.0,0.0,0.0,both,0.0
New Zealand,3361MV,26201970.0,26201970.0,0.0,0.0,both,0.0
New Zealand,3364OT,28697503.0,28697503.0,0.0,0.0,both,0.0
New Zealand,337,7349566.0,7349566.0,0.0,0.0,both,0.0
New Zealand,339,206416187.0,206416187.0,0.0,0.0,both,0.0
New Zealand,Other,236612979.0,236612979.0,0.0,0.0,both,0.0
Nicaragua,111CA,312294122.0,312294122.0,0.0,0.0,both,0.0
Namibia,111CA,1542109.0,1542109.0,0.0,0.0,both,0.0
Nicaragua,311FT,918652102.0,918652102.0,0.0,0.0,both,0.0
Namibia,113FF,2736179.0,2736179.0,0.0,0.0,both,0.0
Nicaragua,313TT,2399841.0,2399841.0,0.0,0.0,both,0.0
Nicaragua,315AL,1963447563.0,1963447563.0,0.0,0.0,both,0.0
Nicaragua,321,2436538.0,2436538.0,0.0,0.0,both,0.0
Nicaragua,322,28145.0,28145.0,0.0,0.0,both,0.0
Nicaragua,323,70361.0,70361.0,0.0,0.0,both,0.0
Nicaragua,339,15430786.0,15430786.0,0.0,0.0,both,0.0
Nicaragua,325,5524883.0,5524883.0,0.0,0.0,both,0.0
Nicaragua,326,558006.0,558006.0,0.0,0.0,both,0.0
Mozambique,Other,2216358.0,2216358.0,0.0,0.0,both,0.0
Nicaragua,327,371789.0,371789.0,0.0,0.0,both,0.0
Nicaragua,113FF,91083132.0,91083132.0,0.0,0.0,both,0.0
Mozambique,113FF,451962.0,451962.0,0.0,0.0,both,0.0
Mozambique,111CA,5397010.0,5397010.0,0.0,0.0,both,0.0
Niger,333,1213655.0,1213655.0,0.0,0.0,both,0.0
Morocco,Other,86552499.0,86552499.0,0.0,0.0,both,0.0
Morocco,339,4650193.0,4650193.0,0.0,0.0,both,0.0
Niger,334,468888.0,468888.0,0.0,0.0,both,0.0
Niger,335,353389.0,353389.0,0.0,0.0,both,0.0
Niger,3361MV,50768.0,50768.0,0.0,0.0,both,0.0
Morocco,337,3894105.0,3894105.0,0.0,0.0,both,0.0
Morocco,3364OT,171241518.0,171241518.0,0.0,0.0,both,0.0
Morocco,3361MV,156446189.0,156446189.0,0.0,0.0,both,0.0
Niger,3364OT,288174.0,288174.0,0.0,0.0,both,0.0
Mozambique,333,390919.0,390919.0,0.0,0.0,both,0.0
Morocco,335,90586994.0,90586994.0,0.0,0.0,both,0.0
