Country,bea_code,impVal_original,impVal_alternative,impVal_difference,impVal_pct_difference,data_source,abs_difference
Slovakia,3251,12113069.0,12020632.0,-92437.0,-0.7631179183409258,both,92437.0
Germany,335,7561223393.0,7561135786.0,-87607.0,-0.0011586352557855185,both,87607.0
Germany,3399,1179026980.0,1179114587.0,87607.0,0.007430449131876524,both,87607.0
Vietnam,3391,494180564.0,494261489.0,80925.0,0.01637559343592477,both,80925.0
Vietnam,313TT,1314364582.0,1314283657.0,-80925.0,-0.006156967488948967,both,80925.0
Turkey,313TT,1549904776.0,1549841301.0,-63475.0,-0.004095412891353011,both,63475.0
Turkey,3391,39795162.0,39858637.0,63475.0,0.15950431361480574,both,63475.0
United Kingdom,313TT,303916590.0,303869002.0,-47588.0,-0.015658243599008533,both,47588.0
United Kingdom,3391,1148507928.0,1148555516.0,47588.0,0.004143462908686165,both,47588.0
United Kingdom,3399,1223974604.0,1224018419.0,43815.0,0.003579731136316943,both,43815.0
United Kingdom,335,2230784946.0,2230741131.0,-43815.0,-0.001964106852996488,both,43815.0
Canada,113FF,3149356815.0,3149318065.0,-38750.0,-0.0012304099622957457,both,38750.0
China,113FF,1588204872.0,1588168555.0,-36317.0,-0.0022866697263223103,both,36317.0
China,111,498107291.0,498143608.0,36317.0,0.0072909994806721265,both,36317.0
Mexico,311,14112022485.0,14111991855.0,-30630.0,-0.00021704897389837174,both,30630.0
Germany,313TT,547150048.0,547123045.0,-27003.0,-0.004935209290158008,both,27003.0
Germany,3391,4141522490.0,4141549493.0,27003.0,0.0006520066005967772,both,27003.0
Denmark,111,25478016.0,25502600.0,24584.0,0.09649102975679111,both,24584.0
Denmark,113FF,36066449.0,36041865.0,-24584.0,-0.06816307310985897,both,24584.0
Germany,325X,2283272992.0,2283295307.0,22315.0,0.0009773250977078082,both,22315.0
Germany,3251,5636419822.0,5636397507.0,-22315.0,-0.0003959073437521525,both,22315.0
Hong Kong,335,52942714.0,52928509.0,-14205.0,-0.02683088743807127,both,14205.0
Hong Kong,3399,1182608792.0,1182622997.0,14205.0,0.001201157990376246,both,14205.0
Sri Lanka,3391,69702394.0,69715611.0,13217.0,0.018962045980802325,both,13217.0
Sri Lanka,313TT,49880671.0,49867454.0,-13217.0,-0.026497237777735588,both,13217.0
Spain,313TT,106885295.0,106872714.0,-12581.0,-0.011770562077786284,both,12581.0
Spain,3391,200208928.0,200221509.0,12581.0,0.0062839355495675,both,12581.0
"Korea, South",335,11032681988.0,11032673296.0,-8692.0,-7.878410715956549e-05,both,8692.0
