Country,detail_code,iso3,impVal,continent
Bahrain,112A00,BHR,68890.0,Asia
Bahrain,114000,BHR,3044737.0,Asia
Bahrain,311513,BHR,3711928.0,Asia
Bahrain,31151A,BHR,1850856.0,Asia
Bahrain,311700,BHR,250144.0,Asia
Bahrain,312130,BHR,11630.0,Asia
Bahrain,312140,BHR,10179.0,Asia
Bahrain,313200,BHR,1329707.0,Asia
Bahrain,314110,BHR,19600.0,Asia
Bahrain,314120,BHR,52296988.0,Asia
Bahrain,314900,BHR,107700.0,Asia
Bahrain,315000,BHR,1097102.0,Asia
Bahrain,316000,BHR,54525.0,Asia
Bahrain,321200,BHR,3023.0,Asia
Bahrain,321910,BHR,2838.0,Asia
Bahrain,322210,BHR,284216.0,Asia
Bahrain,322220,BHR,957.0,Asia
Bahrain,322299,BHR,462242.0,Asia
Bahrain,323110,BHR,15604.0,Asia
Bahrain,324110,BHR,196398733.0,Asia
Bahrain,325310,BHR,51965.0,Asia
Bahrain,325610,BHR,11010.0,Asia
Bahrain,325620,BHR,202178.0,Asia
Bahrain,3259A0,BHR,58867.0,Asia
Bahrain,326110,BHR,36306487.0,Asia
Bahrain,326190,BHR,510890.0,Asia
Bahrain,326290,BHR,270.0,Asia
Bahrain,327200,BHR,20422794.0,Asia
Bahrain,327390,BHR,3000.0,Asia
Bahrain,327910,BHR,3431598.0,Asia
Bahrain,327993,BHR,1971076.0,Asia
Bahrain,331200,BHR,58099.0,Asia
Bahrain,331313,BHR,94707946.0,Asia
Bahrain,331314,BHR,257458563.0,Asia
Bahrain,33131B,BHR,341862717.0,Asia
Bahrain,331410,BHR,295746.0,Asia
Bahrain,331420,BHR,78102371.0,Asia
Bahrain,331490,BHR,4838.0,Asia
Bahrain,332310,BHR,31795.0,Asia
Bahrain,332320,BHR,7715.0,Asia
Bahrain,332410,BHR,32517.0,Asia
Bahrain,332600,BHR,1744576.0,Asia
Bahrain,332720,BHR,3504.0,Asia
Bahrain,33291A,BHR,28548.0,Asia
Bahrain,332999,BHR,12778.0,Asia
Bahrain,333120,BHR,25000.0,Asia
Bahrain,33329A,BHR,64799.0,Asia
Bahrain,333413,BHR,1316236.0,Asia
Bahrain,333415,BHR,242885.0,Asia
Bahrain,333511,BHR,26596.0,Asia
Bahrain,333612,BHR,5000.0,Asia
Bahrain,333618,BHR,104670.0,Asia
Bahrain,333912,BHR,8330.0,Asia
Bahrain,333920,BHR,80000.0,Asia
Bahrain,33399A,BHR,212464.0,Asia
Bahrain,33399B,BHR,29500.0,Asia
Bahrain,334220,BHR,3375.0,Asia
Bahrain,334300,BHR,2778.0,Asia
Bahrain,334510,BHR,9990.0,Asia
Bahrain,334512,BHR,45000.0,Asia
Bahrain,334513,BHR,23364.0,Asia
Bahrain,334514,BHR,24953.0,Asia
Bahrain,334516,BHR,21895.0,Asia
Bahrain,334517,BHR,77418.0,Asia
Bahrain,33451A,BHR,1311950.0,Asia
Bahrain,335313,BHR,71802.0,Asia
Bahrain,335999,BHR,40000.0,Asia
Bahrain,336212,BHR,33000.0,Asia
Bahrain,336310,BHR,54816.0,Asia
Bahrain,336320,BHR,3613.0,Asia
Bahrain,3363A0,BHR,28800.0,Asia
Bahrain,336413,BHR,116500.0,Asia
Bahrain,337110,BHR,5490.0,Asia
Bahrain,337122,BHR,2705.0,Asia
Bahrain,337127,BHR,430594.0,Asia
Bahrain,337215,BHR,181124.0,Asia
Bahrain,337900,BHR,20906.0,Asia
Bahrain,339113,BHR,426495.0,Asia
Bahrain,339910,BHR,50659083.0,Asia
Bahrain,339920,BHR,2431865.0,Asia
Bahrain,339930,BHR,260817.0,Asia
Bahrain,339940,BHR,10584.0,Asia
Bahrain,339990,BHR,5553.0,Asia
Bahrain,S00300,BHR,47577525.0,Asia
Bangladesh,1111B0,BGD,62581.0,Asia
Bangladesh,111200,BGD,112200.0,Asia
Bangladesh,111300,BGD,50281.0,Asia
Bangladesh,111900,BGD,13318837.0,Asia
Bangladesh,112A00,BGD,10097932.0,Asia
Bangladesh,114000,BGD,8834832.0,Asia
Bangladesh,311111,BGD,33442.0,Asia
Bangladesh,311210,BGD,1642131.0,Asia
Bangladesh,311221,BGD,45681.0,Asia
Bangladesh,311224,BGD,130606.0,Asia
Bangladesh,311225,BGD,115186.0,Asia
Bangladesh,311230,BGD,724007.0,Asia
Bangladesh,311300,BGD,613186.0,Asia
Bangladesh,311410,BGD,1089721.0,Asia
Bangladesh,311420,BGD,730650.0,Asia
Bangladesh,311513,BGD,18072.0,Asia
Bangladesh,311514,BGD,519311.0,Asia
Bangladesh,31151A,BGD,258957.0,Asia
Bangladesh,31161A,BGD,1479942.0,Asia
Bangladesh,311700,BGD,111511.0,Asia
Bangladesh,311810,BGD,8297195.0,Asia
Bangladesh,3118A0,BGD,275951.0,Asia
Bangladesh,311910,BGD,741251.0,Asia
Bangladesh,311920,BGD,659467.0,Asia
Bangladesh,311930,BGD,2100.0,Asia
Bangladesh,311940,BGD,1439530.0,Asia
Bangladesh,311990,BGD,1083675.0,Asia
Bangladesh,312110,BGD,635323.0,Asia
Bangladesh,312200,BGD,151203.0,Asia
Bangladesh,313100,BGD,3243848.0,Asia
Bangladesh,313200,BGD,8383196.0,Asia
Bangladesh,313300,BGD,2573834.0,Asia
Bangladesh,314110,BGD,3749757.0,Asia
Bangladesh,314120,BGD,64603221.0,Asia
Bangladesh,314900,BGD,116795707.0,Asia
Bangladesh,315000,BGD,7388785196.0,Asia
Bangladesh,316000,BGD,333873455.0,Asia
Bangladesh,321200,BGD,5400.0,Asia
Bangladesh,321910,BGD,9633.0,Asia
Bangladesh,3219A0,BGD,3265225.0,Asia
Bangladesh,322120,BGD,412286.0,Asia
Bangladesh,322210,BGD,779447.0,Asia
Bangladesh,322220,BGD,1611120.0,Asia
Bangladesh,322230,BGD,10816.0,Asia
Bangladesh,322291,BGD,39698.0,Asia
Bangladesh,322299,BGD,1044021.0,Asia
Bangladesh,323110,BGD,1239898.0,Asia
Bangladesh,325120,BGD,413566.0,Asia
Bangladesh,325211,BGD,134805.0,Asia
Bangladesh,325412,BGD,20558234.0,Asia
Bangladesh,325413,BGD,3720.0,Asia
Bangladesh,325414,BGD,4750.0,Asia
Bangladesh,325610,BGD,127828.0,Asia
Bangladesh,325620,BGD,279738.0,Asia
Bangladesh,325910,BGD,162732.0,Asia
Bangladesh,3259A0,BGD,385115.0,Asia
Bangladesh,326110,BGD,2793584.0,Asia
Bangladesh,326120,BGD,243283.0,Asia
Bangladesh,326160,BGD,226568.0,Asia
Bangladesh,326190,BGD,19301955.0,Asia
Bangladesh,326290,BGD,686542.0,Asia
Bangladesh,327100,BGD,2763978.0,Asia
Bangladesh,327200,BGD,2609792.0,Asia
Bangladesh,327390,BGD,1381513.0,Asia
Bangladesh,327910,BGD,2464.0,Asia
Bangladesh,332200,BGD,924119.0,Asia
Bangladesh,332310,BGD,78139.0,Asia
Bangladesh,332500,BGD,515168.0,Asia
Bangladesh,332600,BGD,942035.0,Asia
Bangladesh,332720,BGD,2953.0,Asia
Bangladesh,33291A,BGD,114567.0,Asia
Bangladesh,332999,BGD,2011310.0,Asia
Bangladesh,333120,BGD,5242.0,Asia
Bangladesh,33329A,BGD,6529.0,Asia
Bangladesh,333314,BGD,576326.0,Asia
Bangladesh,333316,BGD,72523.0,Asia
Bangladesh,333318,BGD,2930.0,Asia
Bangladesh,333413,BGD,2276149.0,Asia
Bangladesh,333415,BGD,261400.0,Asia
Bangladesh,333517,BGD,7572.0,Asia
Bangladesh,333618,BGD,36200.0,Asia
Bangladesh,333912,BGD,770892.0,Asia
Bangladesh,333914,BGD,48680.0,Asia
Bangladesh,333920,BGD,52899.0,Asia
Bangladesh,333991,BGD,24652.0,Asia
Bangladesh,33399A,BGD,142712.0,Asia
Bangladesh,33399B,BGD,82820.0,Asia
Bangladesh,334118,BGD,23427.0,Asia
Bangladesh,334210,BGD,2060.0,Asia
Bangladesh,334220,BGD,12193.0,Asia
Bangladesh,334290,BGD,2950.0,Asia
Bangladesh,334300,BGD,3814.0,Asia
Bangladesh,334413,BGD,1859355.0,Asia
Bangladesh,334418,BGD,29248.0,Asia
Bangladesh,33441A,BGD,617456.0,Asia
Bangladesh,334511,BGD,2198.0,Asia
Bangladesh,334513,BGD,135419.0,Asia
Bangladesh,334515,BGD,2241.0,Asia
Bangladesh,334516,BGD,33979.0,Asia
Bangladesh,33451A,BGD,8501.0,Asia
Bangladesh,334610,BGD,58308.0,Asia
Bangladesh,335120,BGD,455643.0,Asia
Bangladesh,335220,BGD,16095.0,Asia
Bangladesh,335312,BGD,99378.0,Asia
Bangladesh,335313,BGD,11650.0,Asia
Bangladesh,335911,BGD,85857.0,Asia
Bangladesh,335920,BGD,2306171.0,Asia
Bangladesh,335930,BGD,10723.0,Asia
Bangladesh,335999,BGD,575951.0,Asia
Bangladesh,336320,BGD,2699681.0,Asia
Bangladesh,336390,BGD,221580.0,Asia
Bangladesh,3363A0,BGD,13399.0,Asia
Bangladesh,336612,BGD,82560.0,Asia
Bangladesh,336991,BGD,4024107.0,Asia
Bangladesh,337110,BGD,12304.0,Asia
Bangladesh,337121,BGD,1049341.0,Asia
Bangladesh,337122,BGD,2016678.0,Asia
Bangladesh,337127,BGD,13399607.0,Asia
Bangladesh,33712N,BGD,965795.0,Asia
Bangladesh,337215,BGD,799286.0,Asia
Bangladesh,337900,BGD,68643.0,Asia
Bangladesh,339112,BGD,28799.0,Asia
Bangladesh,339113,BGD,9016173.0,Asia
Bangladesh,339115,BGD,20151710.0,Asia
Bangladesh,339910,BGD,1078032.0,Asia
Bangladesh,339920,BGD,14458626.0,Asia
Bangladesh,339930,BGD,4421015.0,Asia
Bangladesh,339990,BGD,136383144.0,Asia
Bangladesh,S00300,BGD,103786727.0,Asia
Bhutan,311990,BTN,4200.0,Asia
Bhutan,312110,BTN,17649.0,Asia
Bhutan,313100,BTN,1600.0,Asia
Bhutan,315000,BTN,982.0,Asia
Bhutan,316000,BTN,28686.0,Asia
Bhutan,322230,BTN,3620.0,Asia
Bhutan,323110,BTN,2465.0,Asia
Bhutan,326110,BTN,1191.0,Asia
Bhutan,326190,BTN,1790.0,Asia
Bhutan,326210,BTN,891.0,Asia
Bhutan,327100,BTN,2595.0,Asia
Bhutan,331110,BTN,3016304.0,Asia
Bhutan,332999,BTN,2040.0,Asia
Bhutan,335120,BTN,300.0,Asia
Bhutan,337127,BTN,1300.0,Asia
Bhutan,337215,BTN,900.0,Asia
Bhutan,339910,BTN,26071.0,Asia
Bhutan,S00300,BTN,168464.0,Asia
Brunei,311990,BRN,52074.0,Asia
Brunei,314110,BRN,23324.0,Asia
Brunei,315000,BRN,4333044.0,Asia
Brunei,316000,BRN,9545.0,Asia
Brunei,321200,BRN,296881.0,Asia
Brunei,322220,BRN,82934.0,Asia
Brunei,324110,BRN,42489714.0,Asia
Brunei,325190,BRN,165157913.0,Asia
Brunei,325310,BRN,8504875.0,Asia
Brunei,3259A0,BRN,515160.0,Asia
Brunei,326110,BRN,1814.0,Asia
Brunei,327200,BRN,3030.0,Asia
Brunei,331110,BRN,3684065.0,Asia
Brunei,33211A,BRN,51508.0,Asia
Brunei,332310,BRN,840064.0,Asia
Brunei,332320,BRN,862607.0,Asia
Brunei,332410,BRN,62748.0,Asia
Brunei,333413,BRN,32529.0,Asia
Brunei,333912,BRN,3929.0,Asia
Brunei,333993,BRN,8081.0,Asia
Brunei,33399A,BRN,1519731.0,Asia
Brunei,334111,BRN,5411.0,Asia
Brunei,334220,BRN,2250.0,Asia
Brunei,334290,BRN,15232.0,Asia
Brunei,334511,BRN,70464.0,Asia
Brunei,334513,BRN,56714.0,Asia
Brunei,33451A,BRN,2335.0,Asia
Brunei,335312,BRN,61202.0,Asia
Brunei,336412,BRN,9378.0,Asia
Brunei,337127,BRN,1640.0,Asia
Brunei,339116,BRN,18529.0,Asia
Brunei,339930,BRN,12962.0,Asia
Brunei,S00300,BRN,10057619.0,Asia
Burma,1111B0,MMR,2787963.0,Asia
Burma,111200,MMR,42088.0,Asia
Burma,111300,MMR,239527.0,Asia
Burma,111900,MMR,364650.0,Asia
Burma,112A00,MMR,3342716.0,Asia
Burma,114000,MMR,38316450.0,Asia
Burma,311210,MMR,61174.0,Asia
Burma,311230,MMR,10069.0,Asia
Burma,311300,MMR,12715.0,Asia
Burma,311410,MMR,23397.0,Asia
Burma,311420,MMR,198312.0,Asia
Burma,311700,MMR,764934.0,Asia
Burma,311810,MMR,4565.0,Asia
Burma,3118A0,MMR,155833.0,Asia
Burma,311910,MMR,126483.0,Asia
Burma,311920,MMR,649562.0,Asia
Burma,311940,MMR,179559.0,Asia
Burma,311990,MMR,365210.0,Asia
Burma,312110,MMR,68484.0,Asia
Burma,312130,MMR,65846.0,Asia
Burma,313100,MMR,13182.0,Asia
Burma,313200,MMR,2002924.0,Asia
Burma,313300,MMR,195337.0,Asia
Burma,314120,MMR,1633957.0,Asia
Burma,314900,MMR,14963207.0,Asia
Burma,315000,MMR,266916835.0,Asia
Burma,316000,MMR,173107845.0,Asia
Burma,321100,MMR,279479.0,Asia
Burma,321910,MMR,13000.0,Asia
Burma,3219A0,MMR,1542251.0,Asia
Burma,322210,MMR,96873.0,Asia
Burma,322220,MMR,10533.0,Asia
Burma,322230,MMR,30912.0,Asia
Burma,322291,MMR,47174.0,Asia
Burma,322299,MMR,181057.0,Asia
Burma,325211,MMR,218327.0,Asia
Burma,3252A0,MMR,641057.0,Asia
Burma,325412,MMR,5593.0,Asia
Burma,325520,MMR,2928.0,Asia
Burma,325620,MMR,3254.0,Asia
Burma,325910,MMR,528195.0,Asia
Burma,3259A0,MMR,17919.0,Asia
Burma,326110,MMR,15257568.0,Asia
Burma,326190,MMR,4839956.0,Asia
Burma,326220,MMR,924979.0,Asia
Burma,326290,MMR,1848652.0,Asia
Burma,327100,MMR,17874.0,Asia
Burma,327200,MMR,163262.0,Asia
Burma,331410,MMR,2188116.0,Asia
Burma,332200,MMR,93416.0,Asia
Burma,332600,MMR,283669.0,Asia
Burma,33291A,MMR,2760.0,Asia
Burma,332999,MMR,1224941.0,Asia
Burma,33299A,MMR,125093.0,Asia
Burma,33329A,MMR,6363.0,Asia
Burma,333314,MMR,397550.0,Asia
Burma,333316,MMR,115035.0,Asia
Burma,333413,MMR,19827.0,Asia
Burma,333612,MMR,23478.0,Asia
Burma,333613,MMR,2119.0,Asia
Burma,333912,MMR,29300.0,Asia
Burma,333993,MMR,14129.0,Asia
Burma,33399B,MMR,278635.0,Asia
Burma,334118,MMR,10092.0,Asia
Burma,334220,MMR,6656.0,Asia
Burma,334300,MMR,45009417.0,Asia
Burma,334413,MMR,22216.0,Asia
Burma,33441A,MMR,469035.0,Asia
Burma,334511,MMR,145301.0,Asia
Burma,334512,MMR,3954.0,Asia
Burma,334513,MMR,2660.0,Asia
Burma,334515,MMR,17647.0,Asia
Burma,33451A,MMR,20289783.0,Asia
Burma,335120,MMR,3966938.0,Asia
Burma,335311,MMR,5335.0,Asia
Burma,335312,MMR,71101.0,Asia
Burma,335313,MMR,14861.0,Asia
Burma,335314,MMR,2740.0,Asia
Burma,335920,MMR,536550.0,Asia
Burma,335930,MMR,181327.0,Asia
Burma,335991,MMR,846722.0,Asia
Burma,336320,MMR,119373.0,Asia
Burma,336360,MMR,293168.0,Asia
Burma,336390,MMR,480374.0,Asia
Burma,3363A0,MMR,5200.0,Asia
Burma,336991,MMR,678183.0,Asia
Burma,336999,MMR,157694.0,Asia
Burma,337121,MMR,3323.0,Asia
Burma,337122,MMR,642.0,Asia
Burma,337127,MMR,485232.0,Asia
Burma,33712N,MMR,35071.0,Asia
Burma,33721A,MMR,3160.0,Asia
Burma,337900,MMR,4360413.0,Asia
Burma,339113,MMR,11918662.0,Asia
Burma,339910,MMR,11984688.0,Asia
Burma,339920,MMR,3638797.0,Asia
Burma,339930,MMR,2032523.0,Asia
Burma,339940,MMR,542458.0,Asia
Burma,339990,MMR,8984483.0,Asia
Burma,S00300,MMR,1047068.0,Asia
Cambodia,112A00,KHM,2940608.0,Asia
Cambodia,113000,KHM,3377580.0,Asia
Cambodia,212310,KHM,64234.0,Asia
Cambodia,2123A0,KHM,3178.0,Asia
Cambodia,311111,KHM,88571059.0,Asia
Cambodia,311119,KHM,66024.0,Asia
Cambodia,311210,KHM,3912990.0,Asia
Cambodia,311221,KHM,1717042.0,Asia
Cambodia,311300,KHM,1085846.0,Asia
Cambodia,311420,KHM,7602611.0,Asia
Cambodia,31161A,KHM,29910355.0,Asia
Cambodia,311810,KHM,256539.0,Asia
Cambodia,3118A0,KHM,42014.0,Asia
Cambodia,311940,KHM,61175.0,Asia
Cambodia,311990,KHM,1875965.0,Asia
Cambodia,313100,KHM,931304.0,Asia
Cambodia,313200,KHM,7883441.0,Asia
Cambodia,313300,KHM,20875399.0,Asia
Cambodia,314110,KHM,88327.0,Asia
Cambodia,314120,KHM,35308642.0,Asia
Cambodia,314900,KHM,224036379.0,Asia
Cambodia,315000,KHM,3962416321.0,Asia
Cambodia,316000,KHM,2564095720.0,Asia
Cambodia,321100,KHM,15303220.0,Asia
Cambodia,321200,KHM,265673541.0,Asia
Cambodia,321910,KHM,41580117.0,Asia
Cambodia,3219A0,KHM,54955656.0,Asia
Cambodia,322120,KHM,1164603.0,Asia
Cambodia,322210,KHM,11054334.0,Asia
Cambodia,322220,KHM,35607357.0,Asia
Cambodia,322230,KHM,143339.0,Asia
Cambodia,322291,KHM,3617280.0,Asia
Cambodia,322299,KHM,16883300.0,Asia
Cambodia,323110,KHM,39750698.0,Asia
Cambodia,325180,KHM,2304606.0,Asia
Cambodia,325190,KHM,4735544.0,Asia
Cambodia,325211,KHM,8706.0,Asia
Cambodia,3252A0,KHM,248849.0,Asia
Cambodia,325411,KHM,50044.0,Asia
Cambodia,325414,KHM,2725771.0,Asia
Cambodia,325520,KHM,98797.0,Asia
Cambodia,325610,KHM,5984790.0,Asia
Cambodia,325620,KHM,11214952.0,Asia
Cambodia,3259A0,KHM,2775267.0,Asia
Cambodia,326110,KHM,56234941.0,Asia
Cambodia,326120,KHM,3746147.0,Asia
Cambodia,326160,KHM,157972.0,Asia
Cambodia,326190,KHM,135707841.0,Asia
Cambodia,326210,KHM,717201897.0,Asia
Cambodia,326220,KHM,4671898.0,Asia
Cambodia,326290,KHM,3241714.0,Asia
Cambodia,327100,KHM,73598.0,Asia
Cambodia,327200,KHM,3854877.0,Asia
Cambodia,327390,KHM,6506902.0,Asia
Cambodia,327910,KHM,372660.0,Asia
Cambodia,327991,KHM,25769580.0,Asia
Cambodia,327993,KHM,15322.0,Asia
Cambodia,331110,KHM,301590.0,Asia
Cambodia,331200,KHM,4340015.0,Asia
Cambodia,33131B,KHM,4745457.0,Asia
Cambodia,331490,KHM,2861.0,Asia
Cambodia,331510,KHM,1025127.0,Asia
Cambodia,331520,KHM,11648.0,Asia
Cambodia,332200,KHM,7355262.0,Asia
Cambodia,332310,KHM,313340.0,Asia
Cambodia,332320,KHM,77872.0,Asia
Cambodia,332430,KHM,258914.0,Asia
Cambodia,332500,KHM,12434739.0,Asia
Cambodia,332600,KHM,12894357.0,Asia
Cambodia,332720,KHM,137322.0,Asia
Cambodia,33291A,KHM,7640249.0,Asia
Cambodia,332991,KHM,39094.0,Asia
Cambodia,332999,KHM,36401085.0,Asia
Cambodia,33299A,KHM,309935.0,Asia
Cambodia,333111,KHM,1567810.0,Asia
Cambodia,333112,KHM,9152.0,Asia
Cambodia,333242,KHM,214200.0,Asia
Cambodia,33329A,KHM,1149298.0,Asia
Cambodia,333314,KHM,10702.0,Asia
Cambodia,333316,KHM,4141026.0,Asia
Cambodia,333318,KHM,5705443.0,Asia
Cambodia,333413,KHM,8350988.0,Asia
Cambodia,333414,KHM,576330.0,Asia
Cambodia,333415,KHM,2983522.0,Asia
Cambodia,33351B,KHM,39651.0,Asia
Cambodia,333613,KHM,2391.0,Asia
Cambodia,333912,KHM,1143656.0,Asia
Cambodia,333914,KHM,219288.0,Asia
Cambodia,333920,KHM,5154312.0,Asia
Cambodia,333991,KHM,43442.0,Asia
Cambodia,333993,KHM,770041.0,Asia
Cambodia,33399A,KHM,9341186.0,Asia
Cambodia,334111,KHM,15599.0,Asia
Cambodia,334112,KHM,4338.0,Asia
Cambodia,334118,KHM,5393936.0,Asia
Cambodia,334210,KHM,56411.0,Asia
Cambodia,334220,KHM,14905650.0,Asia
Cambodia,334290,KHM,20180.0,Asia
Cambodia,334300,KHM,19548044.0,Asia
Cambodia,334413,KHM,72540996.0,Asia
Cambodia,334418,KHM,463715.0,Asia
Cambodia,33441A,KHM,20579601.0,Asia
Cambodia,334510,KHM,122969.0,Asia
Cambodia,334511,KHM,155069.0,Asia
Cambodia,334513,KHM,3618727.0,Asia
Cambodia,334515,KHM,70755.0,Asia
Cambodia,334516,KHM,59792.0,Asia
Cambodia,33451A,KHM,409320.0,Asia
Cambodia,334610,KHM,8808.0,Asia
Cambodia,335110,KHM,854131.0,Asia
Cambodia,335120,KHM,774925719.0,Asia
Cambodia,335210,KHM,28489063.0,Asia
Cambodia,335220,KHM,48811459.0,Asia
Cambodia,335312,KHM,1639737.0,Asia
Cambodia,335313,KHM,10685714.0,Asia
Cambodia,335314,KHM,2126971.0,Asia
Cambodia,335911,KHM,16200.0,Asia
Cambodia,335920,KHM,131268734.0,Asia
Cambodia,335930,KHM,6353085.0,Asia
Cambodia,335999,KHM,1288009880.0,Asia
Cambodia,336214,KHM,113590.0,Asia
Cambodia,336320,KHM,209903.0,Asia
Cambodia,336360,KHM,155786.0,Asia
Cambodia,336390,KHM,7507981.0,Asia
Cambodia,3363A0,KHM,8763.0,Asia
Cambodia,336991,KHM,215215658.0,Asia
Cambodia,336999,KHM,2126650.0,Asia
Cambodia,337110,KHM,94458219.0,Asia
Cambodia,337121,KHM,198888890.0,Asia
Cambodia,337122,KHM,15520884.0,Asia
Cambodia,337127,KHM,181404362.0,Asia
Cambodia,33712N,KHM,43617270.0,Asia
Cambodia,337215,KHM,41328361.0,Asia
Cambodia,33721A,KHM,1163882.0,Asia
Cambodia,337900,KHM,292769619.0,Asia
Cambodia,339113,KHM,26314739.0,Asia
Cambodia,339115,KHM,14125136.0,Asia
Cambodia,339910,KHM,44576909.0,Asia
Cambodia,339920,KHM,56827473.0,Asia
Cambodia,339930,KHM,141263069.0,Asia
Cambodia,339940,KHM,1375366.0,Asia
Cambodia,339950,KHM,443436.0,Asia
Cambodia,339990,KHM,223489169.0,Asia
Cambodia,S00300,KHM,67476919.0,Asia
China,1111A0,CHN,14564100.0,Asia
China,1111B0,CHN,23229944.0,Asia
China,111200,CHN,201054095.0,Asia
China,111300,CHN,73213221.0,Asia
China,111400,CHN,90019345.0,Asia
China,111900,CHN,96026586.0,Asia
China,112300,CHN,56071.0,Asia
China,112A00,CHN,15733549.0,Asia
China,113000,CHN,334057410.0,Asia
China,114000,CHN,1206391913.0,Asia
China,115000,CHN,47755549.0,Asia
China,211000,CHN,3368270.0,Asia
China,212100,CHN,9715039.0,Asia
China,212230,CHN,163097.0,Asia
China,2122A0,CHN,37042945.0,Asia
China,212310,CHN,9715100.0,Asia
China,2123A0,CHN,94983653.0,Asia
China,311111,CHN,177279053.0,Asia
China,311119,CHN,75731242.0,Asia
China,311210,CHN,63433598.0,Asia
China,311221,CHN,106358220.0,Asia
China,311224,CHN,110292452.0,Asia
China,311225,CHN,31245858.0,Asia
China,311230,CHN,7127626.0,Asia
China,311300,CHN,189929673.0,Asia
China,311410,CHN,151798462.0,Asia
China,311420,CHN,960737246.0,Asia
China,311514,CHN,35633541.0,Asia
China,31151A,CHN,778932.0,Asia
China,311520,CHN,2203530.0,Asia
China,311615,CHN,3634123.0,Asia
China,31161A,CHN,1280560734.0,Asia
China,311700,CHN,322188919.0,Asia
China,311810,CHN,84232167.0,Asia
China,3118A0,CHN,57408956.0,Asia
China,311910,CHN,25528054.0,Asia
China,311920,CHN,126162925.0,Asia
China,311930,CHN,6979071.0,Asia
China,311940,CHN,337781513.0,Asia
China,311990,CHN,626757340.0,Asia
China,312110,CHN,21357104.0,Asia
China,312120,CHN,4005257.0,Asia
China,312130,CHN,1530808.0,Asia
China,312140,CHN,57800429.0,Asia
China,312200,CHN,13797242.0,Asia
China,313100,CHN,84201304.0,Asia
China,313200,CHN,1184086171.0,Asia
China,313300,CHN,239344201.0,Asia
China,314110,CHN,425713322.0,Asia
China,314120,CHN,7481460207.0,Asia
