Country,detail_code,iso3,impVal,continent
Burkina Faso,111300,BFA,553796.0,Africa
Burkina Faso,311224,BFA,100866.0,Africa
Burkina Faso,311420,BFA,3168682.0,Africa
Burkina Faso,311940,BFA,5634.0,Africa
Burkina Faso,313200,BFA,5525.0,Africa
Burkina Faso,315000,BFA,9616.0,Africa
Burkina Faso,316000,BFA,1410.0,Africa
Burkina Faso,323110,BFA,5507.0,Africa
Burkina Faso,325620,BFA,17867.0,Africa
Burkina Faso,326190,BFA,2164.0,Africa
Burkina Faso,327910,BFA,3520.0,Africa
Burkina Faso,333120,BFA,11040.0,Africa
Burkina Faso,333242,BFA,7702.0,Africa
Burkina Faso,333612,BFA,33396.0,Africa
Burkina Faso,333618,BFA,100794.0,Africa
Burkina Faso,33399B,BFA,2039.0,Africa
Burkina Faso,334220,BFA,9533.0,Africa
Burkina Faso,33441A,BFA,22815.0,Africa
Burkina Faso,335312,BFA,5719.0,Africa
Burkina Faso,335920,BFA,5942.0,Africa
Burkina Faso,335930,BFA,3650.0,Africa
Burkina Faso,336350,BFA,44391.0,Africa
Burkina Faso,3363A0,BFA,104870.0,Africa
Burkina Faso,337127,BFA,2669.0,Africa
Burkina Faso,339910,BFA,13576.0,Africa
Burkina Faso,339990,BFA,2865.0,Africa
Burkina Faso,S00300,BFA,275078.0,Africa
Burundi,111300,BDI,3324287.0,Africa
Burundi,311920,BDI,32380.0,Africa
Burundi,314120,BDI,266.0,Africa
Burundi,315000,BDI,338246.0,Africa
Burundi,323110,BDI,16232.0,Africa
Burundi,325180,BDI,3750.0,Africa
Burundi,333912,BDI,2477.0,Africa
Burundi,S00300,BDI,19046.0,Africa
Cabo Verde,112A00,CPV,2052.0,Africa
Cabo Verde,311210,CPV,25477.0,Africa
Cabo Verde,311420,CPV,57204.0,Africa
Cabo Verde,311700,CPV,2065553.0,Africa
Cabo Verde,311810,CPV,353939.0,Africa
Cabo Verde,311920,CPV,11270.0,Africa
Cabo Verde,312140,CPV,558091.0,Africa
Cabo Verde,315000,CPV,432.0,Africa
Cabo Verde,316000,CPV,280.0,Africa
Cabo Verde,3219A0,CPV,15782.0,Africa
Cabo Verde,325910,CPV,342509.0,Africa
Cabo Verde,326190,CPV,5094.0,Africa
Cabo Verde,327200,CPV,5464.0,Africa
Cabo Verde,327390,CPV,3852.0,Africa
Cabo Verde,332310,CPV,32873.0,Africa
Cabo Verde,333111,CPV,189851.0,Africa
Cabo Verde,333120,CPV,14460.0,Africa
Cabo Verde,333517,CPV,21293.0,Africa
Cabo Verde,333613,CPV,3178.0,Africa
Cabo Verde,333914,CPV,276210.0,Africa
Cabo Verde,333920,CPV,6930.0,Africa
Cabo Verde,333991,CPV,14945.0,Africa
Cabo Verde,33399A,CPV,15992.0,Africa
Cabo Verde,334118,CPV,37880.0,Africa
Cabo Verde,334300,CPV,7120.0,Africa
Cabo Verde,334515,CPV,5192.0,Africa
Cabo Verde,335930,CPV,22202.0,Africa
Cabo Verde,335999,CPV,6930.0,Africa
Cabo Verde,337121,CPV,16000.0,Africa
Cabo Verde,337122,CPV,22261.0,Africa
Cabo Verde,33721A,CPV,16536.0,Africa
Cabo Verde,S00300,CPV,326147.0,Africa
Cameroon,1111B0,CMR,21519.0,Africa
Cameroon,111300,CMR,197707.0,Africa
Cameroon,111400,CMR,18738.0,Africa
Cameroon,111900,CMR,743485.0,Africa
Cameroon,112A00,CMR,10025.0,Africa
Cameroon,113000,CMR,6827110.0,Africa
Cameroon,114000,CMR,2015.0,Africa
Cameroon,211000,CMR,132551199.0,Africa
Cameroon,2123A0,CMR,13359.0,Africa
Cameroon,311210,CMR,127822.0,Africa
Cameroon,311224,CMR,31759.0,Africa
Cameroon,311300,CMR,58050906.0,Africa
Cameroon,311410,CMR,73506.0,Africa
Cameroon,311420,CMR,489884.0,Africa
Cameroon,311514,CMR,2610.0,Africa
Cameroon,311700,CMR,55140.0,Africa
Cameroon,311910,CMR,4275.0,Africa
Cameroon,311930,CMR,2860.0,Africa
Cameroon,311940,CMR,4290.0,Africa
Cameroon,311990,CMR,2588.0,Africa
Cameroon,312110,CMR,155025.0,Africa
Cameroon,312120,CMR,87187.0,Africa
Cameroon,312130,CMR,4800.0,Africa
Cameroon,312140,CMR,15614.0,Africa
Cameroon,313200,CMR,946.0,Africa
Cameroon,314110,CMR,11138.0,Africa
Cameroon,314120,CMR,101225.0,Africa
Cameroon,314900,CMR,27955.0,Africa
Cameroon,315000,CMR,28242.0,Africa
Cameroon,316000,CMR,34525.0,Africa
Cameroon,321100,CMR,23269266.0,Africa
Cameroon,321200,CMR,10403368.0,Africa
Cameroon,321910,CMR,508068.0,Africa
Cameroon,3219A0,CMR,80709.0,Africa
Cameroon,323110,CMR,32514.0,Africa
Cameroon,325190,CMR,14936.0,Africa
Cameroon,325412,CMR,281508.0,Africa
Cameroon,325413,CMR,24275.0,Africa
Cameroon,325610,CMR,425013.0,Africa
Cameroon,325620,CMR,15493.0,Africa
Cameroon,325910,CMR,92690.0,Africa
Cameroon,326110,CMR,9558.0,Africa
Cameroon,326120,CMR,480.0,Africa
Cameroon,326190,CMR,242172.0,Africa
Cameroon,326220,CMR,24132.0,Africa
Cameroon,326290,CMR,2700.0,Africa
Cameroon,327100,CMR,17112.0,Africa
Cameroon,327200,CMR,6963.0,Africa
Cameroon,327993,CMR,3200.0,Africa
Cameroon,331410,CMR,4376.0,Africa
Cameroon,332200,CMR,45751.0,Africa
Cameroon,332310,CMR,30057.0,Africa
Cameroon,332320,CMR,26306.0,Africa
Cameroon,332500,CMR,33910.0,Africa
