Country,iso3,HS_Section,summary_code,impVal,bea_total,weight
Lebanon,LBN,14,Other,110000.0,8386828.0,0.013115804926487106
Lebanon,LBN,15,Other,122056.0,8386828.0,0.014553297146430092
Lebanon,LBN,17,Other,12300.0,8386828.0,0.00146658545996174
Lebanon,LBN,21,Other,8142472.0,8386828.0,0.970864312467121
Liechtenstein,LIE,7,113FF,368202.0,368202.0,1.0
Liechtenstein,LIE,11,313TT,825470.0,3262886.0,0.2529876924906356
Liechtenstein,LIE,20,313TT,2437416.0,3262886.0,0.7470123075093644
Liechtenstein,LIE,8,315AL,2274.0,10612.0,0.21428571428571427
Liechtenstein,LIE,11,315AL,8338.0,10612.0,0.7857142857142857
Liechtenstein,LIE,9,321,30623.0,30623.0,1.0
Liechtenstein,LIE,7,322,1371.0,16110.0,0.0851024208566108
Liechtenstein,LIE,10,322,14739.0,16110.0,0.9148975791433892
Liechtenstein,LIE,10,323,20165.0,20165.0,1.0
Liechtenstein,LIE,6,325,52233293.0,52256798.0,0.9995502020617489
Liechtenstein,LIE,7,325,21365.0,52256798.0,0.0004088463284719435
Liechtenstein,LIE,16,325,2140.0,52256798.0,4.0951609779076016e-05
Liechtenstein,LIE,7,326,495147.0,495147.0,1.0
Liechtenstein,LIE,5,327,55425.0,8628253.0,0.006423664211051762
Liechtenstein,LIE,6,327,185990.0,8628253.0,0.021555927949725166
Liechtenstein,LIE,13,327,8352958.0,8628253.0,0.9680937728645648
Liechtenstein,LIE,18,327,33880.0,8628253.0,0.0039266349746582534
Liechtenstein,LIE,6,331,27499.0,39192474.0,0.0007016398097246935
Liechtenstein,LIE,14,331,4690.0,39192474.0,0.00011966583176147544
Liechtenstein,LIE,15,331,39160285.0,39192474.0,0.9991786943585138
Liechtenstein,LIE,15,332,29781268.0,30943845.0,0.9624294589117803
Liechtenstein,LIE,16,332,1162577.0,30943845.0,0.037570541088219646
Liechtenstein,LIE,15,333,391142.0,14631419.0,0.02673301885483561
Liechtenstein,LIE,16,333,13174720.0,14631419.0,0.9004403469000511
Liechtenstein,LIE,18,333,599485.0,14631419.0,0.04097244429949002
Liechtenstein,LIE,20,333,466072.0,14631419.0,0.03185418994562318
Liechtenstein,LIE,16,334,1030506.0,25131626.0,0.04100435045468208
Liechtenstein,LIE,18,334,24101120.0,25131626.0,0.9589956495453179
Liechtenstein,LIE,16,335,5650442.0,5670577.0,0.9964492149564321
Liechtenstein,LIE,18,335,13973.0,5670577.0,0.0024641231394970918
Liechtenstein,LIE,20,335,6162.0,5670577.0,0.001086661904070785
Liechtenstein,LIE,16,3361MV,355216.0,11923075.0,0.02979231448263137
Liechtenstein,LIE,17,3361MV,11567859.0,11923075.0,0.9702076855173686
Liechtenstein,LIE,20,337,52234.0,52234.0,1.0
Liechtenstein,LIE,6,339,35169030.0,44340591.0,0.7931565458836577
Liechtenstein,LIE,7,339,3351.0,44340591.0,7.557409417479347e-05
Liechtenstein,LIE,12,339,1147.0,44340591.0,2.5867945693371565e-05
Liechtenstein,LIE,14,339,23152.0,44340591.0,0.0005221400860444101
Liechtenstein,LIE,16,339,578953.0,44340591.0,0.0130569527140493
Liechtenstein,LIE,18,339,8564958.0,44340591.0,0.1931629192763804
Liechtenstein,LIE,15,Other,32655.0,6745883.0,0.004840730264666612
Liechtenstein,LIE,16,Other,69615.0,6745883.0,0.010319627541716926
Liechtenstein,LIE,21,Other,6643613.0,6745883.0,0.9848396421936164
Lithuania,LTU,1,111CA,496941.0,11930733.0,0.04165217677740337
Lithuania,LTU,2,111CA,11401721.0,11930733.0,0.9556597235056723
Lithuania,LTU,8,111CA,873.0,11930733.0,7.317236920816182e-05
Lithuania,LTU,11,111CA,31198.0,11930733.0,0.0026149273477161883
Lithuania,LTU,1,113FF,44275.0,82960.0,0.5336909353905497
Lithuania,LTU,9,113FF,38685.0,82960.0,0.4663090646094503
Lithuania,LTU,5,212,2736885.0,2736885.0,1.0
Lithuania,LTU,1,311FT,16703569.0,71646702.0,0.23313800263967488
Lithuania,LTU,2,311FT,27948719.0,71646702.0,0.3900907958052277
Lithuania,LTU,3,311FT,922642.0,71646702.0,0.012877661835711573
Lithuania,LTU,4,311FT,25633291.0,71646702.0,0.3577734952824486
Lithuania,LTU,6,311FT,438481.0,71646702.0,0.006120044436937237
Lithuania,LTU,7,313TT,2862.0,12128387.0,0.00023597531971893707
Lithuania,LTU,8,313TT,1757.0,12128387.0,0.00014486674938720212
Lithuania,LTU,11,313TT,10430675.0,12128387.0,0.8600216170542712
Lithuania,LTU,12,313TT,27074.0,12128387.0,0.0022322836499198122
Lithuania,LTU,13,313TT,8078.0,12128387.0,0.0006660407521626743
Lithuania,LTU,15,313TT,61054.0,12128387.0,0.00503397525161425
Lithuania,LTU,17,313TT,2830.0,12128387.0,0.0002333368814830859
Lithuania,LTU,20,313TT,1594057.0,12128387.0,0.13143190434144292
Lithuania,LTU,7,315AL,347349.0,14014908.0,0.024784251170253846
Lithuania,LTU,8,315AL,199055.0,14014908.0,0.014203090023851743
Lithuania,LTU,11,315AL,13390980.0,14014908.0,0.9554811205325072
Lithuania,LTU,12,315AL,77524.0,14014908.0,0.005531538273387168
Lithuania,LTU,9,321,28105226.0,28745026.0,0.9777422361698334
Lithuania,LTU,20,321,639800.0,28745026.0,0.02225776383016665
Lithuania,LTU,7,322,8600.0,4802033.0,0.0017909081424471677
Lithuania,LTU,10,322,4793433.0,4802033.0,0.9982090918575528
Lithuania,LTU,10,323,6987025.0,7003744.0,0.9976128482137554
Lithuania,LTU,20,323,16719.0,7003744.0,0.0023871517862446142
Lithuania,LTU,5,324,499839833.0,499861553.0,0.9999565479683932
Lithuania,LTU,13,324,21720.0,499861553.0,4.345203160683974e-05
Lithuania,LTU,6,325,593771654.0,595050436.0,0.997850968720238
Lithuania,LTU,7,325,1206318.0,595050436.0,0.00202725336714147
Lithuania,LTU,11,325,15345.0,595050436.0,2.5787730033694153e-05
Lithuania,LTU,16,325,57119.0,595050436.0,9.599018258680849e-05
Lithuania,LTU,7,326,59174176.0,59375112.0,0.9966158211204722
Lithuania,LTU,8,326,261.0,59375112.0,4.39578118185276e-06
Lithuania,LTU,12,326,3957.0,59375112.0,6.664408481452633e-05
Lithuania,LTU,20,326,196718.0,59375112.0,0.0033131390135314608
Lithuania,LTU,5,327,14740.0,6346797.0,0.002322431298811038
Lithuania,LTU,6,327,132944.0,6346797.0,0.020946628669547804
Lithuania,LTU,13,327,6191437.0,6346797.0,0.9755215110866158
Lithuania,LTU,20,327,7676.0,6346797.0,0.0012094289450253412
Lithuania,LTU,15,331,61750444.0,61762324.0,0.9998076497250977
Lithuania,LTU,16,331,11880.0,61762324.0,0.00019235027490222033
Lithuania,LTU,15,332,18795187.0,25599931.0,0.7341889710562111
Lithuania,LTU,16,332,2296822.0,25599931.0,0.08971985119803644
Lithuania,LTU,18,332,2842.0,25599931.0,0.00011101592422260826
Lithuania,LTU,19,332,4371138.0,25599931.0,0.1707480383443221
Lithuania,LTU,20,332,133942.0,25599931.0,0.00523212347720781
Lithuania,LTU,15,333,415428.0,84370287.0,0.004923866147332177
Lithuania,LTU,16,333,38067330.0,84370287.0,0.4511935582250657
Lithuania,LTU,17,333,87678.0,84370287.0,0.0010392047143326655
Lithuania,LTU,18,333,45799851.0,84370287.0,0.5428433709132695
Lithuania,LTU,16,334,64606836.0,108205154.0,0.5970772519763707
Lithuania,LTU,17,334,583000.0,108205154.0,0.005387913407525856
Lithuania,LTU,18,334,43015318.0,108205154.0,0.3975348346161034
Lithuania,LTU,13,335,89324.0,94030118.0,0.0009499509508219484
Lithuania,LTU,15,335,63294.0,94030118.0,0.0006731247534965339
Lithuania,LTU,16,335,66265569.0,94030118.0,0.7047270641519348
Lithuania,LTU,18,335,27129286.0,94030118.0,0.2885169834626816
Lithuania,LTU,20,335,482645.0,94030118.0,0.005132876681065103
Lithuania,LTU,16,3361MV,1724726.0,13475378.0,0.1279909179542125
Lithuania,LTU,17,3361MV,5976811.0,13475378.0,0.4435356841195846
Lithuania,LTU,20,3361MV,5773841.0,13475378.0,0.42847339792620287
Lithuania,LTU,16,3364OT,63052.0,3044127.0,0.02071267066058676
Lithuania,LTU,17,3364OT,2981075.0,3044127.0,0.9792873293394132
Lithuania,LTU,7,337,5921.0,194612124.0,3.0424620410596824e-05
Lithuania,LTU,9,337,28876.0,194612124.0,0.00014837718949103088
Lithuania,LTU,11,337,2060.0,194612124.0,1.0585157582474153e-05
Lithuania,LTU,15,337,193695.0,194612124.0,0.0009952874261831704
Lithuania,LTU,16,337,4500.0,194612124.0,2.312291704909402e-05
Lithuania,LTU,18,337,122721.0,194612124.0,0.0006305927784848595
Lithuania,LTU,20,337,194254351.0,194612124.0,0.9981616099107987
Lithuania,LTU,6,339,15521321.0,61786890.0,0.25120735159189916
Lithuania,LTU,7,339,83734.0,61786890.0,0.0013552065818493212
Lithuania,LTU,9,339,11036.0,61786890.0,0.00017861394221330772
Lithuania,LTU,11,339,182843.0,61786890.0,0.002959252359197882
Lithuania,LTU,12,339,65928.0,61786890.0,0.0010670224703007386
Lithuania,LTU,13,339,23518.0,61786890.0,0.0003806309073008854
Lithuania,LTU,14,339,1457642.0,61786890.0,0.02359144472233511
Lithuania,LTU,15,339,268087.0,61786890.0,0.004338897782361274
Lithuania,LTU,16,339,6959.0,61786890.0,0.00011262907066531428
Lithuania,LTU,18,339,37212612.0,61786890.0,0.6022735891060386
Lithuania,LTU,20,339,6953210.0,61786890.0,0.11253536146583847
Lithuania,LTU,7,Other,17052.0,50952583.0,0.00033466409347687043
Lithuania,LTU,10,Other,8235.0,50952583.0,0.0001616208544324436
Lithuania,LTU,11,Other,127249.0,50952583.0,0.0024974003771310277
Lithuania,LTU,14,Other,263002.0,50952583.0,0.005161701027011722
Lithuania,LTU,15,Other,26420.0,50952583.0,0.000518521308330924
Lithuania,LTU,16,Other,406641.0,50952583.0,0.00798077302577575
Lithuania,LTU,17,Other,80917.0,50952583.0,0.0015880843567832469
Lithuania,LTU,21,Other,50023067.0,50952583.0,0.981757234957058
Luxembourg,LUX,1,111CA,294707.0,294707.0,1.0
Luxembourg,LUX,2,311FT,3412.0,4126037.0,0.0008269436265355836
Luxembourg,LUX,4,311FT,4122625.0,4126037.0,0.9991730563734644
Luxembourg,LUX,11,313TT,59588755.0,59593407.0,0.9999219376734074
Luxembourg,LUX,13,313TT,1942.0,59593407.0,3.258749747266506e-05
Luxembourg,LUX,20,313TT,2710.0,59593407.0,4.547482911993939e-05
Luxembourg,LUX,8,315AL,35474.0,99703.0,0.35579671624725434
Luxembourg,LUX,11,315AL,59804.0,99703.0,0.5998214697652027
Luxembourg,LUX,12,315AL,4425.0,99703.0,0.044381813987543005
Luxembourg,LUX,9,321,4778383.0,4778383.0,1.0
Luxembourg,LUX,7,322,223169.0,911979.0,0.24470848561205905
Luxembourg,LUX,10,322,688810.0,911979.0,0.755291514387941
Luxembourg,LUX,10,323,71826.0,80838.0,0.8885177762933274
Luxembourg,LUX,20,323,9012.0,80838.0,0.1114822237066726
Luxembourg,LUX,6,325,26612670.0,33190016.0,0.8018275736896301
Luxembourg,LUX,7,325,6577346.0,33190016.0,0.19817242631036996
Luxembourg,LUX,7,326,37204491.0,37223670.0,0.9994847633239817
Luxembourg,LUX,16,326,19179.0,37223670.0,0.0005152366760182432
Luxembourg,LUX,6,327,46298.0,12699862.0,0.003645551424102089
Luxembourg,LUX,13,327,4041320.0,12699862.0,0.3182176310262269
Luxembourg,LUX,16,327,2406.0,12699862.0,0.000189450877497724
Luxembourg,LUX,17,327,8609838.0,12699862.0,0.6779473666721733
Luxembourg,LUX,14,331,22709.0,185679489.0,0.00012230214614603985
Luxembourg,LUX,15,331,185589881.0,185679489.0,0.999517404962268
Luxembourg,LUX,16,331,66899.0,185679489.0,0.00036029289158588754
Luxembourg,LUX,15,332,70282570.0,103097008.0,0.6817129940376155
Luxembourg,LUX,16,332,32645608.0,103097008.0,0.3166494220666423
Luxembourg,LUX,18,332,168830.0,103097008.0,0.0016375838957421538
Luxembourg,LUX,15,333,15896255.0,59216941.0,0.26844100238139623
Luxembourg,LUX,16,333,37403551.0,59216941.0,0.6316359874111025
Luxembourg,LUX,17,333,175858.0,59216941.0,0.002969724491509955
Luxembourg,LUX,18,333,5708545.0,59216941.0,0.09640053848779524
Luxembourg,LUX,20,333,32732.0,59216941.0,0.0005527472281960663
Luxembourg,LUX,16,334,1949964.0,8046613.0,0.24233351349194995
Luxembourg,LUX,18,334,6096649.0,8046613.0,0.75766648650805
Luxembourg,LUX,13,335,825741.0,9949737.0,0.08299123886390163
Luxembourg,LUX,16,335,9025980.0,9949737.0,0.9071576464784948
Luxembourg,LUX,18,335,8247.0,9949737.0,0.0008288661298283562
Luxembourg,LUX,20,335,89769.0,9949737.0,0.009022248527775157
Luxembourg,LUX,16,3361MV,315657.0,10153441.0,0.03108867230331077
Luxembourg,LUX,17,3361MV,9514589.0,10153441.0,0.9370802469822792
Luxembourg,LUX,20,3361MV,323195.0,10153441.0,0.03183108071441002
Luxembourg,LUX,16,3364OT,68795.0,12827102.0,0.005363253523671988
Luxembourg,LUX,17,3364OT,12758307.0,12827102.0,0.994636746476328
Luxembourg,LUX,20,337,79131.0,79131.0,1.0
Luxembourg,LUX,6,339,5184.0,958087.0,0.005410782110601647
Luxembourg,LUX,7,339,81143.0,958087.0,0.08469272623467389
Luxembourg,LUX,12,339,317.0,958087.0,0.0003308676560688121
Luxembourg,LUX,14,339,296154.0,958087.0,0.30910971550600314
Luxembourg,LUX,16,339,144206.0,958087.0,0.15051451486138523
Luxembourg,LUX,18,339,344696.0,958087.0,0.359775260493045
Luxembourg,LUX,20,339,86387.0,958087.0,0.09016613313822232
Luxembourg,LUX,7,Other,33229.0,155619825.0,0.00021352677912341825
Luxembourg,LUX,15,Other,5314698.0,155619825.0,0.034151805529918824
Luxembourg,LUX,17,Other,43160.0,155619825.0,0.0002773425558086831
Luxembourg,LUX,21,Other,150228738.0,155619825.0,0.965357325135149
Macau,MAC,2,111CA,211350.0,211350.0,1.0
Macau,MAC,1,113FF,64800.0,64800.0,1.0
Macau,MAC,2,311FT,191368.0,1786258.0,0.10713346000409796
Macau,MAC,3,311FT,48070.0,1786258.0,0.02691100613685145
Macau,MAC,4,311FT,1546820.0,1786258.0,0.8659555338590506
Macau,MAC,8,313TT,402564.0,452737.0,0.8891784855224998
Macau,MAC,11,313TT,50173.0,452737.0,0.11082151447750019
Macau,MAC,7,315AL,257857.0,51955281.0,0.0049630565947665645
Macau,MAC,8,315AL,40179.0,51955281.0,0.0007733381328454368
Macau,MAC,11,315AL,41705856.0,51955281.0,0.8027260212489276
Macau,MAC,12,315AL,9951389.0,51955281.0,0.1915375840234605
Macau,MAC,9,321,8161.0,8161.0,1.0
Macau,MAC,10,322,14552.0,14552.0,1.0
Macau,MAC,10,323,82611.0,82611.0,1.0
Macau,MAC,6,325,8171015.0,8226095.0,0.9933042348769373
Macau,MAC,7,325,43775.0,8226095.0,0.005321479997495774
Macau,MAC,16,325,11305.0,8226095.0,0.0013742851255668699
Macau,MAC,7,326,96661.0,96661.0,1.0
Macau,MAC,13,327,210262.0,210262.0,1.0
Macau,MAC,15,332,749387.0,4709023.0,0.15913853043401996
Macau,MAC,16,332,4470.0,4709023.0,0.0009492414880963631
Macau,MAC,19,332,4606.0,4709023.0,0.0009781222134612635
Macau,MAC,20,332,3950560.0,4709023.0,0.8389341058644224
Macau,MAC,16,333,241320.0,241320.0,1.0
Macau,MAC,16,334,1881643.0,1999593.0,0.9410129961447155
Macau,MAC,18,334,117950.0,1999593.0,0.05898700385528455
Macau,MAC,15,335,1275629.0,2440144.0,0.5227679186146391
Macau,MAC,16,335,1158154.0,2440144.0,0.47462526801696947
Macau,MAC,20,335,6361.0,2440144.0,0.0026068133683913738
Macau,MAC,16,3361MV,16873.0,114368.0,0.14753252658086177
Macau,MAC,17,3361MV,97495.0,114368.0,0.8524674734191382
Macau,MAC,20,337,3300675.0,3300675.0,1.0
Macau,MAC,12,339,489.0,1788577.0,0.00027340170425986694
Macau,MAC,14,339,222787.0,1788577.0,0.1245610337156298
Macau,MAC,18,339,595573.0,1788577.0,0.3329870617815168
Macau,MAC,20,339,969728.0,1788577.0,0.5421785027985935
Macau,MAC,21,Other,31090193.0,31090193.0,1.0
Macedonia,MKD,1,111CA,122268.0,20620821.0,0.00592934684802317
Macedonia,MKD,2,111CA,2518185.0,20620821.0,0.12211856162274043
Macedonia,MKD,4,111CA,17980368.0,20620821.0,0.8719520915292364
Macedonia,MKD,5,212,83752.0,83752.0,1.0
Macedonia,MKD,1,311FT,291501.0,13996940.0,0.020826051979932758
Macedonia,MKD,2,311FT,287521.0,13996940.0,0.020541704115328064
Macedonia,MKD,3,311FT,24107.0,13996940.0,0.0017223050180968126
Macedonia,MKD,4,311FT,13393811.0,13996940.0,0.9569099388866423
Macedonia,MKD,11,313TT,890524.0,903094.0,0.9860811831326528
Macedonia,MKD,20,313TT,12570.0,903094.0,0.013918816867347143
Macedonia,MKD,8,315AL,4481.0,3247921.0,0.0013796517834023673
Macedonia,MKD,11,315AL,3032723.0,3247921.0,0.933742846577857
Macedonia,MKD,12,315AL,95888.0,3247921.0,0.0295228855627954
Macedonia,MKD,20,315AL,114829.0,3247921.0,0.0353546160759452
Macedonia,MKD,9,321,15677.0,15677.0,1.0
Macedonia,MKD,7,322,1771.0,126337.0,0.014018062800288118
Macedonia,MKD,10,322,124566.0,126337.0,0.9859819371997118
Macedonia,MKD,10,323,32425.0,32425.0,1.0
Macedonia,MKD,6,325,499976.0,501201.0,0.9975558707983424
Macedonia,MKD,11,325,1225.0,501201.0,0.0024441292016576183
Macedonia,MKD,7,326,1555695.0,1555695.0,1.0
Macedonia,MKD,13,327,876063.0,876063.0,1.0
Macedonia,MKD,15,331,599006.0,601860.0,0.9952580334297012
Macedonia,MKD,16,331,2854.0,601860.0,0.004741966570298741
Macedonia,MKD,15,332,1490174.0,7831122.0,0.19028869681764632
Macedonia,MKD,16,332,911507.0,7831122.0,0.11639545393367642
Macedonia,MKD,19,332,5429441.0,7831122.0,0.6933158492486773
Macedonia,MKD,15,333,2470.0,2953010.0,0.0008364346886735906
Macedonia,MKD,16,333,1512565.0,2953010.0,0.5122112691795828
Macedonia,MKD,17,333,98925.0,2953010.0,0.033499717237665975
Macedonia,MKD,20,333,1335856.0,2953010.0,0.45237097063674014
Macedonia,MKD,21,333,3194.0,2953010.0,0.0010816082573374287
Macedonia,MKD,16,334,7621608.0,7884250.0,0.9666877635792879
Macedonia,MKD,18,334,262642.0,7884250.0,0.03331223642071218
Macedonia,MKD,16,335,17682411.0,17844228.0,0.990931689507666
Macedonia,MKD,18,335,161817.0,17844228.0,0.00906831049233399
Macedonia,MKD,16,3361MV,7301089.0,75578295.0,0.09660298634680764
Macedonia,MKD,17,3361MV,68145063.0,75578295.0,0.9016485883943267
Macedonia,MKD,20,3361MV,132143.0,75578295.0,0.001748425258865657
Macedonia,MKD,17,3364OT,139674.0,139674.0,1.0
Macedonia,MKD,20,337,14190237.0,14190237.0,1.0
Macedonia,MKD,7,339,38815.0,420357.0,0.09233817921433449
Macedonia,MKD,12,339,17341.0,420357.0,0.04125303016245715
Macedonia,MKD,14,339,10250.0,420357.0,0.024384035474608486
Macedonia,MKD,17,339,36770.0,420357.0,0.08747326677086381
Macedonia,MKD,18,339,243726.0,420357.0,0.5798071639106759
Macedonia,MKD,20,339,73455.0,420357.0,0.17474432446706015
Macedonia,MKD,11,Other,1260.0,4307834.0,0.0002924903791557428
Macedonia,MKD,21,Other,4306574.0,4307834.0,0.9997075096208442
Malaysia,MYS,1,111CA,1640211.0,4220653.0,0.38861545831889044
Malaysia,MYS,2,111CA,2577209.0,4220653.0,0.610618546466625
Malaysia,MYS,11,111CA,3233.0,4220653.0,0.0007659952144845833
Malaysia,MYS,1,113FF,12375853.0,85583479.0,0.1446056311872996
Malaysia,MYS,2,113FF,3556207.0,85583479.0,0.04155249402749799
Malaysia,MYS,4,113FF,620351.0,85583479.0,0.0072484900970197766
Malaysia,MYS,7,113FF,69019972.0,85583479.0,0.8064637334969755
Malaysia,MYS,9,113FF,11096.0,85583479.0,0.00012965119120712538
Malaysia,MYS,5,211,8500.0,8500.0,1.0
Malaysia,MYS,5,212,330745.0,330745.0,1.0
Malaysia,MYS,1,311FT,3497174.0,1083233696.0,0.0032284575460621565
Malaysia,MYS,2,311FT,5926928.0,1083233696.0,0.00547151369264643
Malaysia,MYS,3,311FT,470276925.0,1083233696.0,0.43414170620482617
Malaysia,MYS,4,311FT,603426078.0,1083233696.0,0.5570599218139536
Malaysia,MYS,6,311FT,106591.0,1083233696.0,9.840074251161404e-05
Malaysia,MYS,8,313TT,164286.0,50426721.0,0.003257915580114757
Malaysia,MYS,11,313TT,39262962.0,50426721.0,0.7786142192350758
Malaysia,MYS,12,313TT,256.0,50426721.0,5.076673535842237e-06
Malaysia,MYS,15,313TT,2753302.0,50426721.0,0.05460006015461525
Malaysia,MYS,17,313TT,17304.0,50426721.0,0.0003431514018133362
Malaysia,MYS,20,313TT,8228611.0,50426721.0,0.16317957695484503
Malaysia,MYS,7,315AL,5675873.0,214045532.0,0.026517129075135284
Malaysia,MYS,8,315AL,5949105.0,214045532.0,0.02779364252275072
Malaysia,MYS,10,315AL,4800.0,214045532.0,2.2425135227770137e-05
Malaysia,MYS,11,315AL,192395632.0,214045532.0,0.8988537635067291
Malaysia,MYS,12,315AL,3041701.0,214045532.0,0.014210532551550761
Malaysia,MYS,20,315AL,6978421.0,214045532.0,0.03260250720860644
Malaysia,MYS,9,321,319515180.0,319515180.0,1.0
Malaysia,MYS,6,322,83700.0,136815720.0,0.0006117718051697568
Malaysia,MYS,7,322,17475356.0,136815720.0,0.12772915276110083
Malaysia,MYS,10,322,119245705.0,136815720.0,0.8715789749891314
Malaysia,MYS,20,322,10959.0,136815720.0,8.010044459803303e-05
Malaysia,MYS,7,323,10560.0,102763909.0,0.0001027598122994718
Malaysia,MYS,10,323,89514558.0,102763909.0,0.8710699979308884
Malaysia,MYS,16,323,17373.0,102763909.0,0.0001690574071097276
Malaysia,MYS,20,323,13221418.0,102763909.0,0.12865818484970243
Malaysia,MYS,5,324,66547056.0,67329344.0,0.9883811729993983
Malaysia,MYS,13,324,782288.0,67329344.0,0.0116188270006017
Malaysia,MYS,3,325,691585.0,2885955582.0,0.00023963813036953388
Malaysia,MYS,4,325,7788460.0,2885955582.0,0.002698745624699639
Malaysia,MYS,6,325,691982388.0,2885955582.0,0.2397758275685062
Malaysia,MYS,7,325,114713632.0,2885955582.0,0.0397489250061507
Malaysia,MYS,9,325,64679.0,2885955582.0,2.2411640845552002e-05
Malaysia,MYS,11,325,6866176.0,2885955582.0,0.002379168980570956
Malaysia,MYS,16,325,2063848662.0,2885955582.0,0.7151352830488574
Malaysia,MYS,7,326,719739009.0,722381405.0,0.9963421040717403
Malaysia,MYS,8,326,390.0,722381405.0,5.398810064885322e-07
Malaysia,MYS,12,326,148211.0,722381405.0,0.00020517000987864574
Malaysia,MYS,16,326,314605.0,722381405.0,0.00043551093345211455
Malaysia,MYS,17,326,380745.0,722381405.0,0.0005270692149114774
Malaysia,MYS,20,326,1798445.0,722381405.0,0.0024896058890109445
Malaysia,MYS,5,327,216980.0,311820773.0,0.0006958484449655315
Malaysia,MYS,6,327,501168.0,311820773.0,0.0016072309589201103
Malaysia,MYS,13,327,300244100.0,311820773.0,0.9628739519544454
Malaysia,MYS,16,327,376887.0,311820773.0,0.0012086654662997708
Malaysia,MYS,17,327,10238944.0,311820773.0,0.03283599069264061
Malaysia,MYS,18,327,236924.0,311820773.0,0.0007598082633192626
Malaysia,MYS,20,327,5770.0,311820773.0,1.850421940939772e-05
Malaysia,MYS,5,331,117395.0,457593725.0,0.00025654853549401274
Malaysia,MYS,6,331,20265099.0,457593725.0,0.044286225734411024
Malaysia,MYS,14,331,1260982.0,457593725.0,0.0027556802707467197
Malaysia,MYS,15,331,434847682.0,457593725.0,0.9502920565617459
Malaysia,MYS,16,331,1102567.0,457593725.0,0.0024094888976023436
Malaysia,MYS,6,332,16866052.0,625460721.0,0.026965805259576005
Malaysia,MYS,15,332,503973996.0,625460721.0,0.8057644214559718
Malaysia,MYS,16,332,96139652.0,625460721.0,0.15371013522046575
Malaysia,MYS,17,332,441002.0,625460721.0,0.0007050834452000704
Malaysia,MYS,18,332,212135.0,625460721.0,0.00033916598257494735
Malaysia,MYS,19,332,5183303.0,625460721.0,0.008287175878467355
Malaysia,MYS,20,332,2644581.0,625460721.0,0.004228212757744063
Malaysia,MYS,15,333,6227484.0,2549134881.0,0.002442979399174445
Malaysia,MYS,16,333,2402431782.0,2549134881.0,0.9424498483413126
Malaysia,MYS,17,333,9478895.0,2549134881.0,0.0037184752641576677
Malaysia,MYS,18,333,130627917.0,2549134881.0,0.05124401928420358
Malaysia,MYS,20,333,252741.0,2549134881.0,9.914775474762333e-05
Malaysia,MYS,21,333,116062.0,2549134881.0,4.552995640406052e-05
Malaysia,MYS,6,334,35334250.0,30958160074.0,0.0011413549744409789
Malaysia,MYS,16,334,27712227903.0,30958160074.0,0.8951509985334667
Malaysia,MYS,17,334,28206903.0,30958160074.0,0.0009111298259514258
Malaysia,MYS,18,334,3182357186.0,30958160074.0,0.10279542383633714
Malaysia,MYS,20,334,33832.0,30958160074.0,1.0928298038103877e-06
Malaysia,MYS,6,335,4526.0,5171800507.0,8.751304296973727e-07
Malaysia,MYS,11,335,400.0,5171800507.0,7.734250372933034e-08
Malaysia,MYS,13,335,3958223.0,5171800507.0,0.0007653471928475527
Malaysia,MYS,15,335,20406215.0,5171800507.0,0.003945669399347542
Malaysia,MYS,16,335,4976362101.0,5171800507.0,0.9622107608877266
Malaysia,MYS,18,335,2615006.0,5171800507.0,0.000505627778268053
Malaysia,MYS,20,335,168454036.0,5171800507.0,0.03257164226887686
Malaysia,MYS,13,3361MV,17963.0,280809719.0,6.396858365147967e-05
Malaysia,MYS,16,3361MV,143797083.0,280809719.0,0.5120801499039284
Malaysia,MYS,17,3361MV,126406610.0,280809719.0,0.4501504095020301
Malaysia,MYS,18,3361MV,38420.0,280809719.0,0.00013681862628123637
Malaysia,MYS,20,3361MV,10549643.0,280809719.0,0.03756865338410883
Malaysia,MYS,13,3364OT,11236983.0,677044728.0,0.016597105826662607
Malaysia,MYS,15,3364OT,20612.0,677044728.0,3.044407429460111e-05
Malaysia,MYS,16,3364OT,191655014.0,677044728.0,0.2830758531510196
Malaysia,MYS,17,3364OT,474132119.0,677044728.0,0.7002965969480232
Malaysia,MYS,7,337,6907.0,1406513848.0,4.9107230688282564e-06
Malaysia,MYS,9,337,220860.0,1406513848.0,0.00015702653785745023
Malaysia,MYS,11,337,15170655.0,1406513848.0,0.010785997607895574
Malaysia,MYS,15,337,11290258.0,1406513848.0,0.00802712182041737
Malaysia,MYS,18,337,184465.0,1406513848.0,0.00013115050396574554
Malaysia,MYS,20,337,1379637894.0,1406513848.0,0.9808917956703971
Malaysia,MYS,21,337,2809.0,1406513848.0,1.9971363979062652e-06
Malaysia,MYS,6,339,4988847.0,2481136559.0,0.0020107103665469787
Malaysia,MYS,7,339,1229176419.0,2481136559.0,0.4954086120497167
Malaysia,MYS,9,339,2375224.0,2481136559.0,0.000957312886057877
Malaysia,MYS,10,339,356214.0,2481136559.0,0.00014356888124834568
Malaysia,MYS,11,339,26395.0,2481136559.0,1.0638269749504747e-05
Malaysia,MYS,12,339,2944051.0,2481136559.0,0.0011865735440158818
Malaysia,MYS,14,339,8569257.0,2481136559.0,0.003453762739868604
Malaysia,MYS,15,339,3098347.0,2481136559.0,0.001248761173084629
Malaysia,MYS,16,339,23024585.0,2481136559.0,0.009279853991301412
