Country,iso3,HS2,sector_code,impVal,bea_total,weight
Andorra,AND,59,31ND,511.0,147589.0,0.003462317652399569
Andorra,AND,39,33DG,832.0,2784886.0,0.0002987554966343326
Andorra,AND,67,33DG,2925.0,2784886.0,0.0010503122928550756
Andorra,AND,71,33DG,126665.0,2784886.0,0.045483010794696806
Andorra,AND,73,33DG,176469.0,2784886.0,0.06336668718216831
Andorra,AND,82,33DG,4500.0,2784886.0,0.0016158650659308855
Andorra,AND,83,33DG,3976.0,2784886.0,0.001427706556031378
Andorra,AND,84,33DG,38089.0,2784886.0,0.013677040999164777
Andorra,AND,85,33DG,1527237.0,2784886.0,0.5484019812660195
Andorra,AND,87,33DG,20212.0,2784886.0,0.007257747713910013
Andorra,AND,90,33DG,177146.0,2784886.0,0.06360978510430948
Andorra,AND,91,33DG,33746.0,2784886.0,0.012117551669978592
Andorra,AND,92,33DG,231786.0,2784886.0,0.08322997781596805
Andorra,AND,94,33DG,30176.0,2784886.0,0.010835632051006756
Andorra,AND,95,33DG,411127.0,2784886.0,0.14762794599132603
Andorra,AND,49,Other,101100.0,436774.0,0.23146982192163454
Andorra,AND,97,Other,237187.0,436774.0,0.5430428551150023
Andorra,AND,98,Other,61938.0,436774.0,0.1418078914953729
Andorra,AND,99,Other,36549.0,436774.0,0.08367943146799031
Angola,AGO,16,11,55849.0,125399.0,0.44537037775420857
Angola,AGO,9,11,69550.0,125399.0,0.5546296222457915
Angola,AGO,27,21,1689780168.0,1689780168.0,1.0
Angola,AGO,16,31ND,4500.0,59130183.0,7.610326523088894e-05
Angola,AGO,27,31ND,59121164.0,59130183.0,0.9998474721446405
Angola,AGO,49,31ND,3619.0,59130183.0,6.120393708235268e-05
Angola,AGO,62,31ND,900.0,59130183.0,1.5220653046177786e-05
Angola,AGO,28,33DG,4151880.0,120203416.0,0.03454044933298734
Angola,AGO,44,33DG,203279.0,120203416.0,0.0016911249843348877
Angola,AGO,68,33DG,38522.0,120203416.0,0.0003204734214874559
Angola,AGO,71,33DG,100679357.0,120203416.0,0.8375748406351446
Angola,AGO,72,33DG,11612661.0,120203416.0,0.09660841086246667
Angola,AGO,73,33DG,3435168.0,120203416.0,0.028577956553248036
Angola,AGO,87,33DG,82549.0,120203416.0,0.0006867442103309277
Anguilla,AIA,22,31ND,235930.0,525421.0,0.44903039657722094
Anguilla,AIA,33,31ND,53405.0,525421.0,0.1016423020777624
Anguilla,AIA,39,31ND,68858.0,525421.0,0.1310530032107586
Anguilla,AIA,42,31ND,1154.0,525421.0,0.0021963339874119994
Anguilla,AIA,61,31ND,535.0,525421.0,0.0010182310946840723
Anguilla,AIA,63,31ND,2056.0,525421.0,0.003913052580692435
Anguilla,AIA,64,31ND,163483.0,525421.0,0.31114668047146954
Anguilla,AIA,68,33DG,28298.0,204663.0,0.13826632073213038
Anguilla,AIA,69,33DG,27030.0,204663.0,0.1320707699975081
Anguilla,AIA,84,33DG,111666.0,204663.0,0.5456091232904824
Anguilla,AIA,85,33DG,22329.0,204663.0,0.1091013031178083
Anguilla,AIA,94,33DG,15340.0,204663.0,0.07495248286207082
Anguilla,AIA,71,Other,86640.0,460514.0,0.1881376027656054
Anguilla,AIA,72,Other,5598.0,460514.0,0.012155982228553313
Anguilla,AIA,74,Other,46830.0,460514.0,0.10169071950038436
Anguilla,AIA,76,Other,8734.0,460514.0,0.018965764341583535
Anguilla,AIA,85,Other,33715.0,460514.0,0.07321167217500445
Anguilla,AIA,97,Other,8077.0,460514.0,0.017539097617010557
Anguilla,AIA,98,Other,207023.0,460514.0,0.44954767933222445
Anguilla,AIA,99,Other,63897.0,460514.0,0.13875148203963397
Antigua and Barbuda,ATG,25,21,54800.0,54800.0,1.0
Antigua and Barbuda,ATG,21,31ND,65600.0,1908863.0,0.03436600740859873
Antigua and Barbuda,ATG,22,31ND,168613.0,1908863.0,0.088331640353446
Antigua and Barbuda,ATG,27,31ND,1393295.0,1908863.0,0.7299083276274935
Antigua and Barbuda,ATG,28,31ND,3581.0,1908863.0,0.0018759858617407325
Antigua and Barbuda,ATG,39,31ND,289.0,1908863.0,0.00015139902654093037
Antigua and Barbuda,ATG,42,31ND,3920.0,1908863.0,0.0020535784914894363
Antigua and Barbuda,ATG,49,31ND,205042.0,1908863.0,0.10741577577856556
Antigua and Barbuda,ATG,62,31ND,3380.0,1908863.0,0.0017706875768454834
Antigua and Barbuda,ATG,63,31ND,65143.0,1908863.0,0.034126597875279684
Antigua and Barbuda,ATG,39,33DG,5672.0,1832262.0,0.003095627153758578
Antigua and Barbuda,ATG,68,33DG,4241.0,1832262.0,0.0023146253101357776
Antigua and Barbuda,ATG,69,33DG,9216.0,1832262.0,0.005029848351382062
Antigua and Barbuda,ATG,71,33DG,22477.0,1832262.0,0.012267350411676932
Antigua and Barbuda,ATG,73,33DG,5243.0,1832262.0,0.0028614903327144263
Antigua and Barbuda,ATG,76,33DG,1395289.0,1832262.0,0.7615117270346708
Antigua and Barbuda,ATG,84,33DG,74897.0,1832262.0,0.04087679600406492
Antigua and Barbuda,ATG,85,33DG,26871.0,1832262.0,0.014665479063583701
Antigua and Barbuda,ATG,87,33DG,9049.0,1832262.0,0.004938704180952287
Antigua and Barbuda,ATG,90,33DG,230015.0,1832262.0,0.125536085996435
Antigua and Barbuda,ATG,95,33DG,49292.0,1832262.0,0.0269022661606255
Antigua and Barbuda,ATG,49,Other,10300.0,19955625.0,0.0005161451971561903
Antigua and Barbuda,ATG,71,Other,338389.0,19955625.0,0.01695707350684331
Antigua and Barbuda,ATG,72,Other,7805.0,19955625.0,0.00039111779260233643
Antigua and Barbuda,ATG,74,Other,1087735.0,19955625.0,0.05450768893482414
Antigua and Barbuda,ATG,76,Other,159227.0,19955625.0,0.007979053525008613
Antigua and Barbuda,ATG,85,Other,44707.0,19955625.0,0.0022403207115788155
Antigua and Barbuda,ATG,97,Other,11182577.0,19955625.0,0.5603721757649786
Antigua and Barbuda,ATG,98,Other,6923869.0,19955625.0,0.3469632747658868
Antigua and Barbuda,ATG,99,Other,201016.0,19955625.0,0.010073149801121237
Argentina,ARG,1,11,9337993.0,885586566.0,0.010544415823941033
Argentina,ARG,10,11,34963577.0,885586566.0,0.03948069939443955
Argentina,ARG,12,11,100958140.0,885586566.0,0.11400143574445325
Argentina,ARG,13,11,265669.0,885586566.0,0.00029999212973607823
Argentina,ARG,14,11,7242724.0,885586566.0,0.008178448361873638
Argentina,ARG,16,11,90478.0,885586566.0,0.0001021673131387587
Argentina,ARG,23,11,6878155.0,885586566.0,0.007766778837970765
Argentina,ARG,24,11,13098411.0,885586566.0,0.014790661356983592
Argentina,ARG,3,11,360178005.0,885586566.0,0.40671123391905656
Argentina,ARG,4,11,131768853.0,885586566.0,0.14879274151048943
Argentina,ARG,43,11,1275600.0,885586566.0,0.0014404012537832468
Argentina,ARG,6,11,150817.0,885586566.0,0.00017030181553137969
Argentina,ARG,7,11,48644725.0,885586566.0,0.05492938450920449
Argentina,ARG,8,11,170713267.0,885586566.0,0.1927685824899923
Argentina,ARG,9,11,20152.0,885586566.0,2.275553940595797e-05
Argentina,ARG,25,21,3492106.0,1416055954.0,0.0024660791052328714
Argentina,ARG,27,21,1412563848.0,1416055954.0,0.9975339208947671
Argentina,ARG,10,31ND,28081955.0,2768535060.0,0.01014325424508079
Argentina,ARG,11,31ND,1837467.0,2768535060.0,0.0006636964893628618
Argentina,ARG,12,31ND,128771.0,2768535060.0,4.6512324102552635e-05
Argentina,ARG,15,31ND,343913062.0,2768535060.0,0.12422203603952192
Argentina,ARG,16,31ND,5442132.0,2768535060.0,0.0019657081749219385
Argentina,ARG,17,31ND,156557920.0,2768535060.0,0.05654901115826939
Argentina,ARG,18,31ND,194341.0,2768535060.0,7.0196329751374e-05
Argentina,ARG,19,31ND,9022645.0,2768535060.0,0.0032589961132729883
Argentina,ARG,2,31ND,220896666.0,2768535060.0,0.07978828557800528
Argentina,ARG,20,31ND,222050438.0,2768535060.0,0.08020503016494218
Argentina,ARG,21,31ND,7461719.0,2768535060.0,0.0026951867461631495
Argentina,ARG,22,31ND,210073852.0,2768535060.0,0.07587906508216659
Argentina,ARG,23,31ND,18359477.0,2768535060.0,0.006631477153841787
Argentina,ARG,27,31ND,300766626.0,2768535060.0,0.10863746330884465
Argentina,ARG,28,31ND,94798109.0,2768535060.0,0.03424125284510574
Argentina,ARG,29,31ND,737738977.0,2768535060.0,0.2664726871835244
Argentina,ARG,3,31ND,31330089.0,2768535060.0,0.011316486271985301
Argentina,ARG,30,31ND,12414573.0,2768535060.0,0.00448416679975149
Argentina,ARG,31,31ND,156295.0,2768535060.0,5.645404396648674e-05
Argentina,ARG,32,31ND,12894174.0,2768535060.0,0.0046573995707318225
Argentina,ARG,33,31ND,97503731.0,2768535060.0,0.035218528531114214
Argentina,ARG,34,31ND,571509.0,2768535060.0,0.00020643011109275965
Argentina,ARG,35,31ND,32170503.0,2768535060.0,0.011620045367964385
Argentina,ARG,36,31ND,4380901.0,2768535060.0,0.0015823895688718496
Argentina,ARG,37,31ND,2800.0,2768535060.0,1.0113651947033678e-06
Argentina,ARG,38,31ND,11917932.0,2768535060.0,0.004304779149157677
Argentina,ARG,39,31ND,16453578.0,2768535060.0,0.005943062899120374
Argentina,ARG,4,31ND,14793281.0,2768535060.0,0.005343360542452368
Argentina,ARG,40,31ND,27960942.0,2768535060.0,0.010099544124971277
Argentina,ARG,41,31ND,8444392.0,2768535060.0,0.0030501300568684148
Argentina,ARG,42,31ND,2162733.0,2768535060.0,0.0007811831720129995
Argentina,ARG,43,31ND,1198852.0,2768535060.0,0.00043302756657161493
Argentina,ARG,44,31ND,280591.0,2768535060.0,0.00010134998976679024
Argentina,ARG,48,31ND,17680178.0,2768535060.0,0.0063861130947715
Argentina,ARG,49,31ND,542126.0,2768535060.0,0.00019581691697991355
Argentina,ARG,5,31ND,12970040.0,2768535060.0,0.00468480251068231
Argentina,ARG,51,31ND,77829.0,2768535060.0,2.811197919234586e-05
Argentina,ARG,52,31ND,21485.0,2768535060.0,7.760421860072091e-06
Argentina,ARG,54,31ND,597483.0,2768535060.0,0.0002158119680810544
Argentina,ARG,56,31ND,113444.0,2768535060.0,4.0976183267117447e-05
Argentina,ARG,57,31ND,269673.0,2768535060.0,9.74063879111576e-05
Argentina,ARG,58,31ND,12026.0,2768535060.0,4.343813511250964e-06
Argentina,ARG,59,31ND,384929.0,2768535060.0,0.00013903706893999022
Argentina,ARG,61,31ND,203319.0,2768535060.0,7.343920000781929e-05
Argentina,ARG,62,31ND,146267.0,2768535060.0,5.283191176202768e-05
Argentina,ARG,63,31ND,281837.0,2768535060.0,0.00010180004727843324
Argentina,ARG,64,31ND,1365351.0,2768535060.0,0.000493167314269085
Argentina,ARG,65,31ND,189860.0,2768535060.0,6.857778423799336e-05
Argentina,ARG,7,31ND,1620842.0,2768535060.0,0.00058545113746907
Argentina,ARG,70,31ND,3445.0,2768535060.0,1.2443403913403935e-06
Argentina,ARG,8,31ND,38177103.0,2768535060.0,0.013789640431716259
Argentina,ARG,84,31ND,13736.0,2768535060.0,4.961468683730522e-06
Argentina,ARG,85,31ND,98723.0,2768535060.0,3.565893075596449e-05
Argentina,ARG,9,31ND,60813863.0,2768535060.0,0.021966080140592478
Argentina,ARG,94,31ND,930378.0,2768535060.0,0.00033605425968490354
Argentina,ARG,95,31ND,55090.0,2768535060.0,1.9898610205788762e-05
Argentina,ARG,96,31ND,5000.0,2768535060.0,1.806009276256014e-06
Argentina,ARG,30,33DG,88817.0,1731973699.0,5.1280801810836276e-05
Argentina,ARG,36,33DG,375000.0,1731973699.0,0.00021651598994633462
Argentina,ARG,38,33DG,20160.0,1731973699.0,1.163989961951495e-05
Argentina,ARG,39,33DG,116211.0,1731973699.0,6.709743922040932e-05
Argentina,ARG,40,33DG,184760.0,1731973699.0,0.00010667598480662609
Argentina,ARG,42,33DG,1321.0,1731973699.0,7.627136605842881e-07
Argentina,ARG,44,33DG,101671190.0,1731973699.0,0.05870250227165834
Argentina,ARG,45,33DG,8430.0,1731973699.0,4.8672794539936025e-06
Argentina,ARG,65,33DG,2350.0,1731973699.0,1.3568335369970304e-06
Argentina,ARG,67,33DG,2500.0,1731973699.0,1.4434399329755643e-06
Argentina,ARG,68,33DG,1099623.0,1731973699.0,0.0006348958997673556
Argentina,ARG,69,33DG,387055.0,1731973699.0,0.0002234762573031428
Argentina,ARG,70,33DG,653944.0,1731973699.0,0.00037757155341190896
Argentina,ARG,71,33DG,801013798.0,1731973699.0,0.46248612115904886
Argentina,ARG,72,33DG,105023309.0,1731973699.0,0.060637935241532784
Argentina,ARG,73,33DG,36391011.0,1731973699.0,0.02101129539150121
Argentina,ARG,74,33DG,652694.0,1731973699.0,0.00037684983344542114
Argentina,ARG,76,33DG,494652377.0,1731973699.0,0.2856003975612334
Argentina,ARG,78,33DG,114008.0,1731973699.0,6.582547995147125e-05
Argentina,ARG,79,33DG,143803.0,1731973699.0,8.302839707267402e-05
Argentina,ARG,82,33DG,1664819.0,1731973699.0,0.0009612264903105783
Argentina,ARG,83,33DG,2559550.0,1731973699.0,0.0014778226721790422
Argentina,ARG,84,33DG,140673321.0,1731973699.0,0.081221395614276
Argentina,ARG,85,33DG,17299278.0,1731973699.0,0.009988187470738262
Argentina,ARG,86,33DG,132165.0,1731973699.0,7.630889549668618e-05
Argentina,ARG,87,33DG,7376882.0,1731973699.0,0.004259234423859459
Argentina,ARG,88,33DG,1164989.0,1731973699.0,0.0006726366576309078
Argentina,ARG,89,33DG,543900.0,1731973699.0,0.00031403479181816375
Argentina,ARG,90,33DG,8234324.0,1731973699.0,0.0047543008330636315
Argentina,ARG,91,33DG,5646.0,1731973699.0,3.259864744632014e-06
Argentina,ARG,92,33DG,257166.0,1731973699.0,0.00014848146952143758
Argentina,ARG,93,33DG,2757852.0,1731973699.0,0.0015923174824146102
Argentina,ARG,94,33DG,4800372.0,1731973699.0,0.00277161945517511
Argentina,ARG,95,33DG,1007764.0,1731973699.0,0.0005818587202460746
Argentina,ARG,96,33DG,240437.0,1731973699.0,0.00013882254686593828
Argentina,ARG,98,33DG,652873.0,1731973699.0,0.0003769531837446222
Argentina,ARG,37,Other,3003.0,290009890.0,1.0354819278749425e-05
Argentina,ARG,40,Other,20455.0,290009890.0,7.053207737156825e-05
Argentina,ARG,49,Other,20000.0,290009890.0,6.896316535963653e-05
Argentina,ARG,58,Other,4512.0,290009890.0,1.5558090105134e-05
Argentina,ARG,63,Other,500.0,290009890.0,1.7240791339909133e-06
Argentina,ARG,71,Other,875360.0,290009890.0,0.0030183798214605717
Argentina,ARG,74,Other,2957.0,290009890.0,1.019620399842226e-05
Argentina,ARG,81,Other,285774.0,290009890.0,0.0009853939808742384
Argentina,ARG,87,Other,71800.0,290009890.0,0.00024757776364109515
Argentina,ARG,97,Other,24928264.0,290009890.0,0.08595659961803372
Argentina,ARG,98,Other,253628995.0,290009890.0,0.8745529161091713
Argentina,ARG,99,Other,10168270.0,290009890.0,0.035061804271571566
Armenia,ARM,10,11,63283.0,627522.0,0.10084586675845628
Armenia,ARM,12,11,95752.0,627522.0,0.15258747900472017
Armenia,ARM,13,11,4608.0,627522.0,0.007343168845076348
Armenia,ARM,3,11,96196.0,627522.0,0.1532950239194801
Armenia,ARM,4,11,311624.0,627522.0,0.49659454170531075
Armenia,ARM,7,11,56059.0,627522.0,0.08933391976695637
Armenia,ARM,25,21,89580.0,89580.0,1.0
Armenia,ARM,10,31ND,9524.0,28818809.0,0.0003304786120758842
Armenia,ARM,11,31ND,82642.0,28818809.0,0.0028676410603921906
Armenia,ARM,12,31ND,18083.0,28818809.0,0.0006274721484846928
Armenia,ARM,15,31ND,23051.0,28818809.0,0.0007998595639396479
Armenia,ARM,16,31ND,754395.0,28818809.0,0.0261771747749881
Armenia,ARM,17,31ND,57992.0,28818809.0,0.0020122968995699994
