Country,iso3,HS4,sector_code,impVal,bea_total,weight
Albania,ALB,1006,31ND,55953.0,29320904.0,0.0019082972339461294
Albania,ALB,1101,31ND,11510.0,29320904.0,0.00039255269892087913
Albania,ALB,1102,31ND,12980.0,29320904.0,0.00044268757880043535
Albania,ALB,1106,31ND,164135.0,29320904.0,0.005597883339476846
Albania,ALB,1211,31ND,1288962.0,29320904.0,0.04396051363218542
Albania,ALB,1509,31ND,1157863.0,29320904.0,0.03948933498094056
Albania,ALB,1512,31ND,79696.0,29320904.0,0.0027180608074021183
Albania,ALB,1515,31ND,6016.0,29320904.0,0.00020517784854109545
Albania,ALB,1704,31ND,24774.0,29320904.0,0.0008449262000926028
Albania,ALB,1806,31ND,42169.0,29320904.0,0.0014381889453340183
Albania,ALB,1902,31ND,24674.0,29320904.0,0.0008415156640463746
Albania,ALB,1905,31ND,191684.0,29320904.0,0.006537451914852284
Albania,ALB,2001,31ND,90950.0,29320904.0,0.003101882534044653
Albania,ALB,2004,31ND,17981.0,29320904.0,0.0006132484864723134
Albania,ALB,2005,31ND,421815.0,29320904.0,0.01438615262339797
Albania,ALB,2007,31ND,84773.0,29320904.0,0.0028912137224691298
Albania,ALB,2008,31ND,13005.0,29320904.0,0.00044354021281199245
Albania,ALB,2009,31ND,82051.0,29320904.0,0.002798378931290795
Albania,ALB,2101,31ND,21691.0,29320904.0,0.0007397793737873839
Albania,ALB,2103,31ND,3004.0,29320904.0,0.0001024525028286986
Albania,ALB,2104,31ND,28827.0,29320904.0,0.0009831552260462365
Albania,ALB,2106,31ND,53516.0,29320904.0,0.0018251824704995452
Albania,ALB,2201,31ND,95086.0,29320904.0,0.003242942304916656
Albania,ALB,2202,31ND,561952.0,29320904.0,0.019165575522500942
Albania,ALB,2204,31ND,23178.0,29320904.0,0.0007904940447947989
Albania,ALB,2208,31ND,73656.0,29320904.0,0.002512064430209928
Albania,ALB,3102,31ND,508679.0,29320904.0,0.01734868065459373
