Country,iso3,HS6,summary_code,impVal,bea_total,weight
Afghanistan,AFG,200979,311FT,41773.0,11165229.0,0.0037413473561536447
Afghanistan,AFG,210320,311FT,11630.0,11165229.0,0.001041626642857034
Afghanistan,AFG,210390,311FT,88090.0,11165229.0,0.007889672482310931
Afghanistan,AFG,210690,311FT,107704.0,11165229.0,0.009646376263308169
Afghanistan,AFG,220210,311FT,769494.0,11165229.0,0.06891878348397512
Afghanistan,AFG,220299,311FT,10480.0,11165229.0,0.0009386283075788235
Afghanistan,AFG,240399,311FT,387833.0,11165229.0,0.03473578553561239
Afghanistan,AFG,40210,311FT,31528.0,11165229.0,0.002823766534479499
Afghanistan,AFG,40390,311FT,3000.0,11165229.0,0.0002686913094214189
Afghanistan,AFG,71290,311FT,67227.0,11165229.0,0.006021103552824577
Afghanistan,AFG,80620,311FT,3421959.0,11165229.0,0.3064835481654698
Afghanistan,AFG,81120,311FT,30611.0,11165229.0,0.0027416365575663516
Afghanistan,AFG,81290,311FT,13377.0,11165229.0,0.001198094548710107
Afghanistan,AFG,81310,311FT,758952.0,11165229.0,0.06797460222266825
Afghanistan,AFG,81320,311FT,280778.0,11165229.0,0.025147536158909058
Afghanistan,AFG,81340,311FT,893965.0,11165229.0,0.08006687547563959
Afghanistan,AFG,81350,311FT,9122.0,11165229.0,0.0008170007081807278
Afghanistan,AFG,90210,311FT,5400.0,11165229.0,0.0004836443569585541
Afghanistan,AFG,90921,311FT,24237.0,11165229.0,0.002170757088815644
Afghanistan,AFG,90931,311FT,26700.0,11165229.0,0.0023913526538506284
Afghanistan,AFG,90932,311FT,5310.0,11165229.0,0.0004755836176759115
Afghanistan,AFG,91020,311FT,1622723.0,11165229.0,0.14533718923275107
Afghanistan,AFG,91091,311FT,23656.0,11165229.0,0.0021187205385576956
Afghanistan,AFG,91099,311FT,122316.0,11165229.0,0.010955082067730094
Afghanistan,AFG,392490,313TT,581.0,4089098.0,0.00014208512488573274
Afghanistan,AFG,511219,313TT,1298.0,4089098.0,0.0003174294184194167
Afghanistan,AFG,570110,313TT,3409731.0,4089098.0,0.8338589586260833
Afghanistan,AFG,570190,313TT,353611.0,4089098.0,0.08647652856449026
Afghanistan,AFG,570210,313TT,160106.0,4089098.0,0.039154356290800565
Afghanistan,AFG,570231,313TT,2900.0,4089098.0,0.0007092028608754302
Afghanistan,AFG,570232,313TT,13597.0,4089098.0,0.003325183206663181
Afghanistan,AFG,570241,313TT,22527.0,4089098.0,0.005509038912738213
Afghanistan,AFG,570242,313TT,1200.0,4089098.0,0.0002934632527760401
Afghanistan,AFG,570250,313TT,36006.0,4089098.0,0.008805364899545084
Afghanistan,AFG,570292,313TT,7140.0,4089098.0,0.0017461063540174385
Afghanistan,AFG,570310,313TT,34867.0,4089098.0,0.008526819362118491
Afghanistan,AFG,570339,313TT,2060.0,4089098.0,0.0005037785839322022
Afghanistan,AFG,570500,313TT,3858.0,4089098.0,0.0009434843576749689
Afghanistan,AFG,580230,313TT,16008.0,4089098.0,0.003914799792032375
Afghanistan,AFG,630221,313TT,592.0,4089098.0,0.00014477520470284645
Afghanistan,AFG,630231,313TT,15882.0,4089098.0,0.0038839861504908904
Afghanistan,AFG,630251,313TT,1372.0,4089098.0,0.00033552631900727253
Afghanistan,AFG,630499,313TT,1067.0,4089098.0,0.000260937742260029
Afghanistan,AFG,630710,313TT,4150.0,4089098.0,0.0010148937491838053
Afghanistan,AFG,940490,313TT,545.0,4089098.0,0.00013328122730245153
Afghanistan,AFG,401590,315AL,454.0,102387.0,0.004434156680047272
Afghanistan,AFG,420221,315AL,2039.0,102387.0,0.019914637600476622
Afghanistan,AFG,430310,315AL,26888.0,102387.0,0.26261146434605953
Afghanistan,AFG,610310,315AL,825.0,102387.0,0.008057663570570483
Afghanistan,AFG,610332,315AL,829.0,102387.0,0.008096731030306581
Afghanistan,AFG,610441,315AL,1296.0,102387.0,0.012657856954496177
Afghanistan,AFG,610442,315AL,2197.0,102387.0,0.021457802260052547
Afghanistan,AFG,610449,315AL,5389.0,102387.0,0.052633635129459795
Afghanistan,AFG,610510,315AL,843.0,102387.0,0.00823346713938293
Afghanistan,AFG,610610,315AL,793.0,102387.0,0.007745123892681688
Afghanistan,AFG,610690,315AL,364.0,102387.0,0.003555138835985037
Afghanistan,AFG,611019,315AL,2956.0,102387.0,0.02887085274497739
Afghanistan,AFG,611020,315AL,500.0,102387.0,0.004883432467012414
Afghanistan,AFG,611120,315AL,339.0,102387.0,0.0033109672126344163
Afghanistan,AFG,611596,315AL,1000.0,102387.0,0.009766864934024828
Afghanistan,AFG,620230,315AL,656.0,102387.0,0.006407063396720287
Afghanistan,AFG,620240,315AL,496.0,102387.0,0.004844365007276315
Afghanistan,AFG,620322,315AL,1244.0,102387.0,0.012149979977926885
Afghanistan,AFG,620331,315AL,652.0,102387.0,0.006367995936984188
Afghanistan,AFG,620343,315AL,1060.0,102387.0,0.010352876830066316
Afghanistan,AFG,620432,315AL,1880.0,102387.0,0.018361706075966676
Afghanistan,AFG,620441,315AL,324.0,102387.0,0.003164464238624044
Afghanistan,AFG,620442,315AL,2487.0,102387.0,0.024290193090919746
Afghanistan,AFG,620443,315AL,4352.0,102387.0,0.04250539619287605
Afghanistan,AFG,620462,315AL,1700.0,102387.0,0.016603670387842207
Afghanistan,AFG,620520,315AL,5998.0,102387.0,0.058581655874280915
Afghanistan,AFG,620630,315AL,477.0,102387.0,0.0046587945735298425
Afghanistan,AFG,620690,315AL,2504.0,102387.0,0.024456229794798168
Afghanistan,AFG,620799,315AL,710.0,102387.0,0.006934474103157628
Afghanistan,AFG,620920,315AL,1172.0,102387.0,0.011446765702677098
Afghanistan,AFG,621132,315AL,3922.0,102387.0,0.03830564427124537
Afghanistan,AFG,621139,315AL,621.0,102387.0,0.006065223124029418
Afghanistan,AFG,621143,315AL,1772.0,102387.0,0.017306884663091993
Afghanistan,AFG,621430,315AL,3441.0,102387.0,0.03360778223797943
Afghanistan,AFG,621490,315AL,12699.0,102387.0,0.12402941779718128
Afghanistan,AFG,640320,315AL,1650.0,102387.0,0.016115327141140966
Afghanistan,AFG,640359,315AL,5494.0,102387.0,0.0536591559475324
Afghanistan,AFG,640419,315AL,364.0,102387.0,0.003555138835985037
Afghanistan,AFG,391810,322,979.0,18531.0,0.0528303923155793
Afghanistan,AFG,482390,322,17552.0,18531.0,0.9471696076844207
Afghanistan,AFG,482110,323,16000.0,16000.0,1.0
Afghanistan,AFG,240491,325,6000.0,30017.0,0.1998867308525169
Afghanistan,AFG,283330,325,2402.0,30017.0,0.08002132125129094
Afghanistan,AFG,330129,325,21615.0,30017.0,0.7200919478961921
Afghanistan,AFG,392062,326,384.0,10725.0,0.035804195804195804
Afghanistan,AFG,392099,326,2176.0,10725.0,0.2028904428904429
Afghanistan,AFG,392310,326,500.0,10725.0,0.046620046620046623
Afghanistan,AFG,392321,326,1040.0,10725.0,0.09696969696969697
Afghanistan,AFG,392329,326,1530.0,10725.0,0.14265734265734265
Afghanistan,AFG,392350,326,1466.0,10725.0,0.13668997668997668
Afghanistan,AFG,392410,326,1129.0,10725.0,0.10526806526806527
Afghanistan,AFG,392690,326,2500.0,10725.0,0.2331002331002331
Afghanistan,AFG,681599,327,4000.0,6750.0,0.5925925925925926
Afghanistan,AFG,701090,327,2750.0,6750.0,0.4074074074074074
Afghanistan,AFG,732391,331,23075.0,23075.0,1.0
Afghanistan,AFG,731815,332,3294.0,83154.0,0.03961324770906992
Afghanistan,AFG,732393,332,10960.0,83154.0,0.13180364143637108
Afghanistan,AFG,732690,332,39388.0,83154.0,0.4736753493518051
Afghanistan,AFG,820240,332,5788.0,83154.0,0.0696057916636602
Afghanistan,AFG,821599,332,2457.0,83154.0,0.029547586405945594
Afghanistan,AFG,830241,332,16673.0,83154.0,0.2005074921230488
Afghanistan,AFG,851511,332,4594.0,83154.0,0.055246891310099334
Afghanistan,AFG,840999,333,3728.0,31588.0,0.11801950107635811
Afghanistan,AFG,841381,333,7213.0,31588.0,0.22834620742053943
Afghanistan,AFG,842119,333,3130.0,31588.0,0.09908826136507534
Afghanistan,AFG,842139,333,2850.0,31588.0,0.09022413574775232
Afghanistan,AFG,842290,333,6113.0,31588.0,0.1935228567810561
Afghanistan,AFG,843139,333,3732.0,31588.0,0.11814613144231986
Afghanistan,AFG,843390,333,4822.0,31588.0,0.15265290616689883
Afghanistan,AFG,847160,334,6919.0,74226.0,0.09321531538813893
Afghanistan,AFG,850440,334,20000.0,74226.0,0.26944736345754855
Afghanistan,AFG,851762,334,19714.0,74226.0,0.2655942661601056
Afghanistan,AFG,852610,334,13500.0,74226.0,0.18187697033384528
Afghanistan,AFG,902789,334,8634.0,74226.0,0.11632042680462372
Afghanistan,AFG,903281,334,5459.0,74226.0,0.07354565785573788
Afghanistan,AFG,850131,335,6081.0,48834.0,0.1245238972846787
Afghanistan,AFG,853620,335,2115.0,48834.0,0.043309988942130485
Afghanistan,AFG,853690,335,4109.0,48834.0,0.08414219601097596
Afghanistan,AFG,853710,335,2970.0,48834.0,0.06081828234426834
Afghanistan,AFG,853890,335,3052.0,48834.0,0.06249744030798214
Afghanistan,AFG,854442,335,11364.0,48834.0,0.2327067207273621
Afghanistan,AFG,854449,335,15953.0,48834.0,0.32667813408690666
Afghanistan,AFG,854460,335,2839.0,48834.0,0.058135725109554816
Afghanistan,AFG,940542,335,351.0,48834.0,0.007187615186140804
Afghanistan,AFG,841590,3361MV,9024.0,13504.0,0.6682464454976303
Afghanistan,AFG,854430,3361MV,4480.0,13504.0,0.33175355450236965
Afghanistan,AFG,830250,337,12076.0,94883.0,0.12727253564916793
Afghanistan,AFG,940141,337,25502.0,94883.0,0.26877312058008285
Afghanistan,AFG,940161,337,55510.0,94883.0,0.5850363078739078
Afghanistan,AFG,940429,337,1795.0,94883.0,0.01891803589684137
Afghanistan,AFG,710239,339,42000.0,1112493.0,0.03775304653602315
Afghanistan,AFG,710310,339,118645.0,1112493.0,0.10664786205396348
Afghanistan,AFG,710391,339,700082.0,1112493.0,0.6292911505960037
Afghanistan,AFG,710399,339,40401.0,1112493.0,0.036315734121473126
Afghanistan,AFG,711311,339,6383.0,1112493.0,0.005737564191415137
Afghanistan,AFG,711319,339,40883.0,1112493.0,0.03674899527457701
Afghanistan,AFG,711790,339,14252.0,1112493.0,0.012810867124557188
Afghanistan,AFG,711890,339,97126.0,1112493.0,0.08730481899661391
Afghanistan,AFG,848420,339,45099.0,1112493.0,0.04053868204114543
Afghanistan,AFG,950699,339,7622.0,1112493.0,0.00685127906422782
Afghanistan,AFG,630900,Other,3289.0,1971873.0,0.0016679573177380085
Afghanistan,AFG,631090,Other,3080.0,1971873.0,0.0015619667189519812
Afghanistan,AFG,970310,Other,8500.0,1971873.0,0.004310622438666182
Afghanistan,AFG,970510,Other,7040.0,1971873.0,0.003570209643318814
Afghanistan,AFG,970529,Other,23488.0,1971873.0,0.01191151762816368
Afghanistan,AFG,970531,Other,357599.0,1971873.0,0.1813499145228927
Afghanistan,AFG,970610,Other,569278.0,1971873.0,0.28869912007517723
Afghanistan,AFG,970690,Other,32549.0,1971873.0,0.01650664114778183
Afghanistan,AFG,980100,Other,487897.0,1971873.0,0.24742820658328402
Afghanistan,AFG,980200,Other,2040.0,1971873.0,0.0010345493852798836
Afghanistan,AFG,999995,Other,477113.0,1971873.0,0.24195929453874565
Albania,ALB,121190,111CA,16229100.0,17960340.0,0.9036076154460327
Albania,ALB,121299,111CA,3422.0,17960340.0,0.00019053091422545452
Albania,ALB,121490,111CA,20013.0,17960340.0,0.0011142884822893109
Albania,ALB,240110,111CA,1090902.0,17960340.0,0.0607394960229038
Albania,ALB,240130,111CA,2070.0,17960340.0,0.00011525394285408851
Albania,ALB,40900,111CA,24790.0,17960340.0,0.00138026340258592
Albania,ALB,71333,111CA,9535.0,17960340.0,0.0005308919541612241
Albania,ALB,71339,111CA,77291.0,17960340.0,0.004303426327118529
Albania,ALB,80222,111CA,5070.0,17960340.0,0.00028228864264262255
Albania,ALB,80231,111CA,2795.0,17960340.0,0.00015562066196965092
Albania,ALB,80232,111CA,3611.0,17960340.0,0.00020105410031213218
Albania,ALB,91099,111CA,491741.0,17960340.0,0.027379270102904512
Albania,ALB,130219,113FF,36420.0,1320785.0,0.02757451061300666
Albania,ALB,30235,113FF,887568.0,1320785.0,0.6720003634202387
Albania,ALB,30614,113FF,394565.0,1320785.0,0.2987352218566989
Albania,ALB,80292,113FF,2232.0,1320785.0,0.0016899041100557623
Albania,ALB,250100,212,2355.0,36615.0,0.06431790249897583
Albania,ALB,251512,212,2112.0,36615.0,0.05768127816468661
Albania,ALB,261000,212,32148.0,36615.0,0.8780008193363376
Albania,ALB,100620,311FT,49103.0,6862452.0,0.007155314164674667
Albania,ALB,100630,311FT,6850.0,6862452.0,0.0009981854882190797
Albania,ALB,110100,311FT,11510.0,6862452.0,0.001677243061226512
Albania,ALB,110220,311FT,12980.0,6862452.0,0.0018914522097932343
Albania,ALB,110620,311FT,164135.0,6862452.0,0.02391783578231221
Albania,ALB,121190,311FT,1021674.0,6862452.0,0.14887885554609342
Albania,ALB,150920,311FT,1042192.0,6862452.0,0.15186874895445535
Albania,ALB,150930,311FT,115671.0,6862452.0,0.016855637023034914
Albania,ALB,151219,311FT,79696.0,6862452.0,0.011613341703519383
Albania,ALB,151590,311FT,6016.0,6862452.0,0.0008766545835220414
Albania,ALB,170490,311FT,24774.0,6862452.0,0.0036100798956408002
Albania,ALB,180631,311FT,4452.0,6862452.0,0.0006487477070877873
Albania,ALB,180632,311FT,34117.0,6862452.0,0.004971546613367933
Albania,ALB,180690,311FT,3600.0,6862452.0,0.0005245938332246259
Albania,ALB,190219,311FT,15489.0,6862452.0,0.0022570649674489526
Albania,ALB,190230,311FT,9185.0,6862452.0,0.001338442877268941
Albania,ALB,190531,311FT,49891.0,6862452.0,0.007270141925947169
Albania,ALB,190590,311FT,141793.0,6862452.0,0.02066214816511649
Albania,ALB,200190,311FT,90950.0,6862452.0,0.013253280314383255
Albania,ALB,200490,311FT,17981.0,6862452.0,0.002620200476447777
Albania,ALB,200520,311FT,2208.0,6862452.0,0.0003217508843777705
Albania,ALB,200570,311FT,380043.0,6862452.0,0.05538005948894069
Albania,ALB,200599,311FT,39564.0,6862452.0,0.005765286227138638
Albania,ALB,200799,311FT,84773.0,6862452.0,0.012353164728875335
Albania,ALB,200819,311FT,13005.0,6862452.0,0.001895095222523961
Albania,ALB,200971,311FT,4247.0,6862452.0,0.0006188750026958294
Albania,ALB,200989,311FT,77804.0,6862452.0,0.011337638500057997
Albania,ALB,210111,311FT,6669.0,6862452.0,0.0009718100760486194
Albania,ALB,210112,311FT,6910.0,6862452.0,0.0010069287187728234
Albania,ALB,210120,311FT,8112.0,6862452.0,0.0011820847708661568
Albania,ALB,210390,311FT,3004.0,6862452.0,0.0004377444097241044
Albania,ALB,210410,311FT,28827.0,6862452.0,0.0042006851195461915
Albania,ALB,210690,311FT,53516.0,6862452.0,0.007798378771902521
Albania,ALB,220110,311FT,81736.0,6862452.0,0.01191061154234667
Albania,ALB,220190,311FT,13350.0,6862452.0,0.0019453687982079874
Albania,ALB,220210,311FT,536261.0,6862452.0,0.07814422599968641
Albania,ALB,220299,311FT,25691.0,6862452.0,0.0037437056026038504
Albania,ALB,220421,311FT,23178.0,6862452.0,0.003377509962911216
Albania,ALB,220820,311FT,73656.0,6862452.0,0.010733189827775845
Albania,ALB,40320,311FT,2709.0,6862452.0,0.00039475685950153094
Albania,ALB,40390,311FT,6040.0,6862452.0,0.0008801518757435389
Albania,ALB,40610,311FT,3370.0,6862452.0,0.0004910781161019414
Albania,ALB,40630,311FT,66677.0,6862452.0,0.009716206393866215
Albania,ALB,40690,311FT,1104125.0,6862452.0,0.1608936572525389
Albania,ALB,71290,311FT,768177.0,6862452.0,0.11193914361805372
Albania,ALB,71490,311FT,11530.0,6862452.0,0.0016801574714110934
Albania,ALB,81340,311FT,26654.0,6862452.0,0.003884034452991438
Albania,ALB,81400,311FT,60404.0,6862452.0,0.008802101639472305
Albania,ALB,90121,311FT,146530.0,6862452.0,0.02135242621733456
Albania,ALB,90931,311FT,7225.0,6862452.0,0.0010528306791799781
Albania,ALB,90961,311FT,177122.0,6862452.0,0.02581030803567005
Albania,ALB,90962,311FT,52954.0,6862452.0,0.007716483845715788
Albania,ALB,91099,311FT,64322.0,6862452.0,0.009373034594631773
Albania,ALB,420292,313TT,1015.0,130579.0,0.007773072239793535
Albania,ALB,530919,313TT,1629.0,130579.0,0.012475206579924797
Albania,ALB,570242,313TT,300.0,130579.0,0.002297459775308434
Albania,ALB,630251,313TT,331.0,130579.0,0.0025348639520903055
Albania,ALB,630259,313TT,6064.0,130579.0,0.04643932025823448
Albania,ALB,630291,313TT,391.0,130579.0,0.002994355907151992
Albania,ALB,630491,313TT,5621.0,130579.0,0.043046737990029026
Albania,ALB,630492,313TT,1856.0,130579.0,0.014213617809908178
Albania,ALB,630520,313TT,27515.0,130579.0,0.21071535239203854
Albania,ALB,630790,313TT,72663.0,130579.0,0.5564677321774558
Albania,ALB,640690,313TT,5502.0,130579.0,0.04213541227915668
Albania,ALB,940490,313TT,7692.0,130579.0,0.05890686863890825
Albania,ALB,420100,315AL,976.0,13873209.0,7.035142338012784e-05
Albania,ALB,420222,315AL,31653.0,13873209.0,0.0022815918076344124
Albania,ALB,420229,315AL,1456.0,13873209.0,0.00010495048405887925
Albania,ALB,420231,315AL,161475.0,13873209.0,0.011639340256461213
Albania,ALB,420232,315AL,1211.0,13873209.0,8.729054683743322e-05
Albania,ALB,420291,315AL,131097.0,13873209.0,0.009449652203754733
Albania,ALB,420292,315AL,299743.0,13873209.0,0.02160588801048121
Albania,ALB,420310,315AL,52901.0,13873209.0,0.0038131768936804744
Albania,ALB,420330,315AL,87604.0,13873209.0,0.006314616899377786
Albania,ALB,610120,315AL,7008.0,13873209.0,0.0005051462859097704
Albania,ALB,610130,315AL,11529.0,13873209.0,0.0008310261886777602
Albania,ALB,610190,315AL,92202.0,13873209.0,0.0066460470681296594
Albania,ALB,610210,315AL,98358.0,13873209.0,0.007089780021334645
Albania,ALB,610220,315AL,787.0,13873209.0,5.672804323786948e-05
Albania,ALB,610230,315AL,564.0,13873209.0,4.0653896297532896e-05
Albania,ALB,610310,315AL,2863.0,13873209.0,0.00020636898067346928
Albania,ALB,610332,315AL,7115.0,13873209.0,0.0005128589931860754
Albania,ALB,610333,315AL,281.0,13873209.0,2.0254866772352382e-05
Albania,ALB,610341,315AL,255.0,13873209.0,1.838075098558668e-05
Albania,ALB,610342,315AL,62659.0,13873209.0,0.004516546964728925
Albania,ALB,610343,315AL,100558.0,13873209.0,0.007248359049445589
Albania,ALB,610349,315AL,15624.0,13873209.0,0.001126199425093358
Albania,ALB,610432,315AL,8398.0,13873209.0,0.0006053393991253213
Albania,ALB,610433,315AL,4321.0,13873209.0,0.00031146362748517666
Albania,ALB,610439,315AL,4517.0,13873209.0,0.00032559157726233344
Albania,ALB,610442,315AL,27852.0,13873209.0,0.00200761049588455
Albania,ALB,610443,315AL,34154.0,13873209.0,0.00246186733004599
Albania,ALB,610444,315AL,29127.0,13873209.0,0.0020995142508124834
Albania,ALB,610449,315AL,2779.0,13873209.0,0.0002003141450546878
Albania,ALB,610452,315AL,276.0,13873209.0,1.9894459890282055e-05
Albania,ALB,610453,315AL,8724.0,13873209.0,0.0006288379278363066
Albania,ALB,610459,315AL,5246.0,13873209.0,0.00037813890066818714
Albania,ALB,610462,315AL,46482.0,13873209.0,0.0033504865384785883
Albania,ALB,610463,315AL,602046.0,13873209.0,0.04339630434458242
Albania,ALB,610469,315AL,24145.0,13873209.0,0.0017404048335176094
Albania,ALB,610510,315AL,48481.0,13873209.0,0.0034945772099303054
Albania,ALB,610520,315AL,162493.0,13873209.0,0.011712719097650731
Albania,ALB,610590,315AL,5388.0,13873209.0,0.00038837445611898447
Albania,ALB,610610,315AL,62660.0,13873209.0,0.004516619046105339
Albania,ALB,610620,315AL,3754.0,13873209.0,0.00027059348705840155
Albania,ALB,610711,315AL,16534.0,13873209.0,0.0011917934776301574
Albania,ALB,610712,315AL,6248.0,13873209.0,0.0004503644398350807
Albania,ALB,610721,315AL,7724.0,13873209.0,0.0005567565514222412
Albania,ALB,610811,315AL,49312.0,13873209.0,0.0035544768337303937
Albania,ALB,610821,315AL,63731.0,13873209.0,0.004593818200244803
Albania,ALB,610822,315AL,117086.0,13873209.0,0.008439720038817263
Albania,ALB,610831,315AL,5930.0,13873209.0,0.0004274425621354079
Albania,ALB,610832,315AL,7470.0,13873209.0,0.0005384478818130686
Albania,ALB,610891,315AL,4342.0,13873209.0,0.000312977336389872
Albania,ALB,610892,315AL,41026.0,13873209.0,0.0029572105487634475
Albania,ALB,610910,315AL,397301.0,13873209.0,0.0286380029306846
Albania,ALB,610990,315AL,13831.0,13873209.0,0.0009969575171829388
Albania,ALB,611011,315AL,4079.0,13873209.0,0.0002940199343929728
Albania,ALB,611012,315AL,3962.0,13873209.0,0.0002855864133525272
Albania,ALB,611019,315AL,3062.0,13873209.0,0.0002207131745798683
Albania,ALB,611020,315AL,426846.0,13873209.0,0.030767647196838166
Albania,ALB,611030,315AL,161566.0,13873209.0,0.011645899661714892
Albania,ALB,611120,315AL,50091.0,13873209.0,0.0036106282259569505
Albania,ALB,611212,315AL,845.0,13873209.0,6.0908763069885274e-05
Albania,ALB,611220,315AL,1055.0,13873209.0,7.604585211683901e-05
Albania,ALB,611231,315AL,194863.0,13873209.0,0.014045993252174028
Albania,ALB,611241,315AL,297442.0,13873209.0,0.021440028763352444
Albania,ALB,611300,315AL,606.0,13873209.0,4.368131410692364e-05
Albania,ALB,611420,315AL,10554.0,13873209.0,0.0007607468466740464
Albania,ALB,611430,315AL,117571.0,13873209.0,0.008474679506378084
Albania,ALB,611490,315AL,3486.0,13873209.0,0.000251275678179432
Albania,ALB,611521,315AL,292.0,13873209.0,2.10477619129071e-05
Albania,ALB,611596,315AL,80374.0,13873209.0,0.005793468547904093
Albania,ALB,611710,315AL,2793.0,13873209.0,0.0002013232843244847
Albania,ALB,620120,315AL,350197.0,13873209.0,0.025242681776076466
Albania,ALB,620130,315AL,250352.0,13873209.0,0.018045716748014105
Albania,ALB,620140,315AL,265954.0,13873209.0,0.019170330382826353
Albania,ALB,620190,315AL,456.0,13873209.0,3.2869107644813825e-05
Albania,ALB,620220,315AL,524683.0,13873209.0,0.037819872821061085
Albania,ALB,620230,315AL,190820.0,13873209.0,0.013754568247331962
Albania,ALB,620240,315AL,760918.0,13873209.0,0.05484801677823783
Albania,ALB,620290,315AL,1909.0,13873209.0,0.00013760334757445086
Albania,ALB,620311,315AL,2547.0,13873209.0,0.0001835912657266246
Albania,ALB,620331,315AL,9536.0,13873209.0,0.0006873680054845278
Albania,ALB,620332,315AL,21001.0,13873209.0,0.0015137809860717878
Albania,ALB,620333,315AL,7469.0,13873209.0,0.0005383758004366546
Albania,ALB,620339,315AL,28676.0,13873209.0,0.00206700555004974
Albania,ALB,620341,315AL,10943.0,13873209.0,0.0007887865020991178
Albania,ALB,620342,315AL,158329.0,13873209.0,0.011412572246262563
Albania,ALB,620343,315AL,218654.0,13873209.0,0.01576088127844106
Albania,ALB,620349,315AL,11347.0,13873209.0,0.0008179073781704003
Albania,ALB,620431,315AL,3674.0,13873209.0,0.0002648269769452763
Albania,ALB,620432,315AL,84560.0,13873209.0,0.0060952011895733715
Albania,ALB,620433,315AL,191436.0,13873209.0,0.013798970375203026
Albania,ALB,620439,315AL,72143.0,13873209.0,0.005200166738639921
Albania,ALB,620441,315AL,1747.0,13873209.0,0.00012592616459537227
Albania,ALB,620442,315AL,207297.0,13873209.0,0.014942253086506518
Albania,ALB,620443,315AL,66106.0,13873209.0,0.004765011469228208
