Country,iso3,HS8,summary_code,impVal,bea_total,weight
Afghanistan,AFG,20096900,311FT,7681.0,11165229.0,0.0006879393158886396
Afghanistan,AFG,20097900,311FT,41773.0,11165229.0,0.0037413473561536447
Afghanistan,AFG,21032040,311FT,11630.0,11165229.0,0.001041626642857034
Afghanistan,AFG,21039080,311FT,13300.0,11165229.0,0.0011911981384349574
Afghanistan,AFG,21039090,311FT,74790.0,11165229.0,0.006698474343875974
Afghanistan,AFG,21069099,311FT,107704.0,11165229.0,0.009646376263308169
Afghanistan,AFG,22021000,311FT,769494.0,11165229.0,0.06891878348397512
Afghanistan,AFG,22029991,311FT,10480.0,11165229.0,0.0009386283075788235
Afghanistan,AFG,24039921,311FT,387833.0,11165229.0,0.03473578553561239
Afghanistan,AFG,4021050,311FT,31528.0,11165229.0,0.002823766534479499
Afghanistan,AFG,4039095,311FT,3000.0,11165229.0,0.0002686913094214189
Afghanistan,AFG,7129040,311FT,3564.0,11165229.0,0.0003192052755926457
Afghanistan,AFG,7129078,311FT,2604.0,11165229.0,0.00023322405657779163
Afghanistan,AFG,7129085,311FT,61059.0,11165229.0,0.00546867422065414
Afghanistan,AFG,8062010,311FT,3117908.0,11165229.0,0.27925159439183916
Afghanistan,AFG,8062020,311FT,186709.0,11165229.0,0.016722361896921237
Afghanistan,AFG,8062090,311FT,117342.0,11165229.0,0.01050959187670938
Afghanistan,AFG,8112020,311FT,12821.0,11165229.0,0.0011482970926973374
Afghanistan,AFG,8112040,311FT,17790.0,11165229.0,0.0015933394648690144
Afghanistan,AFG,8129090,311FT,13377.0,11165229.0,0.001198094548710107
Afghanistan,AFG,8131000,311FT,758952.0,11165229.0,0.06797460222266825
Afghanistan,AFG,8132010,311FT,13588.0,11165229.0,0.0012169925041394134
Afghanistan,AFG,8132020,311FT,267190.0,11165229.0,0.023930543654769643
Afghanistan,AFG,8134020,311FT,685366.0,11165229.0,0.061383962657640075
Afghanistan,AFG,8134030,311FT,11502.0,11165229.0,0.0010301624803217202
Afghanistan,AFG,8134090,311FT,197097.0,11165229.0,0.017652750337677804
Afghanistan,AFG,8135000,311FT,9122.0,11165229.0,0.0008170007081807278
Afghanistan,AFG,9021090,311FT,5400.0,11165229.0,0.0004836443569585541
Afghanistan,AFG,9092100,311FT,24237.0,11165229.0,0.002170757088815644
Afghanistan,AFG,9093100,311FT,26700.0,11165229.0,0.0023913526538506284
Afghanistan,AFG,9093200,311FT,5310.0,11165229.0,0.0004755836176759115
Afghanistan,AFG,9102000,311FT,1622723.0,11165229.0,0.14533718923275107
Afghanistan,AFG,9109100,311FT,23656.0,11165229.0,0.0021187205385576956
Afghanistan,AFG,9109950,311FT,9564.0,11165229.0,0.0008565878944354836
Afghanistan,AFG,9109960,311FT,112752.0,11165229.0,0.010098494173294609
Afghanistan,AFG,39249010,313TT,581.0,4089098.0,0.00014208512488573274
Afghanistan,AFG,51121995,313TT,1298.0,4089098.0,0.0003174294184194167
Afghanistan,AFG,57011016,313TT,28861.0,4089098.0,0.007058035781974411
Afghanistan,AFG,57011040,313TT,2670722.0,4089098.0,0.6531323044837761
Afghanistan,AFG,57011090,313TT,710148.0,4089098.0,0.17366861836033276
Afghanistan,AFG,57019010,313TT,304824.0,4089098.0,0.0745455354701697
Afghanistan,AFG,57019020,313TT,48787.0,4089098.0,0.011930993094320557
Afghanistan,AFG,57021090,313TT,160106.0,4089098.0,0.039154356290800565
Afghanistan,AFG,57023120,313TT,2900.0,4089098.0,0.0007092028608754302
Afghanistan,AFG,57023220,313TT,13597.0,4089098.0,0.003325183206663181
Afghanistan,AFG,57024120,313TT,22527.0,4089098.0,0.005509038912738213
Afghanistan,AFG,57024220,313TT,1200.0,4089098.0,0.0002934632527760401
Afghanistan,AFG,57025020,313TT,34938.0,4089098.0,0.008544182604574407
Afghanistan,AFG,57025059,313TT,1068.0,4089098.0,0.0002611822949706757
Afghanistan,AFG,57029290,313TT,7140.0,4089098.0,0.0017461063540174385
Afghanistan,AFG,57031020,313TT,26087.0,4089098.0,0.006379646562640465
Afghanistan,AFG,57031080,313TT,8780.0,4089098.0,0.002147172799478027
Afghanistan,AFG,57033920,313TT,2060.0,4089098.0,0.0005037785839322022
Afghanistan,AFG,57050020,313TT,3858.0,4089098.0,0.0009434843576749689
Afghanistan,AFG,58023000,313TT,16008.0,4089098.0,0.003914799792032375
Afghanistan,AFG,63022170,313TT,592.0,4089098.0,0.00014477520470284645
Afghanistan,AFG,63023170,313TT,15882.0,4089098.0,0.0038839861504908904
Afghanistan,AFG,63025130,313TT,1372.0,4089098.0,0.00033552631900727253
Afghanistan,AFG,63049960,313TT,1067.0,4089098.0,0.000260937742260029
Afghanistan,AFG,63071010,313TT,4150.0,4089098.0,0.0010148937491838053
Afghanistan,AFG,94049010,313TT,545.0,4089098.0,0.00013328122730245153
Afghanistan,AFG,40159000,315AL,454.0,102387.0,0.004434156680047272
Afghanistan,AFG,42022160,315AL,450.0,102387.0,0.0043950892203111725
Afghanistan,AFG,42022190,315AL,1589.0,102387.0,0.01551954838016545
Afghanistan,AFG,43031000,315AL,26888.0,102387.0,0.26261146434605953
Afghanistan,AFG,61031010,315AL,825.0,102387.0,0.008057663570570483
Afghanistan,AFG,61033200,315AL,829.0,102387.0,0.008096731030306581
Afghanistan,AFG,61044100,315AL,1296.0,102387.0,0.012657856954496177
Afghanistan,AFG,61044200,315AL,2197.0,102387.0,0.021457802260052547
Afghanistan,AFG,61044910,315AL,384.0,102387.0,0.003750476134665534
Afghanistan,AFG,61044990,315AL,5005.0,102387.0,0.048883158994794264
Afghanistan,AFG,61051000,315AL,843.0,102387.0,0.00823346713938293
Afghanistan,AFG,61061000,315AL,793.0,102387.0,0.007745123892681688
Afghanistan,AFG,61069015,315AL,364.0,102387.0,0.003555138835985037
Afghanistan,AFG,61101900,315AL,2956.0,102387.0,0.02887085274497739
Afghanistan,AFG,61102020,315AL,500.0,102387.0,0.004883432467012414
Afghanistan,AFG,61112060,315AL,339.0,102387.0,0.0033109672126344163
Afghanistan,AFG,61159690,315AL,1000.0,102387.0,0.009766864934024828
Afghanistan,AFG,62023020,315AL,656.0,102387.0,0.006407063396720287
Afghanistan,AFG,62024020,315AL,496.0,102387.0,0.004844365007276315
Afghanistan,AFG,62032230,315AL,1244.0,102387.0,0.012149979977926885
Afghanistan,AFG,62033150,315AL,652.0,102387.0,0.006367995936984188
Afghanistan,AFG,62034390,315AL,1060.0,102387.0,0.010352876830066316
Afghanistan,AFG,62043220,315AL,1880.0,102387.0,0.018361706075966676
Afghanistan,AFG,62044120,315AL,324.0,102387.0,0.003164464238624044
Afghanistan,AFG,62044230,315AL,2487.0,102387.0,0.024290193090919746
Afghanistan,AFG,62044340,315AL,4352.0,102387.0,0.04250539619287605
Afghanistan,AFG,62046280,315AL,1700.0,102387.0,0.016603670387842207
Afghanistan,AFG,62052020,315AL,5998.0,102387.0,0.058581655874280915
Afghanistan,AFG,62063030,315AL,477.0,102387.0,0.0046587945735298425
Afghanistan,AFG,62069000,315AL,2504.0,102387.0,0.024456229794798168
Afghanistan,AFG,62079990,315AL,710.0,102387.0,0.006934474103157628
Afghanistan,AFG,62092050,315AL,1172.0,102387.0,0.011446765702677098
Afghanistan,AFG,62113290,315AL,3922.0,102387.0,0.03830564427124537
Afghanistan,AFG,62113980,315AL,621.0,102387.0,0.006065223124029418
Afghanistan,AFG,62114310,315AL,1772.0,102387.0,0.017306884663091993
Afghanistan,AFG,62143000,315AL,3441.0,102387.0,0.03360778223797943
Afghanistan,AFG,62149000,315AL,12699.0,102387.0,0.12402941779718128
Afghanistan,AFG,64032000,315AL,1650.0,102387.0,0.016115327141140966
Afghanistan,AFG,64035930,315AL,5494.0,102387.0,0.0536591559475324
Afghanistan,AFG,64041987,315AL,364.0,102387.0,0.003555138835985037
Afghanistan,AFG,39181050,322,979.0,18531.0,0.0528303923155793
Afghanistan,AFG,48239086,322,17552.0,18531.0,0.9471696076844207
Afghanistan,AFG,48211020,323,16000.0,16000.0,1.0
Afghanistan,AFG,24049100,325,6000.0,30017.0,0.1998867308525169
Afghanistan,AFG,28333000,325,2402.0,30017.0,0.08002132125129094
Afghanistan,AFG,33012951,325,21615.0,30017.0,0.7200919478961921
Afghanistan,AFG,39206200,326,384.0,10725.0,0.035804195804195804
Afghanistan,AFG,39209920,326,2176.0,10725.0,0.2028904428904429
Afghanistan,AFG,39231090,326,500.0,10725.0,0.046620046620046623
Afghanistan,AFG,39232100,326,1040.0,10725.0,0.09696969696969697
Afghanistan,AFG,39232900,326,1530.0,10725.0,0.14265734265734265
Afghanistan,AFG,39235000,326,1466.0,10725.0,0.13668997668997668
Afghanistan,AFG,39241040,326,1129.0,10725.0,0.10526806526806527
Afghanistan,AFG,39269099,326,2500.0,10725.0,0.2331002331002331
Afghanistan,AFG,68159941,327,4000.0,6750.0,0.5925925925925926
Afghanistan,AFG,70109050,327,2750.0,6750.0,0.4074074074074074
Afghanistan,AFG,73239150,331,23075.0,23075.0,1.0
Afghanistan,AFG,73181520,332,3294.0,83154.0,0.03961324770906992
Afghanistan,AFG,73239300,332,10960.0,83154.0,0.13180364143637108
Afghanistan,AFG,73269086,332,39388.0,83154.0,0.4736753493518051
Afghanistan,AFG,82024060,332,5788.0,83154.0,0.0696057916636602
Afghanistan,AFG,82159950,332,2457.0,83154.0,0.029547586405945594
Afghanistan,AFG,83024190,332,16673.0,83154.0,0.2005074921230488
Afghanistan,AFG,85151100,332,4594.0,83154.0,0.055246891310099334
Afghanistan,AFG,84099999,333,3728.0,31588.0,0.11801950107635811
Afghanistan,AFG,84138100,333,7213.0,31588.0,0.22834620742053943
Afghanistan,AFG,84211900,333,3130.0,31588.0,0.09908826136507534
Afghanistan,AFG,84213901,333,2850.0,31588.0,0.09022413574775232
Afghanistan,AFG,84229011,333,6113.0,31588.0,0.1935228567810561
Afghanistan,AFG,84313900,333,3732.0,31588.0,0.11814613144231986
Afghanistan,AFG,84339050,333,4822.0,31588.0,0.15265290616689883
Afghanistan,AFG,84716090,334,6919.0,74226.0,0.09321531538813893
Afghanistan,AFG,85044095,334,20000.0,74226.0,0.26944736345754855
Afghanistan,AFG,85176200,334,19714.0,74226.0,0.2655942661601056
Afghanistan,AFG,85261000,334,13500.0,74226.0,0.18187697033384528
Afghanistan,AFG,90278980,334,8634.0,74226.0,0.11632042680462372
Afghanistan,AFG,90328100,334,5459.0,74226.0,0.07354565785573788
Afghanistan,AFG,85013120,335,6081.0,48834.0,0.1245238972846787
Afghanistan,AFG,85362000,335,2115.0,48834.0,0.043309988942130485
Afghanistan,AFG,85369085,335,4109.0,48834.0,0.08414219601097596
Afghanistan,AFG,85371091,335,2970.0,48834.0,0.06081828234426834
Afghanistan,AFG,85389060,335,3052.0,48834.0,0.06249744030798214
Afghanistan,AFG,85444290,335,11364.0,48834.0,0.2327067207273621
Afghanistan,AFG,85444920,335,8028.0,48834.0,0.16439366015481016
Afghanistan,AFG,85444930,335,7925.0,48834.0,0.1622844739320965
Afghanistan,AFG,85446020,335,2839.0,48834.0,0.058135725109554816
Afghanistan,AFG,94054260,335,351.0,48834.0,0.007187615186140804
Afghanistan,AFG,84159080,3361MV,9024.0,13504.0,0.6682464454976303
Afghanistan,AFG,85443000,3361MV,4480.0,13504.0,0.33175355450236965
Afghanistan,AFG,83025000,337,12076.0,94883.0,0.12727253564916793
Afghanistan,AFG,94014100,337,25502.0,94883.0,0.26877312058008285
Afghanistan,AFG,94016160,337,55510.0,94883.0,0.5850363078739078
Afghanistan,AFG,94042910,337,1795.0,94883.0,0.01891803589684137
Afghanistan,AFG,71023900,339,42000.0,1112493.0,0.03775304653602315
Afghanistan,AFG,71031020,339,114915.0,1112493.0,0.10329503196874047
Afghanistan,AFG,71031040,339,3730.0,1112493.0,0.003352830085223008
Afghanistan,AFG,71039100,339,700082.0,1112493.0,0.6292911505960037
Afghanistan,AFG,71039910,339,38210.0,1112493.0,0.03434628352717725
Afghanistan,AFG,71039950,339,2191.0,1112493.0,0.0019694505942958744
Afghanistan,AFG,71131150,339,6383.0,1112493.0,0.005737564191415137
Afghanistan,AFG,71131929,339,3613.0,1112493.0,0.0032476608841583723
Afghanistan,AFG,71131950,339,37270.0,1112493.0,0.033501334390418636
Afghanistan,AFG,71179090,339,14252.0,1112493.0,0.012810867124557188
Afghanistan,AFG,71189000,339,97126.0,1112493.0,0.08730481899661391
Afghanistan,AFG,84842000,339,45099.0,1112493.0,0.04053868204114543
Afghanistan,AFG,95069960,339,7622.0,1112493.0,0.00685127906422782
Afghanistan,AFG,63090000,Other,3289.0,1971873.0,0.0016679573177380085
Afghanistan,AFG,63109020,Other,3080.0,1971873.0,0.0015619667189519812
Afghanistan,AFG,97031000,Other,8500.0,1971873.0,0.004310622438666182
Afghanistan,AFG,97051000,Other,7040.0,1971873.0,0.003570209643318814
Afghanistan,AFG,97052900,Other,23488.0,1971873.0,0.01191151762816368
Afghanistan,AFG,97053100,Other,357599.0,1971873.0,0.1813499145228927
Afghanistan,AFG,97061000,Other,569278.0,1971873.0,0.28869912007517723
Afghanistan,AFG,97069000,Other,32549.0,1971873.0,0.01650664114778183
Afghanistan,AFG,98010010,Other,487897.0,1971873.0,0.24742820658328402
Afghanistan,AFG,98020050,Other,2040.0,1971873.0,0.0010345493852798836
Afghanistan,AFG,99999500,Other,477113.0,1971873.0,0.24195929453874565
Albania,ALB,12119020,111CA,82810.0,17960340.0,0.004610714496496169
Albania,ALB,12119089,111CA,16146290.0,17960340.0,0.8989969009495365
Albania,ALB,12129992,111CA,3422.0,17960340.0,0.00019053091422545452
Albania,ALB,12149000,111CA,20013.0,17960340.0,0.0011142884822893109
Albania,ALB,24011044,111CA,1090902.0,17960340.0,0.0607394960229038
Albania,ALB,24013019,111CA,2070.0,17960340.0,0.00011525394285408851
Albania,ALB,4090000,111CA,24790.0,17960340.0,0.00138026340258592
Albania,ALB,7133320,111CA,7271.0,17960340.0,0.00040483643405414375
Albania,ALB,7133340,111CA,2264.0,17960340.0,0.00012605552010708037
Albania,ALB,7133921,111CA,12672.0,17960340.0,0.0007055545719067679
Albania,ALB,7133941,111CA,64619.0,17960340.0,0.003597871755211761
Albania,ALB,8022200,111CA,5070.0,17960340.0,0.00028228864264262255
Albania,ALB,8023100,111CA,2795.0,17960340.0,0.00015562066196965092
Albania,ALB,8023200,111CA,3611.0,17960340.0,0.00020105410031213218
Albania,ALB,9109905,111CA,46060.0,17960340.0,0.0025645394240866263
Albania,ALB,9109920,111CA,445681.0,17960340.0,0.024814730678817884
Albania,ALB,13021941,113FF,7860.0,1320785.0,0.005951006409067335
Albania,ALB,13021991,113FF,28560.0,1320785.0,0.021623504203939325
Albania,ALB,3023501,113FF,887568.0,1320785.0,0.6720003634202387
Albania,ALB,3061440,113FF,394565.0,1320785.0,0.2987352218566989
