code,usum_2017_total,usum_2023_total,share_change,share_2017_7,share_2023_7,share_diff_7,share_2017_8,share_2023_8,share_diff_8,share_2017_9,share_2023_9,share_diff_9,share_2017_13,share_2023_13,share_diff_13,share_2017_17,share_2023_17,share_diff_17,share_2017_21,share_2023_21,share_diff_21,share_2017_22,share_2023_22,share_diff_22,share_2017_25,share_2023_25,share_diff_25,share_2017_26,share_2023_26,share_diff_26,share_2017_27,share_2023_27,share_diff_27,share_2017_28,share_2023_28,share_diff_28,share_2017_30,share_2023_30,share_diff_30,share_2017_31,share_2023_31,share_diff_31,share_2017_33,share_2023_33,share_diff_33,share_2017_34,share_2023_34,share_diff_34,share_2017_36,share_2023_36,share_diff_36,share_2017_37,share_2023_37,share_diff_37,share_2017_41,share_2023_41,share_diff_41,share_2017_42,share_2023_42,share_diff_42,share_2017_43,share_2023_43,share_diff_43,share_2017_45,share_2023_45,share_diff_45,share_2017_46,share_2023_46,share_diff_46,share_2017_47,share_2023_47,share_diff_47,share_2017_49,share_2023_49,share_diff_49,share_2017_50,share_2023_50,share_diff_50,share_2017_51,share_2023_51,share_diff_51,share_2017_52,share_2023_52,share_diff_52,share_2017_54,share_2023_54,share_diff_54,share_2017_55,share_2023_55,share_diff_55,share_2017_57,share_2023_57,share_diff_57,share_2017_58,share_2023_58,share_diff_58,share_2017_59,share_2023_59,share_diff_59,share_2017_60,share_2023_60,share_diff_60,share_2017_61,share_2023_61,share_diff_61,share_2017_64,share_2023_64,share_diff_64,share_2017_65,share_2023_65,share_diff_65,share_2017_67,share_2023_67,share_diff_67,share_2017_68,share_2023_68,share_diff_68,share_2017_69,share_2023_69,share_diff_69,share_2017_70,share_2023_70,share_diff_70,share_2017_71,share_2023_71,share_diff_71,share_2017_77,share_2023_77,share_diff_77,share_2017_78,share_2023_78,share_diff_78,share_2017_80,share_2023_80,share_diff_80,share_2017_81,share_2023_81,share_diff_81,share_2017_82,share_2023_82,share_diff_82,share_2017_83,share_2023_83,share_diff_83,share_2017_84,share_2023_84,share_diff_84,share_2017_86,share_2023_86,share_diff_86,share_2017_87,share_2023_87,share_diff_87,share_2017_88,share_2023_88,share_diff_88,share_2017_89,share_2023_89,share_diff_89,share_2017_91,share_2023_91,share_diff_91,share_2017_92,share_2023_92,share_diff_92,share_2017_93,share_2023_93,share_diff_93,share_2017_94,share_2023_94,share_diff_94,share_2017_95,share_2023_95,share_diff_95,share_2017_97,share_2023_97,share_diff_97,share_2017_98,share_2023_98,share_diff_98,share_2017_100,share_2023_100,share_diff_100,share_2017_101,share_2023_101,share_diff_101,share_2017_102,share_2023_102,share_diff_102,share_2017_103,share_2023_103,share_diff_103,share_2017_106,share_2023_106,share_diff_106,share_2017_107,share_2023_107,share_diff_107,share_2017_108,share_2023_108,share_diff_108,share_2017_110,share_2023_110,share_diff_110,share_2017_111,share_2023_111,share_diff_111,share_2017_112,share_2023_112,share_diff_112,share_2017_115,share_2023_115,share_diff_115,share_2017_116,share_2023_116,share_diff_116,share_2017_118,share_2023_118,share_diff_118,share_2017_119,share_2023_119,share_diff_119,share_2017_122,share_2023_122,share_diff_122,share_2017_125,share_2023_125,share_diff_125,share_2017_127,share_2023_127,share_diff_127,share_2017_128,share_2023_128,share_diff_128,share_2017_129,share_2023_129,share_diff_129,share_2017_130,share_2023_130,share_diff_130,share_2017_132,share_2023_132,share_diff_132,share_2017_133,share_2023_133,share_diff_133,share_2017_134,share_2023_134,share_diff_134,share_2017_135,share_2023_135,share_diff_135,share_2017_136,share_2023_136,share_diff_136,share_2017_138,share_2023_138,share_diff_138,share_2017_139,share_2023_139,share_diff_139,share_2017_140,share_2023_140,share_diff_140,share_2017_141,share_2023_141,share_diff_141,share_2017_143,share_2023_143,share_diff_143,share_2017_144,share_2023_144,share_diff_144,share_2017_147,share_2023_147,share_diff_147,share_2017_148,share_2023_148,share_diff_148,share_2017_149,share_2023_149,share_diff_149,share_2017_155,share_2023_155,share_diff_155,share_2017_156,share_2023_156,share_diff_156,share_2017_161,share_2023_161,share_diff_161,share_2017_162,share_2023_162,share_diff_162,share_2017_163,share_2023_163,share_diff_163,share_2017_164,share_2023_164,share_diff_164,share_2017_167,share_2023_167,share_diff_167,share_2017_168,share_2023_168,share_diff_168,share_2017_170,share_2023_170,share_diff_170,share_2017_171,share_2023_171,share_diff_171,share_2017_174,share_2023_174,share_diff_174,share_2017_175,share_2023_175,share_diff_175,share_2017_177,share_2023_177,share_diff_177,share_2017_178,share_2023_178,share_diff_178,share_2017_180,share_2023_180,share_diff_180,share_2017_181,share_2023_181,share_diff_181,share_2017_184,share_2023_184,share_diff_184,share_2017_185,share_2023_185,share_diff_185,share_2017_186,share_2023_186,share_diff_186,share_2017_188,share_2023_188,share_diff_188,share_2017_189,share_2023_189,share_diff_189,share_2017_192,share_2023_192,share_diff_192,share_2017_195,share_2023_195,share_diff_195,share_2017_196,share_2023_196,share_diff_196,share_2017_197,share_2023_197,share_diff_197,share_2017_198,share_2023_198,share_diff_198,share_2017_201,share_2023_201,share_diff_201,share_2017_203,share_2023_203,share_diff_203,share_2017_204,share_2023_204,share_diff_204,share_2017_205,share_2023_205,share_diff_205,share_2017_206,share_2023_206,share_diff_206,share_2017_207,share_2023_207,share_diff_207,share_2017_208,share_2023_208,share_diff_208,share_2017_211,share_2023_211,share_diff_211,share_2017_212,share_2023_212,share_diff_212,share_2017_214,share_2023_214,share_diff_214,share_2017_215,share_2023_215,share_diff_215,share_2017_216,share_2023_216,share_diff_216,share_2017_217,share_2023_217,share_diff_217,share_2017_219,share_2023_219,share_diff_219,share_2017_220,share_2023_220,share_diff_220,share_2017_221,share_2023_221,share_diff_221,share_2017_222,share_2023_222,share_diff_222,share_2017_223,share_2023_223,share_diff_223,share_2017_227,share_2023_227,share_diff_227,share_2017_228,share_2023_228,share_diff_228,share_2017_229,share_2023_229,share_diff_229,share_2017_231,share_2023_231,share_diff_231,share_2017_232,share_2023_232,share_diff_232,share_2017_233,share_2023_233,share_diff_233,share_2017_239,share_2023_239,share_diff_239,share_2017_240,share_2023_240,share_diff_240,share_2017_242,share_2023_242,share_diff_242,share_2017_243,share_2023_243,share_diff_243,share_2017_244,share_2023_244,share_diff_244,share_2017_245,share_2023_245,share_diff_245,share_2017_246,share_2023_246,share_diff_246,share_2017_250,share_2023_250,share_diff_250,share_2017_251,share_2023_251,share_diff_251,share_2017_255,share_2023_255,share_diff_255,share_2017_256,share_2023_256,share_diff_256,share_2017_257,share_2023_257,share_diff_257,share_2017_259,share_2023_259,share_diff_259,share_2017_262,share_2023_262,share_diff_262,share_2017_263,share_2023_263,share_diff_263,share_2017_265,share_2023_265,share_diff_265,share_2017_266,share_2023_266,share_diff_266,share_2017_267,share_2023_267,share_diff_267,share_2017_268,share_2023_268,share_diff_268,share_2017_269,share_2023_269,share_diff_269,share_2017_271,share_2023_271,share_diff_271,share_2017_272,share_2023_272,share_diff_272,share_2017_276,share_2023_276,share_diff_276,share_2017_277,share_2023_277,share_diff_277,share_2017_278,share_2023_278,share_diff_278,share_2017_279,share_2023_279,share_diff_279,share_2017_283,share_2023_283,share_diff_283,share_2017_284,share_2023_284,share_diff_284,share_2017_285,share_2023_285,share_diff_285,share_2017_287,share_2023_287,share_diff_287,share_2017_288,share_2023_288,share_diff_288,share_2017_289,share_2023_289,share_diff_289,share_2017_292,share_2023_292,share_diff_292,share_2017_293,share_2023_293,share_diff_293,share_2017_295,share_2023_295,share_diff_295,share_2017_296,share_2023_296,share_diff_296,share_2017_297,share_2023_297,share_diff_297,share_2017_299,share_2023_299,share_diff_299,share_2017_301,share_2023_301,share_diff_301,share_2017_302,share_2023_302,share_diff_302,share_2017_303,share_2023_303,share_diff_303,share_2017_304,share_2023_304,share_diff_304,share_2017_305,share_2023_305,share_diff_305,share_2017_306,share_2023_306,share_diff_306,share_2017_309,share_2023_309,share_diff_309,share_2017_310,share_2023_310,share_diff_310,share_2017_312,share_2023_312,share_diff_312,share_2017_313,share_2023_313,share_diff_313,share_2017_314,share_2023_314,share_diff_314,share_2017_316,share_2023_316,share_diff_316,share_2017_318,share_2023_318,share_diff_318,share_2017_319,share_2023_319,share_diff_319,share_2017_320,share_2023_320,share_diff_320,share_2017_321,share_2023_321,share_diff_321,share_2017_322,share_2023_322,share_diff_322,share_2017_323,share_2023_323,share_diff_323,share_2017_324,share_2023_324,share_diff_324,share_2017_325,share_2023_325,share_diff_325,share_2017_326,share_2023_326,share_diff_326,share_2017_328,share_2023_328,share_diff_328,share_2017_329,share_2023_329,share_diff_329,share_2017_330,share_2023_330,share_diff_330,share_2017_331,share_2023_331,share_diff_331,share_2017_332,share_2023_332,share_diff_332,share_2017_335,share_2023_335,share_diff_335,share_2017_336,share_2023_336,share_diff_336,share_2017_337,share_2023_337,share_diff_337,share_2017_338,share_2023_338,share_diff_338,share_2017_342,share_2023_342,share_diff_342
713,210211.0,280291.00000000006,3.122502256758253e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2661991998515777,0.26619919985157764,5.551115123125783e-17,0.16504845131796148,0.16504845131796145,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5321224864540867,0.5321224864540864,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036629862376374216,0.03662986237637421,6.938893903907228e-18
623,241619.0,311447.99999999994,2.8449465006019636e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260447233040448,0.2604472330404481,1.1102230246251565e-16,0.5078739668651886,0.5078739668651887,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10636994607212182,0.10636994607212184,2.7755575615628914e-17,0.06119551856435131,0.06119551856435133,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020917229191412926,0.020917229191412933,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04319610626647739,0.0431961062664774,1.3877787807814457e-17
315AL,143632.0,180204.91467576797,2.1372335325120506e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009468642085329174,0.0009468642085329173,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010443355241171883,0.0001044335524117188,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013019382867327615,0.0013019382867327613,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013158627603876572,0.0013158627603876572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07880555864988303,0.07880555864988302,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39113150272919683,0.3911315027291967,1.1102230246251565e-16,0.2814344992759274,0.28143449927592734,5.551115123125783e-17,0.02150634955998663,0.021506349559986628,3.469446951953614e-18,0.0,0.0,0.0,0.0016987857858972932,0.0016987857858972927,4.336808689942018e-19,0.21538375849392893,0.2153837584939289,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002095633285061825,0.0020956332850618244,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002694385652222346,0.0026943856522223457,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0015804277598306783,0.001580427759830678,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
