Country,naics_2024,naics_2022_mapped,impVal,continent,hs_code_count,manual_bea_2024,manual_bea_2022,bea_2024,bea_2024_match_level,bea_2022,bea_2022_match_level,mapping_discrepancy
Portugal,326113,326113,16900953.0,Europe,27,,,326110,level_5,326110,level_5,both_mapped_same
Portugal,326121,326121,178332.0,Europe,4,,,326120,level_5,326120,level_5,both_mapped_same
Portugal,326122,326122,519677.0,Europe,6,,,326120,level_5,326120,level_5,both_mapped_same
Portugal,326150,326113,2042316.0,Europe,4,,,326150,level_5,326110,level_5,both_mapped_different
Portugal,326160,326160,3426249.0,Europe,2,,,326160,level_5,326160,level_5,both_mapped_same
Portugal,326191,326191,102063.0,Europe,2,,,326190,level_5,326190,level_5,both_mapped_same
Portugal,326191,326199,2575.0,Europe,1,,,326190,level_5,326190,level_5,both_mapped_same
Portugal,326199,314120,8802.0,Europe,1,,,326190,level_5,314120,level_5,both_mapped_different
Portugal,326199,326199,20666379.0,Europe,33,,,326190,level_5,326190,level_5,both_mapped_same
Portugal,326211,326211,402530556.0,Europe,17,,,326210,level_5,326210,level_5,both_mapped_same
Portugal,326212,326212,400.0,Europe,1,,,326210,level_5,326210,level_5,both_mapped_same
Portugal,326220,326220,6028566.0,Europe,22,,,326220,level_5,326220,level_5,both_mapped_same
Portugal,326291,326291,1280.0,Europe,1,,,326290,level_5,326290,level_5,both_mapped_same
Portugal,326291,326299,367.0,Europe,1,,,326290,level_5,326290,level_5,both_mapped_same
Portugal,326299,313320,3227.0,Europe,1,,,326290,level_5,313300,level_4,both_mapped_different
Portugal,326299,326299,1360639.0,Europe,15,,,326290,level_5,326290,level_5,both_mapped_same
Portugal,326299,337215,2328036.0,Europe,1,,,326290,level_5,337215,exact,both_mapped_different
Portugal,327110,327110,78645301.0,Europe,46,,,327100,level_4,327100,level_4,both_mapped_same
Portugal,327120,327120,14643148.0,Europe,35,,,327100,level_4,327100,level_4,both_mapped_same
Portugal,327211,327211,9104.0,Europe,1,,,327200,level_4,327200,level_4,both_mapped_same
Portugal,327212,327212,4923682.0,Europe,37,,,327200,level_4,327200,level_4,both_mapped_same
Portugal,327213,327213,2437888.0,Europe,14,,,327200,level_4,327200,level_4,both_mapped_same
Portugal,327215,327211,128199.0,Europe,2,,,327200,level_4,327200,level_4,both_mapped_same
Portugal,327215,327215,2691581.0,Europe,14,,,327200,level_4,327200,level_4,both_mapped_same
Portugal,327390,327390,1437727.0,Europe,2,,,327390,level_5,327390,level_5,both_mapped_same
Portugal,327410,327410,30576.0,Europe,1,,,327400,level_4,327400,level_4,both_mapped_same
Portugal,327910,327910,10608103.0,Europe,9,,,327910,level_5,327910,level_5,both_mapped_same
Portugal,327991,327120,66401.0,Europe,1,,,327991,exact,327100,level_4,both_mapped_different
Portugal,327991,327390,1827192.0,Europe,2,,,327991,exact,327390,level_5,both_mapped_different
Portugal,327991,327991,46046785.0,Europe,21,,,327991,exact,327991,exact,both_mapped_same
Portugal,327993,327993,133239.0,Europe,2,,,327993,exact,327993,exact,both_mapped_same
Portugal,327999,327999,71313.0,Europe,2,,,327999,exact,327999,exact,both_mapped_same
Portugal,331110,331110,71150048.0,Europe,24,,,331110,level_4,331110,level_4,both_mapped_same
Portugal,331210,331110,89416.0,Europe,4,,,331200,level_4,331110,level_4,both_mapped_different
Portugal,331222,331222,798405.0,Europe,5,,,331200,level_4,331200,level_4,both_mapped_same
Portugal,331318,331318,1853216.0,Europe,7,,,33131B,exact,33131B,exact,both_mapped_same
Portugal,331410,331410,2115885.0,Europe,2,,,331410,exact,331410,exact,both_mapped_same
Portugal,331410,332999,9951.0,Europe,1,,,331410,exact,332999,exact,both_mapped_different
Portugal,331420,331420,256877.0,Europe,4,,,331420,level_5,331420,level_5,both_mapped_same
Portugal,331491,331491,161059.0,Europe,5,,,331490,level_5,331490,level_5,both_mapped_same
Portugal,331512,331511,3649.0,Europe,1,,,331510,level_5,331510,level_5,both_mapped_same
Portugal,331512,331513,131092.0,Europe,1,,,331510,level_5,331510,level_5,both_mapped_same
Portugal,331523,331523,33024.0,Europe,1,,,331520,level_5,331520,level_5,both_mapped_same
Portugal,331529,331529,200000.0,Europe,1,,,331520,level_5,331520,level_5,both_mapped_same
Portugal,332111,332999,2065.0,Europe,1,,,33211A,exact,332999,exact,both_mapped_different
Portugal,332112,332999,8480.0,Europe,1,,,33211A,exact,332999,exact,both_mapped_different
Portugal,332119,332119,1457738.0,Europe,4,,,332119,exact,332119,exact,both_mapped_same
Portugal,332215,331511,10533.0,Europe,2,,,332200,level_4,331510,level_5,both_mapped_different
Portugal,332215,332215,5076461.0,Europe,50,,,332200,level_4,332200,level_4,both_mapped_same
Portugal,332215,332618,2030.0,Europe,1,,,332200,level_4,332600,level_4,both_mapped_different
Portugal,332215,332999,8339.0,Europe,1,,,332200,level_4,332999,exact,both_mapped_different
Portugal,332215,339910,6825.0,Europe,1,,,332200,level_4,339910,level_5,both_mapped_different
