Country,iso3,detail_code,impVal,continent,region,world_weight,regional_weight,world_denominator,regional_denominator
Austria,AUT,311420,11016505.0,Europe,Europe,0.0009672940096613745,0.004432513491627062,11388993305.0,2485385554.0
Austria,AUT,311513,9476127.0,Europe,Europe,0.004894726780733433,0.005802970224709092,1935986915.0,1632978739.0
Austria,AUT,311514,3820851.0,Europe,Europe,0.0015717995329346162,0.0054332480317099505,2430876788.0,703235151.0
Austria,AUT,31151A,25622.0,Europe,Europe,2.514814460160375e-05,4.0977214084503405e-05,1018842559.0,625274328.0
Austria,AUT,31161A,3425265.0,Europe,Europe,0.00016858916538361427,0.0023928548775552652,20317230898.0,1431455385.0
Austria,AUT,311700,18379.0,Europe,Europe,4.381871207048236e-06,3.532819122690312e-05,4194326837.0,520236088.0
Austria,AUT,311810,15717272.0,Europe,Europe,0.0015304243592990858,0.009193368343014515,10269878354.0,1709631488.0
Austria,AUT,3118A0,72640.0,Europe,Europe,5.219473729158221e-05,0.00012086076584875142,1391711191.0,601022172.0
Austria,AUT,311910,32477.0,Europe,Europe,1.720965252353944e-05,0.0004702227059116696,1887138625.0,69067273.0
Austria,AUT,311920,1833766.0,Europe,Europe,0.00040153284627488667,0.0009828960966170753,4566914057.0,1865676348.0
Austria,AUT,311930,28935910.0,Europe,Europe,0.009638928515505438,0.47363117814927125,3001984085.0,61093761.0
Austria,AUT,311940,630674.0,Europe,Europe,0.00016222972457378634,0.001125371315130017,3887536650.0,560414142.0
Austria,AUT,311990,12945271.0,Europe,Europe,0.0024471084456709927,0.01126771336133001,5290027511.0,1148881817.0
Austria,AUT,312110,159381623.0,Europe,Europe,0.04205571263586293,0.11923209228010938,3789773446.0,1336734263.0
Austria,AUT,312120,4602595.0,Europe,Europe,0.0005992873548176108,0.00388257004085174,7680113660.0,1185450604.0
Austria,AUT,312130,23395650.0,Europe,Europe,0.0027035158599147246,0.0033239646271974945,8653786851.0,7038477428.0
Austria,AUT,312140,8906295.0,Europe,Europe,0.0008369814529399468,0.0021650429458580874,10640970560.0,4113680524.0
Austria,AUT,313100,1506219.0,Europe,Europe,0.0020936128277039413,0.014661436494086124,719435313.0,102733385.0
Austria,AUT,313200,23460449.0,Europe,Europe,0.003484016299843339,0.015273684294969595,6733736866.0,1536004578.0
Austria,AUT,313300,3106768.0,Europe,Europe,0.0019895519206980052,0.013230109706197833,1561541555.0,234825566.0
Austria,AUT,314110,138960.0,Europe,Europe,4.26990873076848e-05,0.000611213465810304,3254402114.0,227351012.0
Austria,AUT,314120,1357125.0,Europe,Europe,0.00010137795757813357,0.003207921877537906,13386785771.0,423054255.0
Austria,AUT,314900,15899278.0,Europe,Europe,0.0019398708692867316,0.03525442189575165,8196049671.0,450986774.0
Austria,AUT,315000,8470414.0,Europe,Europe,0.00010427413702139998,0.002103701672923645,81232165923.0,4026433077.0
Austria,AUT,316000,20101269.0,Europe,Europe,0.000502220174497632,0.0031599046404316975,40024813858.0,6361353043.0
Austria,AUT,321100,107637170.0,Europe,Europe,0.014235257755498136,0.09695819961494385,7561308116.0,1110139941.0
Austria,AUT,321200,48753460.0,Europe,Europe,0.0057874371215677735,0.056496310677276916,8424015497.0,862949446.0
Austria,AUT,321910,9399500.0,Europe,Europe,0.0033970838447070317,0.03793050885427088,2766932001.0,247808434.0
Austria,AUT,3219A0,6675594.0,Europe,Europe,0.0015253613690148597,0.00831067090543134,4376401642.0,803255727.0
Austria,AUT,322110,900600.0,Europe,Europe,0.00020365102509584164,0.0019848235008814987,4422270890.0,453743116.0
Austria,AUT,322120,91244550.0,Europe,Europe,0.016125649580249108,0.053420302666800444,5658348803.0,1708050038.0
Austria,AUT,322130,3646951.0,Europe,Europe,0.0012996285871022958,0.0035037487286166606,2806148646.0,1040871159.0
Austria,AUT,322210,4684766.0,Europe,Europe,0.0017744345227911028,0.030880438147871902,2640145883.0,151706591.0
Austria,AUT,322220,11899543.0,Europe,Europe,0.002421524424773169,0.010158438404546041,4914071020.0,1171394906.0
Austria,AUT,322230,34664.0,Europe,Europe,7.929616754626874e-05,0.0017811554737439885,437145969.0,19461524.0
Austria,AUT,322291,27685.0,Europe,Europe,7.654704236630808e-06,0.00014133452453552286,3616730202.0,195882783.0
Austria,AUT,322299,1192382.0,Europe,Europe,0.0005778294482569988,0.003422440753510443,2063553534.0,348401064.0
Austria,AUT,323110,8890955.0,Europe,Europe,0.001318861863782393,0.007308477640890456,6741384556.0,1216526264.0
Austria,AUT,323120,669667.0,Europe,Europe,0.017663030326177102,0.029533632712193864,37913483.0,22674725.0
Austria,AUT,324110,1529276.0,Europe,Europe,2.592049077678616e-05,0.00010691725137296901,58998728580.0,14303360593.0
Austria,AUT,324121,2130724.0,Europe,Europe,0.011662703971864885,0.04017397300770062,182695540.0,53037423.0
Austria,AUT,324190,51234.0,Europe,Europe,0.0008345971859052281,0.0009845652476831901,61387698.0,52037181.0
Austria,AUT,325110,38209.0,Europe,Europe,3.425845566115044e-05,0.0011783567848712916,1115315891.0,32425663.0
Austria,AUT,325120,3357042.0,Europe,Europe,0.011632437777579776,0.12814328843704706,288593162.0,26197564.0
Austria,AUT,325130,8995459.0,Europe,Europe,0.0037491997554951286,0.012490900662666997,2399301074.0,720160959.0
Austria,AUT,325180,54351408.0,Europe,Europe,0.003407881166272623,0.008045560550501445,15948739216.0,6755453229.0
Austria,AUT,325190,111258225.0,Europe,Europe,0.0025282831749208813,0.00551695828442501,44005444526.0,20166588048.0
Austria,AUT,325211,64771700.0,Europe,Europe,0.003913238710967918,0.016710450281284928,16551941955.0,3876119369.0
Austria,AUT,3252A0,139138503.0,Europe,Europe,0.026575571622706216,0.08260751690610055,5235578936.0,1684332228.0
Austria,AUT,325310,847643.0,Europe,Europe,9.049117968013767e-05,0.0004725240825366072,9367133935.0,1793862009.0
Austria,AUT,325320,6767758.0,Europe,Europe,0.005205877366330865,0.013194638813295854,1300022556.0,512917261.0
Austria,AUT,325411,2272398.0,Europe,Europe,0.0001468485915490068,0.00021997845182741214,15474428294.0,10330093612.0
Austria,AUT,325412,1173531878.0,Europe,Europe,0.009788035356344702,0.013855975158181984,119894527888.0,84695004473.0
Austria,AUT,325413,1023991624.0,Europe,Europe,0.015918777779807193,0.022259918108227382,64326020387.0,46001589899.0
Austria,AUT,325414,1360925899.0,Europe,Europe,0.02604755350909783,0.03054201078544577,52247743671.0,44559145387.0
Austria,AUT,325510,5568875.0,Europe,Europe,0.0034595576114004466,0.008505015755868614,1609707259.0,654775389.0
Austria,AUT,325520,1426607.0,Europe,Europe,0.0011001602339350241,0.0022675737466050397,1296726564.0,629133673.0
Austria,AUT,325610,8975635.0,Europe,Europe,0.0014940540121436922,0.0070127275398774854,6007570628.0,1279906420.0
Austria,AUT,325620,3758759.0,Europe,Europe,0.0002335719427746848,0.00043269570299116233,16092510750.0,8686841524.0
Austria,AUT,325910,1347348.0,Europe,Europe,0.00017050653135915758,0.0020790005776740086,7902031607.0,648074856.0
Austria,AUT,3259A0,14117532.0,Europe,Europe,0.0014400473792150386,0.007866826692074941,9803519109.0,1794565020.0
Austria,AUT,326110,62684335.0,Europe,Europe,0.00483741867074674,0.030213800140291076,12958219924.0,2074692184.0
Austria,AUT,326120,16963502.0,Europe,Europe,0.007437654490634405,0.04400821440912643,2280759616.0,385462174.0
Austria,AUT,326160,17187859.0,Europe,Europe,0.014317661439754395,0.15878595446338434,1200465528.0,108245462.0
Austria,AUT,326190,122372661.0,Europe,Europe,0.0038483018436585126,0.044942572023839715,31799132701.0,2722867328.0
Austria,AUT,326210,488988.0,Europe,Europe,2.549413263758168e-05,0.00018214356654640168,19180413272.0,2684629544.0
Austria,AUT,326220,9549626.0,Europe,Europe,0.0018609112401932221,0.009551210889730198,5131693438.0,999834064.0
Austria,AUT,326290,8635979.0,Europe,Europe,0.0020947080535307088,0.010113522327395654,4122760203.0,853904181.0
Austria,AUT,327100,71966861.0,Europe,Europe,0.00898128979557111,0.033087307537191864,8012976158.0,2175059452.0
Austria,AUT,327200,29495375.0,Europe,Europe,0.003014278936569371,0.015625723986756955,9785217500.0,1887616537.0
Austria,AUT,327390,1106490.0,Europe,Europe,0.0011511934969890972,0.013133199525809469,961167695.0,84251366.0
Austria,AUT,327400,113643.0,Europe,Europe,0.0002798826814195721,0.018110954878234775,406037985.0,6274821.0
Austria,AUT,327910,86229591.0,Europe,Europe,0.04944506961181484,0.14063736785565917,1743947206.0,613134278.0
Austria,AUT,327991,24660.0,Europe,Europe,5.6688792499311014e-06,2.5289398866743272e-05,4350066197.0,975112146.0
Austria,AUT,327992,1467882.0,Europe,Europe,0.0029758108495234054,0.027044837441288595,493271271.0,54275867.0
Austria,AUT,327993,5904708.0,Europe,Europe,0.0058247166766039965,0.02844036495305805,1013733084.0,207617167.0
Austria,AUT,327999,23439210.0,Europe,Europe,0.022812155292421518,0.15289471843857189,1027487745.0,153302941.0
Austria,AUT,331110,569277130.0,Europe,Europe,0.01608458809488798,0.06882681130149115,35392708016.0,8271153628.0
Austria,AUT,331200,21626899.0,Europe,Europe,0.008916893164864487,0.0537880572272086,2425385008.0,402076225.0
Austria,AUT,331313,176670.0,Europe,Europe,1.9180080418536907e-05,0.0009174219932052405,9211118835.0,192572231.0
Austria,AUT,331314,2833130.0,Europe,Europe,0.0014028729175372128,0.0834587808837081,2019520061.0,33946458.0
Austria,AUT,33131B,156152464.0,Europe,Europe,0.021614163944224232,0.11143732381164681,7224543332.0,1401258202.0
Austria,AUT,331410,5801066.0,Europe,Europe,0.0001554747978983375,0.0009214736537980198,37311937873.0,6295422529.0
Austria,AUT,331420,50244899.0,Europe,Europe,0.008152049140345325,0.04490155708591288,6163468612.0,1119001261.0
Austria,AUT,331490,96399880.0,Europe,Europe,0.004194256531351347,0.006795232372245584,22983782532.0,14186399334.0
Austria,AUT,331510,32440717.0,Europe,Europe,0.017695211329565315,0.08411472648704653,1833304864.0,385672264.0
Austria,AUT,331520,75175.0,Europe,Europe,0.0007042983296610667,0.009125003504948137,106737439.0,8238353.0
Austria,AUT,332119,7120760.0,Europe,Europe,0.006944688235718258,0.027331651436533193,1025353444.0,260531641.0
Austria,AUT,33211A,174061.0,Europe,Europe,0.001209759776491389,0.00959393990136146,143880631.0,18142807.0
Austria,AUT,332200,56688222.0,Europe,Europe,0.005172950565428631,0.03226456015216938,10958585682.0,1756981088.0
Austria,AUT,332310,58563307.0,Europe,Europe,0.006688829241431943,0.02676443352864959,8755389753.0,2188101868.0
Austria,AUT,332320,24543557.0,Europe,Europe,0.007450457443986731,0.044345589712655085,3294234909.0,553461058.0
Austria,AUT,332410,7749049.0,Europe,Europe,0.0023902982773653077,0.00665216571813713,3241875323.0,1164891154.0
Austria,AUT,332420,27531220.0,Europe,Europe,0.013489523570008757,0.062231531749293446,2040933459.0,442399845.0
Austria,AUT,332430,12209535.0,Europe,Europe,0.004950327182137944,0.062283486817473435,2466409704.0,196031655.0
Austria,AUT,332500,146637590.0,Europe,Europe,0.014462460294601444,0.1290804028838469,10139187041.0,1136017449.0
Austria,AUT,332600,38094763.0,Europe,Europe,0.009912643599808356,0.049059235812426966,3843047782.0,776505430.0
Austria,AUT,332720,17070712.0,Europe,Europe,0.002402047027295621,0.012654604743205568,7106735133.0,1348972358.0
Austria,AUT,332913,123931.0,Europe,Europe,8.172373861063633e-05,0.0008644914243847214,1516462684.0,143357119.0
Austria,AUT,33291A,126825091.0,Europe,Europe,0.00624026819341384,0.021669661697104905,20323660309.0,5852656713.0
Austria,AUT,332991,88829381.0,Europe,Europe,0.019757219965644543,0.06324986389596088,4496046567.0,1404420113.0
Austria,AUT,332999,71780227.0,Europe,Europe,0.004668730841331615,0.028597694667840196,15374676639.0,2510000468.0
Austria,AUT,33299A,291370177.0,Europe,Europe,0.07235989335955709,0.1295576129644554,4026680575.0,2248962221.0
Austria,AUT,333111,102147702.0,Europe,Europe,0.007705224256774221,0.018626067787882027,13256940823.0,5484125966.0
Austria,AUT,333112,5992222.0,Europe,Europe,0.002772521118926099,0.060190752616091324,2161289939.0,99553864.0
Austria,AUT,333120,772383154.0,Europe,Europe,0.023637935674665378,0.07507620549532401,32675575593.0,10287988703.0
Austria,AUT,333130,100947864.0,Europe,Europe,0.031955305057312595,0.08089364613746747,3159033025.0,1247908443.0
Austria,AUT,333242,393703909.0,Europe,Europe,0.019323024634045446,0.10679197995820933,20374859343.0,3686643034.0
Austria,AUT,33329A,522650790.0,Europe,Europe,0.0345670191857322,0.06089035340219083,15119926517.0,8583474406.0
Austria,AUT,333314,60659306.0,Europe,Europe,0.00940900395892171,0.04174661336101332,6446942340.0,1453035375.0
Austria,AUT,333316,22037165.0,Europe,Europe,0.010231550421353885,0.03427979623794925,2153844148.0,642861610.0
Austria,AUT,333318,11277705.0,Europe,Europe,0.002368483314404933,0.007387864726830703,4761572493.0,1526517528.0
Austria,AUT,333413,23855521.0,Europe,Europe,0.005229673268512656,0.016643082237708846,4561570059.0,1433359558.0
Austria,AUT,333414,9203255.0,Europe,Europe,0.004905848548473251,0.017307526121623368,1875976176.0,531748728.0
Austria,AUT,333415,31867973.0,Europe,Europe,0.0016347992506469094,0.02675349309153125,19493508446.0,1191170547.0
Austria,AUT,333511,36503133.0,Europe,Europe,0.015972502912436563,0.06951468755652701,2285373382.0,525113962.0
Austria,AUT,333514,2856054.0,Europe,Europe,0.004346599126257563,0.018111610843733857,657077848.0,157691882.0
Austria,AUT,333517,223418260.0,Europe,Europe,0.025563852619261838,0.05901241094788591,8739616181.0,3785953775.0
Austria,AUT,33351B,79264251.0,Europe,Europe,0.015895691718328307,0.03268330303125646,4986524173.0,2425221555.0
Austria,AUT,333611,25027590.0,Europe,Europe,0.0046283652973178645,0.008797828019573935,5407436188.0,2844746447.0
Austria,AUT,333612,24145170.0,Europe,Europe,0.005008068253310801,0.011407960948367275,4821254180.0,2116519342.0
Austria,AUT,333613,24588202.0,Europe,Europe,0.007444000593550933,0.01920963995126532,3303089742.0,1279992861.0
Austria,AUT,333618,422217726.0,Europe,Europe,0.02890410071545541,0.09120929095063572,14607537185.0,4629108741.0
Austria,AUT,333912,50080610.0,Europe,Europe,0.005642051477947491,0.016408151562538102,8876312135.0,3052178657.0
Austria,AUT,333914,61592012.0,Europe,Europe,0.009459041544677204,0.029265290761259874,6511443227.0,2104609604.0
Austria,AUT,333920,462116720.0,Europe,Europe,0.026575011976492088,0.06388659998798088,17389144374.0,7233390415.0
Austria,AUT,333991,92602839.0,Europe,Europe,0.01348341574873138,0.10627216827134289,6867906525.0,871374326.0
Austria,AUT,333993,21866049.0,Europe,Europe,0.004362482558343621,0.005988447928605556,5012294882.0,3651371651.0
Austria,AUT,333994,38330465.0,Europe,Europe,0.02480176806184884,0.04628264256584708,1545473085.0,828182292.0
Austria,AUT,33399A,353737379.0,Europe,Europe,0.013720675874945031,0.036286784193070985,25781337758.0,9748380488.0
Austria,AUT,33399B,20514320.0,Europe,Europe,0.002734677142361475,0.007667739024643892,7501550981.0,2675406653.0
Austria,AUT,334111,23221077.0,Europe,Europe,0.00020621676182683732,0.011145724099083588,112605186864.0,2083406766.0
Austria,AUT,334112,2770523.0,Europe,Europe,0.0002896295764437144,0.011759556423621453,9565746130.0,235597577.0
Austria,AUT,334118,32928439.0,Europe,Europe,0.0010349210093854471,0.020784709346656674,31817345190.0,1584262664.0
Austria,AUT,334210,179939.0,Europe,Europe,0.00015851270094171003,0.0033992662538923695,1135170866.0,52934659.0
Austria,AUT,334220,45410104.0,Europe,Europe,0.00038397624967616447,0.011959512980607856,118262793697.0,3796986054.0
Austria,AUT,334290,14807974.0,Europe,Europe,0.00795091951052911,0.053727233208225485,1862422828.0,275613932.0
Austria,AUT,334300,13991294.0,Europe,Europe,0.000356235323206059,0.007633518133917779,39275425789.0,1832876238.0
Austria,AUT,334413,326331137.0,Europe,Europe,0.006126718296265198,0.06221480355032339,53263610504.0,5245232941.0
Austria,AUT,334418,9394411.0,Europe,Europe,0.0001831956542696807,0.013639144931959325,51280752469.0,688782988.0
Austria,AUT,33441A,100630438.0,Europe,Europe,0.0037765126575819733,0.023198450052435232,26646392353.0,4337808680.0
Austria,AUT,334510,47781644.0,Europe,Europe,0.0022578691903968016,0.005669753547364182,21162272909.0,8427464016.0
Austria,AUT,334511,31174318.0,Europe,Europe,0.0043971060260775095,0.013473330361978687,7089735343.0,2313779679.0
Austria,AUT,334512,407445.0,Europe,Europe,0.00025511408569861343,0.0033799305201525137,1597108991.0,120548336.0
Austria,AUT,334513,39813171.0,Europe,Europe,0.0044863368806686765,0.014088789074774429,8874315964.0,2825876006.0
Austria,AUT,334514,154565.0,Europe,Europe,6.042026440026537e-05,0.0005796693348445052,2558164906.0,266643396.0
Austria,AUT,334515,81374244.0,Europe,Europe,0.007937808333964184,0.023855804968788395,10251475039.0,3411087746.0
Austria,AUT,334516,95603909.0,Europe,Europe,0.011517708574385393,0.023279230645989253,8300601494.0,4106832844.0
Austria,AUT,334517,36050080.0,Europe,Europe,0.007926066649838744,0.012707292653317015,4548293825.0,2836959924.0
Austria,AUT,33451A,49564604.0,Europe,Europe,0.004989085153857594,0.006407199113378548,9934607743.0,7735767708.0
Austria,AUT,334610,45460603.0,Europe,Europe,0.0023686095918408886,0.09632192815822367,19192948959.0,471965251.0
Austria,AUT,335110,367315.0,Europe,Europe,0.0004866354309292438,0.0012364067085502953,754805295.0,297082665.0
Austria,AUT,335120,11116302.0,Europe,Europe,0.0009246232664505267,0.015331507521211749,12022520310.0,725062554.0
Austria,AUT,335210,1924713.0,Europe,Europe,0.00010681924680544326,0.0018395492288988966,18018410142.0,1046296000.0
Austria,AUT,335220,12178957.0,Europe,Europe,0.0005137139115152743,0.009294206366522704,23707664377.0,1310381599.0
Austria,AUT,335311,261603985.0,Europe,Europe,0.03133070440758589,0.19923376667845297,8349763912.0,1313050440.0
Austria,AUT,335312,204356201.0,Europe,Europe,0.010866221539468202,0.04749882842122139,18806555734.0,4302341927.0
Austria,AUT,335313,78133125.0,Europe,Europe,0.003676576613311537,0.017937133888724723,21251597129.0,4355942565.0
Austria,AUT,335314,65133040.0,Europe,Europe,0.007612585968204816,0.02797332365545889,8555967745.0,2328398327.0
Austria,AUT,335911,30988748.0,Europe,Europe,0.0009702544499016162,0.00939797366673461,31938784721.0,3297386128.0
Austria,AUT,335912,257243.0,Europe,Europe,0.00021530510459491481,0.001382230694546328,1194783563.0,186107139.0
Austria,AUT,335920,22204906.0,Europe,Europe,0.00143274319751146,0.014385204692731605,15498175834.0,1543593329.0
Austria,AUT,335930,28070700.0,Europe,Europe,0.0032141591460010145,0.01533175460616456,8733450562.0,1830886335.0
Austria,AUT,335991,10331149.0,Europe,Europe,0.007671774317663977,0.019265104790262527,1346644019.0,536262279.0
Austria,AUT,335999,43105838.0,Europe,Europe,0.0012692915661566971,0.011798311526797983,33960548663.0,3653559910.0
Austria,AUT,336111,1789519395.0,Europe,Europe,0.008536833607261336,0.03332240756966291,209623319058.0,53703184299.0
Austria,AUT,336112,15500.0,Europe,Europe,4.628957614486229e-07,6.807076482124306e-05,33484860504.0,227704214.0
Austria,AUT,336120,4627160.0,Europe,Europe,0.0002290692804895147,0.009253869244029123,20199827712.0,500024355.0
Austria,AUT,336212,205440.0,Europe,Europe,5.9483789081067305e-05,0.002276906977477473,3453714082.0,90227665.0
Austria,AUT,336214,107741.0,Europe,Europe,0.00011345334446735491,0.0017589823713693223,949650277.0,61251893.0
Austria,AUT,336310,706488692.0,Europe,Europe,0.03423838884349936,0.16101691500444273,20634402373.0,4387667544.0
Austria,AUT,336320,38103718.0,Europe,Europe,0.001418883477499146,0.022011669865679453,26854719647.0,1731068939.0
Austria,AUT,336350,47842352.0,Europe,Europe,0.004128251385751732,0.042918770825889435,11589011310.0,1114718597.0
Austria,AUT,336360,1193670.0,Europe,Europe,0.00014578125139146463,0.0013545170093756855,8188089954.0,881251392.0
Austria,AUT,336370,844738.0,Europe,Europe,0.0007623082456305204,0.011550120681504402,1108131789.0,73136725.0
Austria,AUT,336390,210207957.0,Europe,Europe,0.004222158204139747,0.048250104513815575,49786849956.0,4356632159.0
Austria,AUT,3363A0,78718218.0,Europe,Europe,0.002622756744344574,0.018310515761814306,30013541351.0,4299071584.0
Austria,AUT,336411,64526849.0,Europe,Europe,0.003484898741856723,0.006634825979985886,18516133116.0,9725477231.0
Austria,AUT,336412,28546469.0,Europe,Europe,0.001043380409229942,0.0019121731845188564,27359598424.0,14928809394.0
Austria,AUT,336413,188942355.0,Europe,Europe,0.01205813115353089,0.024546033102961606,15669290091.0,7697470064.0
Austria,AUT,33641A,8576781.0,Europe,Europe,0.010565189714675351,0.017457168627499863,811796213.0,491304242.0
Austria,AUT,336500,53936748.0,Europe,Europe,0.03272268486857191,0.1884319217303445,1648298366.0,286239972.0
Austria,AUT,336611,24455.0,Europe,Europe,2.964503350844022e-05,0.00017185200247497805,824927386.0,142302677.0
Austria,AUT,336612,1109444.0,Europe,Europe,0.000412913442166462,0.0006616227839818827,2686868207.0,1676852773.0
Austria,AUT,336991,325164866.0,Europe,Europe,0.053230501309869734,0.25717630603586344,6108619269.0,1264365567.0
Austria,AUT,336992,5200.0,Europe,Europe,1.0489765793143254e-05,2.882149670398195e-05,495721268.0,180420887.0
Austria,AUT,336999,376139.0,Europe,Europe,0.00010314059473592176,0.006911908435474322,3646857001.0,54418979.0
Austria,AUT,337110,615610.0,Europe,Europe,0.0002796427368775704,0.003597229878807227,2201416017.0,171134462.0
Austria,AUT,337121,466508.0,Europe,Europe,7.271422231609745e-05,0.0011597952343411484,6415636242.0,402233072.0
Austria,AUT,337122,665613.0,Europe,Europe,0.00012782820513609132,0.0010315665952392043,5207090245.0,645244818.0
Austria,AUT,337127,21492805.0,Europe,Europe,0.0013661791584039424,0.010647253623929655,15732054517.0,2018624310.0
Austria,AUT,33712N,519628.0,Europe,Europe,7.848812340946954e-05,0.0016149075959326336,6620466606.0,321769494.0
Austria,AUT,337215,25773216.0,Europe,Europe,0.0037783771165034517,0.024239473973908934,6821239703.0,1063274559.0
Austria,AUT,33721A,295101.0,Europe,Europe,0.00016487372941274573,0.0013023801877177622,1789860647.0,226585910.0
Austria,AUT,337900,365470.0,Europe,Europe,0.00012857391743607616,0.003097433728652279,2842489420.0,117991225.0
Austria,AUT,339112,31091947.0,Europe,Europe,0.001244794356672294,0.004374382111494096,24977577086.0,7107734580.0
Austria,AUT,339113,212836506.0,Europe,Europe,0.009113592879259828,0.024179017552255034,23353743010.0,8802529116.0
Austria,AUT,339114,53724102.0,Europe,Europe,0.025711944339311264,0.04189150346239317,2089460886.0,1282458197.0
Austria,AUT,339115,33310637.0,Europe,Europe,0.0050359690849381515,0.013999714680259612,6614543584.0,2379379706.0
Austria,AUT,339116,300772.0,Europe,Europe,0.00044339722262467396,0.0008882308648489638,678335327.0,338619172.0
Austria,AUT,339910,112671084.0,Europe,Europe,0.00308184582811732,0.01412606092258655,36559610793.0,7976114829.0
Austria,AUT,339920,53375106.0,Europe,Europe,0.005558211460127102,0.08627897200704317,9602928277.0,618634005.0
Austria,AUT,339930,22616133.0,Europe,Europe,0.0008629449174676555,0.04446277900733533,26208084134.0,508653159.0
Austria,AUT,339940,7976430.0,Europe,Europe,0.003850364364748653,0.03377055990072871,2071603943.0,236194781.0
Austria,AUT,339950,253447.0,Europe,Europe,0.0007500809576147895,0.007909050676129637,337892860.0,32045186.0
Austria,AUT,339990,78610191.0,Europe,Europe,0.0038755070605401088,0.03172845162045444,20283846674.0,2477593043.0
Austria,AUT,S00300,484917821.0,Europe,Europe,0.0033056968546159647,0.008454295426123692,146691557734.0,57357567551.0
Azerbaijan,AZE,1111A0,2294.0,Asia,RoAsia,2.1026741507371976e-06,1.7603036292020313e-05,1090991678.0,130318427.0
Azerbaijan,AZE,111200,84930.0,Asia,RoAsia,8.646970526204541e-06,0.0006632432341127025,9821937029.0,128052569.0
Azerbaijan,AZE,111400,10881.0,Asia,RoAsia,1.3306361539455888e-06,6.529620527451476e-05,8177291717.0,166640618.0
Azerbaijan,AZE,112A00,3000.0,Asia,RoAsia,2.80066069998215e-07,8.990341480158421e-07,10711758122.0,3336914406.0
Azerbaijan,AZE,2123A0,5015.0,Asia,RoAsia,2.2447693861998246e-06,2.2880149161600617e-05,2234082499.0,219185634.0
Azerbaijan,AZE,311111,4560.0,Asia,RoAsia,2.1532927554285625e-06,4.119477212034956e-06,2117686965.0,1106936576.0
Azerbaijan,AZE,311224,395296.0,Asia,RoAsia,2.9200423829626134e-05,0.00011018106477855934,13537337756.0,3587694499.0
Azerbaijan,AZE,311300,23321.0,Asia,RoAsia,1.8344503857549974e-06,1.5557818971419933e-05,12712799529.0,1498989032.0
Azerbaijan,AZE,311420,685141.0,Asia,RoAsia,6.01581704064405e-05,0.0002497700625205919,11388993305.0,2743086954.0
Azerbaijan,AZE,31161A,1839025.0,Asia,RoAsia,9.051553379653873e-05,0.00026999883214246125,20317230898.0,6811233165.0
Azerbaijan,AZE,311700,272430.0,Asia,RoAsia,6.495201985614837e-05,0.00011644293298100899,4194326837.0,2339600979.0
Azerbaijan,AZE,311810,24516.0,Asia,RoAsia,2.3871753057767524e-06,2.7853157743373152e-05,10269878354.0,880187454.0
Azerbaijan,AZE,311910,6947.0,Asia,RoAsia,3.6812345992865257e-06,1.2330449967565433e-05,1887138625.0,563401986.0
Azerbaijan,AZE,311920,51419.0,Asia,RoAsia,1.1259025100589931e-05,0.00010531095588609689,4566914057.0,488258791.0
Azerbaijan,AZE,311940,13057.0,Asia,RoAsia,3.358682161877496e-06,9.227870948307476e-06,3887536650.0,1414952601.0
Azerbaijan,AZE,311990,144972.0,Asia,RoAsia,2.740477241347942e-05,9.527324806148493e-05,5290027511.0,1521644354.0
Azerbaijan,AZE,312110,104090.0,Asia,RoAsia,2.7466021777598365e-05,0.0001967978492379189,3789773446.0,528918382.0
Azerbaijan,AZE,312120,2352.0,Asia,RoAsia,3.0624546772658047e-07,8.708891633950622e-05,7680113660.0,27006881.0
Azerbaijan,AZE,312130,6547.0,Asia,RoAsia,7.56547406670116e-07,7.81191986882208e-06,8653786851.0,838078233.0
Azerbaijan,AZE,312140,5280.0,Asia,RoAsia,4.96195339534893e-07,6.115044061150858e-05,10640970560.0,86344431.0
Azerbaijan,AZE,314110,38162.0,Asia,RoAsia,1.1726270652244297e-05,1.5707393548676212e-05,3254402114.0,2429556494.0
Azerbaijan,AZE,314900,24884.0,Asia,RoAsia,3.036096778188986e-06,1.0446420614704819e-05,8196049671.0,2382059934.0
Azerbaijan,AZE,315000,28915.0,Asia,RoAsia,3.5595505390572176e-07,6.401589319177456e-07,81232165923.0,45168470763.0
Azerbaijan,AZE,321200,315587.0,Asia,RoAsia,3.746277533705729e-05,0.00018786626654210303,8424015497.0,1679849213.0
Azerbaijan,AZE,321910,610922.0,Asia,RoAsia,0.00022079400569988925,0.0011396706868792256,2766932001.0,536051341.0
Azerbaijan,AZE,323110,471530.0,Asia,RoAsia,6.994557217186587e-05,0.00043912410712925473,6741384556.0,1073796661.0
Azerbaijan,AZE,325310,1999026.0,Asia,RoAsia,0.0002134084997472602,0.0009923879921246563,9367133935.0,2014359319.0
Azerbaijan,AZE,325620,3646.0,Asia,RoAsia,2.2656501876191072e-07,1.0944249813448643e-06,16092510750.0,3331429803.0
Azerbaijan,AZE,3259A0,28221.0,Asia,RoAsia,2.87866017153902e-06,1.0920186811741427e-05,9803519109.0,2584296449.0
Azerbaijan,AZE,326120,555.0,Asia,RoAsia,2.433399802883918e-07,2.254782472846995e-06,2280759616.0,246143478.0
Azerbaijan,AZE,326190,80132.0,Asia,RoAsia,2.5199429416350105e-06,1.257674398212496e-05,31799132701.0,6371442411.0
