Country,iso3,summary_code,impVal,continent,region,world_weight,regional_weight,world_denominator,regional_denominator
Bolivia,BOL,325,17555683.0,South America,RoWorld,4.491473929618644e-05,0.0033330448983626693,390866857408.0,5267160670.0
Bolivia,BOL,326,11163.0,South America,RoWorld,1.455914762444558e-07,5.588332174767729e-06,76673444682.0,1997554843.0
Bolivia,BOL,327,39080.0,South America,RoWorld,1.3170711655905662e-06,2.8585389100329988e-05,29671897025.0,1367131994.0
Bolivia,BOL,331,268901235.0,South America,RoWorld,0.00215686074174426,0.012829503600312556,124672506572.0,20959597766.0
Bolivia,BOL,332,116546.0,South America,RoWorld,1.1801748969933098e-06,6.251610659663143e-05,98753159635.0,1864255571.0
Bolivia,BOL,333,526995.0,South America,RoWorld,2.1051640420721117e-06,0.0001523153628558603,250334410748.0,3459893934.0
Bolivia,BOL,334,2817987.0,South America,RoWorld,5.226000802344969e-06,0.0006648701118586105,539224371863.0,4238402283.0
Bolivia,BOL,335,229379.0,South America,RoWorld,1.123637545539204e-06,7.411085869723992e-05,204139672006.0,3095079507.0
Bolivia,BOL,3361MV,797687.0,South America,RoWorld,1.9140819014739263e-06,0.0002800885500705793,416746534924.0,2847981468.0
Bolivia,BOL,3364OT,21640.0,South America,RoWorld,2.781156433205268e-07,9.578108220613078e-06,77809359235.0,2259318803.0
Bolivia,BOL,337,7367350.0,South America,RoWorld,0.0001546779509777715,0.0173383696860904,47630253397.0,424915960.0
Bolivia,BOL,339,7523176.0,South America,RoWorld,4.924265528078513e-05,0.0010025938044839113,152777626574.0,7503712836.0
Bolivia,BOL,Other,32885825.0,South America,RoWorld,0.00022418348750261966,0.003683513315514666,146691557734.0,8927842031.0
Bosnia and Herzegovina,BIH,111CA,9468.0,Europe,Europe,1.4776503754640169e-07,2.728318034749572e-06,64074696946.0,3470269917.0
Bosnia and Herzegovina,BIH,212,635645.0,Europe,Europe,0.00011949500905547502,0.0013757632429383941,5319427188.0,462030806.0
Bosnia and Herzegovina,BIH,311FT,4218018.0,Europe,Europe,2.8477437292442706e-05,0.00011968326196189464,148117892656.0,35243173781.0
Bosnia and Herzegovina,BIH,313TT,1560054.0,Europe,Europe,4.608461079940305e-05,0.0005243957307234676,33851951290.0,2974955570.0
Bosnia and Herzegovina,BIH,315AL,27427734.0,Europe,Europe,0.000226195094497131,0.002640383011659466,121256979781.0,10387786120.0
Bosnia and Herzegovina,BIH,321,1207209.0,Europe,Europe,5.2195377649380305e-05,0.0003991890559916768,23128657256.0,3024153548.0
Bosnia and Herzegovina,BIH,322,59591.0,Europe,Europe,2.2437709524050987e-06,1.1708590055261733e-05,26558414947.0,5089511181.0
Bosnia and Herzegovina,BIH,323,971574.0,Europe,Europe,0.00014331483796858042,0.0007840326215233516,6779298039.0,1239200989.0
Bosnia and Herzegovina,BIH,325,7113965.0,Europe,Europe,1.8200481481534782e-05,3.0291889392022898e-05,390866857408.0,234847186583.0
Bosnia and Herzegovina,BIH,326,1405442.0,Europe,Europe,1.8330231618378613e-05,0.00014298008105161026,76673444682.0,9829634937.0
Bosnia and Herzegovina,BIH,327,403743.0,Europe,Europe,1.3606915650179937e-05,6.335038358407541e-05,29671897025.0,6373173723.0
Bosnia and Herzegovina,BIH,331,431861.0,Europe,Europe,3.463963401991879e-06,1.3372073019987917e-05,124672506572.0,32295740485.0
Bosnia and Herzegovina,BIH,332,70699561.0,Europe,Europe,0.0007159220146607109,0.0032134071013362763,98753159635.0,22001432987.0
Bosnia and Herzegovina,BIH,333,15706393.0,Europe,Europe,6.27416460768188e-05,0.00018676379967980726,250334410748.0,84097630413.0
Bosnia and Herzegovina,BIH,334,2702504.0,Europe,Europe,5.011835779349049e-06,5.132919395338762e-05,539224371863.0,52650427405.0
Bosnia and Herzegovina,BIH,335,5976897.0,Europe,Europe,2.9278468713442086e-05,0.00022363310861046005,204139672006.0,26726351197.0
Bosnia and Herzegovina,BIH,3361MV,10473297.0,Europe,Europe,2.5131095575659587e-05,0.00014647013402865916,416746534924.0,71504659086.0
Bosnia and Herzegovina,BIH,3364OT,3154562.0,Europe,Europe,4.054219223773049e-05,8.645470033551995e-05,77809359235.0,36488033476.0
Bosnia and Herzegovina,BIH,337,12373688.0,Europe,Europe,0.00025978631473708174,0.0024912506807498024,47630253397.0,4966857850.0
Bosnia and Herzegovina,BIH,339,8260346.0,Europe,Europe,5.406777278346437e-05,0.0002600868231297179,152777626574.0,31759955774.0
Bosnia and Herzegovina,BIH,Other,4298032.0,Europe,Europe,2.9299791115407913e-05,7.493400057766338e-05,146691557734.0,57357567551.0
Brazil,BRA,111CA,2474744843.0,South America,RoWorld,0.03862280995391413,0.11010628016970196,64074696946.0,22475964488.0
Brazil,BRA,113FF,243741589.0,South America,RoWorld,0.015273630452890086,0.08485723077410778,15958326984.0,2872372652.0
Brazil,BRA,211,6481091614.0,South America,RoWorld,0.038802505302264007,0.2163596758285182,167027658743.0,29955173436.0
Brazil,BRA,212,472998843.0,South America,RoWorld,0.08891913100474982,0.2537784832786794,5319427188.0,1863825636.0
Brazil,BRA,311FT,4848197578.0,South America,RoWorld,0.032732018333934944,0.30428587613121116,148117892656.0,15933035209.0
Brazil,BRA,313TT,47918587.0,South America,RoWorld,0.0014155339699474087,0.10561814534802964,33851951290.0,453696539.0
Brazil,BRA,315AL,341378801.0,South America,RoWorld,0.002815333200749004,0.03329545431040174,121256979781.0,10253015256.0
Brazil,BRA,321,1550175849.0,South America,RoWorld,0.06702403134958713,0.5163931370408138,23128657256.0,3001929611.0
Brazil,BRA,322,2087064128.0,South America,RoWorld,0.07858391143315395,0.7993120759459696,26558414947.0,2611075437.0
Brazil,BRA,323,14118064.0,South America,RoWorld,0.0020825259368715595,0.2350075383344946,6779298039.0,60074941.0
Brazil,BRA,324,2085949071.0,South America,RoWorld,0.03487077726167352,0.4045600118361246,59819402801.0,5156093064.0
Brazil,BRA,325,1796886313.0,South America,RoWorld,0.0045971825928550125,0.34114894638290955,390866857408.0,5267160670.0
Brazil,BRA,326,529085594.0,South America,RoWorld,0.00690050637733,0.2648666172315951,76673444682.0,1997554843.0
Brazil,BRA,327,964920857.0,South America,RoWorld,0.03251968878791295,0.7057993384945974,29671897025.0,1367131994.0
Brazil,BRA,331,6450765993.0,South America,RoWorld,0.05174168844736107,0.30777145940578254,124672506572.0,20959597766.0
Brazil,BRA,332,804221578.0,South America,RoWorld,0.008143755409674696,0.4313901969828149,98753159635.0,1864255571.0
Brazil,BRA,333,2916711669.0,South America,RoWorld,0.011651261447776421,0.8430060934347706,250334410748.0,3459893934.0
Brazil,BRA,334,292229935.0,South America,RoWorld,0.0005419449680850969,0.0689481355208113,539224371863.0,4238402283.0
Brazil,BRA,335,1147427025.0,South America,RoWorld,0.00562079390901674,0.3707261872933851,204139672006.0,3095079507.0
Brazil,BRA,3361MV,635553152.0,South America,RoWorld,0.0015250352402231796,0.22315915996683724,416746534924.0,2847981468.0
Brazil,BRA,3364OT,2195531240.0,South America,RoWorld,0.02821680144375758,0.9717669047346038,77809359235.0,2259318803.0
Brazil,BRA,337,242309002.0,South America,RoWorld,0.005087291893669872,0.5702515904556751,47630253397.0,424915960.0
Brazil,BRA,339,661101869.0,South America,RoWorld,0.004327216516089717,0.08810330078574985,152777626574.0,7503712836.0
Brazil,BRA,Other,3032200427.0,South America,RoWorld,0.02067058577766538,0.33963419339985407,146691557734.0,8927842031.0
British Virgin Islands,VGB,311FT,5540.0,North America,RoWorld,3.740263853784706e-08,3.477052505897089e-07,148117892656.0,15933035209.0
British Virgin Islands,VGB,315AL,93848.0,North America,RoWorld,7.739595705706768e-07,9.153209827234066e-06,121256979781.0,10253015256.0
British Virgin Islands,VGB,322,12582.0,North America,RoWorld,4.73748151955177e-07,4.818704133058719e-06,26558414947.0,2611075437.0
British Virgin Islands,VGB,323,6468.0,North America,RoWorld,9.54081080783119e-07,0.0001076655239661409,6779298039.0,60074941.0
British Virgin Islands,VGB,326,14656.0,North America,RoWorld,1.9114831817958832e-07,7.336970021803802e-06,76673444682.0,1997554843.0
British Virgin Islands,VGB,332,6360.0,North America,RoWorld,6.440300263310152e-08,3.411549413575549e-06,98753159635.0,1864255571.0
British Virgin Islands,VGB,333,83011.0,North America,RoWorld,3.3160043699930377e-07,2.399235398064084e-05,250334410748.0,3459893934.0
British Virgin Islands,VGB,334,606039.0,North America,RoWorld,1.1239087690086373e-06,0.00014298760701191327,539224371863.0,4238402283.0
British Virgin Islands,VGB,335,99826.0,North America,RoWorld,4.890083295375626e-07,3.225312945086809e-05,204139672006.0,3095079507.0
British Virgin Islands,VGB,337,17520.0,North America,RoWorld,3.67833440942884e-07,4.12316826131925e-05,47630253397.0,424915960.0
British Virgin Islands,VGB,339,1388093.0,North America,RoWorld,9.085708628466338e-06,0.00018498748957188906,152777626574.0,7503712836.0
British Virgin Islands,VGB,Other,57912864.0,North America,RoWorld,0.0003947934352501393,0.006486770688696116,146691557734.0,8927842031.0
Brunei,BRN,311FT,52074.0,Asia,RoAsia,3.515712994981675e-07,1.6426178081503278e-06,148117892656.0,31701835778.0
Brunei,BRN,313TT,23324.0,Asia,RoAsia,6.890001642797472e-07,1.7602200121180794e-06,33851951290.0,13250616309.0
Brunei,BRN,315AL,4342589.0,Asia,RoAsia,3.581310542158538e-05,6.817483992224847e-05,121256979781.0,63697824666.0
Brunei,BRN,321,296881.0,Asia,RoAsia,1.2836067252584825e-05,8.439935577501896e-05,23128657256.0,3517574243.0
Brunei,BRN,322,82934.0,Asia,RoAsia,3.1227014174416346e-06,2.2416412220291742e-05,26558414947.0,3699699987.0
Brunei,BRN,324,42489714.0,Asia,RoAsia,0.0007102998694478725,0.002177485285865843,59819402801.0,19513203729.0
Brunei,BRN,325,174177948.0,Asia,RoAsia,0.0004456196392680774,0.002448909518528128,390866857408.0,71124697210.0
Brunei,BRN,326,1814.0,Asia,RoAsia,2.365877791878911e-08,8.184532673301095e-08,76673444682.0,22163757815.0
Brunei,BRN,327,3030.0,Asia,RoAsia,1.0211682783365955e-07,4.6643961792055903e-07,29671897025.0,6496017670.0
Brunei,BRN,331,3684065.0,Asia,RoAsia,2.9549939287315158e-05,0.00016573429597127834,124672506572.0,22228742569.0
Brunei,BRN,332,1816927.0,Asia,RoAsia,1.839867206999265e-05,7.909273235235234e-05,98753159635.0,22972110660.0
Brunei,BRN,333,1564270.0,Asia,RoAsia,6.248721441554744e-06,3.325618809248544e-05,250334410748.0,47036960329.0
Brunei,BRN,334,152406.0,Asia,RoAsia,2.826393018428358e-07,6.26810665575193e-07,539224371863.0,243145192592.0
Brunei,BRN,335,61202.0,Asia,RoAsia,2.998045377392454e-07,1.1313196056794303e-06,204139672006.0,54097886833.0
Brunei,BRN,3364OT,9378.0,Asia,RoAsia,1.2052534672180687e-07,1.1505871203578338e-06,77809359235.0,8150621395.0
Brunei,BRN,337,1640.0,Asia,RoAsia,3.4431897439859005e-08,8.180557984863283e-08,47630253397.0,20047532247.0
Brunei,BRN,339,31491.0,Asia,RoAsia,2.0612311309042943e-07,7.152345110034575e-07,152777626574.0,44028915713.0
Brunei,BRN,Other,10057619.0,Asia,RoAsia,6.856303904167251e-05,0.000396749963801289,146691557734.0,25350018696.0
Bulgaria,BGR,111CA,75056041.0,Europe,Europe,0.0011713834723752921,0.021628300620743904,64074696946.0,3470269917.0
Bulgaria,BGR,113FF,998690.0,Europe,Europe,6.258112150486062e-05,0.0004982339403060532,15958326984.0,2004459992.0
Bulgaria,BGR,212,629059.0,Europe,Europe,0.00011825690582231916,0.0013615087821654906,5319427188.0,462030806.0
Bulgaria,BGR,311FT,76103776.0,Europe,Europe,0.0005138054196919279,0.002159390538233206,148117892656.0,35243173781.0
Bulgaria,BGR,313TT,7996804.0,Europe,Europe,0.0002362287459146347,0.002688041488969195,33851951290.0,2974955570.0
Bulgaria,BGR,315AL,81812440.0,Europe,Europe,0.0006747029337837701,0.007875830235133875,121256979781.0,10387786120.0
Bulgaria,BGR,321,1840504.0,Europe,Europe,7.957677696670175e-05,0.0006086013725120547,23128657256.0,3024153548.0
Bulgaria,BGR,322,3919546.0,Europe,Europe,0.000147582075504952,0.0007701222888815577,26558414947.0,5089511181.0
Bulgaria,BGR,323,2050686.0,Europe,Europe,0.0003024923802144112,0.0016548453545496646,6779298039.0,1239200989.0
Bulgaria,BGR,324,88493990.0,Europe,Europe,0.0014793526156453144,0.006133902942242849,59819402801.0,14427028082.0
Bulgaria,BGR,325,137732431.0,Europe,Europe,0.0003523768474855115,0.0005864768192627354,390866857408.0,234847186583.0
Bulgaria,BGR,326,23380710.0,Europe,Europe,0.00030493882330408586,0.002378593930481795,76673444682.0,9829634937.0
Bulgaria,BGR,327,26644547.0,Europe,Europe,0.0008979724814207426,0.004180734459480228,29671897025.0,6373173723.0
Bulgaria,BGR,331,200178011.0,Europe,Europe,0.0016056307561635058,0.006198279029798812,124672506572.0,32295740485.0
Bulgaria,BGR,332,59063119.0,Europe,Europe,0.0005980883975591491,0.0026845123694851447,98753159635.0,22001432987.0
Bulgaria,BGR,333,151183408.0,Europe,Europe,0.0006039257948927736,0.001797713053953417,250334410748.0,84097630413.0
Bulgaria,BGR,334,216911662.0,Europe,Europe,0.0004022660571713002,0.0041198461758242206,539224371863.0,52650427405.0
Bulgaria,BGR,335,95763441.0,Europe,Europe,0.00046910745010497203,0.0035831094298704467,204139672006.0,26726351197.0
Bulgaria,BGR,3361MV,35154332.0,Europe,Europe,8.435422745964984e-05,0.0004916369429538741,416746534924.0,71504659086.0
Bulgaria,BGR,3364OT,19415965.0,Europe,Europe,0.0002495325137090496,0.0005321187016771087,77809359235.0,36488033476.0
Bulgaria,BGR,337,12616032.0,Europe,Europe,0.00026487434141584103,0.0025400428965366905,47630253397.0,4966857850.0
Bulgaria,BGR,339,134502734.0,Europe,Europe,0.0008803824029485869,0.004234978630231892,152777626574.0,31759955774.0
Bulgaria,BGR,Other,38686227.0,Europe,Europe,0.00026372497229970685,0.0006744746796593456,146691557734.0,57357567551.0
Burma,MMR,111CA,6776944.0,Asia,RoAsia,0.00010576630593682527,0.0010084057323829492,64074696946.0,6720453665.0
Burma,MMR,113FF,38316450.0,Asia,RoAsia,0.0024010317646966694,0.007360485092978046,15958326984.0,5205696298.0
Burma,MMR,311FT,2686143.0,Asia,RoAsia,1.813516889710616e-05,8.473146535772834e-05,148117892656.0,31701835778.0
Burma,MMR,313TT,18808607.0,Asia,RoAsia,0.0005556136731638314,0.001419451485228271,33851951290.0,13250616309.0
Burma,MMR,315AL,440024680.0,Asia,RoAsia,0.0036288606296703122,0.006908001683060176,121256979781.0,63697824666.0
Burma,MMR,321,1834730.0,Asia,RoAsia,7.932712996229114e-05,0.0005215895595241883,23128657256.0,3517574243.0
Burma,MMR,322,366549.0,Asia,RoAsia,1.380161431815436e-05,9.907533078032794e-05,26558414947.0,3699699987.0
Burma,MMR,325,1417273.0,Asia,RoAsia,3.6259738402957065e-06,1.9926594496640388e-05,390866857408.0,71124697210.0
Burma,MMR,326,22871155.0,Asia,RoAsia,0.0002982930412851175,0.001031916843294563,76673444682.0,22163757815.0
Burma,MMR,327,181136.0,Asia,RoAsia,6.10463159289695e-06,2.7884160604507716e-05,29671897025.0,6496017670.0
Burma,MMR,331,2188116.0,Asia,RoAsia,1.755091046265549e-05,9.8436337242554e-05,124672506572.0,22228742569.0
Burma,MMR,332,1729879.0,Asia,RoAsia,1.7517201539614314e-05,7.53034418823403e-05,98753159635.0,22972110660.0
Burma,MMR,333,886436.0,Asia,RoAsia,3.5410073962717568e-06,1.8845520497069192e-05,250334410748.0,47036960329.0
Burma,MMR,334,65976761.0,Asia,RoAsia,0.0001223549313471362,0.0002713471744872606,539224371863.0,243145192592.0
Burma,MMR,335,5625574.0,Asia,RoAsia,2.7557475451585204e-05,0.00010398879382047082,204139672006.0,54097886833.0
Burma,MMR,3361MV,898115.0,Asia,RoAsia,2.1550629093143745e-06,1.5147970502922056e-05,416746534924.0,59289460580.0
Burma,MMR,3364OT,835877.0,Asia,RoAsia,1.074262798483512e-05,0.00010255377590140169,77809359235.0,8150621395.0
Burma,MMR,337,4887841.0,Asia,RoAsia,0.00010262051220386456,0.00024381260195909836,47630253397.0,20047532247.0
Burma,MMR,339,39101611.0,Asia,RoAsia,0.0002559380707558026,0.0008880893468937923,152777626574.0,44028915713.0
Burma,MMR,Other,1047068.0,Asia,RoAsia,7.137888615912569e-06,4.130442713106234e-05,146691557734.0,25350018696.0
Cambodia,KHM,111CA,2940608.0,Asia,RoAsia,4.5893435945210096e-05,0.0004375609365948958,64074696946.0,6720453665.0
Cambodia,KHM,113FF,3377580.0,Asia,RoAsia,0.00021165000588009006,0.000648823866520536,15958326984.0,5205696298.0
Cambodia,KHM,212,67412.0,Asia,RoAsia,1.2672793069162318e-05,7.615903216561449e-05,5319427188.0,885147803.0
Cambodia,KHM,311FT,135101620.0,Asia,RoAsia,0.0009121222127685143,0.004261633961707541,148117892656.0,31701835778.0
Cambodia,KHM,313TT,289123492.0,Asia,RoAsia,0.00854082204961131,0.021819625990047224,33851951290.0,13250616309.0
Cambodia,KHM,315AL,6526512041.0,Asia,RoAsia,0.053823805052603264,0.10246051690496202,121256979781.0,63697824666.0
Cambodia,KHM,321,377512534.0,Asia,RoAsia,0.016322284939479844,0.10732183826716746,23128657256.0,3517574243.0
Cambodia,KHM,322,68470213.0,Asia,RoAsia,0.002578098622852276,0.018506963602613866,26558414947.0,3699699987.0
Cambodia,KHM,323,39750698.0,Asia,RoAsia,0.005863541884620187,0.03695559535936424,6779298039.0,1075634085.0
Cambodia,KHM,325,30147326.0,Asia,RoAsia,7.71293995093864e-05,0.0004238657904017248,390866857408.0,71124697210.0
Cambodia,KHM,326,920962410.0,Asia,RoAsia,0.012011491251236387,0.041552629192542004,76673444682.0,22163757815.0
Cambodia,KHM,327,36592939.0,Asia,RoAsia,0.0012332524263335334,0.005633134153712978,29671897025.0,6496017670.0
Cambodia,KHM,331,10426698.0,Asia,RoAsia,8.363269726977412e-05,0.00046906377936739335,124672506572.0,22228742569.0
Cambodia,KHM,332,77862169.0,Asia,RoAsia,0.0007884524331959113,0.003389421640545066,98753159635.0,22972110660.0
Cambodia,KHM,333,41422438.0,Asia,RoAsia,0.00016546841433516722,0.0008806359448032096,250334410748.0,47036960329.0
Cambodia,KHM,334,137973910.0,Asia,RoAsia,0.0002558747660520338,0.0005674548138466449,539224371863.0,243145192592.0
Cambodia,KHM,335,2293180693.0,Asia,RoAsia,0.01123339069993509,0.042389468928408267,204139672006.0,54097886833.0
Cambodia,KHM,3361MV,7996023.0,Asia,RoAsia,1.918677740525952e-05,0.0001348641549742364,416746534924.0,59289460580.0
Cambodia,KHM,3364OT,217342308.0,Asia,RoAsia,0.002793266904352499,0.026665734729542055,77809359235.0,8150621395.0
Cambodia,KHM,337,869151487.0,Asia,RoAsia,0.018247887109807896,0.04335453742093687,47630253397.0,20047532247.0
Cambodia,KHM,339,508415297.0,Asia,RoAsia,0.0033278125102548435,0.01154730451038305,152777626574.0,44028915713.0
Cambodia,KHM,Other,67476919.0,Asia,RoAsia,0.00045999183621976274,0.0026618094372706414,146691557734.0,25350018696.0
Canada,CAN,111CA,9757568484.0,North America,CAN,0.15228427053230312,1.0,64074696946.0,9757568484.0
Canada,CAN,113FF,3149356815.0,North America,CAN,0.19734880844073321,1.0,15958326984.0,3149356815.0
Canada,CAN,211,106246484961.0,North America,CAN,0.6361011449276074,1.0,167027658743.0,106246484961.0
Canada,CAN,212,1573727580.0,North America,CAN,0.29584530897427147,1.0,5319427188.0,1573727580.0
Canada,CAN,311FT,31926569507.0,North America,CAN,0.21554836444472403,1.0,148117892656.0,31926569507.0
Canada,CAN,313TT,989430054.0,North America,CAN,0.029228154250956918,1.0,33851951290.0,989430054.0
Canada,CAN,315AL,871121019.0,North America,CAN,0.007184089695894749,1.0,121256979781.0,871121019.0
Canada,CAN,321,11065405905.0,North America,CAN,0.4784283749169844,1.0,23128657256.0,11065405905.0
Canada,CAN,322,9562926505.0,North America,CAN,0.3600714321273986,1.0,26558414947.0,9562926505.0
Canada,CAN,323,832631970.0,North America,CAN,0.12281979125420185,1.0,6779298039.0,832631970.0
Canada,CAN,324,15694192264.0,North America,CAN,0.26235956109775205,1.0,59819402801.0,15694192264.0
Canada,CAN,325,29929293897.0,North America,CAN,0.07657158270075273,1.0,390866857408.0,29929293897.0
Canada,CAN,326,10807028265.0,North America,CAN,0.1409487771134023,1.0,76673444682.0,10807028265.0
Canada,CAN,327,2358852793.0,North America,CAN,0.07949787608835907,1.0,29671897025.0,2358852793.0
Canada,CAN,331,32194990921.0,North America,CAN,0.25823649340367577,1.0,124672506572.0,32194990921.0
Canada,CAN,332,8337624868.0,North America,CAN,0.08442894281880767,1.0,98753159635.0,8337624868.0
Canada,CAN,333,21460123206.0,North America,CAN,0.0857258222785956,1.0,250334410748.0,21460123206.0
Canada,CAN,334,7549763049.0,North America,CAN,0.014001153217381202,1.0,539224371863.0,7549763049.0
Canada,CAN,335,8190969498.0,North America,CAN,0.04012433946577152,1.0,204139672006.0,8190969498.0
Canada,CAN,3361MV,52318607153.0,North America,CAN,0.12554059306705714,1.0,416746534924.0,52318607153.0
Canada,CAN,3364OT,16117908432.0,North America,CAN,0.2071461401361841,1.0,77809359235.0,16117908432.0
Canada,CAN,337,3756651420.0,North America,CAN,0.07887111976264677,1.0,47630253397.0,3756651420.0
Canada,CAN,339,3086338954.0,North America,CAN,0.02020151132865707,1.0,152777626574.0,3086338954.0
Canada,CAN,Other,24918152357.0,North America,CAN,0.16986766479216753,1.0,146691557734.0,24918152357.0
Cayman Islands,CYM,111CA,121500.0,North America,RoWorld,1.8962243411372842e-06,5.4057746916653695e-06,64074696946.0,22475964488.0
Cayman Islands,CYM,212,7888.0,North America,RoWorld,1.4828664292641126e-06,4.232155544833379e-06,5319427188.0,1863825636.0
Cayman Islands,CYM,311FT,344431.0,North America,RoWorld,2.3253841505828884e-06,2.161741284582383e-05,148117892656.0,15933035209.0
Cayman Islands,CYM,313TT,5000.0,North America,RoWorld,1.4770197313491407e-07,1.1020582195801146e-05,33851951290.0,453696539.0
Cayman Islands,CYM,315AL,8076.0,North America,RoWorld,6.660235158904596e-08,7.876707288886531e-07,121256979781.0,10253015256.0
Cayman Islands,CYM,322,33657.0,North America,RoWorld,1.267281954407518e-06,1.2890091003525457e-05,26558414947.0,2611075437.0
Cayman Islands,CYM,323,6426.0,North America,RoWorld,9.478857490897222e-07,0.00010696639718713998,6779298039.0,60074941.0
Cayman Islands,CYM,325,23600.0,North America,RoWorld,6.037861627998181e-08,4.480592387169386e-06,390866857408.0,5267160670.0
Cayman Islands,CYM,326,7800.0,North America,RoWorld,1.0173013658575252e-07,3.9047738926084645e-06,76673444682.0,1997554843.0
Cayman Islands,CYM,327,3500.0,North America,RoWorld,1.1795673182105889e-07,2.5601039368258687e-06,29671897025.0,1367131994.0
Cayman Islands,CYM,331,45000.0,North America,RoWorld,3.609456586485803e-07,2.1469877667689588e-06,124672506572.0,20959597766.0
Cayman Islands,CYM,332,110167.0,North America,RoWorld,1.115579495452971e-06,5.9094365447386396e-05,98753159635.0,1864255571.0
Cayman Islands,CYM,333,205618.0,North America,RoWorld,8.213732957671012e-07,5.942898942057569e-05,250334410748.0,3459893934.0
Cayman Islands,CYM,334,14965309.0,North America,RoWorld,2.7753398735104308e-05,0.0035308845175043993,539224371863.0,4238402283.0
Cayman Islands,CYM,335,17236788.0,North America,RoWorld,8.443624813648855e-05,0.0055690937699714475,204139672006.0,3095079507.0
Cayman Islands,CYM,3361MV,213604.0,North America,RoWorld,5.125513522000943e-07,7.500189253338217e-05,416746534924.0,2847981468.0
Cayman Islands,CYM,3364OT,3000.0,North America,RoWorld,3.855577310358505e-08,1.3278338568317576e-06,77809359235.0,2259318803.0
Cayman Islands,CYM,337,25845.0,North America,RoWorld,5.426173105689976e-07,6.0823792074084487e-05,47630253397.0,424915960.0
Cayman Islands,CYM,339,249937.0,North America,RoWorld,1.6359528918256856e-06,3.3308444161255213e-05,152777626574.0,7503712836.0
Cayman Islands,CYM,Other,15782404.0,North America,RoWorld,0.00010758904086776885,0.0017677736618993724,146691557734.0,8927842031.0
Chile,CHL,111CA,3987101731.0,South America,RoWorld,0.0622258382955786,0.17739402165049373,64074696946.0,22475964488.0
Chile,CHL,113FF,995972379.0,South America,RoWorld,0.06241082664859376,0.3467420490535989,15958326984.0,2872372652.0
Chile,CHL,211,39332718.0,South America,RoWorld,0.00023548625596506726,0.0013130525878621722,167027658743.0,29955173436.0
Chile,CHL,212,182410054.0,South America,RoWorld,0.03429129632820157,0.09786862594693917,5319427188.0,1863825636.0
Chile,CHL,311FT,1352505268.0,South America,RoWorld,0.009131275389808298,0.08488685616134321,148117892656.0,15933035209.0
Chile,CHL,313TT,14163098.0,South America,RoWorld,0.00041838350406063105,0.031217117131237364,33851951290.0,453696539.0
Chile,CHL,315AL,9516541.0,South America,RoWorld,7.848241822604892e-05,0.0009281699834037582,121256979781.0,10253015256.0
Chile,CHL,321,1046160531.0,South America,RoWorld,0.04523222076493899,0.3484960230801361,23128657256.0,3001929611.0
Chile,CHL,322,91892830.0,South America,RoWorld,0.0034600268948045817,0.03519347955169784,26558414947.0,2611075437.0
Chile,CHL,323,386123.0,South America,RoWorld,5.695619189165434e-05,0.006427355459242149,6779298039.0,60074941.0
Chile,CHL,324,85380751.0,South America,RoWorld,0.0014273086490688384,0.01655919509989667,59819402801.0,5156093064.0
Chile,CHL,325,731152439.0,South America,RoWorld,0.0018705920574810938,0.13881339203575122,390866857408.0,5267160670.0
Chile,CHL,326,380902891.0,South America,RoWorld,0.004967859375299744,0.19068457235844713,76673444682.0,1997554843.0
Chile,CHL,327,26947908.0,South America,RoWorld,0.0009081963305984478,0.019711270102863235,29671897025.0,1367131994.0
Chile,CHL,331,6817444606.0,South America,RoWorld,0.05468282296917514,0.32526600377126724,124672506572.0,20959597766.0
Chile,CHL,332,30802522.0,South America,RoWorld,0.0003119142933132339,0.016522692746186785,98753159635.0,1864255571.0
Chile,CHL,333,101874145.0,South America,RoWorld,0.0004069522232105436,0.029444297121045793,250334410748.0,3459893934.0
Chile,CHL,334,11826329.0,South America,RoWorld,2.1932111412435748e-05,0.002790279971166201,539224371863.0,4238402283.0
Chile,CHL,335,21643165.0,South America,RoWorld,0.00010602135678636669,0.006992765436574616,204139672006.0,3095079507.0
Chile,CHL,3361MV,48280904.0,South America,RoWorld,0.00011585196265352212,0.016952674918178225,416746534924.0,2847981468.0
Chile,CHL,3364OT,18955885.0,South America,RoWorld,0.00024361960034588375,0.008390088629736421,77809359235.0,2259318803.0
Chile,CHL,337,1112452.0,South America,RoWorld,2.3355995835832947e-05,0.002618051814292878,47630253397.0,424915960.0
Chile,CHL,339,2081861.0,South America,RoWorld,1.3626740031804468e-05,0.00027744411939806805,152777626574.0,7503712836.0
Chile,CHL,Other,471632825.0,South America,RoWorld,0.003215132706240841,0.05282719198686055,146691557734.0,8927842031.0
China,CHN,111CA,513896911.0,Asia,CHN,0.00802027844834124,1.0,64074696946.0,513896911.0
China,CHN,113FF,1588204872.0,Asia,CHN,0.09952201591008583,1.0,15958326984.0,1588204872.0
China,CHN,211,3368270.0,Asia,CHN,2.0165941529376563e-05,1.0,167027658743.0,3368270.0
China,CHN,212,151619834.0,Asia,CHN,0.028503037759786704,1.0,5319427188.0,151619834.0
China,CHN,311FT,4882274075.0,Asia,CHN,0.032962081673271956,1.0,148117892656.0,4882274075.0
China,CHN,313TT,13610020714.0,Asia,CHN,0.4020453827729704,1.0,33851951290.0,13610020714.0
China,CHN,315AL,30626664293.0,Asia,CHN,0.25257650609733356,1.0,121256979781.0,30626664293.0
