U.Summary Code,111,112,113FF,211,212,213,2211,2212NW,23EH,23MR,23OC,23OR,23OT,23PC,23SF,23TH,321,327,3311IS,3313NF,332,33311,33312,33313,3332OM,3341,3342,3344,3345,334X,335,336111,336112,33612,3362BP,3364,3365AO,337,3391,3399,311,3121,3122,313TT,315AL,322,323,324,3251,3252,3254,325X,326,4231,4234,4236,4238,423X,4242,4244,4247,424X,425,42ID,441,445,452,444,446,447,448,454,4A0X,481,482,483,484,485,486,48A,492,493,5111,5112,512,515,5171,5172,5174OT,518,519,521CI,523,524113,5241XX,5242,525,HSO,HST,ORE,532RL,5411,5415,5412,5413,5416,5417,5418,541X,55,5613,5617,561X,562,61,6211,6212,6213,6214,6215OH,622,623,624,711AS,713,721,722,811,812,813,814,GFGD,GFGN,GFE,GSLGE,GSLGH,GSLGO,GSLE
23OC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23TH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,9,0,0,0,3,28,0,0,1517,1031,978,1321,500,150,1114,441,4374,4,0,1,35,0,0,0,196,0,0,2,1,0,0,0,0,0,442,0,34,1491,64,200,42,0,0,26,0,591,1,0,2,1,2,24,296,35,11,16,10,34,15,32,22,43,6,0,6,19,6,2,7,3,9,15,9,0,159,0,1,0,3,1,2,20,2,1,9,9,14,55,1,136,16,69,2,0,0,0,0,2,1,539,65,3,11,1,20,2,27,2,25,0,2,23,52,5,6,40,10,2,2,7,71,1,79,1,31,271,161,12,6,57,0,4,3,1,499,4,71,30
327,0,0,0,157,10,100,1,0,2223,287,699,1254,407,152,1014,454,180,2501,351,112,604,79,6,114,407,5,7,35,35,0,322,279,262,64,547,21,103,122,93,140,120,823,0,9,0,17,0,415,8,22,44,202,448,0,1,0,1,2,0,5,0,12,0,0,82,27,0,8,1,0,12,87,45,0,2,0,34,0,0,1,3,46,0,0,0,246,589,212,2,145,0,19,18,0,0,10,0,1,0,0,124,0,5,0,290,135,322,10,71,22,0,106,80,117,32,86,46,40,6,229,1244,43,73,2,33,16,746,122,1,26,0,15,256,0,103,416,159,201
3311IS,28,25,0,825,103,223,0,0,611,293,162,148,105,36,86,20,30,289,7441,562,9194,758,793,410,3162,0,41,57,50,1,852,3,556,33,3674,515,529,318,86,369,0,0,0,7,0,10,3,0,23,0,0,0,235,4,2,1,0,63,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,11,0,0,2,0,2,10,18,2,4,10,99,0,0,0,0,0,0,0,0,1100,33,0,0,1,162,1,78,2,0,14,0,108,74,92,52,1,3,8,35,14,4,4,83,9,88,13,4,62,42,13,0,0,2,0,1,2,3,49
3313NF,0,0,0,0,1,0,0,0,10,46,3,45,13,64,36,10,46,34,3223,17184,5392,50,19,61,1871,2,100,1223,281,0,3200,8,1487,78,2798,216,1098,468,567,981,43,486,1,0,0,223,0,7,0,0,0,0,99,1,0,0,0,21,0,0,0,0,15,0,0,0,0,0,0,0,8,0,0,0,33,0,0,0,0,2,0,0,3,0,3,14,24,0,5,17,126,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,88,0,0,5,0,0,7,0,0,0,0,0,0,0,2,0,3,0,2,0,15,203,0,2,0,83,136,0,0,0,0,155
332,118,602,27,2296,154,187,1,340,2350,1478,1314,2237,1907,1485,1409,1636,506,134,136,129,4320,294,682,128,2731,6,232,84,426,1,783,252,917,277,2890,736,1073,678,254,208,1746,228,105,45,1,790,34,81,221,114,42,1198,936,14,102,16,18,39,33,74,23,68,11,0,67,65,24,37,22,63,16,102,619,2,110,56,274,146,26,28,85,155,28,13,5,1965,795,569,23,110,163,79,26,0,0,0,29,2,0,1342,294,11,402,12,522,36,376,22,97,125,21,477,261,641,75,14,15,3,7,17,198,5,799,4,173,519,769,883,189,178,0,2280,198,58,198,201,665,813
33311,1146,527,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,3,0,0,1,217,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,270,0,170,323
33312,0,0,0,471,1142,1053,0,0,0,189,7,1402,63,44,333,16,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,41,0,0,1,0,0,0,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
33313,0,0,0,243,181,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,3,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
3332OM,10,1,18,1855,434,1420,979,33,2326,513,1173,1038,2307,86,286,336,161,29,67,215,1752,616,1219,629,11526,0,8,18,211,0,1018,819,3367,3009,7563,520,755,34,106,269,980,1128,17,9,0,728,580,33,571,100,0,1330,680,8,50,18,224,79,11,104,11,95,23,0,54,36,24,33,7,20,193,27,19,0,10,21,153,42,36,4412,10,469,18,2,1,58,51,270,11,39,9,1,4,0,465,0,0,1,0,4,173,2,1334,80,454,90,297,23,98,187,0,1883,600,1884,589,202,1,25,16,221,164,18,29,1,56,23,140,2870,114,160,0,265,121,15,721,566,665,1157
3341,2,0,0,0,10,42,6,0,155,27,2,42,14,6,32,21,23,30,2,17,46,0,1,1,79,724,165,166,983,0,0,83,654,55,6,1,5,10,6,6,45,1,0,2,0,19,15,45,0,0,1,0,89,0,0,0,0,0,9,0,0,0,0,0,156,152,256,54,47,119,50,140,72,0,0,0,75,1,6,39,0,51,96,0,16,9,175,244,40,220,199,165,536,0,0,2,404,0,0,473,22,364,348,185,355,516,153,235,376,979,290,680,463,156,101,78,0,58,0,156,2,25,220,16,80,93,63,10,26,163,0,246,132,0,596,173,158,57
3342,1,0,0,0,0,27,1,0,952,106,31,241,79,2,19,275,0,0,0,0,0,0,0,0,95,5,2429,133,1964,0,3,0,0,0,44,4874,0,0,0,0,0,0,0,0,0,0,8,21,0,0,0,0,12,3,205,265,0,221,364,0,170,135,0,0,25,48,83,4,5,11,5,24,5,0,15,0,62,1,1,0,0,48,472,0,46,215,2580,2241,548,2890,742,149,93,0,32,0,593,0,0,38,48,258,130,134,71,119,79,51,73,2514,1466,468,386,120,29,588,0,31,0,9,51,0,98,4,17,1,2,435,0,167,0,3560,47,0,41,0,0,3
3344,0,0,0,0,0,3,0,0,4,5,1,17,2,0,28,33,366,162,119,245,1338,185,120,134,1413,138,812,2791,1801,6,950,50,668,58,3990,364,130,273,166,313,178,949,42,103,4,60,157,125,165,123,5,585,469,252,1,121,183,312,15145,0,4,257,54,0,66,0,2,4,58,0,0,1,1,2,0,0,2,0,1,1,0,0,3,647,0,1,1933,803,170,894,2,82,54,0,0,0,0,0,0,0,7,0,1674,20,80,2,785,0,28,0,0,0,161,1,76,0,0,0,0,1,49,24,0,0,0,0,0,2175,0,0,0,129,397,0,27,2,62,7
3345,0,0,0,36,9,66,13,1,307,113,154,343,27,0,48,9,6,2,0,0,729,0,1,1,344,2,326,189,2475,0,-398,136,474,153,8,391,299,0,97,1,1,0,0,0,0,4,28,2,278,82,0,4,150,0,0,0,8,13,0,11,2,3,218,0,97,23,5,7,2,26,0,15,0,0,0,0,3,0,0,0,0,0,9,10,6,0,17,31,3,16,71,0,0,0,0,0,0,0,0,0,9,24,250,29,1203,10,91,5,153,3,7,29,122,265,38,718,178,25,165,379,251,9,64,0,0,1,31,150,42,55,0,1029,334,0,12,9,27,717
334X,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,2,39,0,182,1699,55,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,1,2,1,2,3,1,0,0,78,39,1,16,23,46,1,26,1,0,0,0,0,0,0,8,0,1,1,29,214,0,1,1,0,3,0,20,9,0,0,0,0,0,0,1,0,11,4,6,7,37,3,6,25,8,1,37,27,0,9,2,3,0,0,1,2,2,0,0,0,53,10,6,1,9,0,0,298,0,26,0,6,1
335,1287,630,28,75,48,507,6,3,2746,3724,1497,3335,2364,500,2946,545,290,71,487,159,1542,203,263,66,7554,16,238,223,1160,1,5155,29,468,73,2215,389,478,86,346,121,796,421,0,35,1,378,56,140,172,157,13,171,527,2,6,3,3,10,0,16,9,9,0,0,150,46,526,32,1,43,15,54,30,1,42,0,23,101,3,34,1,53,0,1,0,2,561,1786,103,75,0,86,53,0,0,28,0,0,0,1541,52,0,1557,161,1552,65,315,3,980,19,39,531,545,831,234,3,2,0,0,1,527,765,118,40,189,663,238,1270,207,27,0,644,1381,52,281,181,259,1478
336111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6,0,0,0,0,0,0,0,0,0,147,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,9,0,0,0
3362BP,337,221,24,291,315,295,13,2,0,892,0,3,0,0,0,0,928,239,216,111,661,1690,1562,136,1277,5,299,48,211,1,344,3986,25845,3900,19670,568,926,222,194,222,1304,1186,27,31,0,661,63,104,121,123,17,476,336,154,54,162,338,870,31,947,108,505,261,0,765,840,132,491,289,109,36,940,149,0,35,0,2323,198,1,56,2,807,66,12,52,481,47,41,1,19,147,80,13,0,0,0,0,0,0,0,880,0,37,2,204,247,610,154,154,300,153,4154,797,604,197,36,26,10,47,155,856,63,904,20,49,75,532,6781,226,452,0,3541,44,1344,1227,141,1673,506
3364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4456,229,0,0,0,0,0
3365AO,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,18,10,0,0,0,0,9
337,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,371,0,149,0,0,45,0,0,0,0,0,152,180,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237,14,0,0,0,0,0,0,0,128,0,291,4,0,0,0,0,0,0,0,0,27,107,14,0,0,308,259,0,0,169,0,0,0,0,0,17,0,0,0,378
3391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,292,0,0,13,0,17,0,3998,659,8,364,18,10020,274,71,0,0,0,0,0,0,0,0,364,170,0,0,2146,0,3
3399,4,6,0,14,14,13,0,0,79,30,21,49,3,5,36,27,5,10,0,0,17,42,3,165,664,0,0,0,0,0,209,51,148,14,743,6,0,0,0,1242,0,0,0,3,29,0,1,0,132,1,0,0,15,0,8,11,2,31,53,76,5,36,1,0,336,47,0,24,6,2,94,345,4,0,0,0,3,7,0,8,23,52,0,1,1,0,22,21,4,25,2,27,9,0,0,9,0,0,0,146,20,3,7,93,149,53,34,215,44,5,33,787,39,7,142,6,6,0,21,19,79,23,654,11,124,19,562,60,221,84,0,1,33,0,310,98,158,2
311,0,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14069,3562,0,0,1,76,1,114,66,5,370,853,51,0,0,0,0,0,0,0,0,53,6,0,0,141,39,0,0,0,0,0,0,56,0,29,5,0,0,0,0,0,6,0,2,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,33,0,166,2,0,0,0,0,388,0,0,0,0,1,523,345,890,2,92,255,6207,0,0,128,0,380,2,120,1771,1752,1145,0
3121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,114,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,106,0,0,0,0,0,14,3,3,24,518,174,3915,0,0,73,0,2,0,2,61,45,9,0
3122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-30,0
313TT,36,3,14,0,1,0,0,0,88,94,82,82,6,5,33,12,148,84,0,0,0,0,0,0,71,0,0,0,0,0,0,18,195,74,217,0,443,1493,67,65,94,0,0,2271,640,649,34,16,0,0,0,0,1456,70,119,157,37,181,203,97,107,161,16,0,9,52,2977,3,12,4,272,39,18,0,0,1,2,0,1,3,6,4,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,31,0,0,0,13,6,120,0,32,3,0,113,1,150,9,20,0,0,0,36,364,1929,1187,0,69,1616,264,19,400,18,0,453,164,0,32,1203,270,16
315AL,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,156,0,845,0,0,0,0,95,11,0,0,419,1042,0,2456,-11,0,0,0,0,0,6,21,6,0,4,26,74,0,34,0,0,60,4,7,9,8,27,31,44,0,0,0,0,0,0,0,0,0,0,0,0,12,21,257,954,43,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,1,0,32,44,0,54,51,0,0,1,8,90,0,565,47,55,28,533,468,48,864,0,478,62,5,837,65,1208,0
322,170,2,0,7,20,9,1,0,44,48,18,46,13,6,186,10,41,79,20,27,76,3,2,5,99,0,6,5,14,0,90,9,66,13,110,9,10,50,64,61,2953,90,127,27,1,9004,2056,47,19,133,10,240,424,154,53,95,116,196,97,224,72,306,43,0,19,132,36,9,35,10,30,98,29,1,8,0,9,218,7,139,37,20,101,14,5,0,4,11,1,15,7,94,23,0,1,87,0,0,0,112,73,15,39,10,35,44,17,26,63,81,85,150,94,26,20,27,26,5,49,18,185,85,97,2,12,489,534,14,18,43,0,22,155,8,550,255,292,2
