U.Summary Code,111,112,113FF,211,212,213,2211,2212NW,23EH,23MR,23OC,23OR,23OT,23PC,23SF,23TH,321,327,3311IS,3313NF,332,33311,33312,33313,3332OM,3341,3342,3344,3345,334X,335,336111,336112,33612,3362BP,3364,3365AO,337,3391,3399,311,3121,3122,313TT,315AL,322,323,324,3251,3252,3254,325X,326,4231,4234,4236,4238,423X,4242,4244,4247,424X,425,42ID,441,445,452,444,446,447,448,454,4A0X,481,482,483,484,485,486,48A,492,493,5111,5112,512,515,5171,5172,5174OT,518,519,521CI,523,524113,5241XX,5242,525,HSO,HST,ORE,532RL,5411,5415,5412,5413,5416,5417,5418,541X,55,5613,5617,561X,562,61,6211,6212,6213,6214,6215OH,622,623,624,711AS,713,721,722,811,812,813,814,GFGD,GFGN,GFE,GSLGE,GSLGH,GSLGO,GSLE
23OC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23TH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,6,0,0,0,0,2,0,0,188,100,71,101,40,11,95,33,693,1,0,0,2,0,0,0,117,0,0,1,0,0,0,0,0,0,46,0,3,235,12,52,2,0,0,10,0,73,0,0,1,0,0,0,69,22,6,10,3,17,6,19,7,23,5,0,2,11,3,0,3,1,2,8,2,0,7,0,0,0,0,0,1,2,0,0,1,1,1,6,0,11,1,3,0,0,0,0,0,0,0,38,6,0,0,0,1,0,3,0,3,0,0,1,4,0,0,4,1,0,0,1,10,0,6,0,3,12,13,2,0,13,0,3,1,1,84,2,14,4
327,0,0,0,58,1,29,0,0,670,105,167,292,99,45,274,117,44,759,82,37,150,21,2,31,122,2,2,10,10,0,76,49,45,11,140,5,22,22,25,31,25,171,0,1,0,2,0,81,4,6,11,31,101,0,0,0,0,1,0,1,0,3,0,0,30,11,0,3,0,0,4,35,17,0,1,0,9,0,0,0,1,9,0,0,0,146,337,62,1,42,0,5,5,0,0,2,0,0,0,0,31,0,0,0,77,47,116,3,20,15,0,36,22,30,16,12,13,13,2,70,285,9,23,1,10,4,213,23,0,8,0,7,71,0,28,84,41,53
3311IS,5,4,0,288,38,120,0,0,110,77,31,36,27,9,21,4,9,72,2470,301,2903,212,246,116,901,0,18,22,13,0,226,1,166,10,1003,113,164,86,26,110,0,0,0,2,0,2,1,0,4,0,0,0,68,1,0,0,0,17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,1,0,1,3,5,1,1,3,29,0,0,0,0,0,0,0,0,331,10,0,0,0,46,0,36,0,0,6,0,32,22,28,16,0,1,3,9,4,0,1,26,3,26,4,1,20,13,4,0,0,1,0,0,1,1,20
3313NF,0,0,0,0,0,0,0,0,3,13,1,12,3,16,9,3,6,13,978,3246,1658,15,5,23,493,0,33,402,99,0,947,2,423,22,758,59,181,94,184,359,29,166,0,0,0,76,0,0,0,0,0,0,32,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,1,0,0,0,0,0,1,2,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,23,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,5,60,0,0,0,7,24,0,0,0,0,30
332,32,94,3,870,24,34,0,62,429,203,226,354,300,241,291,265,72,18,29,17,980,88,256,28,704,1,52,15,88,0,164,60,227,55,580,252,242,103,53,40,428,50,14,6,0,163,4,18,66,24,8,368,154,5,10,6,4,12,11,11,7,23,2,0,7,10,3,6,3,8,2,14,90,0,19,8,63,22,5,5,16,28,8,2,1,480,123,145,6,17,49,13,5,0,0,0,4,0,0,169,29,2,72,2,85,5,66,3,14,18,3,66,50,112,6,2,2,0,1,3,21,1,126,1,23,77,95,226,14,23,0,810,57,8,48,44,169,170
33311,306,141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,48,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,70,0,38,49
33312,0,0,0,154,441,407,0,0,0,47,2,351,16,17,82,4,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,12,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33313,0,0,0,96,74,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
3332OM,6,0,5,704,179,576,293,10,561,84,294,247,823,21,64,83,44,8,14,82,719,212,426,224,4327,0,3,4,76,0,314,322,1233,1220,2498,205,153,8,1,98,83,521,5,3,0,502,360,12,220,68,0,551,258,1,14,1,161,17,3,19,2,21,7,0,15,8,3,9,1,2,7,6,5,0,3,8,61,14,7,181,3,124,7,1,0,3,5,29,1,3,3,0,0,0,92,0,0,0,0,0,52,0,363,8,146,4,109,3,77,27,0,190,45,519,61,71,0,3,2,22,30,1,2,0,19,1,34,1108,23,35,0,74,34,5,169,31,141,367
3341,0,0,0,0,0,1,0,0,4,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,5,28,4,4,9,0,0,1,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,6,1,1,3,1,3,2,0,0,0,2,0,0,1,0,1,2,0,0,0,4,6,1,5,5,4,13,0,0,0,10,0,0,11,1,9,7,4,8,12,4,6,9,27,7,16,11,4,3,2,0,1,0,4,0,1,5,0,2,2,2,0,1,4,0,5,3,0,13,4,4,1
3342,0,0,0,0,0,0,0,0,109,6,1,11,1,0,1,56,0,0,0,0,0,0,0,0,1,0,16,1,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,0,-1,-2,0,-1,-1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,-1,0,0,3,40,14,6,-10,-1,3,2,0,5,0,-1,0,0,0,1,2,0,1,0,0,0,0,1,64,-5,-1,12,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,8,0,-1,0,51,7,0,6,0,0,0
3344,0,0,0,0,0,0,0,0,1,1,0,3,0,0,5,5,14,7,7,10,50,27,12,6,135,11,100,189,210,1,100,1,17,2,455,20,5,11,12,13,29,36,7,4,0,14,6,8,8,6,0,25,31,7,1,4,12,9,846,0,0,6,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,72,82,7,155,0,13,9,0,0,0,0,0,0,0,0,0,189,5,7,0,182,0,1,0,0,0,23,0,26,0,0,0,0,0,8,3,0,0,0,0,0,158,0,0,0,54,78,0,7,0,18,1
3345,0,0,0,5,1,85,1,0,30,7,21,21,2,0,3,1,3,1,0,0,249,0,0,1,99,1,119,69,1224,0,-80,18,61,20,2,103,89,0,43,0,0,0,0,0,0,1,10,1,72,8,0,2,52,0,0,0,3,2,0,1,0,0,173,0,30,5,2,1,1,6,0,2,0,0,0,0,0,0,0,0,0,0,3,4,2,0,5,4,1,6,25,0,0,0,0,0,0,0,0,0,3,1,100,9,515,3,22,2,47,1,2,7,41,61,16,161,84,11,36,200,76,1,9,0,0,0,4,85,15,39,0,309,127,0,3,5,0,121
334X,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,9,89,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,7,119,0,0,0,0,0,0,-2,-1,0,0,0,0,0,0,0,0,1,0,0,-1,1,0,2,3,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,-1,0,0,0,0,1,0,0,0
335,92,45,3,4,3,34,1,1,305,446,230,399,160,73,284,79,34,12,139,30,232,42,54,14,1506,3,33,39,279,0,995,7,90,14,385,87,93,12,79,18,140,74,0,6,0,66,10,24,68,34,2,30,67,0,0,0,0,3,0,2,0,0,0,0,42,11,34,3,0,11,1,6,6,0,12,0,4,33,0,5,0,11,0,1,0,0,60,186,11,11,0,10,6,0,0,4,0,0,0,86,9,0,143,40,203,16,49,0,230,3,10,61,100,83,26,1,0,0,0,0,35,37,15,2,13,32,25,238,26,4,0,210,441,2,77,35,37,205
336111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3362BP,29,17,3,33,36,35,1,0,0,100,0,0,0,0,0,0,94,25,21,11,67,171,158,17,126,0,23,4,19,0,54,524,3235,493,1880,359,138,22,20,23,139,124,3,3,0,67,7,11,12,12,2,48,34,8,6,16,38,100,3,99,13,53,25,0,74,87,16,51,29,12,5,106,19,0,3,0,330,26,0,5,0,83,6,1,6,61,6,6,0,2,13,8,1,0,0,0,0,0,0,0,123,0,4,0,27,24,64,15,17,28,14,447,87,67,17,4,3,1,3,18,65,7,96,2,5,9,55,897,24,52,0,330,4,176,142,18,185,62
3364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2335,169,0,0,0,0,0
3365AO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,3
337,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,58,0,23,0,0,7,0,0,0,0,0,24,28,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,2,0,0,0,0,0,0,0,20,0,47,1,0,0,0,0,0,0,0,0,7,27,4,0,0,48,41,0,0,26,0,0,0,0,0,2,0,0,0,42
3391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,83,0,0,1,0,2,0,1428,481,1,263,7,5811,126,7,0,0,0,0,0,0,0,0,195,8,0,0,133,0,0
3399,1,1,0,4,4,4,0,0,6,5,5,12,1,1,10,5,1,-7,0,0,5,12,1,47,191,0,0,0,0,0,60,15,34,4,213,2,0,0,0,-485,0,0,0,0,6,0,0,0,38,0,0,0,3,0,1,1,0,8,12,18,0,9,0,0,72,13,0,6,2,0,18,66,1,0,0,0,1,2,0,1,6,15,0,0,0,0,2,2,0,2,0,2,1,0,0,1,0,0,0,5,2,0,1,8,31,7,8,24,6,0,3,36,6,1,13,1,1,0,6,2,2,1,54,1,18,2,34,12,38,7,0,0,3,0,11,11,16,0
311,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2720,138,0,0,0,38,0,22,10,1,21,187,26,0,0,0,0,0,0,0,0,11,1,0,0,65,8,0,0,0,0,0,0,10,0,8,1,0,0,0,0,0,3,0,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,16,0,0,0,0,0,65,0,0,0,0,0,105,59,299,0,18,44,1351,0,0,22,0,33,0,22,294,371,213,0
3121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,81,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,31,0,0,0,0,0,9,2,2,17,253,124,2475,0,0,43,0,2,0,1,22,32,6,0
3122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
313TT,1,0,1,0,0,0,0,0,20,19,14,7,1,1,3,1,28,15,0,0,0,0,0,0,29,0,0,0,0,0,0,2,28,21,53,0,15,384,21,19,3,0,0,542,141,183,10,3,0,0,0,0,196,9,29,37,5,38,51,13,26,30,2,0,0,6,87,0,2,0,46,4,8,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,14,0,8,1,0,4,0,6,2,6,0,0,0,1,26,104,59,0,8,67,11,4,19,1,0,35,12,0,5,72,50,0
315AL,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,0,160,0,0,0,0,11,2,0,0,11,91,0,94,-3,0,0,0,0,0,1,3,2,0,1,5,12,0,7,0,0,26,2,1,4,4,12,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,6,0,0,0,1,22,0,27,1,3,1,19,31,2,39,0,50,6,1,39,3,118,0
322,10,0,0,1,3,2,0,0,23,17,9,14,3,1,51,3,5,13,2,4,9,0,0,1,18,0,1,1,2,0,19,1,6,1,10,1,1,4,13,7,278,8,9,6,0,2045,659,21,2,7,1,26,60,10,5,7,9,17,9,19,9,27,3,0,3,12,4,1,3,1,4,9,5,0,1,0,1,26,1,24,3,2,9,3,1,0,1,2,0,4,1,21,6,0,0,15,0,0,0,26,17,3,8,2,7,8,3,4,16,9,20,24,19,7,2,4,5,1,4,4,15,6,11,0,3,105,75,3,4,7,0,4,15,1,73,15,27,1
