Country,iso3,HS8,detail_code,impVal,bea_total,weight
Afghanistan,AFG,20089710,311420,76343.0,6231648.0,0.012250852422986664
Afghanistan,AFG,20089921,311420,216006.0,6231648.0,0.0346627408993576
Afghanistan,AFG,20089960,311420,13988.0,6231648.0,0.0022446710725637906
Afghanistan,AFG,20089991,311420,120203.0,6231648.0,0.019289119025978362
Afghanistan,AFG,20093160,311420,9915.0,6231648.0,0.001591071896230339
Afghanistan,AFG,20093960,311420,2070.0,6231648.0,0.00033217537319181055
Afghanistan,AFG,20096900,311420,7681.0,6231648.0,0.0012325792470948295
Afghanistan,AFG,20097900,311420,41773.0,6231648.0,0.006703363219488649
Afghanistan,AFG,21032040,311420,11630.0,6231648.0,0.001866279995275728
Afghanistan,AFG,7129040,311420,3564.0,6231648.0,0.0005719193381911173
Afghanistan,AFG,7129078,311420,2604.0,6231648.0,0.00041786699120361097
Afghanistan,AFG,7129085,311420,61059.0,6231648.0,0.00979821068198974
Afghanistan,AFG,8062010,311420,3117908.0,6231648.0,0.5003344219699187
Afghanistan,AFG,8062020,311420,186709.0,6231648.0,0.02996141630592742
Afghanistan,AFG,8062090,311420,117342.0,6231648.0,0.018830010937716635
Afghanistan,AFG,8129090,311420,13377.0,6231648.0,0.002146623172554034
Afghanistan,AFG,8131000,311420,758952.0,6231648.0,0.12178993421964783
Afghanistan,AFG,8132010,311420,13588.0,6231648.0,0.0021804825946523296
Afghanistan,AFG,8132020,311420,267190.0,6231648.0,0.04287629853290815
Afghanistan,AFG,8134020,311420,685366.0,6231648.0,0.10998150088066591
Afghanistan,AFG,8134030,311420,11502.0,6231648.0,0.0018457396823440605
Afghanistan,AFG,8134090,311420,197097.0,6231648.0,0.031628391077288064
Afghanistan,AFG,8135000,311420,9122.0,6231648.0,0.0014638182387708676
Afghanistan,AFG,19019091,311514,2364.0,33892.0,0.06975097368110468
Afghanistan,AFG,4021050,311514,31528.0,33892.0,0.9302490263188953
Afghanistan,AFG,4039095,31151A,3000.0,3000.0,1.0
Afghanistan,AFG,19059010,311810,45157.0,45157.0,1.0
Afghanistan,AFG,19059090,311910,3531.0,1101872.0,0.0032045464445961055
Afghanistan,AFG,20081930,311910,852961.0,1101872.0,0.7741017105435114
Afghanistan,AFG,20081940,311910,145576.0,1101872.0,0.132116979104651
Afghanistan,AFG,20081985,311910,27170.0,1101872.0,0.024658036505147602
Afghanistan,AFG,20081990,311910,72634.0,1101872.0,0.0659187274020939
Afghanistan,AFG,9021090,311920,5400.0,5400.0,1.0
Afghanistan,AFG,21039080,311940,13300.0,1913032.0,0.006952314441159374
Afghanistan,AFG,21039090,311940,74790.0,1913032.0,0.03909500729731651
Afghanistan,AFG,9092100,311940,24237.0,1913032.0,0.012669416925592463
Afghanistan,AFG,9093100,311940,26700.0,1913032.0,0.01395690192322972
Afghanistan,AFG,9093200,311940,5310.0,1913032.0,0.0027756984723726523
Afghanistan,AFG,9102000,311940,1622723.0,1913032.0,0.8482466576617641
Afghanistan,AFG,9109100,311940,23656.0,1913032.0,0.012365710557899711
Afghanistan,AFG,9109950,311940,9564.0,1913032.0,0.004999393632725432
Afghanistan,AFG,9109960,311940,112752.0,1913032.0,0.058938899087939985
Afghanistan,AFG,10059040,311990,2197.0,140550.0,0.015631447883315545
Afghanistan,AFG,19022000,311990,2254.0,140550.0,0.016036997509782994
Afghanistan,AFG,19023000,311990,28395.0,140550.0,0.20202774813233726
Afghanistan,AFG,21069099,311990,107704.0,140550.0,0.7663038064745642
Afghanistan,AFG,22021000,312110,769494.0,779974.0,0.9865636546859254
Afghanistan,AFG,22029991,312110,10480.0,779974.0,0.013436345314074572
Afghanistan,AFG,24039921,312200,387833.0,387833.0,1.0
Afghanistan,AFG,51121995,313200,1298.0,17306.0,0.07500288917138564
Afghanistan,AFG,58023000,313200,16008.0,17306.0,0.9249971108286144
Afghanistan,AFG,57011016,314110,28861.0,4047603.0,0.007130392975793327
Afghanistan,AFG,57011040,314110,2670722.0,4047603.0,0.659828051318274
Afghanistan,AFG,57011090,314110,710148.0,4047603.0,0.17544902501554624
Afghanistan,AFG,57019010,314110,304824.0,4047603.0,0.07530975740456759
Afghanistan,AFG,57019020,314110,48787.0,4047603.0,0.012053306611345035
Afghanistan,AFG,57021090,314110,160106.0,4047603.0,0.03955575682694177
Afghanistan,AFG,57023120,314110,2900.0,4047603.0,0.000716473428841712
Afghanistan,AFG,57023220,314110,13597.0,4047603.0,0.0033592721420554338
Afghanistan,AFG,57024120,314110,22527.0,4047603.0,0.005565516183281809
Afghanistan,AFG,57024220,314110,1200.0,4047603.0,0.00029647176365863945
Afghanistan,AFG,57025020,314110,34938.0,4047603.0,0.008631775398921288
Afghanistan,AFG,57025059,314110,1068.0,4047603.0,0.0002638598696561891
Afghanistan,AFG,57029290,314110,7140.0,4047603.0,0.0017640069937689047
Afghanistan,AFG,57031020,314110,26087.0,4047603.0,0.006445049082135773
Afghanistan,AFG,57031080,314110,8780.0,4047603.0,0.0021691850707690453
Afghanistan,AFG,57033920,314110,2060.0,4047603.0,0.0005089431942806643
Afghanistan,AFG,57050020,314110,3858.0,4047603.0,0.0009531567201625258
Afghanistan,AFG,39249010,314120,581.0,24189.0,0.024019182272933978
Afghanistan,AFG,63022170,314120,592.0,24189.0,0.024473934433006737
Afghanistan,AFG,63023170,314120,15882.0,24189.0,0.6565794369341437
Afghanistan,AFG,63025130,314120,1372.0,24189.0,0.05671999669271156
Afghanistan,AFG,63049960,314120,1067.0,24189.0,0.04411095952705776
Afghanistan,AFG,63071010,314120,4150.0,24189.0,0.17156558766381413
Afghanistan,AFG,94049010,314120,545.0,24189.0,0.02253090247633222
Afghanistan,AFG,40159000,315000,454.0,92840.0,0.004890133563119345
Afghanistan,AFG,43031000,315000,26888.0,92840.0,0.2896165445928479
Afghanistan,AFG,61031010,315000,825.0,92840.0,0.008886255924170616
Afghanistan,AFG,61033200,315000,829.0,92840.0,0.008929340801378716
Afghanistan,AFG,61044100,315000,1296.0,92840.0,0.013959500215424386
Afghanistan,AFG,61044200,315000,2197.0,92840.0,0.023664368806548902
Afghanistan,AFG,61044910,315000,384.0,92840.0,0.004136148211977596
Afghanistan,AFG,61044990,315000,5005.0,92840.0,0.05390995260663507
Afghanistan,AFG,61051000,315000,843.0,92840.0,0.009080137871607066
Afghanistan,AFG,61061000,315000,793.0,92840.0,0.008541576906505817
Afghanistan,AFG,61069015,315000,364.0,92840.0,0.003920723825937096
Afghanistan,AFG,61101900,315000,2956.0,92840.0,0.03183972425678587
Afghanistan,AFG,61102020,315000,500.0,92840.0,0.005385609651012494
Afghanistan,AFG,61112060,315000,339.0,92840.0,0.0036514433433864715
Afghanistan,AFG,61159690,315000,1000.0,92840.0,0.010771219302024989
Afghanistan,AFG,62023020,315000,656.0,92840.0,0.007065919862128393
Afghanistan,AFG,62024020,315000,496.0,92840.0,0.005342524773804394
Afghanistan,AFG,62032230,315000,1244.0,92840.0,0.013399396811719087
Afghanistan,AFG,62033150,315000,652.0,92840.0,0.007022834984920293
Afghanistan,AFG,62034390,315000,1060.0,92840.0,0.011417492460146488
Afghanistan,AFG,62043220,315000,1880.0,92840.0,0.020249892287806978
Afghanistan,AFG,62044120,315000,324.0,92840.0,0.0034898750538560966
Afghanistan,AFG,62044230,315000,2487.0,92840.0,0.02678802240413615
Afghanistan,AFG,62044340,315000,4352.0,92840.0,0.046876346402412755
Afghanistan,AFG,62046280,315000,1700.0,92840.0,0.01831107281344248
Afghanistan,AFG,62052020,315000,5998.0,92840.0,0.06460577337354588
Afghanistan,AFG,62063030,315000,477.0,92840.0,0.00513787160706592
Afghanistan,AFG,62069000,315000,2504.0,92840.0,0.026971133132270574
Afghanistan,AFG,62079990,315000,710.0,92840.0,0.007647565704437743
Afghanistan,AFG,62092050,315000,1172.0,92840.0,0.012623869021973287
Afghanistan,AFG,62113290,315000,3922.0,92840.0,0.04224472210254201
Afghanistan,AFG,62113980,315000,621.0,92840.0,0.0066889271865575185
Afghanistan,AFG,62114310,315000,1772.0,92840.0,0.01908660060318828
Afghanistan,AFG,62143000,315000,3441.0,92840.0,0.03706376561826799
Afghanistan,AFG,62149000,315000,12699.0,92840.0,0.13678371391641533
Afghanistan,AFG,42022160,316000,450.0,9547.0,0.04713522572535875
Afghanistan,AFG,42022190,316000,1589.0,9547.0,0.16643971928354456
Afghanistan,AFG,64032000,316000,1650.0,9547.0,0.1728291609929821
Afghanistan,AFG,64035930,316000,5494.0,9547.0,0.5754687336336022
Afghanistan,AFG,64041987,316000,364.0,9547.0,0.038127160364512414
Afghanistan,AFG,39181050,322220,979.0,979.0,1.0
Afghanistan,AFG,48239086,322299,17552.0,17552.0,1.0
Afghanistan,AFG,48211020,323110,16000.0,16000.0,1.0
Afghanistan,AFG,28333000,325180,2402.0,2402.0,1.0
Afghanistan,AFG,24049100,325411,6000.0,6000.0,1.0
Afghanistan,AFG,33012951,3259A0,21615.0,21615.0,1.0
Afghanistan,AFG,39206200,326110,384.0,5130.0,0.07485380116959064
Afghanistan,AFG,39209920,326110,2176.0,5130.0,0.42417153996101364
Afghanistan,AFG,39232100,326110,1040.0,5130.0,0.20272904483430798
Afghanistan,AFG,39232900,326110,1530.0,5130.0,0.2982456140350877
Afghanistan,AFG,39231090,326190,500.0,5595.0,0.08936550491510277
Afghanistan,AFG,39235000,326190,1466.0,5595.0,0.2620196604110813
Afghanistan,AFG,39241040,326190,1129.0,5595.0,0.20178731009830206
Afghanistan,AFG,39269099,326190,2500.0,5595.0,0.44682752457551383
Afghanistan,AFG,70109050,327200,2750.0,2750.0,1.0
Afghanistan,AFG,68159941,327999,4000.0,4000.0,1.0
Afghanistan,AFG,73239150,331510,23075.0,23075.0,1.0
Afghanistan,AFG,73239300,332200,10960.0,23799.0,0.4605235514097231
Afghanistan,AFG,82024060,332200,5788.0,23799.0,0.2432034959452078
Afghanistan,AFG,82159950,332200,2457.0,23799.0,0.10323963191730745
Afghanistan,AFG,85151100,332200,4594.0,23799.0,0.19303332072776166
Afghanistan,AFG,83024190,332500,16673.0,16673.0,1.0
Afghanistan,AFG,73181520,332720,3294.0,3294.0,1.0
Afghanistan,AFG,73269086,332999,39388.0,39388.0,1.0
Afghanistan,AFG,84339050,333111,4822.0,4822.0,1.0
Afghanistan,AFG,84313900,333120,3732.0,3732.0,1.0
Afghanistan,AFG,84213901,333413,2850.0,2850.0,1.0
Afghanistan,AFG,84099999,333618,3728.0,3728.0,1.0
Afghanistan,AFG,84138100,333914,7213.0,7213.0,1.0
Afghanistan,AFG,84229011,333993,6113.0,6113.0,1.0
Afghanistan,AFG,84211900,33399A,3130.0,3130.0,1.0
Afghanistan,AFG,84716090,334118,6919.0,6919.0,1.0
Afghanistan,AFG,85176200,334220,19714.0,19714.0,1.0
Afghanistan,AFG,85044095,33441A,20000.0,20000.0,1.0
Afghanistan,AFG,85261000,334511,13500.0,13500.0,1.0
Afghanistan,AFG,90328100,334513,5459.0,5459.0,1.0
Afghanistan,AFG,90278980,334516,8634.0,8634.0,1.0
Afghanistan,AFG,94054260,335120,351.0,351.0,1.0
Afghanistan,AFG,85013120,335312,6081.0,6081.0,1.0
Afghanistan,AFG,85362000,335313,2115.0,8137.0,0.2599238048420794
Afghanistan,AFG,85371091,335313,2970.0,8137.0,0.36499938552292
Afghanistan,AFG,85389060,335313,3052.0,8137.0,0.3750768096350006
Afghanistan,AFG,85444290,335920,11364.0,30156.0,0.37684042976522086
Afghanistan,AFG,85444920,335920,8028.0,30156.0,0.2662156784719459
Afghanistan,AFG,85444930,335920,7925.0,30156.0,0.26280010611486937
Afghanistan,AFG,85446020,335920,2839.0,30156.0,0.09414378564796393
Afghanistan,AFG,85369085,335930,4109.0,4109.0,1.0
Afghanistan,AFG,85443000,336320,4480.0,4480.0,1.0
Afghanistan,AFG,84159080,336390,9024.0,9024.0,1.0
Afghanistan,AFG,94014100,337121,25502.0,81012.0,0.3147928701920703
Afghanistan,AFG,94016160,337121,55510.0,81012.0,0.6852071298079296
Afghanistan,AFG,83025000,337127,12076.0,12076.0,1.0
Afghanistan,AFG,94042910,337900,1795.0,1795.0,1.0
Afghanistan,AFG,71023900,339910,42000.0,1059772.0,0.03963116594890222
Afghanistan,AFG,71031020,339910,114915.0,1059772.0,0.10843370083376425
Afghanistan,AFG,71031040,339910,3730.0,1059772.0,0.0035196249759382207
Afghanistan,AFG,71039100,339910,700082.0,1059772.0,0.6605968076152229
Afghanistan,AFG,71039910,339910,38210.0,1059772.0,0.03605492502160842
Afghanistan,AFG,71039950,339910,2191.0,1059772.0,0.0020674258236677324
Afghanistan,AFG,71131150,339910,6383.0,1059772.0,0.006022993625043878
Afghanistan,AFG,71131929,339910,3613.0,1059772.0,0.00340922387079485
Afghanistan,AFG,71131950,339910,37270.0,1059772.0,0.03516794178370442
Afghanistan,AFG,71179090,339910,14252.0,1059772.0,0.013448175645327486
Afghanistan,AFG,71189000,339910,97126.0,1059772.0,0.09164801485602564
Afghanistan,AFG,95069960,339920,7622.0,7622.0,1.0
Afghanistan,AFG,84842000,339990,45099.0,45099.0,1.0
Afghanistan,AFG,63090000,S00300,3289.0,1971873.0,0.0016679573177380085
Afghanistan,AFG,63109020,S00300,3080.0,1971873.0,0.0015619667189519812
Afghanistan,AFG,97031000,S00300,8500.0,1971873.0,0.004310622438666182
Afghanistan,AFG,97051000,S00300,7040.0,1971873.0,0.003570209643318814
Afghanistan,AFG,97052900,S00300,23488.0,1971873.0,0.01191151762816368
Afghanistan,AFG,97053100,S00300,357599.0,1971873.0,0.1813499145228927
Afghanistan,AFG,97061000,S00300,569278.0,1971873.0,0.28869912007517723
Afghanistan,AFG,97069000,S00300,32549.0,1971873.0,0.01650664114778183
Afghanistan,AFG,98010010,S00300,487897.0,1971873.0,0.24742820658328402
Afghanistan,AFG,98020050,S00300,2040.0,1971873.0,0.0010345493852798836
Afghanistan,AFG,99999500,S00300,477113.0,1971873.0,0.24195929453874565
Albania,ALB,7133320,1111B0,7271.0,86826.0,0.08374219703775367
Albania,ALB,7133340,1111B0,2264.0,86826.0,0.026075138783313755
Albania,ALB,7133921,1111B0,12672.0,86826.0,0.14594706654688688
Albania,ALB,7133941,1111B0,64619.0,86826.0,0.7442355976320457
Albania,ALB,12119089,111300,3687114.0,3698590.0,0.9968971959584598
Albania,ALB,8022200,111300,5070.0,3698590.0,0.0013707926534165722
Albania,ALB,8023100,111300,2795.0,3698590.0,0.0007556933858578539
Albania,ALB,8023200,111300,3611.0,3698590.0,0.0009763180022657283
Albania,ALB,12119020,111900,82810.0,14150134.0,0.005852241399268728
Albania,ALB,12119089,111900,12459176.0,14150134.0,0.8804987995166689
Albania,ALB,12129992,111900,3422.0,14150134.0,0.00024183516565991531
Albania,ALB,12149000,111900,20013.0,14150134.0,0.0014143328960701008
Albania,ALB,24011044,111900,1090902.0,14150134.0,0.07709481761798156
Albania,ALB,24013019,111900,2070.0,14150134.0,0.0001462883673045075
Albania,ALB,9109905,111900,46060.0,14150134.0,0.0032550928492973987
Albania,ALB,9109920,111900,445681.0,14150134.0,0.0314965921877489
Albania,ALB,4090000,112A00,24790.0,24790.0,1.0
Albania,ALB,13021941,113000,7860.0,36420.0,0.2158154859967051
Albania,ALB,13021991,113000,28560.0,36420.0,0.7841845140032949
Albania,ALB,3023501,114000,887568.0,1282133.0,0.6922589154167313
Albania,ALB,3061440,114000,394565.0,1282133.0,0.30774108458326865
Albania,ALB,8029290,115000,2232.0,2232.0,1.0
Albania,ALB,26100000,2122A0,32148.0,32148.0,1.0
Albania,ALB,25151210,212310,2112.0,2112.0,1.0
Albania,ALB,25010000,2123A0,2355.0,2355.0,1.0
Albania,ALB,10062040,311210,49103.0,244578.0,0.2007662177301311
Albania,ALB,10063090,311210,6850.0,244578.0,0.02800742503414044
Albania,ALB,11010000,311210,11510.0,244578.0,0.047060651407730865
Albania,ALB,11022000,311210,12980.0,244578.0,0.05307100393330553
Albania,ALB,11062090,311210,164135.0,244578.0,0.6710947018946921
Albania,ALB,15092020,311224,586447.0,1243575.0,0.4715815290593651
Albania,ALB,15092090,311224,455745.0,1243575.0,0.36647970568723237
Albania,ALB,15093020,311224,115671.0,1243575.0,0.09301489656836137
Albania,ALB,15121900,311224,79696.0,1243575.0,0.06408620308385099
Albania,ALB,15159021,311224,6016.0,1243575.0,0.004837665601190117
Albania,ALB,17049035,311300,24774.0,66943.0,0.3700760348356064
Albania,ALB,18063100,311300,4452.0,66943.0,0.06650433951271978
Albania,ALB,18063230,311300,34117.0,66943.0,0.5096425317060783
Albania,ALB,18069090,311300,3600.0,66943.0,0.05377709394559551
Albania,ALB,20049080,311410,17981.0,17981.0,1.0
Albania,ALB,20019030,311420,27263.0,1544146.0,0.01765571390270091
Albania,ALB,20019035,311420,9099.0,1544146.0,0.005892577515338575
Albania,ALB,20019038,311420,54588.0,1544146.0,0.03535157944909354
Albania,ALB,20057004,311420,20539.0,1544146.0,0.013301203383617871
Albania,ALB,20057012,311420,29876.0,1544146.0,0.019347911402160158
Albania,ALB,20057018,311420,7200.0,1544146.0,0.004662771525490465
Albania,ALB,20057025,311420,66641.0,1544146.0,0.043157188504195844
Albania,ALB,20057075,311420,3781.0,1544146.0,0.0024486026580388125
Albania,ALB,20057093,311420,191734.0,1544146.0,0.12416831050949845
Albania,ALB,20057097,311420,60272.0,1544146.0,0.03903257852560574
Albania,ALB,20059955,311420,24796.0,1544146.0,0.016058067048064107
Albania,ALB,20059997,311420,14768.0,1544146.0,0.009563862484505999
Albania,ALB,20079925,311420,7635.0,1544146.0,0.004944480638488848
Albania,ALB,20079945,311420,71335.0,1544146.0,0.046197056495953105
Albania,ALB,20079975,311420,5803.0,1544146.0,0.0037580643281140513
Albania,ALB,20097100,311420,4247.0,1544146.0,0.0027503875928830564
Albania,ALB,20098965,311420,22886.0,1544146.0,0.014821137379496498
Albania,ALB,20098970,311420,54918.0,1544146.0,0.035565289810678524
Albania,ALB,7129060,311420,432727.0,1544146.0,0.2802371019320712
Albania,ALB,7129070,311420,332384.0,1544146.0,0.21525425704564205
Albania,ALB,7129085,311420,3066.0,1544146.0,0.0019855635412713564
Albania,ALB,7149061,311420,11530.0,1544146.0,0.007466910512347926
Albania,ALB,8134020,311420,26654.0,1544146.0,0.017261321144503176
Albania,ALB,8140010,311420,60404.0,1544146.0,0.039118062670239734
Albania,ALB,4061088,311513,3370.0,1174172.0,0.00287010761626065
Albania,ALB,4063055,311513,60920.0,1174172.0,0.051883369727774124
Albania,ALB,4063095,311513,5757.0,1174172.0,0.00490302953911352
Albania,ALB,4069056,311513,58798.0,1174172.0,0.05007613875990911
Albania,ALB,4069057,311513,442572.0,1174172.0,0.3769226314373022
Albania,ALB,4069059,311513,181741.0,1174172.0,0.1547822635865955
Albania,ALB,4069097,311513,64751.0,1174172.0,0.055146094439315535
Albania,ALB,4069099,311513,356263.0,1174172.0,0.30341636489372936
Albania,ALB,22029928,31151A,12424.0,21173.0,0.5867850564398054
Albania,ALB,4032090,31151A,2709.0,21173.0,0.12794596892268456
Albania,ALB,4039020,31151A,6040.0,21173.0,0.28526897463751005
Albania,ALB,19053100,311810,49891.0,179230.0,0.2783629972660827
Albania,ALB,19059010,311810,129339.0,179230.0,0.7216370027339173
Albania,ALB,19021920,3118A0,15489.0,15489.0,1.0
Albania,ALB,19059090,311910,12454.0,27667.0,0.4501391549499404
Albania,ALB,20052000,311910,2208.0,27667.0,0.07980626739436875
Albania,ALB,20081930,311910,3465.0,27667.0,0.12523945494632593
Albania,ALB,20081940,311910,3052.0,27667.0,0.11031192395272346
Albania,ALB,20081990,311910,6488.0,27667.0,0.2345031987566415
Albania,ALB,12119040,311920,324067.0,1219573.0,0.2657216911164809
Albania,ALB,12119089,311920,697607.0,1219573.0,0.5720092196203097
Albania,ALB,21011129,311920,6669.0,1219573.0,0.00546830735019552
Albania,ALB,21011290,311920,6910.0,1219573.0,0.005665917497353582
Albania,ALB,21012020,311920,8112.0,1219573.0,0.00665150835579338
Albania,ALB,21069099,311920,29678.0,1219573.0,0.024334746669531056
Albania,ALB,9012100,311920,146530.0,1219573.0,0.1201486093903358
Albania,ALB,21039090,311940,3004.0,304627.0,0.009861240139580537
Albania,ALB,9093100,311940,7225.0,304627.0,0.023717529962872626
Albania,ALB,9096100,311940,177122.0,304627.0,0.5814389400808202
Albania,ALB,9096200,311940,52954.0,304627.0,0.17383226043653385
Albania,ALB,9109906,311940,32359.0,304627.0,0.10622498990568793
Albania,ALB,9109907,311940,15000.0,304627.0,0.04924054663572172
Albania,ALB,9109940,311940,9941.0,304627.0,0.032633351607047306
Albania,ALB,9109960,311940,7022.0,304627.0,0.02305114123173586
Albania,ALB,19023000,311990,9185.0,61850.0,0.14850444624090542
Albania,ALB,21041000,311990,28827.0,61850.0,0.46607922392886014
Albania,ALB,21069099,311990,23838.0,61850.0,0.38541632983023444
Albania,ALB,22011000,312110,81736.0,644614.0,0.12679836305137648
Albania,ALB,22019000,312110,13350.0,644614.0,0.020710068350982137
Albania,ALB,22021000,312110,536261.0,644614.0,0.831910259473111
Albania,ALB,22029991,312110,13267.0,644614.0,0.02058130912453034
Albania,ALB,22042150,312130,23178.0,96834.0,0.23935807670859408
Albania,ALB,22082040,312130,73656.0,96834.0,0.7606419232914059
Albania,ALB,53091900,313200,1629.0,1629.0,1.0
Albania,ALB,57024220,314110,300.0,300.0,1.0
Albania,ALB,63025130,314120,331.0,21955.0,0.015076292416306081
Albania,ALB,63025910,314120,6064.0,21955.0,0.2762013208836256
Albania,ALB,63029100,314120,391.0,21955.0,0.01780915508995673
Albania,ALB,63049101,314120,5621.0,21955.0,0.2560236848098383
Albania,ALB,63049200,314120,1856.0,21955.0,0.08453655203826008
Albania,ALB,94049096,314120,7692.0,21955.0,0.3503529947620132
Albania,ALB,42029260,314900,1015.0,106695.0,0.009513098083321618
Albania,ALB,63052000,314900,27515.0,106695.0,0.25788462439664467
Albania,ALB,63079098,314900,72663.0,106695.0,0.6810347251511317
Albania,ALB,64069090,314900,5502.0,106695.0,0.05156755236890201
Albania,ALB,42031040,315000,52901.0,11134509.0,0.004751085117448825
Albania,ALB,42033000,315000,87604.0,11134509.0,0.007867791925086234
Albania,ALB,61012000,315000,7008.0,11134509.0,0.0006293946145267833
Albania,ALB,61013020,315000,11529.0,11134509.0,0.0010354295820318615
Albania,ALB,61019005,315000,92202.0,11134509.0,0.008280742329994074
Albania,ALB,61021000,315000,98358.0,11134509.0,0.008833618078713664
Albania,ALB,61022000,315000,787.0,11134509.0,7.068115890875835e-05
Albania,ALB,61023020,315000,564.0,11134509.0,5.065333370335414e-05
Albania,ALB,61031010,315000,1294.0,11134509.0,0.00011621527271656074
Albania,ALB,61031050,315000,326.0,11134509.0,2.927834536754158e-05
Albania,ALB,61031090,315000,1243.0,11134509.0,0.00011163491807317233
Albania,ALB,61033200,315000,7115.0,11134509.0,0.0006390043781903629
Albania,ALB,61033320,315000,281.0,11134509.0,2.5236855976316513e-05
Albania,ALB,61034110,315000,255.0,11134509.0,2.2901773216942032e-05
Albania,ALB,61034210,315000,61236.0,11134509.0,0.005499658763579067
Albania,ALB,61034220,315000,1423.0,11134509.0,0.0001278008756380726
Albania,ALB,61034310,315000,2384.0,11134509.0,0.00021410912685956786
Albania,ALB,61034315,315000,75826.0,11134509.0,0.006809999435089594
Albania,ALB,61034320,315000,22348.0,11134509.0,0.0020070934425577276
Albania,ALB,61034980,315000,15624.0,11134509.0,0.0014032051166333423
Albania,ALB,61043200,315000,8398.0,11134509.0,0.0007542317312779575
