Country,iso3,HS4,detail_code,impVal,bea_total,weight
Afghanistan,AFG,6204,315000,10743.0,92840.0,0.11571520896165446
Afghanistan,AFG,6205,315000,5998.0,92840.0,0.06460577337354588
Afghanistan,AFG,6206,315000,2981.0,92840.0,0.03210900473933649
Afghanistan,AFG,6207,315000,710.0,92840.0,0.007647565704437743
Afghanistan,AFG,6209,315000,1172.0,92840.0,0.012623869021973287
Afghanistan,AFG,6211,315000,6315.0,92840.0,0.0680202498922878
Afghanistan,AFG,6214,315000,16140.0,92840.0,0.17384747953468332
Afghanistan,AFG,4202,316000,2039.0,9547.0,0.2135749450089033
Afghanistan,AFG,6403,316000,7144.0,9547.0,0.7482978946265842
Afghanistan,AFG,6404,316000,364.0,9547.0,0.038127160364512414
Afghanistan,AFG,3918,322220,979.0,979.0,1.0
Afghanistan,AFG,4823,322299,17552.0,17552.0,1.0
Afghanistan,AFG,4821,323110,16000.0,16000.0,1.0
Afghanistan,AFG,2833,325180,2402.0,2402.0,1.0
Afghanistan,AFG,2404,325411,6000.0,6000.0,1.0
Afghanistan,AFG,3301,3259A0,21615.0,21615.0,1.0
Afghanistan,AFG,3920,326110,2560.0,5130.0,0.49902534113060426
Afghanistan,AFG,3923,326110,2570.0,5130.0,0.5009746588693957
Afghanistan,AFG,3923,326190,1966.0,5595.0,0.3513851653261841
Afghanistan,AFG,3924,326190,1129.0,5595.0,0.20178731009830206
Afghanistan,AFG,3926,326190,2500.0,5595.0,0.44682752457551383
Afghanistan,AFG,7010,327200,2750.0,2750.0,1.0
Afghanistan,AFG,6815,327999,4000.0,4000.0,1.0
Afghanistan,AFG,7323,331510,23075.0,23075.0,1.0
Afghanistan,AFG,7323,332200,10960.0,23799.0,0.4605235514097231
Afghanistan,AFG,8202,332200,5788.0,23799.0,0.2432034959452078
Afghanistan,AFG,8215,332200,2457.0,23799.0,0.10323963191730745
Afghanistan,AFG,8515,332200,4594.0,23799.0,0.19303332072776166
Afghanistan,AFG,8302,332500,16673.0,16673.0,1.0
Afghanistan,AFG,7318,332720,3294.0,3294.0,1.0
Afghanistan,AFG,7326,332999,39388.0,39388.0,1.0
Afghanistan,AFG,8433,333111,4822.0,4822.0,1.0
Afghanistan,AFG,8431,333120,3732.0,3732.0,1.0
Afghanistan,AFG,8421,333413,2850.0,2850.0,1.0
Afghanistan,AFG,8409,333618,3728.0,3728.0,1.0
Afghanistan,AFG,8413,333914,7213.0,7213.0,1.0
Afghanistan,AFG,8422,333993,6113.0,6113.0,1.0
Afghanistan,AFG,8421,33399A,3130.0,3130.0,1.0
Afghanistan,AFG,8471,334118,6919.0,6919.0,1.0
Afghanistan,AFG,8517,334220,19714.0,19714.0,1.0
Afghanistan,AFG,8504,33441A,20000.0,20000.0,1.0
Afghanistan,AFG,8526,334511,13500.0,13500.0,1.0
Afghanistan,AFG,9032,334513,5459.0,5459.0,1.0
Afghanistan,AFG,9027,334516,8634.0,8634.0,1.0
Afghanistan,AFG,9405,335120,351.0,351.0,1.0
Afghanistan,AFG,8501,335312,6081.0,6081.0,1.0
Afghanistan,AFG,8536,335313,2115.0,8137.0,0.2599238048420794
Afghanistan,AFG,8537,335313,2970.0,8137.0,0.36499938552292
Afghanistan,AFG,8538,335313,3052.0,8137.0,0.3750768096350006
Afghanistan,AFG,8544,335920,30156.0,30156.0,1.0
Afghanistan,AFG,8536,335930,4109.0,4109.0,1.0
Afghanistan,AFG,8544,336320,4480.0,4480.0,1.0
Afghanistan,AFG,8415,336390,9024.0,9024.0,1.0
Afghanistan,AFG,9401,337121,81012.0,81012.0,1.0
Afghanistan,AFG,8302,337127,12076.0,12076.0,1.0
Afghanistan,AFG,9404,337900,1795.0,1795.0,1.0
Afghanistan,AFG,7102,339910,42000.0,1059772.0,0.03963116594890222
Afghanistan,AFG,7103,339910,859128.0,1059772.0,0.8106724842702016
Afghanistan,AFG,7113,339910,47266.0,1059772.0,0.044600159279543146
Afghanistan,AFG,7117,339910,14252.0,1059772.0,0.013448175645327486
Afghanistan,AFG,7118,339910,97126.0,1059772.0,0.09164801485602564
Afghanistan,AFG,9506,339920,7622.0,7622.0,1.0
Afghanistan,AFG,8484,339990,45099.0,45099.0,1.0
Afghanistan,AFG,6309,S00300,3289.0,1971873.0,0.0016679573177380085
Afghanistan,AFG,6310,S00300,3080.0,1971873.0,0.0015619667189519812
Afghanistan,AFG,9703,S00300,8500.0,1971873.0,0.004310622438666182
Afghanistan,AFG,9705,S00300,388127.0,1971873.0,0.1968316417943752
Afghanistan,AFG,9706,S00300,601827.0,1971873.0,0.30520576122295906
Afghanistan,AFG,9801,S00300,487897.0,1971873.0,0.24742820658328402
Afghanistan,AFG,9802,S00300,2040.0,1971873.0,0.0010345493852798836
Afghanistan,AFG,9999,S00300,477113.0,1971873.0,0.24195929453874565
Albania,ALB,713,1111B0,86826.0,86826.0,1.0
Albania,ALB,1211,111300,3687114.0,3698590.0,0.9968971959584598
Albania,ALB,802,111300,11476.0,3698590.0,0.0031028040415401544
Albania,ALB,1211,111900,12541986.0,14150134.0,0.8863510409159376
Albania,ALB,1212,111900,3422.0,14150134.0,0.00024183516565991531
Albania,ALB,1214,111900,20013.0,14150134.0,0.0014143328960701008
Albania,ALB,2401,111900,1092972.0,14150134.0,0.07724110598528608
Albania,ALB,910,111900,491741.0,14150134.0,0.034751685037046294
Albania,ALB,409,112A00,24790.0,24790.0,1.0
Albania,ALB,1302,113000,36420.0,36420.0,1.0
Albania,ALB,302,114000,887568.0,1282133.0,0.6922589154167313
Albania,ALB,306,114000,394565.0,1282133.0,0.30774108458326865
Albania,ALB,802,115000,2232.0,2232.0,1.0
Albania,ALB,2610,2122A0,32148.0,32148.0,1.0
Albania,ALB,2515,212310,2112.0,2112.0,1.0
Albania,ALB,2501,2123A0,2355.0,2355.0,1.0
Albania,ALB,1006,311210,55953.0,244578.0,0.22877364276427153
Albania,ALB,1101,311210,11510.0,244578.0,0.047060651407730865
Albania,ALB,1102,311210,12980.0,244578.0,0.05307100393330553
Albania,ALB,1106,311210,164135.0,244578.0,0.6710947018946921
Albania,ALB,1509,311224,1157863.0,1243575.0,0.9310761313149589
Albania,ALB,1512,311224,79696.0,1243575.0,0.06408620308385099
Albania,ALB,1515,311224,6016.0,1243575.0,0.004837665601190117
Albania,ALB,1704,311300,24774.0,66943.0,0.3700760348356064
Albania,ALB,1806,311300,42169.0,66943.0,0.6299239651643936
Albania,ALB,2004,311410,17981.0,17981.0,1.0
Albania,ALB,2001,311420,90950.0,1544146.0,0.05889987086713303
Albania,ALB,2005,311420,419607.0,1544146.0,0.27174049604117745
Albania,ALB,2007,311420,84773.0,1544146.0,0.054899601462556
Albania,ALB,2009,311420,82051.0,1544146.0,0.05313681478305808
Albania,ALB,712,311420,768177.0,1544146.0,0.4974769225189846
Albania,ALB,714,311420,11530.0,1544146.0,0.007466910512347926
Albania,ALB,813,311420,26654.0,1544146.0,0.017261321144503176
Albania,ALB,814,311420,60404.0,1544146.0,0.039118062670239734
Albania,ALB,406,311513,1174172.0,1174172.0,1.0
Albania,ALB,2202,31151A,12424.0,21173.0,0.5867850564398054
Albania,ALB,403,31151A,8749.0,21173.0,0.4132149435601946
Albania,ALB,1905,311810,179230.0,179230.0,1.0
