Country,iso3,HS6,detail_code,impVal,bea_total,weight
Afghanistan,AFG,240399,312200,387833.0,387833.0,1.0
Afghanistan,AFG,511219,313200,1298.0,17306.0,0.07500288917138564
Afghanistan,AFG,580230,313200,16008.0,17306.0,0.9249971108286144
Afghanistan,AFG,570110,314110,3409731.0,4047603.0,0.8424074693096136
Afghanistan,AFG,570190,314110,353611.0,4047603.0,0.08736306401591262
Afghanistan,AFG,570210,314110,160106.0,4047603.0,0.03955575682694177
Afghanistan,AFG,570231,314110,2900.0,4047603.0,0.000716473428841712
Afghanistan,AFG,570232,314110,13597.0,4047603.0,0.0033592721420554338
Afghanistan,AFG,570241,314110,22527.0,4047603.0,0.005565516183281809
Afghanistan,AFG,570242,314110,1200.0,4047603.0,0.00029647176365863945
Afghanistan,AFG,570250,314110,36006.0,4047603.0,0.008895635268577477
Afghanistan,AFG,570292,314110,7140.0,4047603.0,0.0017640069937689047
Afghanistan,AFG,570310,314110,34867.0,4047603.0,0.008614234152904817
Afghanistan,AFG,570339,314110,2060.0,4047603.0,0.0005089431942806643
Afghanistan,AFG,570500,314110,3858.0,4047603.0,0.0009531567201625258
Afghanistan,AFG,392490,314120,581.0,24189.0,0.024019182272933978
Afghanistan,AFG,630221,314120,592.0,24189.0,0.024473934433006737
Afghanistan,AFG,630231,314120,15882.0,24189.0,0.6565794369341437
Afghanistan,AFG,630251,314120,1372.0,24189.0,0.05671999669271156
Afghanistan,AFG,630499,314120,1067.0,24189.0,0.04411095952705776
Afghanistan,AFG,630710,314120,4150.0,24189.0,0.17156558766381413
Afghanistan,AFG,940490,314120,545.0,24189.0,0.02253090247633222
Afghanistan,AFG,401590,315000,454.0,92840.0,0.004890133563119345
Afghanistan,AFG,430310,315000,26888.0,92840.0,0.2896165445928479
Afghanistan,AFG,610310,315000,825.0,92840.0,0.008886255924170616
Afghanistan,AFG,610332,315000,829.0,92840.0,0.008929340801378716
Afghanistan,AFG,610441,315000,1296.0,92840.0,0.013959500215424386
Afghanistan,AFG,610442,315000,2197.0,92840.0,0.023664368806548902
Afghanistan,AFG,610449,315000,5389.0,92840.0,0.05804610081861267
Afghanistan,AFG,610510,315000,843.0,92840.0,0.009080137871607066
Afghanistan,AFG,610610,315000,793.0,92840.0,0.008541576906505817
Afghanistan,AFG,610690,315000,364.0,92840.0,0.003920723825937096
Afghanistan,AFG,611019,315000,2956.0,92840.0,0.03183972425678587
Afghanistan,AFG,611020,315000,500.0,92840.0,0.005385609651012494
Afghanistan,AFG,611120,315000,339.0,92840.0,0.0036514433433864715
Afghanistan,AFG,611596,315000,1000.0,92840.0,0.010771219302024989
Afghanistan,AFG,620230,315000,656.0,92840.0,0.007065919862128393
Afghanistan,AFG,620240,315000,496.0,92840.0,0.005342524773804394
Afghanistan,AFG,620322,315000,1244.0,92840.0,0.013399396811719087
Afghanistan,AFG,620331,315000,652.0,92840.0,0.007022834984920293
Afghanistan,AFG,620343,315000,1060.0,92840.0,0.011417492460146488
Afghanistan,AFG,620432,315000,1880.0,92840.0,0.020249892287806978
Afghanistan,AFG,620441,315000,324.0,92840.0,0.0034898750538560966
Afghanistan,AFG,620442,315000,2487.0,92840.0,0.02678802240413615
Afghanistan,AFG,620443,315000,4352.0,92840.0,0.046876346402412755
Afghanistan,AFG,620462,315000,1700.0,92840.0,0.01831107281344248
Afghanistan,AFG,620520,315000,5998.0,92840.0,0.06460577337354588
Afghanistan,AFG,620630,315000,477.0,92840.0,0.00513787160706592
Afghanistan,AFG,620690,315000,2504.0,92840.0,0.026971133132270574
Afghanistan,AFG,620799,315000,710.0,92840.0,0.007647565704437743
Afghanistan,AFG,620920,315000,1172.0,92840.0,0.012623869021973287
Afghanistan,AFG,621132,315000,3922.0,92840.0,0.04224472210254201
Afghanistan,AFG,621139,315000,621.0,92840.0,0.0066889271865575185
Afghanistan,AFG,621143,315000,1772.0,92840.0,0.01908660060318828
Afghanistan,AFG,621430,315000,3441.0,92840.0,0.03706376561826799
Afghanistan,AFG,621490,315000,12699.0,92840.0,0.13678371391641533
Afghanistan,AFG,420221,316000,2039.0,9547.0,0.2135749450089033
Afghanistan,AFG,640320,316000,1650.0,9547.0,0.1728291609929821
Afghanistan,AFG,640359,316000,5494.0,9547.0,0.5754687336336022
Afghanistan,AFG,640419,316000,364.0,9547.0,0.038127160364512414
Afghanistan,AFG,391810,322220,979.0,979.0,1.0
Afghanistan,AFG,482390,322299,17552.0,17552.0,1.0
Afghanistan,AFG,482110,323110,16000.0,16000.0,1.0
Afghanistan,AFG,283330,325180,2402.0,2402.0,1.0
Afghanistan,AFG,240491,325411,6000.0,6000.0,1.0
Afghanistan,AFG,330129,3259A0,21615.0,21615.0,1.0
Afghanistan,AFG,392062,326110,384.0,5130.0,0.07485380116959064
Afghanistan,AFG,392099,326110,2176.0,5130.0,0.42417153996101364
Afghanistan,AFG,392321,326110,1040.0,5130.0,0.20272904483430798
Afghanistan,AFG,392329,326110,1530.0,5130.0,0.2982456140350877
Afghanistan,AFG,392310,326190,500.0,5595.0,0.08936550491510277
Afghanistan,AFG,392350,326190,1466.0,5595.0,0.2620196604110813
Afghanistan,AFG,392410,326190,1129.0,5595.0,0.20178731009830206
Afghanistan,AFG,392690,326190,2500.0,5595.0,0.44682752457551383
Afghanistan,AFG,701090,327200,2750.0,2750.0,1.0
Afghanistan,AFG,681599,327999,4000.0,4000.0,1.0
Afghanistan,AFG,732391,331510,23075.0,23075.0,1.0
Afghanistan,AFG,732393,332200,10960.0,23799.0,0.4605235514097231
Afghanistan,AFG,820240,332200,5788.0,23799.0,0.2432034959452078
Afghanistan,AFG,821599,332200,2457.0,23799.0,0.10323963191730745
Afghanistan,AFG,851511,332200,4594.0,23799.0,0.19303332072776166
Afghanistan,AFG,830241,332500,16673.0,16673.0,1.0
Afghanistan,AFG,731815,332720,3294.0,3294.0,1.0
Afghanistan,AFG,732690,332999,39388.0,39388.0,1.0
Afghanistan,AFG,843390,333111,4822.0,4822.0,1.0
Afghanistan,AFG,843139,333120,3732.0,3732.0,1.0
Afghanistan,AFG,842139,333413,2850.0,2850.0,1.0
Afghanistan,AFG,840999,333618,3728.0,3728.0,1.0
Afghanistan,AFG,841381,333914,7213.0,7213.0,1.0
Afghanistan,AFG,842290,333993,6113.0,6113.0,1.0
Afghanistan,AFG,842119,33399A,3130.0,3130.0,1.0
Afghanistan,AFG,847160,334118,6919.0,6919.0,1.0
Afghanistan,AFG,851762,334220,19714.0,19714.0,1.0
Afghanistan,AFG,850440,33441A,20000.0,20000.0,1.0
Afghanistan,AFG,852610,334511,13500.0,13500.0,1.0
Afghanistan,AFG,903281,334513,5459.0,5459.0,1.0
Afghanistan,AFG,902789,334516,8634.0,8634.0,1.0
Afghanistan,AFG,940542,335120,351.0,351.0,1.0
Afghanistan,AFG,850131,335312,6081.0,6081.0,1.0
Afghanistan,AFG,853620,335313,2115.0,8137.0,0.2599238048420794
Afghanistan,AFG,853710,335313,2970.0,8137.0,0.36499938552292
Afghanistan,AFG,853890,335313,3052.0,8137.0,0.3750768096350006
Afghanistan,AFG,854442,335920,11364.0,30156.0,0.37684042976522086
Afghanistan,AFG,854449,335920,15953.0,30156.0,0.5290157845868152
Afghanistan,AFG,854460,335920,2839.0,30156.0,0.09414378564796393
Afghanistan,AFG,853690,335930,4109.0,4109.0,1.0
Afghanistan,AFG,854430,336320,4480.0,4480.0,1.0
Afghanistan,AFG,841590,336390,9024.0,9024.0,1.0
Afghanistan,AFG,940141,337121,25502.0,81012.0,0.3147928701920703
Afghanistan,AFG,940161,337121,55510.0,81012.0,0.6852071298079296
Afghanistan,AFG,830250,337127,12076.0,12076.0,1.0
Afghanistan,AFG,940429,337900,1795.0,1795.0,1.0
Afghanistan,AFG,710239,339910,42000.0,1059772.0,0.03963116594890222
Afghanistan,AFG,710310,339910,118645.0,1059772.0,0.11195332580970246
Afghanistan,AFG,710391,339910,700082.0,1059772.0,0.6605968076152229
Afghanistan,AFG,710399,339910,40401.0,1059772.0,0.038122350845276154
Afghanistan,AFG,711311,339910,6383.0,1059772.0,0.006022993625043878
Afghanistan,AFG,711319,339910,40883.0,1059772.0,0.03857716565449927
Afghanistan,AFG,711790,339910,14252.0,1059772.0,0.013448175645327486
Afghanistan,AFG,711890,339910,97126.0,1059772.0,0.09164801485602564
Afghanistan,AFG,950699,339920,7622.0,7622.0,1.0
Afghanistan,AFG,848420,339990,45099.0,45099.0,1.0
Afghanistan,AFG,630900,S00300,3289.0,1971873.0,0.0016679573177380085
Afghanistan,AFG,631090,S00300,3080.0,1971873.0,0.0015619667189519812
Afghanistan,AFG,970310,S00300,8500.0,1971873.0,0.004310622438666182
Afghanistan,AFG,970510,S00300,7040.0,1971873.0,0.003570209643318814
Afghanistan,AFG,970529,S00300,23488.0,1971873.0,0.01191151762816368
Afghanistan,AFG,970531,S00300,357599.0,1971873.0,0.1813499145228927
Afghanistan,AFG,970610,S00300,569278.0,1971873.0,0.28869912007517723
Afghanistan,AFG,970690,S00300,32549.0,1971873.0,0.01650664114778183
Afghanistan,AFG,980100,S00300,487897.0,1971873.0,0.24742820658328402
Afghanistan,AFG,980200,S00300,2040.0,1971873.0,0.0010345493852798836
Afghanistan,AFG,999995,S00300,477113.0,1971873.0,0.24195929453874565
Albania,ALB,71333,1111B0,9535.0,86826.0,0.10981733582106742
Albania,ALB,71339,1111B0,77291.0,86826.0,0.8901826641789325
Albania,ALB,121190,111300,3687114.0,3698590.0,0.9968971959584598
Albania,ALB,80222,111300,5070.0,3698590.0,0.0013707926534165722
Albania,ALB,80231,111300,2795.0,3698590.0,0.0007556933858578539
Albania,ALB,80232,111300,3611.0,3698590.0,0.0009763180022657283
Albania,ALB,121190,111900,12541986.0,14150134.0,0.8863510409159376
Albania,ALB,121299,111900,3422.0,14150134.0,0.00024183516565991531
Albania,ALB,121490,111900,20013.0,14150134.0,0.0014143328960701008
Albania,ALB,240110,111900,1090902.0,14150134.0,0.07709481761798156
Albania,ALB,240130,111900,2070.0,14150134.0,0.0001462883673045075
Albania,ALB,91099,111900,491741.0,14150134.0,0.034751685037046294
Albania,ALB,40900,112A00,24790.0,24790.0,1.0
Albania,ALB,130219,113000,36420.0,36420.0,1.0
Albania,ALB,30235,114000,887568.0,1282133.0,0.6922589154167313
Albania,ALB,30614,114000,394565.0,1282133.0,0.30774108458326865
Albania,ALB,80292,115000,2232.0,2232.0,1.0
Albania,ALB,261000,2122A0,32148.0,32148.0,1.0
Albania,ALB,251512,212310,2112.0,2112.0,1.0
Albania,ALB,250100,2123A0,2355.0,2355.0,1.0
Albania,ALB,100620,311210,49103.0,244578.0,0.2007662177301311
Albania,ALB,100630,311210,6850.0,244578.0,0.02800742503414044
Albania,ALB,110100,311210,11510.0,244578.0,0.047060651407730865
Albania,ALB,110220,311210,12980.0,244578.0,0.05307100393330553
Albania,ALB,110620,311210,164135.0,244578.0,0.6710947018946921
Albania,ALB,150920,311224,1042192.0,1243575.0,0.8380612347465975
Albania,ALB,150930,311224,115671.0,1243575.0,0.09301489656836137
Albania,ALB,151219,311224,79696.0,1243575.0,0.06408620308385099
Albania,ALB,151590,311224,6016.0,1243575.0,0.004837665601190117
Albania,ALB,170490,311300,24774.0,66943.0,0.3700760348356064
Albania,ALB,180631,311300,4452.0,66943.0,0.06650433951271978
Albania,ALB,180632,311300,34117.0,66943.0,0.5096425317060783
Albania,ALB,180690,311300,3600.0,66943.0,0.05377709394559551
Albania,ALB,200490,311410,17981.0,17981.0,1.0
Albania,ALB,200190,311420,90950.0,1544146.0,0.05889987086713303
Albania,ALB,200570,311420,380043.0,1544146.0,0.24611856650860733
Albania,ALB,200599,311420,39564.0,1544146.0,0.025621929532570108
Albania,ALB,200799,311420,84773.0,1544146.0,0.054899601462556
Albania,ALB,200971,311420,4247.0,1544146.0,0.0027503875928830564
Albania,ALB,200989,311420,77804.0,1544146.0,0.05038642719017502
Albania,ALB,71290,311420,768177.0,1544146.0,0.4974769225189846
Albania,ALB,71490,311420,11530.0,1544146.0,0.007466910512347926
Albania,ALB,81340,311420,26654.0,1544146.0,0.017261321144503176
Albania,ALB,81400,311420,60404.0,1544146.0,0.039118062670239734
Albania,ALB,40610,311513,3370.0,1174172.0,0.00287010761626065
Albania,ALB,40630,311513,66677.0,1174172.0,0.056786399266887645
Albania,ALB,40690,311513,1104125.0,1174172.0,0.9403434931168517
Albania,ALB,220299,31151A,12424.0,21173.0,0.5867850564398054
Albania,ALB,40320,31151A,2709.0,21173.0,0.12794596892268456
Albania,ALB,40390,31151A,6040.0,21173.0,0.28526897463751005
Albania,ALB,190531,311810,49891.0,179230.0,0.2783629972660827
Albania,ALB,190590,311810,129339.0,179230.0,0.7216370027339173
Albania,ALB,190219,3118A0,15489.0,15489.0,1.0
Albania,ALB,190590,311910,12454.0,27667.0,0.4501391549499404
Albania,ALB,200520,311910,2208.0,27667.0,0.07980626739436875
Albania,ALB,200819,311910,13005.0,27667.0,0.4700545776556909
Albania,ALB,121190,311920,1021674.0,1219573.0,0.8377309107367906
Albania,ALB,210111,311920,6669.0,1219573.0,0.00546830735019552
Albania,ALB,210112,311920,6910.0,1219573.0,0.005665917497353582
Albania,ALB,210120,311920,8112.0,1219573.0,0.00665150835579338
Albania,ALB,210690,311920,29678.0,1219573.0,0.024334746669531056
Albania,ALB,90121,311920,146530.0,1219573.0,0.1201486093903358
Albania,ALB,210390,311940,3004.0,304627.0,0.009861240139580537
Albania,ALB,90931,311940,7225.0,304627.0,0.023717529962872626
Albania,ALB,90961,311940,177122.0,304627.0,0.5814389400808202
Albania,ALB,90962,311940,52954.0,304627.0,0.17383226043653385
Albania,ALB,91099,311940,64322.0,304627.0,0.21115002938019284
Albania,ALB,190230,311990,9185.0,61850.0,0.14850444624090542
Albania,ALB,210410,311990,28827.0,61850.0,0.46607922392886014
Albania,ALB,210690,311990,23838.0,61850.0,0.38541632983023444
Albania,ALB,220110,312110,81736.0,644614.0,0.12679836305137648
Albania,ALB,220190,312110,13350.0,644614.0,0.020710068350982137
Albania,ALB,220210,312110,536261.0,644614.0,0.831910259473111
Albania,ALB,220299,312110,13267.0,644614.0,0.02058130912453034
Albania,ALB,220421,312130,23178.0,96834.0,0.23935807670859408
Albania,ALB,220820,312130,73656.0,96834.0,0.7606419232914059
Albania,ALB,530919,313200,1629.0,1629.0,1.0
Albania,ALB,570242,314110,300.0,300.0,1.0
Albania,ALB,630251,314120,331.0,21955.0,0.015076292416306081
Albania,ALB,630259,314120,6064.0,21955.0,0.2762013208836256
Albania,ALB,630291,314120,391.0,21955.0,0.01780915508995673
Albania,ALB,630491,314120,5621.0,21955.0,0.2560236848098383
Albania,ALB,630492,314120,1856.0,21955.0,0.08453655203826008
Albania,ALB,940490,314120,7692.0,21955.0,0.3503529947620132
Albania,ALB,420292,314900,1015.0,106695.0,0.009513098083321618
Albania,ALB,630520,314900,27515.0,106695.0,0.25788462439664467
Albania,ALB,630790,314900,72663.0,106695.0,0.6810347251511317
Albania,ALB,640690,314900,5502.0,106695.0,0.05156755236890201
Albania,ALB,420310,315000,52901.0,11134509.0,0.004751085117448825
Albania,ALB,420330,315000,87604.0,11134509.0,0.007867791925086234
Albania,ALB,610120,315000,7008.0,11134509.0,0.0006293946145267833
Albania,ALB,610130,315000,11529.0,11134509.0,0.0010354295820318615
Albania,ALB,610190,315000,92202.0,11134509.0,0.008280742329994074
Albania,ALB,610210,315000,98358.0,11134509.0,0.008833618078713664
Albania,ALB,610220,315000,787.0,11134509.0,7.068115890875835e-05
Albania,ALB,610230,315000,564.0,11134509.0,5.065333370335414e-05
Albania,ALB,610310,315000,2863.0,11134509.0,0.00025712853615727463
Albania,ALB,610332,315000,7115.0,11134509.0,0.0006390043781903629
Albania,ALB,610333,315000,281.0,11134509.0,2.5236855976316513e-05
Albania,ALB,610341,315000,255.0,11134509.0,2.2901773216942032e-05
Albania,ALB,610342,315000,62659.0,11134509.0,0.00562745963921714
Albania,ALB,610343,315000,100558.0,11134509.0,0.00903120200450689
Albania,ALB,610349,315000,15624.0,11134509.0,0.0014032051166333423
Albania,ALB,610432,315000,8398.0,11134509.0,0.0007542317312779575
Albania,ALB,610433,315000,4321.0,11134509.0,0.00038807279243296673
Albania,ALB,610439,315000,4517.0,11134509.0,0.0004056757240036359
Albania,ALB,610442,315000,27852.0,11134509.0,0.0025014125005422333
Albania,ALB,610443,315000,34154.0,11134509.0,0.0030674006370644633
Albania,ALB,610444,315000,29127.0,11134509.0,0.0026159213666269434
Albania,ALB,610449,315000,2779.0,11134509.0,0.00024958442262698784
Albania,ALB,610452,315000,276.0,11134509.0,2.4787801599513728e-05
Albania,ALB,610453,315000,8724.0,11134509.0,0.0007835100766454991
Albania,ALB,610459,315000,5246.0,11134509.0,0.00047114785214148194
Albania,ALB,610462,315000,46482.0,11134509.0,0.00417458910850941
Albania,ALB,610463,315000,602046.0,11134509.0,0.05407027826732189
Albania,ALB,610469,315000,24145.0,11134509.0,0.0021684835855806483
Albania,ALB,610510,315000,48481.0,11134509.0,0.0043541210483551635
Albania,ALB,610520,315000,162493.0,11134509.0,0.014593638569962986
Albania,ALB,610590,315000,5388.0,11134509.0,0.000483900996442681
Albania,ALB,610610,315000,62660.0,11134509.0,0.0056275494500925005
Albania,ALB,610620,315000,3754.0,11134509.0,0.00033715002610353094
Albania,ALB,610711,315000,16534.0,11134509.0,0.0014849330132114492
Albania,ALB,610712,315000,6248.0,11134509.0,0.00056113834925276
Albania,ALB,610721,315000,7724.0,11134509.0,0.0006936992012849422
Albania,ALB,610811,315000,49312.0,11134509.0,0.004428753885779786
Albania,ALB,610821,315000,63731.0,11134509.0,0.005723736897603657
Albania,ALB,610822,315000,117086.0,11134509.0,0.010515596152466175
Albania,ALB,610831,315000,5930.0,11134509.0,0.000532578490888103
Albania,ALB,610832,315000,7470.0,11134509.0,0.0006708872389433607
Albania,ALB,610891,315000,4342.0,11134509.0,0.0003899588208155384
Albania,ALB,610892,315000,41026.0,11134509.0,0.003684580972542211
Albania,ALB,610910,315000,397301.0,11134509.0,0.03568195059162465
Albania,ALB,610990,315000,13831.0,11134509.0,0.0012421742171118636
Albania,ALB,611011,315000,4079.0,11134509.0,0.00036633856059571196
Albania,ALB,611012,315000,3962.0,11134509.0,0.00035583068817852676
Albania,ALB,611019,315000,3062.0,11134509.0,0.0002750009003540255
Albania,ALB,611020,315000,426846.0,11134509.0,0.03833541290415231
Albania,ALB,611030,315000,161566.0,11134509.0,0.01451038388850375
Albania,ALB,611120,315000,50091.0,11134509.0,0.00449871655768566
Albania,ALB,611212,315000,845.0,11134509.0,7.589018967967066e-05
Albania,ALB,611220,315000,1055.0,11134509.0,9.475047350538762e-05
Albania,ALB,611231,315000,194863.0,11134509.0,0.017500816605384217
Albania,ALB,611241,315000,297442.0,11134509.0,0.026713526388994793
Albania,ALB,611300,315000,606.0,11134509.0,5.4425390468497537e-05
Albania,ALB,611420,315000,10554.0,11134509.0,0.0009478639785553184
Albania,ALB,611430,315000,117571.0,11134509.0,0.010559154427016045
Albania,ALB,611490,315000,3486.0,11134509.0,0.00031308071150690166
Albania,ALB,611521,315000,292.0,11134509.0,2.622477560528264e-05
Albania,ALB,611596,315000,80374.0,11134509.0,0.007218459296229407
Albania,ALB,611710,315000,2793.0,11134509.0,0.00025084177488203567
Albania,ALB,620120,315000,350197.0,11134509.0,0.03145149911864097
Albania,ALB,620130,315000,250352.0,11134509.0,0.022484332268266162
Albania,ALB,620140,315000,265954.0,11134509.0,0.023885561545641573
Albania,ALB,620190,315000,456.0,11134509.0,4.095375916441398e-05
Albania,ALB,620220,315000,524683.0,11134509.0,0.04712223951680312
Albania,ALB,620230,315000,190820.0,11134509.0,0.017137711236301485
Albania,ALB,620240,315000,760918.0,11134509.0,0.0683387116576043
Albania,ALB,620290,315000,1909.0,11134509.0,0.00017144896106330328
Albania,ALB,620311,315000,2547.0,11134509.0,0.00022874829954333865
Albania,ALB,620331,315000,9536.0,11134509.0,0.0008564365074382714
Albania,ALB,620332,315000,21001.0,11134509.0,0.0018861181934470572
Albania,ALB,620333,315000,7469.0,11134509.0,0.0006707974280680001
Albania,ALB,620339,315000,28676.0,11134509.0,0.002575416661839332
Albania,ALB,620341,315000,10943.0,11134509.0,0.0009828004090705752
Albania,ALB,620342,315000,158329.0,11134509.0,0.014219666084961627
Albania,ALB,620343,315000,218654.0,11134509.0,0.019637507141087227
Albania,ALB,620349,315000,11347.0,11134509.0,0.0010190840027162402
Albania,ALB,620431,315000,3674.0,11134509.0,0.00032996515607468637
Albania,ALB,620432,315000,84560.0,11134509.0,0.007594407620488699
Albania,ALB,620433,315000,191436.0,11134509.0,0.017193034735523586
Albania,ALB,620439,315000,72143.0,11134509.0,0.006479225981136662
Albania,ALB,620441,315000,1747.0,11134509.0,0.00015689959925489305
Albania,ALB,620442,315000,207297.0,11134509.0,0.01861752502961738
Albania,ALB,620443,315000,66106.0,11134509.0,0.00593703772658498
Albania,ALB,620444,315000,44623.0,11134509.0,0.004007630691214134
Albania,ALB,620449,315000,93508.0,11134509.0,0.008398035333214962
Albania,ALB,620451,315000,855.0,11134509.0,7.678829843327622e-05
Albania,ALB,620452,315000,133872.0,11134509.0,0.012023161506268485
Albania,ALB,620453,315000,67305.0,11134509.0,0.006044720966142288
Albania,ALB,620459,315000,13135.0,11134509.0,0.001179665847860916
Albania,ALB,620461,315000,45128.0,11134509.0,0.004052985183271215
Albania,ALB,620462,315000,371276.0,11134509.0,0.033344622560366154
Albania,ALB,620463,315000,195928.0,11134509.0,0.01759646518764321
Albania,ALB,620469,315000,83537.0,11134509.0,0.007502531094994849
Albania,ALB,620520,315000,1081053.0,11134509.0,0.09709031624115622
Albania,ALB,620530,315000,167737.0,11134509.0,0.015064606800353746
Albania,ALB,620590,315000,230940.0,11134509.0,0.02074092355576703
Albania,ALB,620610,315000,94586.0,11134509.0,0.008494851456853643
Albania,ALB,620620,315000,2226.0,11134509.0,0.00019991900855259985
Albania,ALB,620630,315000,171530.0,11134509.0,0.015405259450596339
Albania,ALB,620640,315000,93422.0,11134509.0,0.008390311597933955
Albania,ALB,620690,315000,120816.0,11134509.0,0.010850590717561052
