Country,iso3,HS4,usummary_code,impVal,bea_total,weight
Albania,ALB,2204,3121,23178.0,741448.0,0.031260452519933965
Albania,ALB,2208,3121,73656.0,741448.0,0.09934074945242283
Albania,ALB,4202,313TT,1015.0,130579.0,0.007773072239793535
Albania,ALB,5309,313TT,1629.0,130579.0,0.012475206579924797
Albania,ALB,5702,313TT,300.0,130579.0,0.002297459775308434
Albania,ALB,6302,313TT,6786.0,130579.0,0.05196854011747678
Albania,ALB,6304,313TT,7477.0,130579.0,0.057260355799937206
Albania,ALB,6305,313TT,27515.0,130579.0,0.21071535239203854
Albania,ALB,6307,313TT,72663.0,130579.0,0.5564677321774558
Albania,ALB,6406,313TT,5502.0,130579.0,0.04213541227915668
Albania,ALB,9404,313TT,7692.0,130579.0,0.05890686863890825
Albania,ALB,4201,315AL,976.0,13873209.0,7.035142338012784e-05
Albania,ALB,4202,315AL,626635.0,13873209.0,0.04516871330922788
Albania,ALB,4203,315AL,140505.0,13873209.0,0.010127793793058261
Albania,ALB,6101,315AL,110739.0,13873209.0,0.00798221954271719
Albania,ALB,6102,315AL,99709.0,13873209.0,0.0071871619608700485
Albania,ALB,6103,315AL,189355.0,13873209.0,0.013648969030885355
Albania,ALB,6104,315AL,798067.0,13873209.0,0.05752576783064394
Albania,ALB,6105,315AL,216362.0,13873209.0,0.01559567076370002
Albania,ALB,6106,315AL,66414.0,13873209.0,0.0047872125331637405
Albania,ALB,6107,315AL,30506.0,13873209.0,0.0021989144688874794
Albania,ALB,6108,315AL,288897.0,13873209.0,0.020824093401894256
Albania,ALB,6109,315AL,411132.0,13873209.0,0.02963496044786754
Albania,ALB,6110,315AL,599515.0,13873209.0,0.04321386638087842
Albania,ALB,6111,315AL,50091.0,13873209.0,0.0036106282259569505
Albania,ALB,6112,315AL,494205.0,13873209.0,0.0356229766307132
Albania,ALB,6113,315AL,606.0,13873209.0,4.368131410692364e-05
Albania,ALB,6114,315AL,131611.0,13873209.0,0.009486702031231562
Albania,ALB,6115,315AL,80666.0,13873209.0,0.005814516309817001
Albania,ALB,6117,315AL,2793.0,13873209.0,0.0002013232843244847
Albania,ALB,6201,315AL,866959.0,13873209.0,0.062491598014561736
Albania,ALB,6202,315AL,1478330.0,13873209.0,0.10656006119420532
Albania,ALB,6203,315AL,468502.0,13873209.0,0.03377026901274247
Albania,ALB,6204,315AL,1676130.0,13873209.0,0.12081775744890746
Albania,ALB,6205,315AL,1479730.0,13873209.0,0.10666097512118501
Albania,ALB,6206,315AL,482580.0,13873209.0,0.03478503062989969
Albania,ALB,6207,315AL,6285.0,13873209.0,0.0004530314507624011
Albania,ALB,6209,315AL,2506.0,13873209.0,0.00018063592929364793
Albania,ALB,6210,315AL,373041.0,13873209.0,0.026889308738879375
Albania,ALB,6211,315AL,316228.0,13873209.0,0.022794149500667077
Albania,ALB,6212,315AL,243317.0,13873209.0,0.017538624264941155
Albania,ALB,6215,315AL,601.0,13873209.0,4.332090722485331e-05
