NIPA Line,Indented_Description,Description,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRO,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUF,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,MYT,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRT,PRY,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SJM,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE,All Countries Effect
2,Goods,Goods,2.759738365926711e-09,7.244095228867929e-08,2.1799264890594964e-06,2.573757699207319e-09,2.7462741459497496e-07,3.266268520338968e-09,1.026248602690711e-05,3.615051577456349e-05,3.512833781431427e-07,4.2544290156001845e-09,3.6566310779031336e-05,2.9364870734639043e-05,9.590812383653252e-08,1.5756104468135793e-08,5.00518236440128e-05,1.72468841202074e-07,1.4327023951302705e-08,4.697999975164835e-05,3.2968755297529058e-06,1.158120730992109e-06,1.1552117342829994e-06,4.686840189521393e-07,4.449179158844989e-08,2.3785137684793903e-07,7.2561104869833836e-09,5.332640705430191e-07,6.748840341142014e-05,1.4148600735838867e-07,2.607219884182557e-07,3.6612526475333933e-09,1.0014745400365518e-06,9.637560946918689e-10,0.0004638681064575729,1.2211005279044642e-09,0.00010069579890340807,2.387224300759384e-05,0.003229379717393142,3.6278568958167846e-06,4.3951327715381957e-07,6.084378426612756e-08,6.283836618429088e-09,2.9462657360776025e-10,3.157273682976573e-05,8.444115759886803e-09,1.2892712007655086e-08,1.69269285962016e-05,5.20843532102972e-09,3.592475431291872e-09,2.2259775698744864e-08,8.295056325435273e-08,1.1409953482142598e-05,0.0003108740695320388,4.096931239952102e-09,1.8443583092481428e-09,1.8767091714666198e-05,2.348605137520128e-05,3.359697245043848e-06,1.192842223470532e-05,1.0509091438769187e-05,1.6218597495700248e-09,8.519295558615034e-05,9.697537053144935e-07,1.7624630649220995e-06,1.2538408486114933e-05,1.1138270624940889e-06,5.378657286265849e-08,9.822728771455884e-05,5.788912688762224e-07,2.3755432001988195e-09,2.1087709840887535e-07,9.175370268297133e-05,1.6647965515238566e-07,2.6678343264259694e-06,6.576000979690863e-10,1.6599884752495483e-08,2.2953316024097143e-09,3.563335941447053e-09,1.0472838615775065e-10,2.0609555364145372e-07,4.795954644204312e-06,3.199599278418608e-08,6.472949501458879e-08,2.272412740184892e-05,4.339562973206499e-09,8.385932383168164e-06,1.8901174071990323e-05,2.5881484304122774e-05,1.9199209132499285e-06,3.759612430856692e-06,2.5432952691888628e-05,9.17717795031263e-05,0.00019924216842163848,0.00022024593072632074,5.8235226160167046e-09,1.0434544917009151e-05,2.2531011913777994e-06,9.459822995042672e-05,0.0001690582956446339,9.364482804031885e-07,1.764007515781345e-05,0.0003397083854637313,2.7371656517010894e-06,3.9357743344139695e-06,3.668768591376457e-08,5.648340907881614e-05,6.925348096304822e-10,1.389673840449272e-08,0.00026816954712694814,1.203665000299795e-06,1.24024236530032e-06,6.511306215866316e-07,1.8637394799838232e-07,2.3492526591631923e-06,7.902036813545002e-09,3.6118005436580695e-07,1.3081227883063643e-05,1.1684135429706963e-06,4.594178705838e-06,9.203253605808907e-07,1.0101746113154313e-06,3.783558469652591e-07,4.297150897751732e-06,1.1082707712072195e-07,5.298048596827021e-07,3.1295267201979535e-06,9.889993384804417e-09,0.00044491570404169196,5.059467790310239e-08,2.955947505274451e-07,1.1075133691839717e-08,1.3904218137760501e-07,3.199664934679151e-06,2.9734070026487795e-08,6.397548134625434e-08,4.783083663564002e-07,3.5675404780655868e-09,2.183132319217575e-09,5.8712762840067975e-09,7.106754293705244e-07,1.5633179200307212e-07,4.1491446246837605e-05,4.167750033458703e-09,4.505993899678802e-07,3.692126323632774e-08,7.186524265566913e-09,1.0457976143706903e-10,8.630455607842146e-06,2.2052347580848386e-05,6.009242517355351e-09,6.275263248736821e-05,9.872240589800886e-06,4.2082467905631854e-07,4.707175605952941e-09,1.5795360811220335e-05,2.0047392310200376e-06,2.196939536712851e-05,7.329935031506165e-07,1.746423957574745e-11,2.6970301981869325e-05,2.2085357724654656e-05,2.0516717650104354e-09,2.1429383338946874e-07,2.1358570657382044e-05,1.838779819886601e-05,9.91185377826064e-07,7.395161653923836e-08,1.9497886459922607e-06,1.1610273768552433e-07,7.637734977632318e-06,4.9432971102396405e-06,1.0119566548842985e-07,1.872067174058428e-05,3.4731732575214394e-08,5.204224244098531e-07,9.112982014291608e-05,2.4251673966208927e-08,6.320128033506361e-11,2.8266848988305344e-09,5.023917722946716e-08,1.0952958886117951e-05,2.673871629597436e-08,5.084230550862944e-09,2.0845566949957073e-06,1.6331817388695223e-09,4.978967252649006e-10,1.3946505340846858e-07,1.2240719938301569e-05,1.639462007302372e-05,2.7269483476439442e-05,9.027000676659303e-08,1.1833097762099901e-09,1.4576294191218769e-08,3.6035891331635184e-08,1.0275349205505674e-08,1.3892397846172553e-07,3.0472806872669634e-07,0.00010237011019775241,3.435664440017723e-09,2.2312747332533133e-12,3.123621163805176e-08,1.647173913931617e-08,4.084291855576722e-09,2.5243231572997325e-06,2.949193119330409e-06,3.758100047504166e-05,6.886502320031481e-10,9.144479881570376e-05,8.529342813376296e-07,5.146874550997718e-07,2.296726871362224e-06,3.08775636495692e-06,5.3840484725892624e-08,3.3786486253902494e-10,5.967196069623523e-09,1.3426844290001764e-06,4.392602565267234e-09,0.000305429572570227,4.022496612654677e-08,1.9025167148075392e-08,2.7674242014505715e-08,2.0023541598710407e-05,3.630158451950952e-07,2.42849431673575e-07,0.007961716115967814
3,    Durable goods,Durable goods,6.63055053935232e-10,9.095365532214452e-09,1.8834847557523825e-07,3.6832448927049114e-10,5.6645231959894753e-08,1.912724036969408e-09,4.1766098364927644e-06,2.683808388977339e-06,1.1480377973124178e-07,1.1685054992881548e-09,8.479761528714321e-06,1.4365992733343888e-05,5.59314880262046e-08,1.780608563711461e-10,8.365346245153358e-06,2.5907513920663767e-09,6.332625776510221e-10,4.465318685614233e-06,1.253296244909953e-06,6.346269051075554e-07,1.2758360655826198e-07,2.2092952262309686e-07,9.45724752658581e-09,6.133051063397489e-09,1.7293686392254146e-09,6.771584865540233e-08,1.6347647623176943e-05,7.120125914658538e-09,6.101567640991389e-08,2.45956293009828e-09,4.975056256964525e-07,5.846354043106711e-10,0.00019082213447712296,8.185670852556862e-10,2.639943690098565e-05,3.164326849210892e-06,0.0018574848958019476,3.133201290552971e-08,2.537491575512307e-08,7.1191396728676725e-09,3.161358763235166e-09,1.4716761495368385e-10,6.709271955503299e-06,2.278153814427597e-10,6.644523354138868e-10,6.407495253019343e-06,2.8953613824241745e-09,2.1832020122614044e-09,1.4460583077717988e-08,1.2773387059652794e-08,7.803447023374358e-06,0.00021525793802207863,2.0759664843186776e-10,5.95008705569015e-10,6.02801603168222e-06,4.711491585823794e-06,4.230737563224494e-07,5.948596752256669e-07,1.3849746453945131e-06,5.19729008452275e-10,5.190266955017822e-05,6.15682828425433e-07,8.34808977589508e-08,4.417950334906263e-06,6.208571577524569e-09,2.5303117615413904e-09,2.294277321646386e-05,8.471007990573335e-09,1.5603076963159293e-09,4.0478530740733274e-08,3.80463057063727e-05,4.3083676612271367e-08,8.487711796106149e-08,5.756177323802809e-10,2.2730401781618523e-09,1.253758047326208e-09,5.220370960937432e-10,3.5169112828985816e-11,5.212620832545852e-09,8.518733550761015e-07,6.779488183534665e-10,3.4143502892886964e-09,1.2077363472633497e-06,3.117733075886103e-10,2.3597906153072512e-07,9.098840072798993e-06,5.31024957100742e-06,4.2284195596837814e-07,3.2476551955919454e-07,1.0746622654678487e-05,2.3397569627934204e-05,6.494363335259088e-05,1.5467696509210644e-05,-1.1507927328341255e-11,3.793323718359478e-07,4.3198195144894463e-07,1.725979475018039e-05,5.1308854182939784e-05,5.659126224156592e-08,2.3487388661223334e-06,0.00027973460429726475,4.019030740333447e-07,3.147531095866979e-07,2.1486351437857315e-08,1.6078762867629436e-05,1.954376708603602e-10,5.552242235096451e-09,0.00020975838823776344,7.902740571248262e-08,6.978444203306335e-07,1.41811801255989e-07,1.3817168415610337e-08,5.861617429332298e-08,6.419186784634133e-10,2.2216303565536736e-07,2.1422493816779972e-06,1.8271985201321687e-07,1.4195124591895201e-06,5.643251717483175e-07,3.6902002817380004e-07,6.077576919873975e-08,7.303711897192353e-07,2.1098603772489768e-08,4.6904841333005406e-08,3.663309100535205e-07,9.894831717005227e-10,0.0002915056587020846,3.2959433567165043e-09,1.0853975432238896e-07,1.5081807414384378e-09,6.32861277743611e-08,4.899928806320647e-07,5.554766815591016e-09,7.888744749824764e-09,1.8448329562316834e-07,3.401702713338161e-10,1.874883401155844e-09,3.7386827508521e-10,7.210242611906184e-08,7.266722495996981e-10,2.7783216778448526e-05,2.111229752615956e-09,2.2575123905498286e-07,2.6320791119833593e-08,2.0594700363508682e-09,9.158296096039462e-11,3.478772893000532e-07,3.586904538869827e-06,4.078934302580571e-09,1.2594179555697926e-05,1.7811265726116334e-06,1.1865473517313705e-07,3.5647616030422906e-09,1.269329683470116e-06,1.2030520395457113e-06,4.552660357661851e-06,7.146156758575035e-08,3.659339024375558e-14,1.9522473923186713e-06,9.452811117603454e-06,1.7572064687699946e-09,1.6544887894079243e-09,1.3584227756863928e-05,4.819635593969058e-06,7.525409333421236e-08,1.7273216090829075e-08,2.740700133388112e-07,3.834348393932912e-09,4.362271583980769e-06,8.9005878887606e-07,1.9161525057950514e-09,1.3108016276868064e-06,9.653208791749768e-10,8.746930684053223e-08,9.1167541447283e-06,8.000694340717683e-10,3.2228896229003754e-11,3.874955232530799e-10,1.7077109095665965e-08,1.143899157767875e-06,1.5357091662188447e-08,2.6428625173723145e-09,1.220046985000997e-06,4.5664077960230716e-11,1.931649201680489e-10,1.3549157177842846e-08,1.108624462779396e-05,1.2496735263265625e-06,1.3192350533026776e-05,4.5503302931264795e-09,3.6396226560038735e-10,5.288839714091833e-09,3.6824882252354065e-09,1.2139397115775465e-09,3.551526361252111e-09,9.631627287112892e-09,6.079880933230334e-05,1.8821290885098253e-09,2.166573825079562e-12,3.225859298697214e-09,1.175943596736731e-09,1.301962729478259e-09,6.45992821790231e-07,4.075164425209209e-07,1.4044718497598579e-05,4.938926481105417e-10,6.674396939558118e-05,9.812920519857939e-08,2.3227874888982457e-09,1.0160930189661925e-06,1.549680694983607e-07,1.009203735674307e-08,1.7908118229060335e-10,3.2225546090540855e-10,5.298187484476664e-08,2.053919128003411e-09,0.00013243871766808747,4.2289850185034626e-10,2.521543428894452e-09,2.2544222488444643e-09,1.2758942057542964e-05,1.579517642516866e-07,2.786037857643727e-09,0.003934229606477801
4,      Motor vehicles and parts,Motor vehicles and parts,1.5070453183129952e-10,4.3784334957071057e-10,3.569596210026093e-08,7.91810728606448e-11,1.6644852156526848e-08,2.3434049176435986e-10,1.5102983034100595e-06,1.7691644261553446e-06,3.414723711579511e-09,5.688194996166367e-10,2.5387132871975115e-06,5.702781568167068e-06,2.242575025709148e-08,1.4998464333609555e-11,3.3569955971521595e-06,1.9866501052278631e-10,3.625968010413803e-10,4.7423088723601733e-08,1.9805860623427056e-07,2.6935570712290884e-07,6.591514614771221e-08,3.389745465704759e-08,1.340466496783059e-09,1.000279175356768e-09,1.550383806417845e-10,1.0050760099576017e-08,6.7048278407083516e-06,2.504533998702385e-10,2.606621518522598e-08,1.3084852969148182e-09,2.9559560649645288e-09,1.508228090199477e-10,0.00014274824495812214,3.92123767403173e-10,4.985645996738412e-06,1.492765642758093e-06,0.00017802147300186776,1.3997178039153072e-08,5.6017679729887264e-09,6.139604786792911e-10,8.13756944908822e-10,2.3667108746260136e-11,1.5178236335952066e-06,2.945653745332101e-11,1.3342494888821796e-10,8.437109507376492e-07,8.382662271337689e-10,1.790762551407105e-10,3.0679384207521583e-09,4.83584941126539e-09,2.505369570435071e-06,0.0001563044050166432,1.7790811163665795e-11,2.9400074989280115e-11,8.178396270200343e-07,5.801670569496708e-07,1.7483750634671748e-07,2.6478724767915467e-07,1.9164181028940187e-07,6.045622364191842e-11,4.35131285013405e-05,5.783730314325238e-08,2.570161732082275e-09,1.0523854425406734e-06,1.4483262390025425e-09,1.1903759623627134e-09,4.808577455413573e-06,3.181128366382254e-09,1.8829871517610417e-10,1.8986269180121568e-08,1.8712351854150667e-05,2.4728918539562187e-08,3.229389914260131e-08,6.742014357611347e-12,8.897373579290914e-10,6.226249178692234e-11,2.5191817235320824e-10,2.5414576103455853e-12,2.7841188947501727e-09,2.2234933127941635e-07,2.8292454485613553e-10,1.4221980510432362e-09,1.362877237455105e-07,7.616274285765535e-11,1.257263864295903e-07,1.568741829717951e-06,2.3833695100277726e-06,9.076428867435456e-08,4.654909899997456e-09,4.756593156396213e-06,3.154878963455181e-06,1.0640583065796104e-05,1.2631711573977535e-06,2.4694506740781182e-12,2.1390105541719916e-07,3.6594665179544866e-08,1.4715189722760724e-06,1.2671070773157921e-05,2.9738065708099763e-08,8.927713888894453e-08,0.00021657080246114242,2.0603267121921213e-07,1.0149211368233747e-08,1.056994610216693e-08,1.8636260942042697e-06,6.833446677669215e-11,1.172625493916222e-09,0.00016050307581517748,4.512015904152925e-08,3.349339313632016e-08,1.0584551736165787e-08,2.2210706161539137e-09,3.1704021809917685e-08,6.798271933957927e-11,6.190786145112371e-08,3.0123366162532196e-07,1.4697562680219978e-09,1.7116371677501115e-07,1.9577561757396337e-07,5.044587567885737e-08,2.3055183819282353e-09,2.6941463271530016e-07,3.437637430240393e-09,1.6121755841354185e-08,4.505444054507337e-08,5.881517830954414e-10,0.00016617844707088181,1.1486697415492621e-09,2.560113420901491e-08,3.912939554358487e-10,1.7184242786413328e-08,3.633174900202478e-08,2.482439935693322e-09,2.184959371968948e-09,1.363324238376537e-08,4.007781495593886e-11,3.934011652016097e-10,1.0724917130213842e-10,1.7354757505742914e-09,3.087442605863483e-10,3.504633796629093e-06,1.1286445966385652e-09,4.389724603555415e-09,1.4377337901346217e-08,4.537571924867325e-10,5.782051371724244e-11,1.7709390013174646e-07,1.6712284399420837e-06,3.160366571306396e-10,2.9157059541516893e-06,4.238807837816335e-07,4.746661375836335e-09,2.2267356258643028e-10,2.5058460272580885e-07,4.6135106550469864e-07,2.5442079772871357e-07,2.3660203160451724e-08,2.217156246454878e-14,5.040788773945182e-07,1.955854644295958e-06,1.1948789702948891e-11,6.935168862592955e-10,3.4014326711762995e-06,1.2806868436145913e-06,3.865412236304653e-08,2.557741003214931e-09,1.3848674050950567e-07,1.623784787748746e-09,1.5292699124209633e-06,3.5830297862370035e-07,3.004401657801636e-10,6.197750743385835e-07,4.1501310096164735e-10,1.0655594729526491e-08,1.2659508780705017e-06,3.036004682304084e-10,1.139150201591291e-11,3.164568315897973e-11,4.408648129243331e-09,1.6210864049466957e-07,4.8008791279561005e-09,1.4004538748010757e-09,5.587342761198515e-07,1.869441540044605e-11,4.084124747998482e-11,6.4699502985377565e-09,9.524846899628762e-06,3.057916530593854e-07,7.448448923986536e-06,6.248590945950295e-10,5.2850218399773715e-11,7.044625153361348e-10,4.0981818842144e-10,3.8634428877868407e-10,1.8565886355766856e-09,7.4415050554924e-10,1.5155625167663566e-05,8.010782865279209e-10,9.17249719696387e-14,7.230496452657166e-10,5.07842945540638e-10,1.4954485627948938e-10,3.2615443178451564e-07,1.1391121894376955e-07,3.819069150751352e-06,3.34990845434031e-11,1.0982692051787295e-05,4.186064213869454e-09,1.0236599021085334e-09,3.3518682707232074e-07,5.387838173746451e-08,3.9062319258218654e-09,6.426851046499606e-12,1.0996223737032225e-10,2.2922206575579737e-08,7.382442195237173e-11,1.1760607049699461e-05,1.5555013048258757e-10,2.023857779647097e-10,8.182069131959726e-11,7.668449908853508e-06,1.6533885079853838e-09,4.2860479432044203e-10,0.001255673488787212
5,        New motor vehicles,New motor vehicles,6.732780559989101e-11,2.0061676701938573e-10,1.0716780074904677e-08,1.8921298521467474e-11,8.205984404198495e-09,1.4204847832074642e-10,6.880032392675644e-07,1.3937180425277158e-06,2.0611962303374213e-09,2.6136559316359775e-10,1.6782261015929142e-06,4.494175359970476e-06,1.2022462387204828e-08,3.869044334897559e-12,2.6531589606115185e-06,4.848020987305884e-11,1.998458400722341e-10,1.7505030557877088e-08,1.1528039798781241e-07,1.1975603237562707e-07,1.8679146959391955e-08,2.061346501498264e-08,5.655797685479759e-10,2.966633673290189e-10,7.074937404442579e-11,4.583385793500826e-09,3.3608833878198896e-06,1.2086991484671638e-10,1.0171306654760459e-08,6.610068505510139e-10,9.366779598207619e-10,7.322979439851737e-11,0.00012227213335969174,2.756210391996321e-10,2.7725624135218166e-06,4.3680620240666003e-07,7.2269445352567e-05,4.673891574005435e-09,1.8842082654999687e-09,3.053427091484285e-10,3.353053256362635e-10,1.4695650704394166e-11,5.593278229146221e-07,1.0256829270009249e-11,6.96539235086268e-11,3.6384138156666566e-07,4.3411302245165417e-10,9.708185835830612e-11,1.636036898533833e-09,2.943883917591665e-09,1.4417473610732585e-06,0.00014600296237744328,7.965807025852886e-12,1.05619049943755e-11,4.427376611416102e-07,2.0189672950477456e-07,5.1692633424308294e-08,1.0428765693427903e-07,7.299860186951279e-08,1.8355926615676174e-11,4.206596375211464e-05,3.000676928006368e-08,1.1007013811498076e-09,5.721972255983685e-07,4.272090183018636e-10,5.495355529641293e-10,2.7230656168981192e-06,8.823943491891242e-10,5.452988618071363e-11,7.301437498695319e-09,1.635374674650494e-05,1.6769382297358843e-08,1.1325181138418755e-08,4.096582968152036e-12,4.3797293885563063e-10,3.7466701616513107e-11,1.0065850763182811e-10,1.2801175507120953e-12,7.269559967545536e-10,1.0284599934378411e-07,7.121243900077521e-11,3.482507875918343e-10,6.214753739701974e-08,2.353602150408606e-11,3.5788657216441644e-08,8.273220886123169e-07,1.2806936281630458e-06,5.003929492615014e-08,2.8755216734509105e-09,4.017913162969882e-06,1.0933301632543282e-06,5.5453727807307195e-06,5.342534772810498e-07,1.935334545394684e-12,5.299396583081347e-08,1.4176087578547032e-08,5.898604741846872e-07,9.413775290529654e-06,1.2265872806689611e-08,4.877224280024271e-08,0.00020268715888659247,9.659427120443774e-08,5.067545326492076e-09,7.976344964985169e-09,4.06349052550652e-07,4.8653243547272916e-11,6.061234116390244e-10,0.0001483675317266735,1.1719655778306652e-08,1.5690820587139982e-08,4.620046082810707e-09,6.039757827092968e-10,8.287062768322904e-09,2.370257397967885e-11,3.8701714550232364e-08,7.501881547452414e-08,7.812013673038033e-10,7.233636870432317e-08,9.105762611266994e-08,2.5161677872330695e-08,1.1306489993900851e-09,1.4024457434985135e-07,1.9657497471307273e-09,7.675238907563287e-09,2.1332639763257995e-08,3.462260642558129e-10,0.00014584859231946378,3.702708875963372e-10,1.6937547889552463e-08,1.9098266034405606e-10,9.193221796069973e-09,1.4475303711185513e-08,1.7674656486235714e-09,7.18724234301103e-10,5.5687754206224875e-09,1.9429301124606376e-11,2.1293031603126004e-10,2.899433179564337e-11,7.977704965100514e-10,1.0518674355452226e-10,1.9129192207691425e-06,6.047431917464013e-10,1.874046560253999e-09,7.498747389872269e-09,2.4472354529790525e-10,4.130955805996348e-11,5.056924971101646e-08,8.988284130108545e-07,1.6775178204356176e-10,1.614725770921211e-06,2.0664581473473594e-07,2.412263202073441e-09,9.384712331869585e-11,1.2183235390762967e-07,1.323062044986962e-07,1.0170574137720383e-07,8.894548951113248e-09,4.919216057530758e-15,1.9141826503844233e-07,9.86001093525157e-07,6.62381339137651e-12,2.8747026345752047e-10,2.118532715985989e-06,4.2871704146639e-07,1.9350059745354993e-08,1.134072492058538e-09,5.0041485268755385e-08,4.1553751103137497e-10,7.773399325332751e-07,1.8220951228362297e-07,9.549593058454232e-11,2.2917919391480435e-07,1.0315829341226972e-10,4.0775631445720705e-09,6.362573953985013e-07,8.280939933273485e-11,6.00368854724173e-12,1.1890914493000018e-11,1.905272303659175e-09,7.976760519381599e-08,3.0493775702303394e-09,7.582604997579062e-10,2.218881962130832e-07,4.74818445368332e-12,2.3040207495478565e-11,3.0009433786767442e-09,8.883545874807398e-06,1.85424271453578e-07,6.619450115873469e-06,3.282275897424163e-10,2.7369973305040233e-11,3.1041910792376096e-10,1.9081199136093093e-10,1.8658016353264818e-10,4.834941557336735e-10,2.465972684808358e-10,6.762443828782146e-06,4.437927480589022e-10,6.387185089993531e-14,3.735428656776559e-10,1.0401016237024789e-10,5.963479582819581e-11,1.3840436801962018e-07,5.231039698471282e-08,2.161831318401519e-06,1.708798204487092e-11,5.875156046119961e-06,2.0304716700248784e-09,2.982631576067248e-10,1.6129808231366313e-07,1.7023833258928298e-08,1.9814361382159293e-09,3.963865156270493e-12,4.3117373967296385e-11,7.2887292073535005e-09,3.7927389984553395e-11,5.000573586705674e-06,3.9701536527269845e-11,6.106390789406882e-11,2.9001073568932233e-11,6.105790737495377e-06,6.575685841091416e-10,1.259987314140618e-10,0.0009980488142804528
6,            New autos,New autos,1.2683163464741379e-12,3.5605743388180405e-12,1.8179290108100134e-10,4.611663718956161e-13,1.2286356718804729e-10,2.863897260808961e-12,9.598741200164512e-09,3.889929714491654e-09,6.650232009518115e-11,3.0716239523074906e-12,1.4587066622358009e-08,2.4259106247419517e-06,1.3073836167154057e-10,9.157616611053361e-14,1.9145782780720148e-06,1.023308593229668e-12,3.949258395757621e-12,3.758986081017237e-10,2.3035461275662037e-09,1.348557367212791e-09,3.372991928006737e-10,4.795184228298306e-10,1.1744248014913413e-11,5.7122511418633e-12,1.2466394654807006e-12,6.273005112265202e-11,3.94687739122723e-08,2.418574057907486e-12,1.7630846860184095e-10,8.619103940091531e-12,1.5153447765232397e-11,6.445851076945539e-12,2.4126930308761866e-05,5.611599224859131e-12,4.0777576403627776e-08,6.528604139876213e-09,4.392394346153536e-06,8.891622731828841e-11,3.46984373431587e-11,6.154906169346697e-12,6.491521036271983e-12,3.0722927285005013e-13,7.971513502310665e-09,1.463105989510644e-13,1.3461771504539103e-12,3.0028499367402594e-09,6.5957924712940115e-12,2.6361984991810552e-12,2.6992557265865502e-11,6.068386496073916e-11,3.6421796011771556e-08,3.2278722311232695e-05,1.3394585380886847e-13,1.4498828697375406e-13,1.254946372853641e-08,3.225436290686297e-09,1.0962079148599813e-09,1.2775029367753996e-09,1.4746608171322656e-09,3.9944697673927724e-13,1.3059891793534477e-07,9.167200076860813e-10,3.4966039701053836e-11,1.6784399413241172e-07,8.237307002423641e-12,1.0910633044086728e-11,4.909539563636803e-07,1.7259896863978183e-11,1.1795000985212776e-12,1.1952371619924896e-10,1.2417140781248477e-05,3.299564330685918e-10,1.7479132482569933e-10,9.376975633585877e-14,8.560047601898488e-12,4.473518386890744e-13,1.5534503685288956e-12,1.940457158459929e-14,1.4142781418746676e-11,2.082689112048389e-09,1.3255201436300086e-12,6.604992140183688e-12,1.259681162578118e-09,4.738876896687042e-13,6.615127465268137e-10,9.171081671178385e-09,2.508719319605012e-08,9.498179793322864e-09,8.631939007647891e-11,2.5767377756349128e-06,1.9120130285339533e-08,1.2625168807430622e-07,1.024896981668082e-08,3.374921432491799e-14,1.0120169733046394e-09,2.3165074731382133e-10,1.0968251341440832e-08,4.717628979541258e-06,1.6820513905291603e-10,1.0281413005506518e-09,5.23687933062393e-05,1.1992202087891298e-09,1.1960344438022484e-10,1.698809812977799e-10,6.511100809403629e-09,9.804677118293361e-13,9.72033724333189e-12,5.8547196861790555e-05,2.078049005572901e-10,2.1511704159218144e-10,8.762708333322706e-11,1.0656964437091305e-11,1.611383641209314e-10,4.107401887026385e-13,7.689820011240475e-10,1.2664186843437717e-09,2.328394035916205e-11,1.3467457392706043e-09,1.4886968494232792e-09,6.973656912647638e-10,2.8337943718320265e-11,2.7822233629768444e-09,3.4418281161466675e-11,1.5354220379000648e-10,3.0613243326434377e-10,6.9447059547415446e-12,2.7147255829880127e-05,7.187913167482763e-12,3.43304200419354e-10,3.694757434476034e-12,1.7730371852259352e-10,2.358128207904439e-10,3.688861824571684e-11,1.3503876624027596e-11,1.0531704059931191e-10,3.423017513353807e-13,3.944672767491389e-12,4.0489844225386345e-13,1.650410134161479e-11,1.9879317847690154e-12,3.203374454054438e-08,1.1946000255261426e-11,7.760547559805508e-11,1.0390284087543619e-10,4.79574786838059e-12,8.153244324306272e-13,8.250570468874953e-10,1.7044308236647962e-08,1.04166072054231e-11,9.735606261143238e-08,3.567211228064985e-09,4.039023479184508e-11,1.930419454378968e-12,2.797480755249059e-09,1.7815161973375344e-09,1.802430220488446e-09,1.1995438105739227e-10,9.09702015174187e-17,3.2544789105701144e-09,1.8131170467636984e-08,1.3519375049598974e-13,5.357580601215292e-12,4.4654546589894304e-08,8.288552247951721e-09,3.1598704848482577e-10,2.3143232080017228e-11,6.349905225975826e-10,7.788908218001647e-12,1.4914426700282015e-08,1.972464097991642e-09,1.892454436927902e-12,3.136285683515704e-09,1.97750486885354e-12,6.674894161869192e-11,2.842847546729719e-08,1.6001806557433643e-12,1.2735520865480507e-13,2.3268918239233236e-13,3.229771816529865e-11,1.6839806217317786e-09,7.817453109174211e-11,1.5682986990651324e-11,4.269701879885186e-09,9.091585116230946e-14,5.144696332472523e-13,5.90033845365055e-11,8.336208344957287e-06,3.922263929054377e-09,5.546971106214294e-06,6.697538027328967e-12,4.726048761277356e-13,4.415446719921745e-12,9.46920474348611e-12,3.6248962521102055e-12,9.391192392963145e-12,3.4980880392807908e-12,5.198057055302557e-07,4.24307191507397e-12,2.0470923125421318e-15,4.2933188090461944e-12,1.6831172119441643e-12,1.394930483122743e-12,1.7497470292661496e-09,9.94817994496543e-10,5.000343933981386e-08,5.022431787113237e-13,1.20952423470279e-07,4.4022411779241324e-11,4.970957576608162e-12,4.619545512308588e-09,2.961832018483784e-10,2.326904618740861e-11,1.997916414488322e-13,8.305094833000281e-13,1.3824047831159298e-10,5.851176625134339e-13,2.78161421584331e-07,7.554395852558968e-13,1.2005908650673674e-12,5.974712523976301e-13,1.8672723029845924e-06,9.750788119035847e-12,2.6364800524753902e-12,0.00024114630954465583
