Country,iso3,HS8,usummary_code,impVal,bea_total,weight
Afghanistan,AFG,12074000,111,17313.0,3594853.0,0.004816052283639971
Afghanistan,AFG,12079903,111,2549.0,3594853.0,0.000709069327730508
Afghanistan,AFG,12093000,111,12750.0,3594853.0,0.0035467375161098384
Afghanistan,AFG,12119040,111,5350.0,3594853.0,0.001488238879308834
Afghanistan,AFG,12119089,111,108078.0,3594853.0,0.030064650765970126
Afghanistan,AFG,12129930,111,38690.0,3594853.0,0.010762609764571737
Afghanistan,AFG,6031100,111,5427.0,3594853.0,0.0015096583921512228
Afghanistan,AFG,7089005,111,23322.0,3594853.0,0.006487608811820678
Afghanistan,AFG,7132010,111,18693.0,3594853.0,0.005199934461854212
Afghanistan,AFG,7132020,111,83626.0,3594853.0,0.023262703648800103
Afghanistan,AFG,8013200,111,9204.0,3594853.0,0.002560327223394114
Afghanistan,AFG,8021100,111,69521.0,3594853.0,0.019339038341762513
Afghanistan,AFG,8021200,111,390657.0,3594853.0,0.10867120296713106
Afghanistan,AFG,8023200,111,5110.0,3594853.0,0.0014214767613585312
Afghanistan,AFG,8025100,111,25449.0,3594853.0,0.007079288082155237
Afghanistan,AFG,8025200,111,25440.0,3594853.0,0.007076784502732101
Afghanistan,AFG,8029110,111,4950.0,3594853.0,0.001376968682724996
Afghanistan,AFG,8029190,111,61934.0,3594853.0,0.017228520888058565
Afghanistan,AFG,8042040,111,293599.0,3594853.0,0.08167204611704568
Afghanistan,AFG,8042060,111,383443.0,3594853.0,0.10666444497174155
Afghanistan,AFG,8042080,111,1996990.0,3594853.0,0.5555136746898969
Afghanistan,AFG,8055020,111,2198.0,3594853.0,0.0006114297302281901
Afghanistan,AFG,8102090,111,10560.0,3594853.0,0.0029375331898133248
Afghanistan,AFG,4090000,112,2250.0,2250.0,1.0
Afghanistan,AFG,13021991,113FF,54963.0,83490.0,0.6583183614804168
Afghanistan,AFG,8029210,113FF,13090.0,83490.0,0.15678524374176547
Afghanistan,AFG,8029290,113FF,8613.0,83490.0,0.10316205533596838
Afghanistan,AFG,8029998,113FF,6824.0,83490.0,0.08173433944184932
Afghanistan,AFG,25084001,212,7211.0,15399.0,0.46827716085460097
Afghanistan,AFG,25309080,212,8188.0,15399.0,0.5317228391453991
Afghanistan,AFG,10059040,311,2197.0,9997422.0,0.00021975665326521177
Afghanistan,AFG,10062020,311,2272.0,9997422.0,0.0002272585872637966
Afghanistan,AFG,11031100,311,2255.0,9997422.0,0.00022555814889078403
Afghanistan,AFG,11061000,311,2350.0,9997422.0,0.00023506059862232482
Afghanistan,AFG,15155000,311,69929.0,9997422.0,0.006994703234493853
Afghanistan,AFG,15180020,311,17490.0,9997422.0,0.0017494510084699836
Afghanistan,AFG,17011250,311,18337.0,9997422.0,0.0018341728497606683
Afghanistan,AFG,17011450,311,3006.0,9997422.0,0.0003006775146632802
Afghanistan,AFG,17029068,311,5616.0,9997422.0,0.0005617448178140324
Afghanistan,AFG,17029090,311,3413.0,9997422.0,0.0003413880098289339
Afghanistan,AFG,17049010,311,69480.0,9997422.0,0.006949791656288991
Afghanistan,AFG,17049035,311,211073.0,9997422.0,0.021112742865110626
Afghanistan,AFG,17049090,311,14636.0,9997422.0,0.0014639774133771686
Afghanistan,AFG,19019091,311,2364.0,9997422.0,0.000236460959635394
Afghanistan,AFG,19022000,311,2254.0,9997422.0,0.00022545812310413626
Afghanistan,AFG,19023000,311,28395.0,9997422.0,0.0028402322118642187
Afghanistan,AFG,19059010,311,45157.0,9997422.0,0.004516864447654605
Afghanistan,AFG,19059090,311,3531.0,9997422.0,0.00035319105265337405
Afghanistan,AFG,20011000,311,52501.0,9997422.0,0.005251453824796032
Afghanistan,AFG,20019020,311,7920.0,9997422.0,0.0007922042302505585
Afghanistan,AFG,20019038,311,24207.0,9997422.0,0.0024213242173832415
Afghanistan,AFG,20029080,311,20506.0,9997422.0,0.0020511287809997416
Afghanistan,AFG,20049085,311,53845.0,9997422.0,0.005385888482050673
Afghanistan,AFG,20059985,311,137577.0,9997422.0,0.013761247649644079
Afghanistan,AFG,20060020,311,12529.0,9997422.0,0.0012532230809102587
Afghanistan,AFG,20060070,311,4008.0,9997422.0,0.0004009033528843736
Afghanistan,AFG,20079945,311,13726.0,9997422.0,0.0013729539475276725
Afghanistan,AFG,20079965,311,24778.0,9997422.0,0.002478438941559134
Afghanistan,AFG,20079975,311,5444.0,9997422.0,0.0005445403825106112
Afghanistan,AFG,20081930,311,852961.0,9997422.0,0.08531809500489226
Afghanistan,AFG,20081940,311,145576.0,9997422.0,0.014561353917039813
Afghanistan,AFG,20081985,311,27170.0,9997422.0,0.0027177006232206665
Afghanistan,AFG,20081990,311,72634.0,9997422.0,0.007265272987376146
Afghanistan,AFG,20089710,311,76343.0,9997422.0,0.0076362686300528275
Afghanistan,AFG,20089921,311,216006.0,9997422.0,0.021606170070644214
Afghanistan,AFG,20089960,311,13988.0,9997422.0,0.0013991607036293956
Afghanistan,AFG,20089991,311,120203.0,9997422.0,0.01202339963242524
Afghanistan,AFG,20093120,311,2021.0,9997422.0,0.00020215211481519935
Afghanistan,AFG,20093160,311,9915.0,9997422.0,0.0009917556746129152
Afghanistan,AFG,20093960,311,2070.0,9997422.0,0.00020705337836094144
Afghanistan,AFG,20096900,311,7681.0,9997422.0,0.0007682980672417349
Afghanistan,AFG,20097900,311,41773.0,9997422.0,0.004178377185638457
Afghanistan,AFG,21032040,311,11630.0,9997422.0,0.0011632998987138885
Afghanistan,AFG,21039080,311,13300.0,9997422.0,0.0013303429624157107
Afghanistan,AFG,21039090,311,74790.0,9997422.0,0.007480928583388798
Afghanistan,AFG,21069099,311,107704.0,9997422.0,0.010773177325114415
Afghanistan,AFG,4021050,311,31528.0,9997422.0,0.003153613001431769
Afghanistan,AFG,4039095,311,3000.0,9997422.0,0.0003000773599433934
Afghanistan,AFG,7129040,311,3564.0,9997422.0,0.00035649190361275137
Afghanistan,AFG,7129078,311,2604.0,9997422.0,0.0002604671484308655
Afghanistan,AFG,7129085,311,61059.0,9997422.0,0.006107474506927886
Afghanistan,AFG,8062010,311,3117908.0,9997422.0,0.31187120039546196
Afghanistan,AFG,8062020,311,186709.0,9997422.0,0.01867571459922368
Afghanistan,AFG,8062090,311,117342.0,9997422.0,0.01173722585682589
Afghanistan,AFG,8112020,311,12821.0,9997422.0,0.0012824306106114156
Afghanistan,AFG,8112040,311,17790.0,9997422.0,0.001779458744464323
Afghanistan,AFG,8129090,311,13377.0,9997422.0,0.0013380449479875912
Afghanistan,AFG,8131000,311,758952.0,9997422.0,0.07591477082791943
Afghanistan,AFG,8132010,311,13588.0,9997422.0,0.0013591503889702765
Afghanistan,AFG,8132020,311,267190.0,9997422.0,0.026725889934425096
Afghanistan,AFG,8134020,311,685366.0,9997422.0,0.06855427329165459
Afghanistan,AFG,8134030,311,11502.0,9997422.0,0.0011504965980229703
Afghanistan,AFG,8134090,311,197097.0,9997422.0,0.019714782470921004
Afghanistan,AFG,8135000,311,9122.0,9997422.0,0.0009124352258012116
