Country,iso3,HS2,usummary_code,impVal,bea_total,weight
Angola,AGO,73,3311IS,3402592.0,15015253.0,0.22660903549210926
Angola,AGO,28,3313NF,4151880.0,4151880.0,1.0
Angola,AGO,73,332,32576.0,32576.0,1.0
Angola,AGO,87,33312,34130.0,34130.0,1.0
Angola,AGO,87,3362BP,48419.0,48419.0,1.0
Angola,AGO,71,3399,100679357.0,100679357.0,1.0
Anguilla,AIA,22,3121,235930.0,235930.0,1.0
Anguilla,AIA,63,313TT,2056.0,2056.0,1.0
Anguilla,AIA,42,315AL,1154.0,165172.0,0.006986656334003342
Anguilla,AIA,61,315AL,535.0,165172.0,0.0032390477804954835
Anguilla,AIA,64,315AL,163483.0,165172.0,0.9897742958855011
Anguilla,AIA,33,325X,53405.0,53405.0,1.0
Anguilla,AIA,39,326,68858.0,68858.0,1.0
Anguilla,AIA,68,327,28298.0,55328.0,0.5114589358010411
Anguilla,AIA,69,327,27030.0,55328.0,0.48854106419895893
Anguilla,AIA,84,3332OM,3666.0,3666.0,1.0
Anguilla,AIA,85,335,22329.0,24329.0,0.9177935796785729
Anguilla,AIA,94,335,2000.0,24329.0,0.08220642032142711
Anguilla,AIA,84,3364,108000.0,108000.0,1.0
Anguilla,AIA,94,337,13340.0,13340.0,1.0
Anguilla,AIA,71,S003,86640.0,460514.0,0.1881376027656054
Anguilla,AIA,72,S003,5598.0,460514.0,0.012155982228553313
Anguilla,AIA,74,S003,46830.0,460514.0,0.10169071950038436
Anguilla,AIA,76,S003,8734.0,460514.0,0.018965764341583535
Anguilla,AIA,85,S003,33715.0,460514.0,0.07321167217500445
Anguilla,AIA,97,S003,8077.0,460514.0,0.017539097617010557
Anguilla,AIA,98,S003,207023.0,460514.0,0.44954767933222445
Anguilla,AIA,99,S003,63897.0,460514.0,0.13875148203963397
Antigua and Barbuda,ATG,25,212,54800.0,54800.0,1.0
Antigua and Barbuda,ATG,21,311,65600.0,65600.0,1.0
Antigua and Barbuda,ATG,22,3121,168613.0,168613.0,1.0
Antigua and Barbuda,ATG,63,313TT,65143.0,65143.0,1.0
Antigua and Barbuda,ATG,42,315AL,3920.0,7300.0,0.536986301369863
Antigua and Barbuda,ATG,62,315AL,3380.0,7300.0,0.46301369863013697
Antigua and Barbuda,ATG,49,323,205042.0,205042.0,1.0
Antigua and Barbuda,ATG,27,324,1393295.0,1393295.0,1.0
Antigua and Barbuda,ATG,28,3251,3581.0,3581.0,1.0
Antigua and Barbuda,ATG,39,326,289.0,289.0,1.0
Antigua and Barbuda,ATG,68,327,4241.0,13457.0,0.31515196551980384
Antigua and Barbuda,ATG,69,327,9216.0,13457.0,0.6848480344801962
Antigua and Barbuda,ATG,76,3313NF,1395289.0,1395289.0,1.0
Antigua and Barbuda,ATG,73,332,5243.0,5243.0,1.0
Antigua and Barbuda,ATG,84,3332OM,65507.0,65507.0,1.0
Antigua and Barbuda,ATG,84,3341,5690.0,5690.0,1.0
Antigua and Barbuda,ATG,85,3342,12000.0,12000.0,1.0
Antigua and Barbuda,ATG,90,3345,230015.0,230015.0,1.0
Antigua and Barbuda,ATG,85,335,14871.0,14871.0,1.0
Antigua and Barbuda,ATG,87,3362BP,9049.0,9049.0,1.0
Antigua and Barbuda,ATG,39,3399,5672.0,81141.0,0.06990300834350081
Antigua and Barbuda,ATG,71,3399,22477.0,81141.0,0.2770116217448639
Antigua and Barbuda,ATG,84,3399,3700.0,81141.0,0.045599635202918376
