Country,impVal,hs_code,hs2_code,hs_code_2024,naics_2024,naics_2022_mapped,mapping_source
Australia,41623.0,4010399000,40,4010399000,326220,326220,direct_2022
New Zealand,8987.0,4010399000,40,4010399000,326220,326220,direct_2022
Australia,2185.0,4011101070,40,4011101070,326211,326211,direct_2022
Australia,6168.0,4011105000,40,4011105000,326211,326211,direct_2022
Australia,259.0,4011201025,40,4011201025,326211,326211,direct_2022
Australia,128270.0,4011300010,40,4011300010,326211,326211,direct_2022
Australia,162474.0,4011300050,40,4011300050,326211,326211,direct_2022
Australia,2769.0,4011500000,40,4011500000,326211,326211,direct_2022
New Zealand,3904.0,4011700050,40,4011700050,326211,326211,direct_2022
Australia,328751.0,4011802020,40,4011802020,326211,326211,direct_2022
Cocos (Keeling) Islands,252.0,4011908010,40,4011908010,326211,326211,direct_2022
New Caledonia,481.0,4011908010,40,4011908010,326211,326211,direct_2022
Australia,316.0,4012118000,40,4012118000,326212,326212,direct_2022
Australia,29421.0,4012130050,40,4012130050,326212,326212,direct_2022
Australia,122495.0,4012201010,40,4012201010,930000,930000,direct_2022
Australia,2420.0,4012201050,40,4012201050,930000,930000,direct_2022
Australia,51301.0,4012208000,40,4012208000,930000,930000,direct_2022
Australia,727471.0,4012901000,40,4012901000,326211,326211,direct_2022
Australia,505832.0,4012909000,40,4012909000,326211,326211,direct_2022
Australia,3717.0,4013200000,40,4013200000,326211,326211,direct_2022
Australia,5146.0,4013905050,40,4013905050,326211,326211,direct_2022
New Zealand,27148.0,4013905050,40,4013905050,326211,326211,direct_2022
New Zealand,239780.0,4014901000,40,4014901000,326299,326299,direct_2022
New Zealand,7532.0,4014905000,40,4014905000,326299,326299,direct_2022
Norfolk Island,5440.0,4015121010,40,4015121010,339113,339113,direct_2022
Australia,15671.0,4015191110,40,4015191110,339113,339113,direct_2022
New Zealand,9039.0,4015191110,40,4015191110,339113,339113,direct_2022
Australia,36435.0,4015191150,40,4015191150,339113,339113,direct_2022
New Zealand,2719.0,4015191150,40,4015191150,339113,339113,direct_2022
New Zealand,678.0,4015195100,40,4015195100,339113,339113,direct_2022
Australia,4010.0,4015900010,40,4015900010,315250,315280,direct_2022
Australia,39691.0,4015900050,40,4015900050,315250,315280,direct_2022
Australia,21026.0,4016100000,40,4016100000,326299,326299,direct_2022
New Zealand,7534.0,4016100000,40,4016100000,326299,326299,direct_2022
Australia,95753.0,4016910000,40,4016910000,326299,326299,direct_2022
New Zealand,109716.0,4016910000,40,4016910000,326299,326299,direct_2022
Australia,1265.0,4016931010,40,4016931010,339991,339991,direct_2022
New Zealand,6668.0,4016931010,40,4016931010,339991,339991,direct_2022
Australia,153028.0,4016931020,40,4016931020,339991,339991,direct_2022
Australia,49767.0,4016931050,40,4016931050,339991,339991,direct_2022
New Caledonia,491.0,4016931050,40,4016931050,339991,339991,direct_2022
New Zealand,2278.0,4016931050,40,4016931050,339991,339991,direct_2022
Niue,2108.0,4016931050,40,4016931050,339991,339991,direct_2022
Australia,99515.0,4016935010,40,4016935010,339991,339991,direct_2022
New Zealand,281126.0,4016935010,40,4016935010,339991,339991,direct_2022
Niue,511.0,4016935010,40,4016935010,339991,339991,direct_2022
Australia,41809.0,4016935020,40,4016935020,339991,339991,direct_2022
New Zealand,15637.0,4016935020,40,4016935020,339991,339991,direct_2022
Australia,4365151.0,4016935050,40,4016935050,339991,339991,direct_2022
Nauru,3938.0,4016935050,40,4016935050,339991,339991,direct_2022
New Caledonia,378.0,4016935050,40,4016935050,339991,339991,direct_2022
New Zealand,552771.0,4016935050,40,4016935050,339991,339991,direct_2022
Niue,2662.0,4016935050,40,4016935050,339991,339991,direct_2022
Australia,11796.0,4016940000,40,4016940000,326299,326299,direct_2022
New Zealand,18289.0,4016940000,40,4016940000,326299,326299,direct_2022
Australia,1239.0,4016950000,40,4016950000,326299,326299,direct_2022
Nauru,14075.0,4016990300,40,4016990300,326299,326299,direct_2022
Australia,8757.0,4016990500,40,4016990500,326299,326299,direct_2022
New Zealand,8324.0,4016991000,40,4016991000,326299,326299,direct_2022
Australia,12089.0,4016991500,40,4016991500,326299,326299,direct_2022
Australia,23608.0,4016993000,40,4016993000,326299,326299,direct_2022
Australia,32140.0,4016993550,40,4016993550,326299,326299,direct_2022
New Zealand,312.0,4016993550,40,4016993550,326299,326299,direct_2022
Australia,489.0,4016995500,40,4016995500,326299,326299,direct_2022
New Zealand,755.0,4016995500,40,4016995500,326299,326299,direct_2022
Australia,12922.0,4016996010,40,4016996010,326291,326291,direct_2022
Marshall Islands,3476.0,4016996010,40,4016996010,326291,326291,direct_2022
Australia,1925873.0,4016996050,40,4016996050,326299,326299,direct_2022
Nauru,83862.0,4016996050,40,4016996050,326299,326299,direct_2022
New Caledonia,56480.0,4016996050,40,4016996050,326299,326299,direct_2022
New Zealand,6413434.0,4016996050,40,4016996050,326299,326299,direct_2022
Australia,18493.0,4017000000,40,4017000000,326299,326299,direct_2022
New Zealand,294.0,4017000000,40,4017000000,326299,326299,direct_2022
Australia,3386.0,4101901010,41,4101901010,311611,311611,direct_2022
New Zealand,1220.0,4101901010,41,4101901010,311611,311611,direct_2022
Australia,103675.0,4101901030,41,4101901030,311611,311611,direct_2022
New Zealand,1880.0,4101901030,41,4101901030,311611,311611,direct_2022
Australia,7399.0,4103902000,41,4103902000,316110,316110,direct_2022
New Zealand,5215.0,4104412000,41,4104412000,316110,316110,direct_2022
New Zealand,5639.0,4104495000,41,4104495000,316110,316110,direct_2022
Australia,85458.0,4106920000,41,4106920000,316110,316110,direct_2022
New Zealand,460664.0,4107115000,41,4107115000,316110,316110,direct_2022
Australia,550.0,4107125000,41,4107125000,316110,316110,direct_2022
New Zealand,154763.0,4107125000,41,4107125000,316110,316110,direct_2022
Australia,3418.0,4107127090,41,4107127090,316110,316110,direct_2022
Australia,1619.0,4107193000,41,4107193000,316110,316110,direct_2022
New Zealand,821356.0,4107195000,41,4107195000,316110,316110,direct_2022
Australia,3903.0,4107197090,41,4107197090,316110,316110,direct_2022
Australia,23398.0,4107918000,41,4107918000,316110,316110,direct_2022
New Zealand,171676.0,4107925000,41,4107925000,316110,316110,direct_2022
New Zealand,2689.0,4107995000,41,4107995000,316110,316110,direct_2022
Australia,4968.0,4107998000,41,4107998000,316110,316110,direct_2022
New Zealand,522.0,4112003060,41,4112003060,316110,316110,direct_2022
Australia,176857.0,4113306000,41,4113306000,316110,316110,direct_2022
Australia,61859.0,4113903000,41,4113903000,316110,316110,direct_2022
Australia,56911.0,4113906000,41,4113906000,316110,316110,direct_2022
Australia,3629.0,4115100000,41,4115100000,316110,316110,direct_2022
Australia,22976.0,4201003000,42,4201003000,316990,316998,direct_2022
Australia,356236.0,4201006000,42,4201006000,316990,316998,direct_2022
New Zealand,9233.0,4201006000,42,4201006000,316990,316998,direct_2022
New Zealand,1942.0,4202110030,42,4202110030,316990,316998,direct_2022
Australia,31128.0,4202110090,42,4202110090,316990,316998,direct_2022
Australia,5419.0,4202122120,42,4202122120,316990,316998,direct_2022
New Zealand,480.0,4202122120,42,4202122120,316990,316998,direct_2022
Australia,9605.0,4202122150,42,4202122150,316990,316998,direct_2022
Australia,48991.0,4202122925,42,4202122925,316990,316998,direct_2022
Australia,548.0,4202124000,42,4202124000,316990,316998,direct_2022
Australia,3110.0,4202126000,42,4202126000,316990,316998,direct_2022
New Zealand,734.0,4202126000,42,4202126000,316990,316998,direct_2022
Australia,120704.0,4202128130,42,4202128130,316990,316998,direct_2022
Australia,973.0,4202128960,42,4202128960,316990,316998,direct_2022
Australia,6335.0,4202128980,42,4202128980,316990,316998,direct_2022
Australia,14408.0,4202190000,42,4202190000,316990,316998,direct_2022
New Zealand,2221.0,4202216000,42,4202216000,316990,316992,direct_2022
Australia,113627.0,4202219000,42,4202219000,316990,316992,direct_2022
French Polynesia,395.0,4202219000,42,4202219000,316990,316992,direct_2022
Micronesia,1042.0,4202219000,42,4202219000,316990,316992,direct_2022
New Caledonia,3954.0,4202219000,42,4202219000,316990,316992,direct_2022
New Zealand,9817.0,4202219000,42,4202219000,316990,316992,direct_2022
Australia,3825.0,4202221500,42,4202221500,316990,316992,direct_2022
Cocos (Keeling) Islands,5480.0,4202221500,42,4202221500,316990,316992,direct_2022
Australia,1924.0,4202224030,42,4202224030,316990,316992,direct_2022
Australia,1007.0,4202224040,42,4202224040,316990,316992,direct_2022
New Zealand,3828.0,4202224040,42,4202224040,316990,316992,direct_2022
Australia,1887.0,4202224500,42,4202224500,316990,316992,direct_2022
New Zealand,1042.0,4202224500,42,4202224500,316990,316992,direct_2022
Australia,13750.0,4202226000,42,4202226000,316990,316992,direct_2022
Fiji,3096.0,4202226000,42,4202226000,316990,316992,direct_2022
Australia,30931.0,4202228100,42,4202228100,316990,316992,direct_2022
Micronesia,404.0,4202228100,42,4202228100,316990,316992,direct_2022
Nauru,427.0,4202228100,42,4202228100,316990,316992,direct_2022
Australia,895.0,4202228930,42,4202228930,316990,316992,direct_2022
Nauru,271.0,4202228930,42,4202228930,316990,316992,direct_2022
Australia,21442.0,4202228980,42,4202228980,316990,316992,direct_2022
New Caledonia,1245.0,4202228980,42,4202228980,316990,316992,direct_2022
New Zealand,756.0,4202228980,42,4202228980,316990,316992,direct_2022
Marshall Islands,5300.0,4202299000,42,4202299000,316990,316992,direct_2022
Micronesia,1871.0,4202299000,42,4202299000,316990,316992,direct_2022
New Caledonia,1463.0,4202299000,42,4202299000,316990,316992,direct_2022
Australia,17940.0,4202316000,42,4202316000,316990,316998,direct_2022
Australia,132652.0,4202321000,42,4202321000,316990,316998,direct_2022
Australia,314.0,4202322000,42,4202322000,316990,316998,direct_2022
Australia,511.0,4202328000,42,4202328000,316990,316998,direct_2022
Australia,4599.0,4202329300,42,4202329300,316990,316998,direct_2022
Australia,4500.0,4202329900,42,4202329900,316990,316998,direct_2022
Australia,344.0,4202399000,42,4202399000,316990,316998,direct_2022
Australia,4855.0,4202919030,42,4202919030,316990,316998,direct_2022
New Zealand,22057.0,4202919030,42,4202919030,316990,316998,direct_2022
Australia,25564.0,4202919090,42,4202919090,316990,316998,direct_2022
French Polynesia,636.0,4202919090,42,4202919090,316990,316998,direct_2022
New Zealand,298.0,4202919090,42,4202919090,316990,316998,direct_2022
Australia,360.0,4202920400,42,4202920400,314910,314910,direct_2022
Australia,303.0,4202920807,42,4202920807,314910,314910,direct_2022
New Zealand,2093.0,4202920807,42,4202920807,314910,314910,direct_2022
Australia,3663.0,4202921000,42,4202921000,326199,326199,direct_2022
Fiji,45450.0,4202921000,42,4202921000,326199,326199,direct_2022
Australia,17466.0,4202921500,42,4202921500,316990,316998,direct_2022
Micronesia,1561.0,4202921500,42,4202921500,316990,316998,direct_2022
Australia,7198.0,4202922000,42,4202922000,316990,316998,direct_2022
Fiji,1738.0,4202922000,42,4202922000,316990,316998,direct_2022
New Zealand,955.0,4202922000,42,4202922000,316990,316998,direct_2022
Australia,2348.0,4202923120,42,4202923120,316990,316998,direct_2022
New Zealand,7033.0,4202923120,42,4202923120,316990,316998,direct_2022
Australia,107547.0,4202923131,42,4202923131,316990,316998,direct_2022
New Zealand,329.0,4202923131,42,4202923131,316990,316998,direct_2022
Australia,300.0,4202923900,42,4202923900,316990,316998,direct_2022
New Zealand,7439.0,4202923900,42,4202923900,316990,316998,direct_2022
Australia,8450.0,4202924500,42,4202924500,316990,316998,direct_2022
Fiji,2640.0,4202924500,42,4202924500,316990,316998,direct_2022
New Zealand,6446.0,4202924500,42,4202924500,316990,316998,direct_2022
Australia,2907.0,4202926091,42,4202926091,314910,314910,direct_2022
Australia,4307.0,4202929100,42,4202929100,314910,314910,direct_2022
Australia,5066.0,4202929336,42,4202929336,314910,314910,direct_2022
Australia,61470.0,4202929700,42,4202929700,316990,316998,direct_2022
New Caledonia,1354.0,4202929700,42,4202929700,316990,316998,direct_2022
New Zealand,924.0,4202929700,42,4202929700,316990,316998,direct_2022
Australia,3108.0,4202992000,42,4202992000,316990,316998,direct_2022
Australia,1597.0,4202995000,42,4202995000,316990,316998,direct_2022
New Zealand,2000.0,4202995000,42,4202995000,316990,316998,direct_2022
Australia,22174.0,4202999000,42,4202999000,316990,316998,direct_2022
French Polynesia,1500.0,4202999000,42,4202999000,316990,316998,direct_2022
New Zealand,8749.0,4202999000,42,4202999000,316990,316998,direct_2022
Australia,2008.0,4203102000,42,4203102000,315250,315280,direct_2022
Australia,14673.0,4203104030,42,4203104030,315250,315280,direct_2022
New Zealand,4039.0,4203104030,42,4203104030,315250,315280,direct_2022
Australia,1901.0,4203104060,42,4203104060,315250,315280,direct_2022
New Zealand,3258.0,4203104060,42,4203104060,315250,315280,direct_2022
Australia,12451.0,4203104085,42,4203104085,315250,315280,direct_2022
Micronesia,1113.0,4203104085,42,4203104085,315250,315280,direct_2022
Australia,38887.0,4203104095,42,4203104095,315250,315280,direct_2022
Micronesia,3577.0,4203104095,42,4203104095,315250,315280,direct_2022
New Zealand,3519.0,4203104095,42,4203104095,315250,315280,direct_2022
Australia,5460.0,4203218060,42,4203218060,339920,339920,direct_2022
Australia,280.0,4203292000,42,4203292000,315990,315990,direct_2022
Australia,29801.0,4203300000,42,4203300000,315990,315990,direct_2022
New Zealand,1103.0,4203300000,42,4203300000,315990,315990,direct_2022
Australia,13271.0,4203406000,42,4203406000,315990,315990,direct_2022
Australia,376.0,4205004000,42,4205004000,316990,316998,direct_2022
Australia,867.0,4205006000,42,4205006000,316990,316998,direct_2022
Australia,185997.0,4205008000,42,4205008000,316990,316998,direct_2022
New Zealand,921.0,4205008000,42,4205008000,316990,316998,direct_2022
New Zealand,1526296.0,4206009000,42,4206009000,339920,339992,direct_2022
New Zealand,295.0,4302194570,43,4302194570,316110,316110,direct_2022
New Zealand,570.0,4302195500,43,4302195500,316110,316110,direct_2022
Australia,980.0,4302196000,43,4302196000,316110,316110,direct_2022
New Zealand,10662.0,4302196000,43,4302196000,316110,316110,direct_2022
New Zealand,326302.0,4302197500,43,4302197500,316110,316110,direct_2022
Australia,1361.0,4302300000,43,4302300000,316110,316110,direct_2022
New Zealand,38144.0,4302300000,43,4302300000,316110,316110,direct_2022
Australia,4754.0,4303100060,43,4303100060,315250,315280,direct_2022
Nauru,1448.0,4303100060,43,4303100060,315250,315280,direct_2022
New Zealand,17161.0,4303100060,43,4303100060,315250,315280,direct_2022
New Zealand,96442.0,4303900000,43,4303900000,315250,315280,direct_2022
Fiji,3750.0,4401120000,44,4401120000,321999,113310,direct_2022
New Zealand,25012.0,4401210000,44,4401210000,321113,321113,direct_2022
Australia,289690.0,4401220000,44,4401220000,321113,321113,direct_2022
Australia,2229.0,4401394290,44,4401394290,321999,321999,direct_2022
New Zealand,1993731.0,4403210165,44,4403210165,113310,113310,direct_2022
Fiji,47404.0,4403490200,44,4403490200,113310,113310,direct_2022
Australia,68148.0,4403980095,44,4403980095,113310,113310,direct_2022
New Zealand,6203179.0,4407110001,44,4407110001,321113,321113,direct_2022
New Zealand,11682962.0,4407110002,44,4407110002,321114,321114,direct_2022
New Zealand,56898.0,4407110042,44,4407110042,321113,321113,direct_2022
New Zealand,47120.0,4407110043,44,4407110043,321113,321113,direct_2022
New Zealand,45325.0,4407110047,44,4407110047,321113,321113,direct_2022
New Zealand,44177850.0,4407110052,44,4407110052,321113,321113,direct_2022
New Zealand,115443798.0,4407110053,44,4407110053,321113,321113,direct_2022
Australia,115213.0,4407120020,44,4407120020,321113,321113,direct_2022
Australia,59475.0,4407130000,44,4407130000,321113,321113,direct_2022
New Zealand,90649.0,4407130000,44,4407130000,321113,321113,direct_2022
Australia,2504.0,4407190001,44,4407190001,321113,321113,direct_2022
Australia,6535.0,4407190092,44,4407190092,321113,321113,direct_2022
Fiji,6287389.0,4407210000,44,4407210000,321113,321113,direct_2022
Australia,70602.0,4407290296,44,4407290296,321113,321113,direct_2022
Fiji,43772.0,4407290296,44,4407290296,321113,321113,direct_2022
Australia,3600.0,4407910063,44,4407910063,321113,321113,direct_2022
Australia,3196.0,4407950000,44,4407950000,321113,321113,direct_2022
Australia,376844.0,4407990295,44,4407990295,321113,321113,direct_2022
New Zealand,134033.0,4407990295,44,4407990295,321113,321113,direct_2022
Australia,3060.0,4408390291,44,4408390291,321211,321211,direct_2022
Fiji,35331.0,4408390291,44,4408390291,321211,321211,direct_2022
Australia,4712.0,4408900151,44,4408900151,321211,321211,direct_2022
Australia,6529.0,4408900197,44,4408900197,321211,321211,direct_2022
New Zealand,4756814.0,4409101020,44,4409101020,321113,321113,direct_2022
New Zealand,1879835.0,4409101040,44,4409101040,321113,321113,direct_2022
New Zealand,5259693.0,4409101060,44,4409101060,321113,321113,direct_2022
Australia,201938.0,4409102000,44,4409102000,321918,321918,direct_2022
New Zealand,96896.0,4409104010,44,4409104010,321918,321918,direct_2022
New Zealand,64213.0,4409104090,44,4409104090,321918,321918,direct_2022
New Zealand,93496.0,4409109040,44,4409109040,321999,321999,direct_2022
Fiji,342183.0,4409222500,44,4409222500,321918,321918,direct_2022
Fiji,130032.0,4409229090,44,4409229090,321999,321999,direct_2022
Australia,47223.0,4409290655,44,4409290655,321918,321918,direct_2022
Australia,62106.0,4409290665,44,4409290665,321918,321999,direct_2022
Australia,265418.0,4409294100,44,4409294100,321918,321918,direct_2022
New Zealand,3218.0,4409294100,44,4409294100,321918,321918,direct_2022
Australia,12009.0,4410110060,44,4410110060,321219,321219,direct_2022
New Zealand,26574855.0,4411121000,44,4411121000,321219,321219,direct_2022
New Zealand,2891.0,4411129090,44,4411129090,321219,321219,direct_2022
New Zealand,871327.0,4411131000,44,4411131000,321219,321219,direct_2022
Australia,33687.0,4411133000,44,4411133000,321219,321219,direct_2022
Australia,8025.0,4411139090,44,4411139090,321219,321219,direct_2022
Australia,1144248.0,4411141000,44,4411141000,321219,321219,direct_2022
New Zealand,2839224.0,4411141000,44,4411141000,321219,321219,direct_2022
Australia,1572497.0,4411142000,44,4411142000,321219,321219,direct_2022
New Zealand,50889.0,4411142000,44,4411142000,321219,321219,direct_2022
New Zealand,14178.0,4411149090,44,4411149090,321219,321219,direct_2022
Australia,57981.0,4411932000,44,4411932000,321219,321219,direct_2022
Australia,184342.0,4411933000,44,4411933000,321219,321219,direct_2022
Australia,28343.0,4411939090,44,4411939090,321219,321219,direct_2022
Australia,11816.0,4412109000,44,4412109000,321211,321212,direct_2022
New Zealand,967592.0,4412999700,44,4412999700,321212,321212,direct_2022
Australia,334703.0,4415103000,44,4415103000,321920,321920,direct_2022
New Zealand,10922.0,4415103000,44,4415103000,321920,321920,direct_2022
Australia,271334.0,4415109000,44,4415109000,321920,321920,direct_2022
New Zealand,2347.0,4415109000,44,4415109000,321920,321920,direct_2022
Australia,16721.0,4415208000,44,4415208000,321920,321920,direct_2022
Australia,1644182.0,4416003010,44,4416003010,321920,321920,direct_2022
Australia,93340.0,4416006010,44,4416006010,321920,321920,direct_2022
Australia,84204.0,4416006030,44,4416006030,321920,321920,direct_2022
Australia,417988.0,4416009020,44,4416009020,321920,321920,direct_2022
Australia,12646.0,4418190000,44,4418190000,321911,321911,direct_2022
Fiji,2867.0,4418218060,44,4418218060,321911,321911,direct_2022
New Zealand,213818.0,4418298060,44,4418298060,321911,321911,direct_2022
Australia,23231.0,4418790100,44,4418790100,321918,321918,direct_2022
Australia,87410.0,4418810000,44,4418810000,321215,321213,direct_2022
New Zealand,3793.0,4418820000,44,4418820000,321215,321213,direct_2022
Australia,15005.0,4418890000,44,4418890000,321215,321213,direct_2022
Australia,3021.0,4418919140,44,4418919140,321215,321213,direct_2022
Australia,40143.0,4418919195,44,4418919195,321215,321213,direct_2022
Australia,34169.0,4418991000,44,4418991000,321113,321113,direct_2022
Australia,22130.0,4418999195,44,4418999195,321215,321213,direct_2022
New Zealand,115566.0,4418999195,44,4418999195,321215,321213,direct_2022
Australia,3259.0,4419120000,44,4419120000,321999,321999,direct_2022
Australia,5332.0,4419199000,44,4419199000,321999,321999,direct_2022
New Zealand,22739.0,4419199000,44,4419199000,321999,321999,direct_2022
Fiji,3545.0,4419209000,44,4419209000,321999,321999,direct_2022
Australia,2687.0,4419901100,44,4419901100,321999,321999,direct_2022
New Zealand,3400.0,4419901100,44,4419901100,321999,321999,direct_2022
Australia,2760.0,4419909100,44,4419909100,321999,321999,direct_2022
Australia,9401.0,4420190000,44,4420190000,321999,321999,direct_2022
Fiji,13024.0,4420190000,44,4420190000,321999,321999,direct_2022
Micronesia,4350.0,4420190000,44,4420190000,321999,321999,direct_2022
New Zealand,4780.0,4420190000,44,4420190000,321999,321999,direct_2022
Australia,7518.0,4420906500,44,4420906500,321920,321920,direct_2022
New Zealand,49274.0,4420906500,44,4420906500,321920,321920,direct_2022
Australia,35718.0,4420908000,44,4420908000,321999,321999,direct_2022
New Zealand,20991.0,4420908000,44,4420908000,321999,321999,direct_2022
New Zealand,3182.0,4421919400,44,4421919400,321215,321213,direct_2022
Australia,2530.0,4421919880,44,4421919880,321999,321999,direct_2022
New Zealand,5128.0,4421919880,44,4421919880,321999,321999,direct_2022
New Zealand,89071.0,4421999400,44,4421999400,321215,321213,direct_2022
Australia,774584.0,4421999880,44,4421999880,321999,321999,direct_2022
New Zealand,202792.0,4421999880,44,4421999880,321999,321999,direct_2022
Australia,21556.0,4503906000,45,4503906000,321999,321999,direct_2022
Australia,465352.0,4504103000,45,4504103000,321999,321999,direct_2022
Marshall Islands,2100.0,4601298000,46,4601298000,321999,321999,direct_2022
Marshall Islands,4000.0,4601999000,46,4601999000,339999,321999,direct_2022
Australia,26986.0,4602121400,46,4602121400,321999,321999,direct_2022
Australia,2660.0,4602191600,46,4602191600,321999,321999,direct_2022
Marshall Islands,12700.0,4602191700,46,4602191700,321999,321999,direct_2022
Australia,9633.0,4602192940,46,4602192940,316990,316998,direct_2022
Marshall Islands,15300.0,4602198000,46,4602198000,321999,321999,direct_2022
Micronesia,5517.0,4602198000,46,4602198000,321999,321999,direct_2022
Micronesia,3003.0,4707900000,47,4707900000,910000,910000,direct_2022
Australia,56885.0,4802100000,48,4802100000,322120,322230,direct_2022
Australia,6760.0,4802693000,48,4802693000,322120,322122,direct_2022
Australia,16820.0,4803004000,48,4803004000,322120,322121,direct_2022
Australia,25630043.0,4804110000,48,4804110000,322130,322130,direct_2022
Australia,4380.0,4804290000,48,4804290000,322120,322121,direct_2022
Australia,23241407.0,4805192000,48,4805192000,322130,322121,direct_2022
Australia,18760943.0,4805249000,48,4805249000,322130,322130,direct_2022
Australia,3100.0,4808100000,48,4808100000,322211,322211,direct_2022
New Zealand,1080972.0,4808100000,48,4808100000,322211,322211,direct_2022
Australia,28328.0,4809908000,48,4809908000,339940,339940,direct_2022
New Zealand,66515.0,4810132010,48,4810132010,322130,322130,direct_2022
New Zealand,35196.0,4810145000,48,4810145000,322299,322299,direct_2022
New Zealand,2135.0,4810396500,48,4810396500,322130,322130,direct_2022
New Zealand,11986889.0,4810921225,48,4810921225,322130,322130,direct_2022
New Zealand,100803.0,4810921235,48,4810921235,322130,322130,direct_2022
Australia,9189.0,4810921435,48,4810921435,322130,322130,direct_2022
New Zealand,50260.0,4810926525,48,4810926525,322130,322130,direct_2022
New Zealand,2766.0,4810926535,48,4810926535,322130,322130,direct_2022
Australia,48796.0,4811596000,48,4811596000,322220,322220,direct_2022
New Zealand,2501.0,4811908050,48,4811908050,322220,322220,direct_2022
Australia,2524.0,4811909030,48,4811909030,322120,322121,direct_2022
Australia,5316.0,4811909080,48,4811909080,322220,322220,direct_2022
Australia,100819.0,4813200000,48,4813200000,322299,322121,direct_2022
Australia,5120.0,4813900000,48,4813900000,322299,322121,direct_2022
Australia,41018.0,4814200000,48,4814200000,322220,322220,direct_2022
Australia,72214.0,4814900200,48,4814900200,322220,322220,direct_2022
French Polynesia,2191.0,4814900200,48,4814900200,322220,322220,direct_2022
New Zealand,14347.0,4814900200,48,4814900200,322220,322220,direct_2022
Australia,6764.0,4817100000,48,4817100000,322230,322230,direct_2022
Australia,12265.0,4817300000,48,4817300000,322230,322230,direct_2022
Cocos (Keeling) Islands,58445.0,4818100000,48,4818100000,322291,322291,direct_2022
Australia,25830.0,4818200020,48,4818200020,322291,322291,direct_2022
Australia,6906.0,4818300000,48,4818300000,322291,322291,direct_2022
New Zealand,9419.0,4819100020,48,4819100020,322211,322211,direct_2022
Australia,312758.0,4819100040,48,4819100040,322211,322211,direct_2022
New Zealand,100019.0,4819100040,48,4819100040,322211,322211,direct_2022
Australia,44776.0,4819200040,48,4819200040,322212,322212,direct_2022
Fiji,3050.0,4819200040,48,4819200040,322212,322212,direct_2022
New Zealand,42822.0,4819200040,48,4819200040,322212,322212,direct_2022
Australia,1143508.0,4819300020,48,4819300020,322220,322220,direct_2022
Australia,72924.0,4819300040,48,4819300040,322220,322220,direct_2022
Australia,33514.0,4819400040,48,4819400040,322220,322220,direct_2022
Australia,18050.0,4819503000,48,4819503000,322299,322299,direct_2022
Australia,3661.0,4819504040,48,4819504040,322219,322212,direct_2022
Fiji,10097.0,4819504040,48,4819504040,322219,322212,direct_2022
Australia,31675.0,4819504060,48,4819504060,322211,322299,direct_2022
New Zealand,4950.0,4819504060,48,4819504060,322211,322299,direct_2022
Australia,61638.0,4820102010,48,4820102010,323111,323111,direct_2022
Australia,10118.0,4820102060,48,4820102060,323111,323111,direct_2022
Australia,17839.0,4820104000,48,4820104000,323111,323111,direct_2022
Australia,6127.0,4820200000,48,4820200000,322230,322230,direct_2022
Australia,4352.0,4820400000,48,4820400000,323111,323111,direct_2022
Micronesia,5340.0,4820500000,48,4820500000,323111,323111,direct_2022
Australia,355525.0,4821102000,48,4821102000,323111,323111,direct_2022
Australia,279189.0,4821104000,48,4821104000,323111,323111,direct_2022
New Zealand,103193.0,4821104000,48,4821104000,323111,323111,direct_2022
Australia,1340785.0,4821902000,48,4821902000,322220,322220,direct_2022
New Zealand,11498.0,4821902000,48,4821902000,322220,322220,direct_2022
Australia,110786.0,4821904000,48,4821904000,322299,322299,direct_2022
Fiji,4580.0,4821904000,48,4821904000,322299,322299,direct_2022
New Zealand,5512.0,4821904000,48,4821904000,322299,322299,direct_2022
Australia,90989.0,4823209000,48,4823209000,322299,322299,direct_2022
New Zealand,49117.0,4823209000,48,4823209000,322299,322299,direct_2022
Australia,11123.0,4823690020,48,4823690020,322219,322219,direct_2022
Australia,69089.0,4823690040,48,4823690040,322219,322219,direct_2022
Australia,4920.0,4823700040,48,4823700040,322299,322299,direct_2022
Australia,3768.0,4823901000,48,4823901000,322299,322299,direct_2022
New Zealand,6549.0,4823906700,48,4823906700,322299,322299,direct_2022
Australia,43000.0,4823908680,48,4823908680,322299,322299,direct_2022
Australia,11040.0,4901100020,49,4901100020,323120,323120,direct_2022
Australia,148825.0,4901100040,49,4901100040,323111,323111,direct_2022
Fiji,4621.0,4901100040,49,4901100040,323111,323111,direct_2022
New Zealand,150544.0,4901100040,49,4901100040,323111,323111,direct_2022
Australia,16920.0,4901910020,49,4901910020,323117,323117,direct_2022
Australia,822388.0,4901990010,49,4901990010,323117,323117,direct_2022
New Zealand,27581.0,4901990010,49,4901990010,323117,323117,direct_2022
Australia,12467.0,4901990020,49,4901990020,323111,323120,direct_2022
Australia,332231.0,4901990040,49,4901990040,323117,323117,direct_2022
New Zealand,16146.0,4901990040,49,4901990040,323117,323117,direct_2022
Australia,1158130.0,4901990050,49,4901990050,323117,323117,direct_2022
New Zealand,133724.0,4901990050,49,4901990050,323117,323117,direct_2022
Australia,3476.0,4901990060,49,4901990060,323117,323117,direct_2022
New Zealand,2994.0,4901990060,49,4901990060,323117,323117,direct_2022
Australia,322826.0,4901990065,49,4901990065,323117,323117,direct_2022
New Zealand,18316.0,4901990065,49,4901990065,323117,323117,direct_2022
Australia,1864674.0,4901990070,49,4901990070,323117,323117,direct_2022
