Country,iso3,detail_code,impVal,continent,region,alt_region,world_weight,regional_weight,world_denominator,regional_denominator
Saudi Arabia,SAU,336112,7750.0,Asia,RoWorld,RoAsia,2.3144413306935953e-07,0.006116261046756645,33485402707.0,1267114.0
Saudi Arabia,SAU,336212,1094565.0,Asia,RoWorld,RoAsia,0.0003165939824463305,0.09759775758727347,3457314607.0,11215063.0
Saudi Arabia,SAU,336310,822833.0,Asia,RoWorld,RoAsia,3.987024406020426e-05,0.0030738424036812306,20637771837.0,267688740.0
Saudi Arabia,SAU,336320,173007.0,Asia,RoWorld,RoAsia,6.422022465676252e-06,8.1227265285099e-05,26939644158.0,2129912898.0
Saudi Arabia,SAU,336390,1065447.0,Asia,RoWorld,RoAsia,2.1334990429959898e-05,0.0020095866408120816,49938949047.0,530182167.0
Saudi Arabia,SAU,3363A0,78380.0,Asia,RoWorld,RoAsia,2.6061127119116514e-06,0.00026568173023548935,30075445180.0,295014640.0
Saudi Arabia,SAU,336411,40396.0,Asia,RoWorld,RoAsia,2.1803463709817035e-06,2.150619185362734e-05,18527331500.0,1878342771.0
Saudi Arabia,SAU,336412,1901739.0,Asia,RoWorld,RoAsia,6.916704768698358e-05,0.003775921033773679,27494870225.0,503649039.0
Saudi Arabia,SAU,336413,8078068.0,Asia,RoWorld,RoAsia,0.0005127966060175914,0.012174801916977111,15752966976.0,663507140.0
Saudi Arabia,SAU,336500,99480.0,Asia,RoWorld,RoAsia,6.032553280249783e-05,0.002825208619703547,1649052986.0,35211559.0
Saudi Arabia,SAU,336611,278400.0,Asia,RoWorld,RoAsia,0.00033724809075788033,0.09195569347441573,825505044.0,3027545.0
Saudi Arabia,SAU,337110,76212.0,Asia,RoWorld,RoAsia,3.461647185950981e-05,0.005355374702312293,2201610849.0,14230937.0
Saudi Arabia,SAU,337121,38535.0,Asia,RoWorld,RoAsia,6.004326606968598e-06,0.001809874970915659,6417872065.0,21291526.0
Saudi Arabia,SAU,337127,94565.0,Asia,RoWorld,RoAsia,6.007194264002139e-06,0.0004970250215582928,15741958033.0,190262051.0
Saudi Arabia,SAU,33712N,5160.0,Asia,RoWorld,RoAsia,7.791709395786918e-07,0.0001788339423911408,6622423576.0,28853583.0
Saudi Arabia,SAU,337215,8924.0,Asia,RoWorld,RoAsia,1.307957312119231e-06,0.00011472632006779189,6822852640.0,77785115.0
Saudi Arabia,SAU,33721A,6964.0,Asia,RoWorld,RoAsia,3.888965658979616e-06,0.0004211896878926351,1790707507.0,16534118.0
Saudi Arabia,SAU,337900,5502.0,Asia,RoWorld,RoAsia,1.9346745070643896e-06,0.0002606509575274902,2843889233.0,21108689.0
Saudi Arabia,SAU,339112,76639.0,Asia,RoWorld,RoAsia,3.067752197436485e-06,1.678346654397162e-05,24982135149.0,4566339129.0
Saudi Arabia,SAU,339113,21593411.0,Asia,RoWorld,RoAsia,0.0009241299669427328,0.012686000692761245,23366205807.0,1702144870.0
Saudi Arabia,SAU,339115,3500.0,Asia,RoWorld,RoAsia,5.287721492058975e-07,1.767940324720024e-05,6619108070.0,197970483.0
Saudi Arabia,SAU,339910,462277.0,Asia,RoWorld,RoAsia,1.1817560694280617e-05,4.8497012062680255e-05,39117802054.0,9532071778.0
Saudi Arabia,SAU,339930,51544.0,Asia,RoWorld,RoAsia,1.965484954570124e-06,0.0010905438272773565,26224571132.0,47264492.0
Saudi Arabia,SAU,339990,81355.0,Asia,RoWorld,RoAsia,3.992754252982913e-06,0.00018492994795379553,20375659218.0,439923338.0
Saudi Arabia,SAU,S00300,295428774.0,Asia,RoWorld,RoAsia,0.0020037619270740757,0.022635262404695763,147437063260.0,13051705287.0
Singapore,SGP,111200,22591.0,Asia,RoAsia,RoAsia,2.2913191131041264e-06,0.00022456561995091426,9859386181.0,100598658.0
Singapore,SGP,111300,109800.0,Asia,RoAsia,RoAsia,3.879621156432855e-06,5.1821683461850094e-05,28301732456.0,2118804189.0
Singapore,SGP,111400,988815.0,Asia,RoAsia,RoAsia,0.00012044871739083057,0.007183549502731996,8209427393.0,137649918.0
Singapore,SGP,111900,266.0,Asia,RoAsia,RoAsia,1.2115272231519763e-07,5.715117002915468e-07,2195575922.0,465432291.0
Singapore,SGP,112A00,8467480.0,Asia,RoAsia,RoAsia,0.0007831535547930287,0.0025605676832756033,10812030346.0,3306876071.0
Singapore,SGP,113000,5815215.0,Asia,RoAsia,RoAsia,0.0018464020332722838,0.0032508447997370475,3149484725.0,1788831937.0
Singapore,SGP,114000,4941478.0,Asia,RoAsia,RoAsia,0.00038720579662880383,0.0015231242060874302,12761890558.0,3244304030.0
Singapore,SGP,2122A0,576562.0,Asia,RoAsia,RoAsia,0.00021361789553006892,0.0009888592704741079,2699034173.0,583057688.0
Singapore,SGP,212310,3546.0,Asia,RoAsia,RoAsia,9.176811751534245e-06,0.00010717062125050162,386408711.0,33087426.0
Singapore,SGP,2123A0,10500.0,Asia,RoAsia,RoAsia,4.440064599337125e-06,5.81069129678144e-05,2364830458.0,180701391.0
Singapore,SGP,311210,587864.0,Asia,RoAsia,RoAsia,0.00016504760200744507,0.0003702842966808332,3561784557.0,1587601757.0
Singapore,SGP,311224,9107819.0,Asia,RoAsia,RoAsia,0.00063965270515447,0.0028615394002553373,14238693789.0,3182838929.0
Singapore,SGP,311225,956347.0,Asia,RoAsia,RoAsia,0.0013541462438466474,0.008820985427669759,706236128.0,108417252.0
Singapore,SGP,311230,7626.0,Asia,RoAsia,RoAsia,7.548519997931947e-06,3.5415651667217115e-05,1010264264.0,215328524.0
Singapore,SGP,311300,5855196.0,Asia,RoAsia,RoAsia,0.0004361496715109413,0.004846846880539958,13424740135.0,1208042289.0
Singapore,SGP,311410,8456.0,Asia,RoAsia,RoAsia,1.2529286852408607e-06,3.621704734276924e-05,6748987472.0,233481209.0
Singapore,SGP,311420,37769.0,Asia,RoAsia,RoAsia,3.2096719012510186e-06,1.851928750181167e-05,11767246361.0,2039441312.0
Singapore,SGP,311514,68848724.0,Asia,RoAsia,RoAsia,0.028230521846951972,0.08516416962116047,2438804510.0,808423593.0
Singapore,SGP,31161A,25652.0,Asia,RoAsia,RoAsia,1.2616341964823263e-06,3.7715055393450966e-06,20332359468.0,6801527860.0
Singapore,SGP,311700,9200059.0,Asia,RoAsia,RoAsia,0.0020835004892975537,0.0039568304140541865,4415674029.0,2325108240.0
Singapore,SGP,311810,3797736.0,Asia,RoAsia,RoAsia,0.00036943826470867906,0.005410180475880987,10279758116.0,701961056.0
Singapore,SGP,3118A0,1481955.0,Asia,RoAsia,RoAsia,0.001056556344540268,0.009311050905639032,1402627515.0,159160874.0
Singapore,SGP,311910,406688.0,Asia,RoAsia,RoAsia,0.000214736761158012,0.0008766438929476247,1893890910.0,463914713.0
Singapore,SGP,311920,4339300.0,Asia,RoAsia,RoAsia,0.0009351135038370302,0.009772092499137451,4640399248.0,444050238.0
Singapore,SGP,311930,2686058484.0,Asia,RoAsia,RoAsia,0.8947203615095735,0.9802632564322519,3002120662.0,2740139923.0
Singapore,SGP,311940,2644116.0,Asia,RoAsia,RoAsia,0.0006717243422529129,0.0019822227191788745,3936311123.0,1333914688.0
Singapore,SGP,311990,14838452.0,Asia,RoAsia,RoAsia,0.0027855755691428234,0.010341293484921726,5326889051.0,1434873889.0
Singapore,SGP,312110,1539434.0,Asia,RoAsia,RoAsia,0.00040517463933827574,0.003088428570366713,3799433258.0,498452195.0
Singapore,SGP,312120,52560.0,Asia,RoAsia,RoAsia,6.8424877445466096e-06,0.0020271480479906474,7681416754.0,25928052.0
Singapore,SGP,312130,11111.0,Asia,RoAsia,RoAsia,1.2773043855432056e-06,1.4361841444262244e-05,8698787952.0,773647310.0
Singapore,SGP,312140,40598.0,Asia,RoAsia,RoAsia,3.81344729777468e-06,0.0005227694097716004,10646010507.0,77659479.0
Singapore,SGP,312200,13493.0,Asia,RoAsia,RoAsia,6.993272164832112e-06,0.00021077831215669733,1929425837.0,64015125.0
Singapore,SGP,313200,1320329.0,Asia,RoAsia,RoAsia,0.00019537031669500976,0.0006595956162602593,6758083942.0,2001724947.0
Singapore,SGP,313300,1439036.0,Asia,RoAsia,RoAsia,0.000921026671612309,0.002572534376512175,1562425980.0,559384556.0
Singapore,SGP,314110,159724.0,Asia,RoAsia,RoAsia,4.703343569941157e-05,0.0001018964218253365,3395967095.0,1567513335.0
Singapore,SGP,314120,312576.0,Asia,RoAsia,RoAsia,2.332687430599963e-05,6.695123219350206e-05,13399823564.0,4668711684.0
Singapore,SGP,314900,1796567.0,Asia,RoAsia,RoAsia,0.00021882232619285872,0.0007933803750060668,8210163155.0,2264445979.0
Singapore,SGP,315000,2253568.0,Asia,RoAsia,RoAsia,2.6774106264222764e-05,5.337149822257462e-05,84169681623.0,42224184725.0
Singapore,SGP,316000,1289579.0,Asia,RoAsia,RoAsia,3.216743290732956e-05,6.992601842173401e-05,40089583888.0,18442048169.0
Singapore,SGP,321100,14788.0,Asia,RoAsia,RoAsia,1.938273703398186e-06,4.280891190763696e-05,7629469447.0,345442090.0
Singapore,SGP,321200,241153.0,Asia,RoAsia,RoAsia,2.8480117310499932e-05,0.00014755288595998855,8467415965.0,1634349599.0
Singapore,SGP,321910,232304.0,Asia,RoAsia,RoAsia,8.376451257166945e-05,0.00044862602101217636,2773298535.0,517812140.0
Singapore,SGP,3219A0,880711.0,Asia,RoAsia,RoAsia,0.0002003983393666,0.0009323778752210177,4394801887.0,944585906.0
Singapore,SGP,322110,4570.0,Asia,RoAsia,RoAsia,1.0284327246503543e-06,0.0005180869599326056,4443654787.0,8820913.0
Singapore,SGP,322120,1351250.0,Asia,RoAsia,RoAsia,0.00023862290196144387,0.0017359809616082438,5662700390.0,778378352.0
Singapore,SGP,322210,821412.0,Asia,RoAsia,RoAsia,0.00031076278423551617,0.0018212727926859302,2643212256.0,451009867.0
Singapore,SGP,322220,5609418.0,Asia,RoAsia,RoAsia,0.0011408496490583524,0.005425148323469939,4916877526.0,1033965832.0
Singapore,SGP,322230,354876.0,Asia,RoAsia,RoAsia,0.0008114711335326746,0.0022890867532956356,437324244.0,155029511.0
Singapore,SGP,322291,487129.0,Asia,RoAsia,RoAsia,0.0001346112144308196,0.0016447367754660156,3618784676.0,296174444.0
Singapore,SGP,322299,1213896.0,Asia,RoAsia,RoAsia,0.0005880712022680491,0.0041064962816803625,2064199021.0,295603823.0
Singapore,SGP,323110,22095717.0,Asia,RoAsia,RoAsia,0.0032720486110842193,0.02207518557630142,6752869418.0,1000930068.0
Singapore,SGP,323120,13240.0,Asia,RoAsia,RoAsia,0.00034913020038201275,0.013796006660428593,37922815.0,959698.0
Singapore,SGP,324110,1926035964.0,Asia,RoAsia,RoAsia,0.03139546721726814,0.17094794054140716,61347580868.0,11266798289.0
Singapore,SGP,324122,953493.0,Asia,RoAsia,RoAsia,0.0016531267942181277,0.15651716144892455,576781529.0,6091939.0
Singapore,SGP,325120,75072.0,Asia,RoAsia,RoAsia,0.00024201243552943714,0.0053365972410946705,310198936.0,14067391.0
Singapore,SGP,325130,329661.0,Asia,RoAsia,RoAsia,0.00013676141086056904,0.0007374810681011993,2410482591.0,447009441.0
Singapore,SGP,325180,35166800.0,Asia,RoAsia,RoAsia,0.002181285820343307,0.0376378347311619,16122050431.0,934347054.0
Singapore,SGP,325190,362143626.0,Asia,RoAsia,RoAsia,0.008168190513205982,0.04604287845687221,44335844691.0,7865355906.0
Singapore,SGP,325211,254451986.0,Asia,RoAsia,RoAsia,0.015342986161289965,0.06769884663783976,16584254416.0,3758586721.0
Singapore,SGP,3252A0,33908615.0,Asia,RoAsia,RoAsia,0.00646957261422664,0.021636322840011296,5241244982.0,1567207850.0
Singapore,SGP,325310,20099.0,Asia,RoAsia,RoAsia,1.9693314042173507e-06,0.00010060757837108356,10206001873.0,199776203.0
Singapore,SGP,325320,28765.0,Asia,RoAsia,RoAsia,2.2107783008693498e-05,0.00015545057404278912,1301125490.0,185042739.0
Singapore,SGP,325411,2381085691.0,Asia,RoAsia,RoAsia,0.1537458993276339,0.7590086733651394,15487149260.0,3137099449.0
Singapore,SGP,325412,5423196469.0,Asia,RoAsia,RoAsia,0.04522819299633806,0.2908446586119389,119907431841.0,18646367772.0
Singapore,SGP,325413,9800466466.0,Asia,RoAsia,RoAsia,0.15232868022577278,0.8912277314860924,64337631308.0,10996590568.0
Singapore,SGP,325414,2135012754.0,Asia,RoAsia,RoAsia,0.04086107301168848,0.33358116416894057,52250530802.0,6400279702.0
Singapore,SGP,325510,289645.0,Asia,RoAsia,RoAsia,0.00017896594460256224,0.0020828810398750065,1618436405.0,139059790.0
Singapore,SGP,325520,1094279.0,Asia,RoAsia,RoAsia,0.0008335293843290542,0.00981014209218657,1312825943.0,111545683.0
Singapore,SGP,325610,9975031.0,Asia,RoAsia,RoAsia,0.0016540201107619423,0.012156951041961662,6030779756.0,820520784.0
Singapore,SGP,325620,19498697.0,Asia,RoAsia,RoAsia,0.0012077304441388095,0.008007105794894642,16144908075.0,2435174144.0
Singapore,SGP,325910,379420780.0,Asia,RoAsia,RoAsia,0.04799069934620202,0.11115440573442754,7906131504.0,3413456961.0
Singapore,SGP,3259A0,45413904.0,Asia,RoAsia,RoAsia,0.004608296988397943,0.017946052137472152,9854812768.0,2530579074.0
Singapore,SGP,326110,26237763.0,Asia,RoAsia,RoAsia,0.002013196073459413,0.007958555129798062,13032890013.0,3296799805.0
Singapore,SGP,326120,10412946.0,Asia,RoAsia,RoAsia,0.004559282021192769,0.051497001818422816,2283900393.0,202204898.0
Singapore,SGP,326160,772205.0,Asia,RoAsia,RoAsia,0.0006431541723493485,0.00506261151793307,1200653021.0,152530961.0
Singapore,SGP,326190,36170090.0,Asia,RoAsia,RoAsia,0.0011351523765918891,0.006183964557944599,31863642931.0,5849013147.0
Singapore,SGP,326210,306293.0,Asia,RoAsia,RoAsia,1.5946714853445786e-05,3.4129391557015955e-05,19207278917.0,8974464121.0
Singapore,SGP,326220,173363920.0,Asia,RoAsia,RoAsia,0.03374613023356955,0.15547360883417086,5137297782.0,1115069762.0
Singapore,SGP,326290,18688335.0,Asia,RoAsia,RoAsia,0.004529042085364312,0.021378659601884557,4126332820.0,874158406.0
Singapore,SGP,327100,1474711.0,Asia,RoAsia,RoAsia,0.00018185749961475157,0.0015026397138675786,8109156912.0,981413566.0
Singapore,SGP,327200,92915591.0,Asia,RoAsia,RoAsia,0.009438876756921486,0.06375759368164653,9843924589.0,1457325875.0
Singapore,SGP,327330,21067.0,Asia,RoAsia,RoAsia,0.00034463400341610867,0.0025942744202227057,61128617.0,8120575.0
Singapore,SGP,327390,442979.0,Asia,RoAsia,RoAsia,0.0004600006191091883,0.0017136484301149204,962996530.0,258500514.0
Singapore,SGP,327910,620189.0,Asia,RoAsia,RoAsia,0.0003435366133874396,0.0025585273089928336,1805306846.0,242400774.0
Singapore,SGP,327991,497307.0,Asia,RoAsia,RoAsia,0.00011344711500425774,0.0003118240962593167,4383601998.0,1594831849.0
Singapore,SGP,327993,45100.0,Asia,RoAsia,RoAsia,4.400627722711549e-05,0.0006606350346213773,1024853790.0,68267648.0
Singapore,SGP,327999,37617.0,Asia,RoAsia,RoAsia,3.651678019633027e-05,0.00040843214942225855,1030129157.0,92100977.0
Singapore,SGP,331110,1334323.0,Asia,RoAsia,RoAsia,3.6771200816001974e-05,0.00019297828300753208,36287175028.0,6914368701.0
Singapore,SGP,331200,10200.0,Asia,RoAsia,RoAsia,4.1762286266043896e-06,1.5116472599217827e-05,2442395020.0,674760592.0
Singapore,SGP,331313,3412044.0,Asia,RoAsia,RoAsia,0.0003579939967543747,0.009745120989729144,9531008986.0,350128439.0
Singapore,SGP,33131B,154315.0,Asia,RoAsia,RoAsia,2.1126632651820174e-05,8.84704319473054e-05,7304287557.0,1744255076.0
Singapore,SGP,331410,55220124.0,Asia,RoAsia,RoAsia,0.0013019919929222745,0.027567771632359607,42412030412.0,2003068102.0
Singapore,SGP,331420,233954.0,Asia,RoAsia,RoAsia,3.787964324537047e-05,0.0002342825069484405,6176246130.0,998597817.0
Singapore,SGP,331490,39400832.0,Asia,RoAsia,RoAsia,0.0015317410582862344,0.010641363095408697,25722906484.0,3702611371.0
Singapore,SGP,331510,640101.0,Asia,RoAsia,RoAsia,0.00034704319731013,0.0010792530947639524,1844441859.0,593096284.0
Singapore,SGP,331520,181110.0,Asia,RoAsia,RoAsia,0.0016967804520773633,0.00643263789263785,106737439.0,28154857.0
Singapore,SGP,332119,3463541.0,Asia,RoAsia,RoAsia,0.0033777066378538976,0.051896337293220976,1025412024.0,66739604.0
Singapore,SGP,332200,9839618.0,Asia,RoAsia,RoAsia,0.0008970737469704898,0.003474649724521812,10968572019.0,2831830193.0
Singapore,SGP,332310,2171207.0,Asia,RoAsia,RoAsia,0.00024756876339827703,0.0011946348426713131,8770116917.0,1817464988.0
Singapore,SGP,332320,6892312.0,Asia,RoAsia,RoAsia,0.0020862598207287138,0.018258287591929576,3303669050.0,377489508.0
Singapore,SGP,332410,2393096.0,Asia,RoAsia,RoAsia,0.0007378862667814919,0.004190349897848078,3243177313.0,571096939.0
Singapore,SGP,332420,549879.0,Asia,RoAsia,RoAsia,0.000267665627681322,0.0013216507539270787,2054350440.0,416054694.0
Singapore,SGP,332430,161256.0,Asia,RoAsia,RoAsia,6.53768667435556e-05,0.0012012917059365798,2466560544.0,134235506.0
Singapore,SGP,332500,13867056.0,Asia,RoAsia,RoAsia,0.0013672772474275004,0.006422153453943046,10142095194.0,2159253294.0
Singapore,SGP,332600,2814297.0,Asia,RoAsia,RoAsia,0.0007306677641554137,0.005135762717326684,3851678065.0,547980340.0
Singapore,SGP,332720,4112277.0,Asia,RoAsia,RoAsia,0.0005784228476749284,0.0013418879313710967,7109465016.0,3064545782.0
Singapore,SGP,332913,650038.0,Asia,RoAsia,RoAsia,0.00042864680184640777,0.0013208306129538503,1516488627.0,492143348.0
Singapore,SGP,33291A,113560391.0,Asia,RoAsia,RoAsia,0.0055761968836616415,0.027314529020216388,20365204703.0,4157508662.0
Singapore,SGP,332991,9010381.0,Asia,RoAsia,RoAsia,0.002003451338650734,0.011898974927903415,4497429424.0,757240103.0
Singapore,SGP,332999,36070699.0,Asia,RoAsia,RoAsia,0.002343108352159465,0.012420575980311798,15394379422.0,2904108397.0
Singapore,SGP,33299A,90501.0,Asia,RoAsia,RoAsia,2.2355694989281364e-05,0.00026148647704543355,4048230218.0,346102028.0
Singapore,SGP,333111,826816.0,Asia,RoAsia,RoAsia,6.214353549310954e-05,0.0004347031846181196,13304939821.0,1902024253.0
Singapore,SGP,333120,15540831.0,Asia,RoAsia,RoAsia,0.0004750569326015105,0.00444662491633124,32713617955.0,3494972320.0
Singapore,SGP,333130,73326741.0,Asia,RoAsia,RoAsia,0.023023990982237615,0.20847865827282286,3184797156.0,351723009.0
Singapore,SGP,333242,2088548825.0,Asia,RoAsia,RoAsia,0.1024934629333949,0.24834589433478582,20377385691.0,8409838345.0
Singapore,SGP,33329A,55554062.0,Asia,RoAsia,RoAsia,0.0036713555051119807,0.026062589699537474,15131757718.0,2131563388.0
Singapore,SGP,333314,262825046.0,Asia,RoAsia,RoAsia,0.040740994249402036,0.18759402410516943,6451120078.0,1401031015.0
Singapore,SGP,333316,6615512.0,Asia,RoAsia,RoAsia,0.003069908740384454,0.015207385874741283,2154953961.0,435019671.0
Singapore,SGP,333318,1872256.0,Asia,RoAsia,RoAsia,0.0003927844871907335,0.0015433124530689955,4766624093.0,1213141251.0
Singapore,SGP,333413,37828637.0,Asia,RoAsia,RoAsia,0.008285762581112762,0.03220752218211038,4565498544.0,1174528012.0
Singapore,SGP,333414,80666.0,Asia,RoAsia,RoAsia,4.298874969296187e-05,0.00034040536097974355,1876444432.0,236970416.0
Singapore,SGP,333415,26539170.0,Asia,RoAsia,RoAsia,0.0013613804798726457,0.009475549158621165,19494307721.0,2800805479.0
Singapore,SGP,333511,7756726.0,Asia,RoAsia,RoAsia,0.0033916709212207514,0.022334580201885015,2286992512.0,347296700.0
Singapore,SGP,333514,2175696.0,Asia,RoAsia,RoAsia,0.0033079193577738096,0.016155221093112817,657723410.0,134674480.0
Singapore,SGP,333517,37715813.0,Asia,RoAsia,RoAsia,0.004314741070954097,0.02160516882247825,8741153265.0,1745684716.0
Singapore,SGP,33351B,3236196.0,Asia,RoAsia,RoAsia,0.0006488581652294342,0.0028209436157492713,4987524506.0,1147203362.0
Singapore,SGP,333611,31670123.0,Asia,RoAsia,RoAsia,0.005853479944539094,0.06244494879033267,5410477750.0,507168692.0
Singapore,SGP,333612,8576301.0,Asia,RoAsia,RoAsia,0.0017739277819222683,0.007507368219796766,4834639317.0,1142384488.0
Singapore,SGP,333613,6533708.0,Asia,RoAsia,RoAsia,0.0019773912945931964,0.014073044094812151,3304205909.0,464271124.0
Singapore,SGP,333618,4615942.0,Asia,RoAsia,RoAsia,0.00031432640296653045,0.003219734093077363,14685186979.0,1433640750.0
Singapore,SGP,333912,20273218.0,Asia,RoAsia,RoAsia,0.002279004376711987,0.013588948831426745,8895646804.0,1491890083.0
Singapore,SGP,333914,47759266.0,Asia,RoAsia,RoAsia,0.007313103794320288,0.04470837197220465,6530642439.0,1068239882.0
Singapore,SGP,333920,6504795.0,Asia,RoAsia,RoAsia,0.0003737248862041707,0.002792325243182158,17405303313.0,2329526267.0
Singapore,SGP,333991,615468.0,Asia,RoAsia,RoAsia,8.959071782612667e-05,0.000335101838164483,6869774179.0,1836659576.0
Singapore,SGP,333993,10184110.0,Asia,RoAsia,RoAsia,0.0020312173006953203,0.04218198000970175,5013796405.0,241432716.0
Singapore,SGP,333994,3134560.0,Asia,RoAsia,RoAsia,0.00201122988830826,0.015959519063994693,1558528947.0,196406921.0
Singapore,SGP,33399A,217466911.0,Asia,RoAsia,RoAsia,0.0084153765136407,0.042269021781360994,25841613937.0,5144829519.0
Singapore,SGP,33399B,13740918.0,Asia,RoAsia,RoAsia,0.0018305221482633426,0.01770321681015769,7506556538.0,776181987.0
Singapore,SGP,334111,201556413.0,Asia,RoAsia,RoAsia,0.0017899181971506228,0.0059629549704710485,112606494152.0,33801431337.0
Singapore,SGP,334112,8180812.0,Asia,RoAsia,RoAsia,0.0008551412996185514,0.001224118651717198,9566620164.0,6683022098.0
Singapore,SGP,334118,105972982.0,Asia,RoAsia,RoAsia,0.003330326341834488,0.0066448969831293375,31820599882.0,15948024818.0
Singapore,SGP,334210,10465141.0,Asia,RoAsia,RoAsia,0.00921722014510265,0.03073274968306196,1135390154.0,340520816.0
Singapore,SGP,334220,290547594.0,Asia,RoAsia,RoAsia,0.0024552926768132933,0.005962891047661386,118335217933.0,48725960558.0
Singapore,SGP,334290,469394.0,Asia,RoAsia,RoAsia,0.0002518410290709229,0.001338238697531677,1863850389.0,350755064.0
Singapore,SGP,334300,51052996.0,Asia,RoAsia,RoAsia,0.0012995369864765862,0.003991398737302675,39285527485.0,12790753157.0
Singapore,SGP,334413,491538189.0,Asia,RoAsia,RoAsia,0.009186578804055262,0.014153674534861101,53506120122.0,34728662708.0
Singapore,SGP,334418,91917078.0,Asia,RoAsia,RoAsia,0.0017923394857755914,0.002119698983437597,51283296903.0,43363269369.0
Singapore,SGP,33441A,72077395.0,Asia,RoAsia,RoAsia,0.0027024730655622214,0.008504141517583916,26670902263.0,8475563918.0
Singapore,SGP,334510,657860007.0,Asia,RoAsia,RoAsia,0.031082455180922928,0.18537087048730674,21164994952.0,3548885568.0
Singapore,SGP,334511,86169987.0,Asia,RoAsia,RoAsia,0.012135112078867832,0.0508049047268779,7100881017.0,1696095829.0
Singapore,SGP,334512,1310232.0,Asia,RoAsia,RoAsia,0.000818908291393387,0.003218817030743438,1599974031.0,407053892.0
Singapore,SGP,334513,70417964.0,Asia,RoAsia,RoAsia,0.007916128668088647,0.038330983283631805,8895505234.0,1837102990.0
Singapore,SGP,334514,50025.0,Asia,RoAsia,RoAsia,1.9548755641710797e-05,0.0001519601718480144,2558986409.0,329198101.0
Singapore,SGP,334515,166252295.0,Asia,RoAsia,RoAsia,0.016192171196162924,0.05642171314705814,10267449188.0,2946601330.0
Singapore,SGP,334516,916783101.0,Asia,RoAsia,RoAsia,0.11035839711502694,0.5936547449425228,8307325269.0,1544303501.0
Singapore,SGP,334517,5703013.0,Asia,RoAsia,RoAsia,0.001252541937801058,0.014273107993415045,4553151338.0,399563501.0
Singapore,SGP,33451A,51344253.0,Asia,RoAsia,RoAsia,0.005158442529196628,0.11673870755126602,9953440929.0,439822010.0
Singapore,SGP,334610,1145198908.0,Asia,RoAsia,RoAsia,0.05966472064418306,0.06883454135081275,19193903795.0,16636980294.0
Singapore,SGP,335110,2376893.0,Asia,RoAsia,RoAsia,0.0031487531594927855,0.025960933076844807,754868000.0,91556532.0
Singapore,SGP,335120,4189932.0,Asia,RoAsia,RoAsia,0.00034835107596853246,0.0015089321311423842,12027900268.0,2776753118.0
Singapore,SGP,335210,2061413.0,Asia,RoAsia,RoAsia,0.00011438938783097925,0.0006121120769372816,18021016102.0,3367705160.0
Singapore,SGP,335220,2918026.0,Asia,RoAsia,RoAsia,0.00012308171593630057,0.00048298133119002316,23708038012.0,6041695220.0
Singapore,SGP,335311,9101387.0,Asia,RoAsia,RoAsia,0.001089304184325267,0.004793483029572461,8355230000.0,1898700161.0
Singapore,SGP,335312,112568725.0,Asia,RoAsia,RoAsia,0.005979181218918956,0.036577122365797715,18826779266.0,3077571928.0
Singapore,SGP,335313,60181083.0,Asia,RoAsia,RoAsia,0.0028208074977465916,0.019363080422009758,21334700453.0,3108032487.0
Singapore,SGP,335314,145898235.0,Asia,RoAsia,RoAsia,0.017008503338223326,0.10465574188720017,8577958454.0,1394077691.0
Singapore,SGP,335911,90866592.0,Asia,RoAsia,RoAsia,0.002844905334303929,0.017714959528288648,31940110943.0,5129370567.0
Singapore,SGP,335912,125248023.0,Asia,RoAsia,RoAsia,0.10479916969164657,0.32067824655415994,1195124192.0,390572246.0
Singapore,SGP,335920,17907794.0,Asia,RoAsia,RoAsia,0.0011514590013533834,0.004814250542965087,15552263675.0,3719746997.0
Singapore,SGP,335930,35260049.0,Asia,RoAsia,RoAsia,0.004017670767567672,0.024858532550917915,8776241519.0,1418428418.0
Singapore,SGP,335991,402938.0,Asia,RoAsia,RoAsia,0.0002990989421123585,0.0017508220201023384,1347172936.0,230142182.0
Singapore,SGP,335999,339478674.0,Asia,RoAsia,RoAsia,0.00998358981597922,0.017097506631028405,34003668045.0,19855449179.0
Singapore,SGP,336111,12612730.0,Asia,RoAsia,RoAsia,5.956407945637808e-05,0.00033278045210889185,211750607331.0,37901054344.0
Singapore,SGP,336212,223735.0,Asia,RoAsia,RoAsia,6.471352058820605e-05,0.010533712989878154,3457314607.0,21239899.0
Singapore,SGP,336214,12344.0,Asia,RoAsia,RoAsia,1.2724548202309043e-05,0.00015372491509263843,970093382.0,80299280.0
Singapore,SGP,336310,5206279.0,Asia,RoAsia,RoAsia,0.0002522694330143737,0.0024119251348371446,20637771837.0,2158557463.0
Singapore,SGP,336320,16134905.0,Asia,RoAsia,RoAsia,0.0005989279184746981,0.003567513081555486,26939644158.0,4522731839.0
Singapore,SGP,336350,27179470.0,Asia,RoAsia,RoAsia,0.0023445374370244854,0.01142842977719179,11592679038.0,2378233102.0
Singapore,SGP,336360,125414.0,Asia,RoAsia,RoAsia,1.5315681368240755e-05,0.000251918585788107,8188600754.0,497835440.0
Singapore,SGP,336390,11192994.0,Asia,RoAsia,RoAsia,0.0002241335513381694,0.0016250030663909956,49938949047.0,6887983310.0
Singapore,SGP,3363A0,332720.0,Asia,RoAsia,RoAsia,1.1062845387946474e-05,0.00010091252283979134,30075445180.0,3297113090.0
