Country,iso3,summary_code,impVal,continent,region,alt_region,world_weight,regional_weight,world_denominator,regional_denominator
Martinique,MTQ,315AL,4254.0,North America,RoWorld,RoWorld,3.423487160097061e-08,2.7895792790427295e-07,124259265511.0,15249611409.0
Martinique,MTQ,323,12088.0,North America,RoWorld,RoWorld,1.7800574049752407e-06,9.739943665287448e-05,6790792233.0,124107494.0
Martinique,MTQ,325,12424.0,North America,RoWorld,RoWorld,3.1655345488479595e-08,9.434811341577723e-07,392477156963.0,13168254828.0
Martinique,MTQ,326,90191.0,North America,RoWorld,RoWorld,1.1735674392158767e-06,2.776863210704369e-05,76851995877.0,3247945367.0
Martinique,MTQ,331,53990.0,North America,RoWorld,RoWorld,4.033699050986812e-07,1.612645904632186e-06,133847367683.0,33479141233.0
Martinique,MTQ,333,11890.0,North America,RoWorld,RoWorld,4.7424775185164645e-08,2.128566818225619e-06,250712838460.0,5585918139.0
Martinique,MTQ,334,9712.0,North America,RoWorld,RoWorld,1.799619513709549e-08,7.720553857391523e-07,539669631609.0,12579408394.0
Martinique,MTQ,337,1430.0,North America,RoWorld,RoWorld,3.001012811519954e-08,2.8089010396840773e-06,47650579648.0,509095899.0
Martinique,MTQ,339,133651.0,North America,RoWorld,RoWorld,8.595261403584486e-07,7.844362627899859e-06,155493816563.0,17037840592.0
Martinique,MTQ,Other,1461360.0,North America,RoWorld,RoWorld,9.91175466797615e-06,0.00011196697809715109,147437063260.0,13051705287.0
Mauritania,MRT,111CA,14040.0,Africa,RoWorld,RoWorld,2.1308952131358435e-07,5.747917673073812e-07,65887801115.0,24426237115.0
Mauritania,MRT,113FF,444150.0,Africa,RoWorld,RoWorld,2.7042628770334813e-05,0.00013323325987151658,16424068968.0,3333627057.0
Mauritania,MRT,311FT,418784.0,Africa,RoWorld,RoWorld,2.7807142903566228e-06,2.1917408779495568e-05,150603030830.0,19107368221.0
Mauritania,MRT,315AL,179506.0,Africa,RoWorld,RoWorld,1.4446085711339515e-06,1.177118519190983e-05,124259265511.0,15249611409.0
Mauritania,MRT,322,2407.0,Africa,RoWorld,RoWorld,9.048117849070695e-08,8.459511352989155e-07,26602217612.0,2845318009.0
Mauritania,MRT,323,704533.0,Africa,RoWorld,RoWorld,0.00010374827793674894,0.005676796600211749,6790792233.0,124107494.0
Mauritania,MRT,325,15756.0,Africa,RoWorld,RoWorld,4.01450115515522e-08,1.1965139045226866e-06,392477156963.0,13168254828.0
Mauritania,MRT,326,1440.0,Africa,RoWorld,RoWorld,1.8737314282698522e-08,4.4335721118673605e-07,76851995877.0,3247945367.0
Mauritania,MRT,327,4168.0,Africa,RoWorld,RoWorld,1.3846116625030494e-07,2.002794703958453e-06,30102303143.0,2081091982.0
Mauritania,MRT,333,4255.0,Africa,RoWorld,RoWorld,1.69716079405278e-08,7.617369059335583e-07,250712838460.0,5585918139.0
Mauritania,MRT,334,105528.0,Africa,RoWorld,RoWorld,1.9554185342127397e-07,8.38894777041611e-06,539669631609.0,12579408394.0
Mauritania,MRT,335,94032.0,Africa,RoWorld,RoWorld,4.599917177916907e-07,2.370494956889077e-05,204421071865.0,3966766507.0
Mauritania,MRT,3361MV,3328.0,Africa,RoWorld,RoWorld,7.93863056715823e-09,6.011555581213208e-07,419215880100.0,5536004708.0
Mauritania,MRT,3364OT,500000.0,Africa,RoWorld,RoWorld,6.396923585613802e-06,0.00014903903549638565,78162571947.0,3354825790.0
Mauritania,MRT,337,29623.0,Africa,RoWorld,RoWorld,6.21671346263326e-07,5.8187465383609386e-05,47650579648.0,509095899.0
Mauritania,MRT,339,12342.0,Africa,RoWorld,RoWorld,7.937293117375832e-08,7.243875732582626e-07,155493816563.0,17037840592.0
Mauritania,MRT,Other,321006.0,Africa,RoWorld,RoWorld,2.177240870797307e-06,2.4594947015830513e-05,147437063260.0,13051705287.0
Mauritius,MUS,111CA,85678674.0,Africa,RoWorld,RoWorld,0.0013003723382793908,0.003507649319730269,65887801115.0,24426237115.0
Mauritius,MUS,113FF,4077187.0,Africa,RoWorld,RoWorld,0.0002482446346239673,0.0012230483285281303,16424068968.0,3333627057.0
Mauritius,MUS,212,76074.0,Africa,RoWorld,RoWorld,1.2815783310230396e-05,3.0482514291733878e-05,5935961787.0,2495660275.0
Mauritius,MUS,311FT,48561230.0,Africa,RoWorld,RoWorld,0.00032244523720651873,0.0025414923415056534,150603030830.0,19107368221.0
Mauritius,MUS,313TT,86832.0,Africa,RoWorld,RoWorld,2.5501205731790983e-06,8.1155719732681e-05,34050154692.0,1069943071.0
Mauritius,MUS,315AL,44991388.0,Africa,RoWorld,RoWorld,0.00036207672574740235,0.0029503301292941164,124259265511.0,15249611409.0
Mauritius,MUS,321,215620.0,Africa,RoWorld,RoWorld,9.268004783604373e-06,6.855556078110742e-05,23264985834.0,3145186146.0
Mauritius,MUS,322,22053.0,Africa,RoWorld,RoWorld,8.289910383280268e-07,7.750627497609882e-06,26602217612.0,2845318009.0
Mauritius,MUS,323,464764.0,Africa,RoWorld,RoWorld,6.844032096011852e-05,0.0037448504116923027,6790792233.0,124107494.0
Mauritius,MUS,325,2233924.0,Africa,RoWorld,RoWorld,5.691857374034634e-06,0.00016964465141196613,392477156963.0,13168254828.0
Mauritius,MUS,326,39517.0,Africa,RoWorld,RoWorld,5.141961447981927e-07,1.2166768690601562e-05,76851995877.0,3247945367.0
Mauritius,MUS,327,14944.0,Africa,RoWorld,RoWorld,4.964404194924561e-07,7.180845502868311e-06,30102303143.0,2081091982.0
Mauritius,MUS,331,19220.0,Africa,RoWorld,RoWorld,1.435963988886211e-07,5.740887995375183e-07,133847367683.0,33479141233.0
Mauritius,MUS,332,16598.0,Africa,RoWorld,RoWorld,1.6782482333911377e-07,5.523480108449455e-06,98900744656.0,3004989549.0
Mauritius,MUS,333,1319313.0,Africa,RoWorld,RoWorld,5.262247470468051e-06,0.00023618552352007536,250712838460.0,5585918139.0
Mauritius,MUS,334,5023905.0,Africa,RoWorld,RoWorld,9.309223098252647e-06,0.0003993752999064926,539669631609.0,12579408394.0
Mauritius,MUS,335,470012.0,Africa,RoWorld,RoWorld,2.2992345931460365e-06,0.00011848743785917016,204421071865.0,3966766507.0
Mauritius,MUS,3361MV,82320.0,Africa,RoWorld,RoWorld,1.963666070578322e-07,1.4869929550645173e-05,419215880100.0,5536004708.0
Mauritius,MUS,337,9000.0,Africa,RoWorld,RoWorld,1.8887493219356357e-07,1.767839815185783e-05,47650579648.0,509095899.0
Mauritius,MUS,339,35796033.0,Africa,RoWorld,RoWorld,0.0002302087233513678,0.0021009724094265664,155493816563.0,17037840592.0
Mauritius,MUS,Other,5321303.0,Africa,RoWorld,RoWorld,3.609203060845068e-05,0.0004077094052453224,147437063260.0,13051705287.0
Mayotte,MYT,111CA,197035.0,Africa,RoWorld,RoWorld,2.9904625236482975e-06,8.066531044972213e-06,65887801115.0,24426237115.0
Mayotte,MYT,311FT,99384.0,Africa,RoWorld,RoWorld,6.599070380740491e-07,5.201344258953034e-06,150603030830.0,19107368221.0
Mayotte,MYT,315AL,129065.0,Africa,RoWorld,RoWorld,1.0386750595155785e-06,8.463494350015276e-06,124259265511.0,15249611409.0
Mayotte,MYT,323,5731.0,Africa,RoWorld,RoWorld,8.439368785500582e-07,4.61777110735956e-05,6790792233.0,124107494.0
Mayotte,MYT,326,60962.0,Africa,RoWorld,RoWorld,7.93238995348519e-07,1.8769404380809585e-05,76851995877.0,3247945367.0
Mayotte,MYT,327,10325.0,Africa,RoWorld,RoWorld,3.429970109247597e-07,4.961337648361571e-06,30102303143.0,2081091982.0
Mayotte,MYT,332,6335.0,Africa,RoWorld,RoWorld,6.405411831867006e-08,2.1081604101112965e-06,98900744656.0,3004989549.0
Mayotte,MYT,333,414711.0,Africa,RoWorld,RoWorld,1.6541274972089837e-06,7.424222655619551e-05,250712838460.0,5585918139.0
Mayotte,MYT,335,71854.0,Africa,RoWorld,RoWorld,3.514999669283238e-07,1.8113997855230957e-05,204421071865.0,3966766507.0
Mayotte,MYT,3361MV,550198.0,Africa,RoWorld,RoWorld,1.3124455110544845e-06,9.938539235794306e-05,419215880100.0,5536004708.0
Mayotte,MYT,337,18048.0,Africa,RoWorld,RoWorld,3.787571973588261e-07,3.54510810938589e-05,47650579648.0,509095899.0
Mayotte,MYT,339,139814.0,Africa,RoWorld,RoWorld,8.991611569541278e-07,8.206086871457684e-06,155493816563.0,17037840592.0
Mayotte,MYT,Other,186248.0,Africa,RoWorld,RoWorld,1.2632373155151516e-06,1.4270012684511821e-05,147437063260.0,13051705287.0
Mexico,MEX,111CA,21092972272.0,North America,MEX,MEX,0.3201347125727342,1.0,65887801115.0,21092972272.0
Mexico,MEX,113FF,874260169.0,North America,MEX,MEX,0.0532304248541195,1.0,16424068968.0,874260169.0
Mexico,MEX,211,12110468180.0,North America,MEX,MEX,0.06862642623465708,1.0,176469457095.0,12110468180.0
Mexico,MEX,212,371452416.0,North America,MEX,MEX,0.06257661847040458,1.0,5935961787.0,371452416.0
Mexico,MEX,311FT,27194262449.0,North America,MEX,MEX,0.1805691578657322,1.0,150603030830.0,27194262449.0
Mexico,MEX,313TT,2071044506.0,North America,MEX,MEX,0.06082335086972709,1.0,34050154692.0,2071044506.0
Mexico,MEX,315AL,5306808706.0,North America,MEX,MEX,0.042707549285571925,1.0,124259265511.0,5306808706.0
Mexico,MEX,321,553494060.0,North America,MEX,MEX,0.02379086168155369,1.0,23264985834.0,553494060.0
Mexico,MEX,322,2029471819.0,North America,MEX,MEX,0.07628957286946353,1.0,26602217612.0,2029471819.0
Mexico,MEX,323,674956489.0,North America,MEX,MEX,0.09939289347125575,1.0,6790792233.0,674956489.0
Mexico,MEX,324,4171256326.0,North America,MEX,MEX,0.06709587035359524,1.0,62168600005.0,4171256326.0
Mexico,MEX,325,8721956389.0,North America,MEX,MEX,0.02222283828310101,1.0,392477156963.0,8721956389.0
Mexico,MEX,326,9934122768.0,North America,MEX,MEX,0.12926304196314373,1.0,76851995877.0,9934122768.0
Mexico,MEX,327,4957698635.0,North America,MEX,MEX,0.16469499398264031,1.0,30102303143.0,4957698635.0
Mexico,MEX,331,10919571708.0,North America,MEX,MEX,0.08158226715269873,1.0,133847367683.0,10919571708.0
Mexico,MEX,332,14127649110.0,North America,MEX,MEX,0.1428467415401095,1.0,98900744656.0,14127649110.0
Mexico,MEX,333,33788532334.0,North America,MEX,MEX,0.13476985279870618,1.0,250712838460.0,33788532334.0
Mexico,MEX,334,96252634240.0,North America,MEX,MEX,0.17835473519795292,1.0,539669631609.0,96252634240.0
Mexico,MEX,335,46871568383.0,North America,MEX,MEX,0.22928931912632794,1.0,204421071865.0,46871568383.0
Mexico,MEX,3361MV,163315163346.0,North America,MEX,MEX,0.38957294105138074,1.0,419215880100.0,163315163346.0
Mexico,MEX,3364OT,5594234958.0,North America,MEX,MEX,0.07157178709259088,1.0,78162571947.0,5594234958.0
Mexico,MEX,337,5099979656.0,North America,MEX,MEX,0.10702870130172819,1.0,47650579648.0,5099979656.0
Mexico,MEX,339,15826669897.0,North America,MEX,MEX,0.10178327503195378,1.0,155493816563.0,15826669897.0
Mexico,MEX,Other,13990369767.0,North America,MEX,MEX,0.0948904533070391,1.0,147437063260.0,13990369767.0
Micronesia,FSM,111CA,165577.0,Oceania,RoAsia,RoAsia,2.5130145064486723e-06,2.626833921880706e-05,65887801115.0,6303291526.0
Micronesia,FSM,113FF,21917.0,Oceania,RoAsia,RoAsia,1.3344439823470181e-06,4.32582076132028e-06,16424068968.0,5066552964.0
Micronesia,FSM,311FT,44098.0,Oceania,RoAsia,RoAsia,2.928095122453254e-07,1.50605832586292e-06,150603030830.0,29280406504.0
Micronesia,FSM,313TT,6942.0,Oceania,RoAsia,RoAsia,2.0387572575789226e-07,6.153598070686916e-07,34050154692.0,11281204785.0
Micronesia,FSM,315AL,27448.0,Oceania,RoAsia,RoAsia,2.2089298441547748e-07,4.52442795450295e-07,124259265511.0,60666232894.0
Micronesia,FSM,321,9867.0,Oceania,RoAsia,RoAsia,4.241137334190908e-07,2.8664892872327386e-06,23264985834.0,3442189735.0
Micronesia,FSM,322,5661.0,Oceania,RoAsia,RoAsia,2.128018078254641e-07,1.708634467808589e-06,26602217612.0,3313172072.0
Micronesia,FSM,323,5340.0,Oceania,RoAsia,RoAsia,7.863589131839664e-07,5.329927683880543e-06,6790792233.0,1001889766.0
Micronesia,FSM,325,172540.0,Oceania,RoAsia,RoAsia,4.3961794193353747e-07,2.7098134066042488e-06,392477156963.0,63672280748.0
Micronesia,FSM,326,141008.0,Oceania,RoAsia,RoAsia,1.8347994530380231e-06,6.890458302897927e-06,76851995877.0,20464241100.0
Micronesia,FSM,327,34176.0,Oceania,RoAsia,RoAsia,1.1353284111733258e-06,6.8537464421140045e-06,30102303143.0,4986469851.0
Micronesia,FSM,332,74604.0,Oceania,RoAsia,RoAsia,7.543320352085338e-07,3.6102356699061553e-06,98900744656.0,20664578942.0
Micronesia,FSM,334,166678.0,Oceania,RoAsia,RoAsia,3.088519165013182e-07,7.092874898267304e-07,539669631609.0,234993570859.0
Micronesia,FSM,335,15722.0,Oceania,RoAsia,RoAsia,7.690987947848563e-08,2.9946779673834445e-07,204421071865.0,52499801886.0
Micronesia,FSM,3361MV,686.0,Oceania,RoAsia,RoAsia,1.6363883921486017e-09,1.181673090090947e-08,419215880100.0,58053281043.0
Micronesia,FSM,337,65806.0,Oceania,RoAsia,RoAsia,1.3810115319921826e-06,3.328796309481749e-06,47650579648.0,19768707329.0
Micronesia,FSM,339,968910.0,Oceania,RoAsia,RoAsia,6.231180257945728e-06,2.6592532793215703e-05,155493816563.0,36435416195.0
Micronesia,FSM,Other,513110.0,Oceania,RoAsia,RoAsia,3.4801968287658365e-06,2.4177157945558822e-05,147437063260.0,21222924595.0
Moldova,MDA,111CA,2634634.0,Europe,Europe,Europe,3.9986673639351426e-05,0.0007025196845909816,65887801115.0,3750263598.0
Moldova,MDA,113FF,254377.0,Europe,Europe,Europe,1.5488062093237553e-05,0.00011842003492864283,16424068968.0,2148090905.0
Moldova,MDA,212,2392.0,Europe,Europe,Europe,4.029675536723599e-07,4.4708844342465085e-06,5935961787.0,535017184.0
Moldova,MDA,311FT,75930803.0,Europe,Europe,Europe,0.0005041784523294909,0.0020535487412168627,150603030830.0,36975408217.0
Moldova,MDA,313TT,2030477.0,Europe,Europe,Europe,5.963194641453584e-05,0.0004485929456550936,34050154692.0,4526323964.0
Moldova,MDA,315AL,22705669.0,Europe,Europe,Europe,0.00018272817649956245,0.0019873553536211507,124259265511.0,11425067469.0
Moldova,MDA,321,246091.0,Europe,Europe,Europe,1.0577741235516113e-05,7.957388488111511e-05,23264985834.0,3092610099.0
Moldova,MDA,322,1635335.0,Europe,Europe,Europe,6.147363441092657e-05,0.000309394439783353,26602217612.0,5285599189.0
Moldova,MDA,323,48907.0,Europe,Europe,Europe,7.201957933911656e-06,3.8802547097032864e-05,6790792233.0,1260406949.0
Moldova,MDA,325,5316730.0,Europe,Europe,Europe,1.3546597313181271e-05,2.252767612826877e-05,392477156963.0,236008808442.0
Moldova,MDA,326,9050304.0,Europe,Europe,Europe,0.0001177627711124747,0.0008654522042049561,76851995877.0,10457312323.0
Moldova,MDA,327,113973.0,Europe,Europe,Europe,3.786188699867084e-06,1.499808991186581e-05,30102303143.0,7599167672.0
Moldova,MDA,332,1500180.0,Europe,Europe,Europe,1.5168540997522093e-05,6.43417333630578e-05,98900744656.0,23315815748.0
Moldova,MDA,333,763279.0,Europe,Europe,Europe,3.0444352378938e-06,8.946538464012963e-06,250712838460.0,85315566805.0
Moldova,MDA,334,217847.0,Europe,Europe,Europe,4.036673313458444e-07,4.117600145576138e-06,539669631609.0,52906302773.0
Moldova,MDA,335,4722596.0,Europe,Europe,Europe,2.310229545767576e-05,0.00017028090530158893,204421071865.0,27734149003.0
Moldova,MDA,3361MV,5995213.0,Europe,Europe,Europe,1.430101597909387e-05,8.266732477064893e-05,419215880100.0,72522160559.0
Moldova,MDA,337,143991.0,Europe,Europe,Europe,3.0218100401648233e-06,2.778767840023006e-05,47650579648.0,5181829080.0
Moldova,MDA,339,1187125.0,Europe,Europe,Europe,7.634547959783491e-06,3.648704831843612e-05,155493816563.0,32535517525.0
Moldova,MDA,Other,1995244.0,Europe,Europe,Europe,1.3532852295636534e-05,3.433782335696915e-05,147437063260.0,58106303922.0
Monaco,MCO,111CA,38968.0,Europe,Europe,Europe,5.914296628595268e-07,1.0390736272719996e-05,65887801115.0,3750263598.0
Monaco,MCO,113FF,83416.0,Europe,Europe,Europe,5.07888758641506e-06,3.883262100586009e-05,16424068968.0,2148090905.0
Monaco,MCO,311FT,178283.0,Europe,Europe,Europe,1.1837942371906514e-06,4.821664143738424e-06,150603030830.0,36975408217.0
Monaco,MCO,313TT,91328.0,Europe,Europe,Europe,2.6821610893138555e-06,2.0177079839263578e-05,34050154692.0,4526323964.0
Monaco,MCO,315AL,537779.0,Europe,Europe,Europe,4.327878470780059e-06,4.70700940243174e-05,124259265511.0,11425067469.0
Monaco,MCO,322,7743.0,Europe,Europe,Europe,2.9106595972311756e-07,1.4649237906866191e-06,26602217612.0,5285599189.0
Monaco,MCO,325,28840535.0,Europe,Europe,Europe,7.34833467077904e-05,0.0001222010957573546,392477156963.0,236008808442.0
Monaco,MCO,326,105882.0,Europe,Europe,Europe,1.3777391047782534e-06,1.0125163782965652e-05,76851995877.0,10457312323.0
Monaco,MCO,327,165550.0,Europe,Europe,Europe,5.499579192115639e-06,2.1785280591976915e-05,30102303143.0,7599167672.0
Monaco,MCO,332,458250.0,Europe,Europe,Europe,4.633433262751469e-06,1.965404105748726e-05,98900744656.0,23315815748.0
Monaco,MCO,333,1090814.0,Europe,Europe,Europe,4.350850186613136e-06,1.278563855167486e-05,250712838460.0,85315566805.0
Monaco,MCO,334,1036921.0,Europe,Europe,Europe,1.9213995734917826e-06,1.95991960437874e-05,539669631609.0,52906302773.0
Monaco,MCO,335,812635.0,Europe,Europe,Europe,3.9752995744815656e-06,2.9300881015389993e-05,204421071865.0,27734149003.0
Monaco,MCO,3361MV,365939.0,Europe,Europe,Europe,8.729130201668617e-07,5.045892140820768e-06,419215880100.0,72522160559.0
Monaco,MCO,3364OT,8865.0,Europe,Europe,Europe,1.1341745517293271e-07,2.3735325942003737e-07,78162571947.0,37349392301.0
Monaco,MCO,337,120943.0,Europe,Europe,Europe,2.538122324920684e-06,2.3339828105638713e-05,47650579648.0,5181829080.0
Monaco,MCO,339,5657362.0,Europe,Europe,Europe,3.638319596913269e-05,0.00017388264980426187,155493816563.0,32535517525.0
Monaco,MCO,Other,7988451.0,Europe,Europe,Europe,5.418210878164774e-05,0.00013747993695698552,147437063260.0,58106303922.0
Mongolia,MNG,111CA,6622.0,Asia,RoAsia,RoAsia,1.0050418875630739e-07,1.050562229699417e-06,65887801115.0,6303291526.0
Mongolia,MNG,113FF,14390802.0,Asia,RoAsia,RoAsia,0.0008762019952569892,0.0028403536096933617,16424068968.0,5066552964.0
Mongolia,MNG,212,708935.0,Asia,RoAsia,RoAsia,0.00011943051950782378,0.0008896591218308313,5935961787.0,796861385.0
Mongolia,MNG,311FT,76327.0,Asia,RoAsia,RoAsia,5.068091895584596e-07,2.606760257565856e-06,150603030830.0,29280406504.0
Mongolia,MNG,313TT,472827.0,Asia,RoAsia,RoAsia,1.3886192420473483e-05,4.1912810644896026e-05,34050154692.0,11281204785.0
Mongolia,MNG,315AL,3626548.0,Asia,RoAsia,RoAsia,2.918533265979237e-05,5.977869115981771e-05,124259265511.0,60666232894.0
Mongolia,MNG,321,259349.0,Asia,RoAsia,RoAsia,1.114761048429186e-05,7.534419075246008e-05,23264985834.0,3442189735.0
Mongolia,MNG,323,7063.0,Asia,RoAsia,RoAsia,1.0400848321757217e-06,7.049677758660727e-06,6790792233.0,1001889766.0
Mongolia,MNG,325,8632.0,Asia,RoAsia,RoAsia,2.1993636691609454e-08,1.3556919743716166e-07,392477156963.0,63672280748.0
Mongolia,MNG,326,806809.0,Asia,RoAsia,RoAsia,1.0498217916048411e-05,3.942530759178751e-05,76851995877.0,20464241100.0
Mongolia,MNG,332,36427.0,Asia,RoAsia,RoAsia,3.6831876369284835e-07,1.762774847832174e-06,98900744656.0,20664578942.0
Mongolia,MNG,333,288204.0,Asia,RoAsia,RoAsia,1.1495382596690658e-06,6.5394750457359385e-06,250712838460.0,44071427444.0
Mongolia,MNG,334,61594.0,Asia,RoAsia,RoAsia,1.141327886402656e-07,2.6210929845803063e-07,539669631609.0,234993570859.0
Mongolia,MNG,335,289353.0,Asia,RoAsia,RoAsia,1.415475407501479e-06,5.51150651250669e-06,204421071865.0,52499801886.0
Mongolia,MNG,3361MV,364746.0,Asia,RoAsia,RoAsia,8.700672310242477e-07,6.282952374902515e-06,419215880100.0,58053281043.0
Mongolia,MNG,3364OT,1759000.0,Asia,RoAsia,RoAsia,2.2504377174189356e-05,0.00026867397560843083,78162571947.0,6546968295.0
Mongolia,MNG,337,18621.0,Asia,RoAsia,RoAsia,3.9078223470848304e-07,9.419432282597278e-07,47650579648.0,19768707329.0
Mongolia,MNG,339,28715.0,Asia,RoAsia,RoAsia,1.8466972278840302e-07,7.881068201971173e-07,155493816563.0,36435416195.0
Mongolia,MNG,Other,3766866.0,Asia,RoAsia,RoAsia,2.5548976062804955e-05,0.00017749042942401312,147437063260.0,21222924595.0
Montenegro,MNE,111CA,24955.0,Europe,Europe,Europe,3.7874992908693e-07,6.654198924392514e-06,65887801115.0,3750263598.0
Montenegro,MNE,311FT,4532594.0,Europe,Europe,Europe,3.009630002145422e-05,0.00012258401512159835,150603030830.0,36975408217.0
Montenegro,MNE,315AL,49829.0,Europe,Europe,Europe,4.010083255770485e-07,4.361374682049153e-06,124259265511.0,11425067469.0
Montenegro,MNE,321,214788.0,Europe,Europe,Europe,9.232242887769299e-06,6.945201403482838e-05,23264985834.0,3092610099.0
Montenegro,MNE,322,85467.0,Europe,Europe,Europe,3.2127772671646244e-06,1.6169784530364623e-05,26602217612.0,5285599189.0
Montenegro,MNE,325,315156.0,Europe,Europe,Europe,8.029919561145586e-07,1.335356938923111e-06,392477156963.0,236008808442.0
Montenegro,MNE,326,115768.0,Europe,Europe,Europe,1.5063759721385017e-06,1.107053097624117e-05,76851995877.0,10457312323.0
Montenegro,MNE,327,15544.0,Europe,Europe,Europe,5.163724491829991e-07,2.0454871731905114e-06,30102303143.0,7599167672.0
Montenegro,MNE,332,1404960.0,Europe,Europe,Europe,1.4205757549013212e-05,6.025781019995046e-05,98900744656.0,23315815748.0
Montenegro,MNE,333,230929.0,Europe,Europe,Europe,9.210896474966262e-07,2.7067627708296043e-06,250712838460.0,85315566805.0
Montenegro,MNE,334,4357272.0,Europe,Europe,Europe,8.073961818101559e-06,8.235827815629697e-05,539669631609.0,52906302773.0
Montenegro,MNE,335,400595.0,Europe,Europe,Europe,1.959656097804602e-06,1.4444106431989952e-05,204421071865.0,27734149003.0
Montenegro,MNE,3361MV,1039903.0,Europe,Europe,Europe,2.4805906678724598e-06,1.4339106722475439e-05,419215880100.0,72522160559.0
Montenegro,MNE,3364OT,254592.0,Europe,Europe,Europe,3.257211139017178e-06,6.8164964492122e-06,78162571947.0,37349392301.0
Montenegro,MNE,337,26419.0,Europe,Europe,Europe,5.544318704024173e-07,5.098392786046892e-06,47650579648.0,5181829080.0
Montenegro,MNE,339,36923.0,Europe,Europe,Europe,2.374563877595753e-07,1.1348520880797024e-06,155493816563.0,32535517525.0
Montenegro,MNE,Other,2276612.0,Europe,Europe,Europe,1.5441246248816528e-05,3.9180120681157925e-05,147437063260.0,58106303922.0
Montserrat,MSR,212,95538.0,North America,RoWorld,RoWorld,1.609478016001251e-05,3.828165273817166e-05,5935961787.0,2495660275.0
Montserrat,MSR,313TT,7774.0,North America,RoWorld,RoWorld,2.283102696689505e-07,7.26580713563965e-06,34050154692.0,1069943071.0
Montserrat,MSR,315AL,2916.0,North America,RoWorld,RoWorld,2.3467062902780977e-08,1.912179872517301e-07,124259265511.0,15249611409.0
Montserrat,MSR,322,963.0,North America,RoWorld,RoWorld,3.619998956649389e-08,3.384507450323455e-07,26602217612.0,2845318009.0
Montserrat,MSR,325,4851.0,North America,RoWorld,RoWorld,1.2359955003590995e-08,3.68385945090096e-07,392477156963.0,13168254828.0
Montserrat,MSR,326,46095.0,North America,RoWorld,RoWorld,5.997892374034641e-07,1.419204906225875e-05,76851995877.0,3247945367.0
Montserrat,MSR,333,675648.0,North America,RoWorld,RoWorld,2.6949078641132144e-06,0.0001209555856686714,250712838460.0,5585918139.0
Montserrat,MSR,334,4009213.0,North America,RoWorld,RoWorld,7.42901353935132e-06,0.00031871236503556674,539669631609.0,12579408394.0
Montserrat,MSR,335,293670.0,North America,RoWorld,RoWorld,1.4365935826514996e-06,7.403259039365485e-05,204421071865.0,3966766507.0
Montserrat,MSR,3361MV,336460.0,North America,RoWorld,RoWorld,8.025936420150416e-07,6.0776682417517916e-05,419215880100.0,5536004708.0
Montserrat,MSR,337,66288.0,North America,RoWorld,RoWorld,1.3911268339163267e-06,0.00013020729518781687,47650579648.0,509095899.0
Montserrat,MSR,339,8807.0,North America,RoWorld,RoWorld,5.6638908187270255e-08,5.169082286246571e-07,155493816563.0,17037840592.0
Montserrat,MSR,Other,83571.0,North America,RoWorld,RoWorld,5.668249092334776e-07,6.403071335302057e-06,147437063260.0,13051705287.0
Morocco,MAR,111CA,172611457.0,Africa,RoWorld,RoWorld,0.0026197786855676887,0.007066641340921086,65887801115.0,24426237115.0
Morocco,MAR,113FF,3588303.0,Africa,RoWorld,RoWorld,0.00021847832026225086,0.0010763960511015254,16424068968.0,3333627057.0
Morocco,MAR,212,35677890.0,Africa,RoWorld,RoWorld,0.006010464905305833,0.014295972235243436,5935961787.0,2495660275.0
Morocco,MAR,311FT,215966573.0,Africa,RoWorld,RoWorld,0.0014340121298341071,0.01130279013321371,150603030830.0,19107368221.0
Morocco,MAR,313TT,16414794.0,Africa,RoWorld,RoWorld,0.00048207692882689356,0.015341745224498958,34050154692.0,1069943071.0
Morocco,MAR,315AL,274739239.0,Africa,RoWorld,RoWorld,0.0022110161191615835,0.018016146879510298,124259265511.0,15249611409.0
Morocco,MAR,321,1287776.0,Africa,RoWorld,RoWorld,5.5352537465035274e-05,0.00040944349244249786,23264985834.0,3145186146.0
Morocco,MAR,322,962381.0,Africa,RoWorld,RoWorld,3.617672082969051e-05,0.00033823319465729355,26602217612.0,2845318009.0
Morocco,MAR,323,2587722.0,Africa,RoWorld,RoWorld,0.0003810633444835655,0.020850650646446863,6790792233.0,124107494.0
Morocco,MAR,324,58433.0,Africa,RoWorld,RoWorld,9.399117881905084e-07,4.034700511035147e-06,62168600005.0,14482611495.0
Morocco,MAR,325,260859504.0,Africa,RoWorld,RoWorld,0.0006646488830548474,0.019809724781853985,392477156963.0,13168254828.0
Morocco,MAR,326,12160282.0,Africa,RoWorld,RoWorld,0.00015822987888905677,0.0037439921630307398,76851995877.0,3247945367.0
Morocco,MAR,327,45081826.0,Africa,RoWorld,RoWorld,0.0014976204905598177,0.021662582139533707,30102303143.0,2081091982.0
Morocco,MAR,331,4552386.0,Africa,RoWorld,RoWorld,3.401177086113289e-05,0.00013597678531588995,133847367683.0,33479141233.0
Morocco,MAR,332,23451870.0,Africa,RoWorld,RoWorld,0.00023712531267151837,0.007804310004274161,98900744656.0,3004989549.0
Morocco,MAR,333,58186736.0,Africa,RoWorld,RoWorld,0.0002320851870108096,0.0104166825492392,250712838460.0,5585918139.0
Morocco,MAR,334,263325771.0,Africa,RoWorld,RoWorld,0.0004879388343844852,0.020933080694446528,539669631609.0,12579408394.0
